,r50_cluster1,r50_cluster2,r50_cluster3,r50_cluster4,r50_cluster5,r50_cluster6,r50_cluster7,r50_cluster8,r50_cluster9
1965-01-01,11.024084323790015,3.9470016315419185,7.64447753109149,8.552818298339844,8.069473963517408,8.004323173971736,9.010182174981809,3.320678249820248,7.860556462915933
1965-02-01,10.843326599617315,3.110566703222131,7.198125212939817,8.487592424665179,6.883912820082444,6.889437927919275,7.1134001600976084,2.7354481456043955,7.771787992337855
1965-03-01,10.663721813419,2.7265035977927585,7.171709146072615,8.41503620147705,6.924522381562453,6.7137451732859885,6.146389830346201,2.3140317791110867,7.588782543089332
1965-04-01,9.764805848036355,2.7144842250372774,5.800004503620205,6.499015263148717,5.986751501376812,5.812901258468628,6.1096331652473,2.201899067386166,6.161048935680855
1965-05-01,9.70301938250782,1.8578798540176882,5.124202415124693,5.479107924870083,4.8746122763707085,3.9211269687203796,3.919115487266989,1.5429984082232464,5.588370997731279
1965-06-01,8.88705486204566,1.8162547901112545,4.951523311102568,5.401017325265068,4.921497289951031,4.011923775953405,4.021840936997357,1.4034935406276157,5.594998452721573
1965-07-01,8.411232630411783,1.7142380437543314,4.396425432233668,5.028876236506871,4.411530494689941,3.79263583351584,3.6956057829015396,1.362755272414658,5.167489517025832
1965-08-01,8.513124977670065,1.721115009759062,4.058193448764174,4.77334771837507,4.062973535977877,3.7223882534924675,3.738102959651573,1.4082135734977304,4.974969421944968
1965-09-01,9.286781636680045,1.8035591289561281,4.238076708210048,5.039021968841553,4.069802852777334,3.999246919856352,4.071386655171712,1.5500282193278219,5.376350007406096
1965-10-01,11.187901923326942,2.2057453791300454,4.665923118591309,5.7544176919119705,4.461960609142597,4.2071780737708595,4.34721310933431,2.262267699608436,6.31313847332466
1965-11-01,14.140097300211588,2.6674575703118437,6.23084893867151,7.735934938703265,6.096319051889273,5.394564656650318,5.429843360302495,2.7266292781620236,8.457299558127799
1965-12-01,17.105665439512673,5.058300366965673,9.10156947463306,10.500663348606656,10.495158342214731,8.097081324633429,9.5184840408026,4.629978242811266,10.933389896299781
1966-01-01,17.29905353329046,4.5629598761117585,8.880783906623499,10.476580347333636,9.203101121462309,8.302548352409811,9.839080361758962,3.993320203089452,10.966145120015959
1966-02-01,18.33794058823004,3.8551361330093874,10.304899358037693,10.953994478498187,10.99103964292086,8.305691270267262,8.41212459639007,2.9515324058113515,11.343157000657989
1966-03-01,14.492941290382447,3.0237813149729083,7.503977818275565,8.655849184308734,8.185614072359526,6.696797118467443,6.465306936525831,2.5871517894032237,9.157744268091713
1966-04-01,9.317403886376358,2.635633817283056,6.102672263757506,6.803138596670968,6.90844150689932,5.834112097235287,5.8529507880117375,1.9995293774447598,6.615747475042576
