,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9
1965-01-01,44.476453463236496,36.31527569829201,30.818398793538414,70.0403876926588,29.995012995022446,25.90693222848993,41.12470186673678,185.19328832626343,301.914644241333
1965-02-01,44.20429865519206,35.035834020497845,30.156607098049587,67.88162977799125,29.041819785957905,25.485042772795026,42.07274510310246,137.5652313232422,319.39001083374023
1965-03-01,44.39582347869873,34.7333947006537,30.048039224412708,67.80869027842645,28.375301076405083,25.439916911878086,43.263617295485275,114.4876480102539,333.56518745422363
1965-04-01,45.18383502960205,35.653538606604755,30.706119537353516,70.05876458209494,29.124436449648726,26.13201141357422,43.81501711331881,141.4108157157898,332.16662406921387
1965-05-01,45.87642192840576,38.172803606305806,32.18771881527371,76.48152890412703,31.38499758136806,26.741086056357936,43.4818355853741,244.05062198638916,330.21278381347656
1965-06-01,46.270527839660645,42.01460468525789,34.42747328016493,83.16015989884086,34.453206987523316,27.87919094688014,41.92393376277043,380.3959608078003,322.69248962402344
1965-07-01,45.981362660725914,46.24185367506378,36.200340588887535,89.40753107485564,37.453884864921,28.555781715794616,40.447915884164665,520.626974105835,319.1944122314453
1965-08-01,46.12603028615316,49.360088426239635,37.14169661204021,94.94643004044242,39.02646534478486,29.155662938168177,40.01594543457031,578.9309501647949,302.54931449890137
1965-09-01,46.79187615712484,48.15772309595225,37.36056486765544,93.08832417363705,38.22827979699889,29.52792117470189,40.243377685546875,522.1500396728516,296.2881088256836
1965-10-01,46.99397404988607,45.486496905891265,36.554482248094345,86.44455619480298,36.46393106944525,29.16223827161287,41.05121905987079,401.09715461730957,307.07812309265137
1965-11-01,46.40220642089844,41.486475419025034,35.09037494659424,78.8883292156717,34.26755079582556,28.2712795859889,41.49766775277944,317.1069145202637,305.1882743835449
1965-12-01,45.74165980021159,38.644284618144134,33.06988610161675,73.0180491571841,32.210910854054916,27.195089239823194,41.58466045673077,235.98389625549316,302.8954029083252
