,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7,abs_vo600_cluster8,abs_vo600_cluster9
1965-01-01,8.84816995233126e-05,2.6071255361832877e-05,6.624945358858481e-06,7.568513894746561e-05,0.00019007502487511374,0.00012624958698223863,2.4015306128906864e-05,6.316682993201539e-05,4.433244694982105e-05
1965-02-01,9.965798021401225e-05,2.3759865526747154e-05,7.192231422966798e-06,6.980752650340418e-05,0.00016150348756127642,0.0001356330156138736,2.6548459572950378e-05,6.5309286583215e-05,3.8989355743979104e-05
1965-03-01,9.285797058583248e-05,2.782714498033257e-05,9.32169800447323e-06,6.296734007323281e-05,0.00015801737163201324,0.0001361368857841525,2.5083648627817943e-05,5.6953609600896016e-05,4.1708728366012856e-05
1965-04-01,8.702455101877279e-05,2.5357826655779624e-05,1.0973076089135472e-05,7.957620372537584e-05,0.00018352208144278848,0.0001243194876426262,2.287908197710446e-05,6.727276922902092e-05,4.505267167008821e-05
1965-05-01,8.630816190471423e-05,2.3164741976774838e-05,4.3793804279360275e-06,8.716021012890363e-05,0.00017316602907158085,0.00011881996518544233,3.1797520326411664e-05,6.676994235021994e-05,3.980369662961245e-05
1965-06-01,8.66938294741143e-05,2.9863151308075575e-05,1.759188100802228e-06,8.937284057479232e-05,0.00013909759672969813,0.00011773574644596213,3.1710599917763226e-05,6.436243711505085e-05,3.99049109877193e-05
1965-07-01,8.720941888436076e-05,3.5994395913899336e-05,9.491191797291556e-06,8.48666405222649e-05,0.00011055724371544784,0.00012048860500928843,2.705787968200942e-05,6.506572390208021e-05,3.943035732266832e-05
1965-08-01,8.922189858142587e-05,3.912486901849901e-05,3.4675295945916252e-06,8.313629457974926e-05,0.00013690458899873192,0.00011935227222339665,2.3282968868443277e-05,6.240166840143502e-05,4.2662945402712054e-05
1965-09-01,8.691370556794707e-05,3.5042413449110954e-05,3.011644474838141e-06,8.726301823645048e-05,0.00014282064739745692,0.00011694412225753897,2.249870552380647e-05,6.65804764139466e-05,4.315225355226589e-05
1965-10-01,8.97196075349147e-05,3.0031779284687027e-05,1.265465299985579e-06,8.287548083781956e-05,0.00016740234514145413,0.00012707839939846762,2.8679526925164588e-05,6.580885383300483e-05,4.178296380401166e-05
1965-11-01,8.720797205600759e-05,2.7684302614560646e-05,-2.523700792459416e-06,8.111404777962654e-05,0.000158510226810904,0.00012191339919809252,2.835838131431956e-05,6.707831926178187e-05,4.165380315415942e-05
1965-12-01,8.336579809821714e-05,2.6458194617206526e-05,-1.0020159769026415e-06,7.734835831328266e-05,0.00017655891042522853,0.00011917587067323945,2.755847466081226e-05,6.344776193145663e-05,4.239409463480115e-05
1966-01-01,9.366811083190828e-05,2.5174357640360923e-05,3.5504890187403723e-06,7.183530068423059e-05,0.0001471437030886591,0.00013034955878134092,2.6043035177281126e-05,6.011295045027509e-05,3.9677388485870324e-05
1966-02-01,9.297649342641663e-05,2.7717161222091435e-05,7.745169983032197e-06,7.047016087228493e-05,0.0001309597450926958,0.0001338696468640895,2.633581061672885e-05,5.6157914514187723e-05,3.935287250814409e-05
1966-03-01,9.597891315432458e-05,2.170462769419445e-05,8.210453965112171e-06,8.030567128556751e-05,0.00017388317701261258,0.0001297617422500884,2.334394897237265e-05,7.032562280073762e-05,3.936233952117618e-05
1966-04-01,8.540697183042508e-05,2.529763150960207e-05,5.962149744206753e-06,7.730185086162941e-05,0.00016579340353928274,0.0001324621229691224,2.5395158142297685e-05,6.071124516893178e-05,4.364883765943391e-05
1966-05-01,8.759911750154249e-05,2.391027488843783e-05,5.283979616890947e-06,9.00966810032485e-05,0.00015548246210528305,0.0001138259095670138,3.177270021600028e-05,6.942600157344714e-05,4.133923787528395e-05
1966-06-01,9.030226120275671e-05,3.434888065768112e-05,5.397507067917302e-06,8.438480783238887e-05,0.00010912418701991555,0.0001203749282770635,3.517528663602813e-05,6.804657459724694e-05,3.773170233630067e-05
1966-07-01,9.363045147887764e-05,3.5780019396425865e-05,7.742357978497581e-06,8.073701821793352e-05,0.00011316549262119224,0.00012647358542178862,3.130141521978658e-05,6.518998998217285e-05,3.924355951312464e-05
1966-08-01,8.705107899297071e-05,3.964336907589122e-05,3.0789279473610085e-06,8.239511507488186e-05,0.00012071357105014613,0.00011966226843974761,2.648240297276061e-05,6.11693030805327e-05,4.29851628392829e-05
1966-09-01,8.977650217818974e-05,3.504070168434593e-05,7.124940296280599e-06,7.96401382690566e-05,0.0001379245304633514,0.00012729363637239052,2.4900326328255083e-05,6.332220800686628e-05,4.359845165295569e-05
1966-10-01,8.91199431799609e-05,3.0218242931081668e-05,2.8422202448571552e-06,8.554439010631834e-05,0.0001518097860753187,0.0001235840500157792,2.9748289307462983e-05,6.426902837119997e-05,4.378638219680976e-05
1966-11-01,9.561836018344795e-05,2.645267063359681e-05,3.838294564912299e-06,8.693893300181616e-05,0.0001579055719957978,0.00012820063501648192,2.902387374585184e-05,6.961315375519916e-05,4.2028213184411555e-05
1966-12-01,9.285521910301056e-05,2.4450007338983646e-05,7.929164363160074e-06,8.007113900666516e-05,0.00018545611055742484,0.00012259521705952164,2.7779715310316533e-05,6.934953853487968e-05,4.1846264635255054e-05
1967-01-01,8.987060456333318e-05,2.4559862810603688e-05,1.2202203248703557e-05,7.294422116941743e-05,0.00016482508726767264,0.00012564963374946578,2.475688840301397e-05,6.19908023509197e-05,4.31590458240614e-05
1967-02-01,8.64303143609358e-05,2.6543068662775975e-05,4.86555419760551e-06,6.862171557581713e-05,0.00019103215436189203,0.0001276677317542231,2.2261389555448357e-05,6.198004848556593e-05,4.640080326432574e-05
1967-03-01,8.434349444866094e-05,2.7904195456741086e-05,5.066821548026193e-06,8.078650059741772e-05,0.00019745141344174044,0.00012290653709593852,2.089191336078026e-05,6.482371827587485e-05,4.948422594514506e-05
1967-04-01,9.423342764902132e-05,2.0540648715962706e-05,6.064117607622555e-06,8.386757526163672e-05,0.00018503383216739167,0.0001340424912794131,2.354709977225866e-05,6.661607039859518e-05,4.5502817804597065e-05
1967-05-01,9.104804685821051e-05,2.4433048613565533e-05,6.327200206232921e-06,8.303689561040712e-05,0.0001525523430245812,0.00012902938679973077,3.365334729702833e-05,6.43273742753081e-05,3.867801090316127e-05
1967-06-01,9.157454184170855e-05,3.0085100565644866e-05,4.7820263392681554e-06,8.790008113494204e-05,0.0001302235205002944,0.00012436597292738347,3.532126053566269e-05,6.93171750754118e-05,3.7949914919656955e-05
1967-07-01,8.77811837052905e-05,3.761005293773978e-05,8.614854931071779e-06,7.713878726316315e-05,0.00012452246664906852,0.00012403995949878462,2.7270158777052227e-05,6.204417877597734e-05,4.319086573642298e-05
1967-08-01,8.698840539945268e-05,3.855612655905517e-05,3.675632563112465e-06,8.443365063172795e-05,0.00012958502111359849,0.0001222596337255608,2.22821881834534e-05,6.384484731825069e-05,4.243245050681501e-05
1967-09-01,9.23136285982555e-05,3.551777856620519e-05,-8.766509120388297e-07,8.404636431688203e-05,0.00013289695743878838,0.0001244870569886795,2.183018295909278e-05,6.508990190923214e-05,4.412060909751083e-05
1967-10-01,8.832829390202874e-05,2.943378939035986e-05,-4.955071663872412e-06,8.482015654144268e-05,0.0001703943667052954,0.00012017144399578683,2.6523545481419813e-05,6.832492363173515e-05,4.0780431928314186e-05
1967-11-01,9.3095978031513e-05,2.65365375334544e-05,7.109860919149694e-06,7.668721434217127e-05,0.0001711303070806025,0.00013397194480704557,2.9773542943682212e-05,6.538183515658602e-05,4.23626881291222e-05
1967-12-01,9.341409627947656e-05,2.6538071228730446e-05,6.910944972729015e-06,7.536118867010959e-05,0.00017711422515276354,0.00013012911747662455,2.282686940210018e-05,6.61405865685083e-05,4.459738689051433e-05
1968-01-01,9.223296582677413e-05,2.444392425547305e-05,6.54462954765105e-06,7.642519185244436e-05,0.00018390674085821956,0.0001206682908458687,2.4049296977561124e-05,6.661241059191525e-05,4.2648443096285604e-05
1968-02-01,9.715299345499398e-05,2.5054779191697507e-05,5.120630766493314e-06,7.125944971302224e-05,0.00016177946235984564,0.00013700575638924623,2.175191639253171e-05,6.721349200233817e-05,3.9259178017594174e-05
1968-03-01,9.691183309434731e-05,2.24765455258373e-05,1.1969094803945236e-05,8.121521879671022e-05,0.00016391721828767913,0.00013315027697697387,2.528850018279627e-05,6.972938717808574e-05,3.7661824204736725e-05
1968-04-01,9.089719200367643e-05,2.3803027273204768e-05,6.168951730083647e-06,8.362972186014597e-05,0.00017638967619859613,0.00012880603511196873,2.7439561260204453e-05,6.565007788594812e-05,4.312262882938905e-05
1968-05-01,8.851970176629979e-05,2.482419260654991e-05,6.7080731746005265e-06,8.204015396204927e-05,0.00017529492879475583,0.00013138200706129687,3.298223418823909e-05,6.322190893115476e-05,4.475596142583527e-05
1968-06-01,8.928230575596292e-05,3.1112500245829945e-05,4.849909763122762e-07,8.565160486238798e-05,0.0001368125481349125,0.00011756297276911534,3.80140045308508e-05,6.646901601925492e-05,3.995200627700383e-05
1968-07-01,8.645934292286549e-05,3.710395647335406e-05,2.9571130635484243e-06,8.351057218650596e-05,0.00012553451824715012,0.00012180480553070083,3.531872001379573e-05,6.312550976872444e-05,4.053486422476867e-05
1968-08-01,8.710441928913538e-05,3.751037997732821e-05,4.6215228115278756e-06,8.297020911179002e-05,0.00011853165915454156,0.0001173886731622689,3.0867798462471306e-05,6.377828685799614e-05,4.0249121659805745e-05
1968-09-01,9.043946736438693e-05,3.556056502642797e-05,2.7909240683098094e-06,7.735507097095251e-05,0.00013699637975150836,0.00012084404564423798,2.8476457979801733e-05,6.437535193981603e-05,4.386688074605031e-05
1968-10-01,8.611436217391714e-05,2.9791050397570394e-05,-1.8645244714513532e-06,8.170858740002939e-05,0.00016662098687447724,0.0001233585054352362,3.078467064672926e-05,6.201796350069344e-05,4.4914213503943756e-05
1968-11-01,8.661760754572849e-05,2.7339288192850196e-05,3.9674216510536665e-06,7.78034225203878e-05,0.00016850547126523452,0.0001294596990596296,2.9603976751483668e-05,5.972774306428619e-05,4.330075336673128e-05
1968-12-01,8.930349802791045e-05,2.4109454228126103e-05,7.761636339583305e-06,7.416040335233594e-05,0.00018347100194660015,0.00013085420707486468,2.755198693193961e-05,6.184447556734085e-05,4.064525621122977e-05
1969-01-01,9.18349124030906e-05,2.529141631001901e-05,4.94026536027449e-06,7.717710339479268e-05,0.00016329129266523523,0.00012914067863473773,2.338818982631589e-05,6.448617932619527e-05,4.1926635028423995e-05
1969-02-01,0.00010798823244966052,2.227222323295121e-05,8.285897451114038e-06,7.30096519785753e-05,0.00013662031506100902,0.00014431774009911655,2.2722642825101502e-05,7.066212856443599e-05,3.4582791902886875e-05
1969-03-01,0.00010220726668278034,2.453702587732359e-05,1.4574481052603564e-05,6.573022654910963e-05,0.0001305594082623429,0.00014174547686707228,2.420856314226209e-05,6.66034102323465e-05,3.312130212924041e-05
1969-04-01,8.875882987671628e-05,2.0489110044620345e-05,5.049289011547462e-06,8.456823237675934e-05,0.00019613389667938463,0.0001215507533440056,2.5541567083564587e-05,7.023136276984587e-05,4.2829308519933626e-05
1969-05-01,8.85883633893026e-05,2.4764556560273236e-05,7.73218266883782e-06,8.679773248243896e-05,0.00016067318711066036,0.000121968191201126,3.103968386615937e-05,6.973610288696364e-05,3.7069763824216686e-05
1969-06-01,8.982571943170638e-05,3.094882949402458e-05,5.593089626207002e-06,8.985429773137213e-05,0.00013370903388931765,0.00012112202764708652,3.445724360062741e-05,7.030731649138033e-05,3.576557322627526e-05
1969-07-01,8.820516295495561e-05,3.6890181179746594e-05,9.565751452551057e-06,8.062168842204096e-05,0.00013409311350187636,0.00011804900673774279,2.6895798631206468e-05,6.434949318645522e-05,4.0707242409222424e-05
1969-08-01,9.002034711630095e-05,3.9609294617548585e-05,6.746419857525253e-06,8.319663808628496e-05,0.00011697599120452651,0.00012094607073878353,2.389908634844081e-05,6.464003672590479e-05,4.318031559788241e-05
1969-09-01,9.079644089864418e-05,3.473779208051335e-05,7.444048894132432e-06,8.81192576226538e-05,0.00013471990314428695,0.000127944703207403,2.3432135094481055e-05,6.555658910656348e-05,4.278798852200535e-05
1969-10-01,8.78370664050353e-05,2.9788748897293486e-05,-2.0470497024644368e-07,8.546853238048272e-05,0.00016179915292013902,0.0001234538406909754,2.8237806570056517e-05,6.731894973199815e-05,4.2873133762358606e-05
1969-11-01,9.977593435905874e-05,2.5307513408877545e-05,3.147934282000873e-06,7.750438653015261e-05,0.00014667836012449698,0.00013511060185717523,2.9670291041838937e-05,6.837205728515983e-05,4.1143051599977874e-05
1969-12-01,9.425434393636968e-05,2.323704010402588e-05,5.767427153679621e-06,7.517377995217459e-05,0.0001880459990388772,0.00013038356377769055,2.6720272217062302e-05,7.045113306958228e-05,3.7934288147053764e-05
1970-01-01,9.498295164131827e-05,2.5456276106476588e-05,4.954079324108696e-06,6.692652893815971e-05,0.0001438418166799238,0.00013874773180254528,2.939973152630652e-05,5.9272355429129675e-05,3.714491702505091e-05
1970-02-01,9.237369288283603e-05,2.4436368747908426e-05,6.60142501542981e-06,7.919316563094335e-05,0.00017518109416414518,0.00012090387018462126,2.2429214065293006e-05,7.140615343814716e-05,3.8938800240761005e-05
1970-03-01,0.00010248933130629018,2.193245324490004e-05,6.2253822743694415e-06,7.198505045380443e-05,0.00015810829836482299,0.00013957487681182101,2.346623962997304e-05,6.879610737087205e-05,3.533177319199736e-05
1970-04-01,9.211878347124947e-05,2.7469970135777993e-05,1.0769128205691519e-05,7.249564664708751e-05,0.00015712349750174326,0.0001307057371175486,2.731004011972497e-05,6.161547207739204e-05,4.015031746265859e-05
1970-05-01,8.879622160831745e-05,2.308749811307184e-05,6.512600250944431e-06,9.183427943254731e-05,0.00016280303043458844,0.00012267987080526332,3.4612936966974914e-05,7.244417793117464e-05,3.740959651953414e-05
1970-06-01,9.104201701287737e-05,3.0216316717039598e-05,8.790907666498063e-06,8.365575687944769e-05,0.00010678469379854505,0.00012684587191971432,3.578393868034861e-05,6.942498293938115e-05,3.5623617639595814e-05
1970-07-01,9.060681438951315e-05,3.894863000727798e-05,1.6328727940730243e-06,7.839701743984235e-05,0.00011431152415752877,0.00012408691974188614,2.6061334210680798e-05,6.335950456559658e-05,4.259721374017483e-05
1970-08-01,8.835769044342397e-05,4.010073960097017e-05,2.829316901336977e-06,8.221730005912363e-05,0.00013156299019101425,0.00012420076826755475,2.305181017921617e-05,6.111661059549078e-05,4.529429547388149e-05
1970-09-01,8.476351791907144e-05,3.5085284157264e-05,-4.246346003975025e-06,8.859372633929936e-05,0.00013864741958968807,0.00011580005876668212,2.9227024545737855e-05,6.407326145563275e-05,4.473139680075374e-05
1970-10-01,9.630199076190334e-05,2.8409127767908536e-05,8.320850187968487e-06,8.203323593460805e-05,0.0001499575319030555,0.00012773697461751808,3.147001431595224e-05,7.043150981189683e-05,3.856991745785556e-05
1970-11-01,9.39038267690988e-05,2.644223537859752e-05,5.315747546432033e-06,8.173603066919191e-05,0.00017426430076739052,0.00012600911658308987,3.122493277866549e-05,6.79835065966472e-05,4.276988130930642e-05
1970-12-01,9.16258331613037e-05,2.5606693127070017e-05,3.7043212677696764e-06,6.938547988782727e-05,0.00017245359913431457,0.00013900317854778323,2.4729876410371315e-05,6.150709668872878e-05,4.5174262843581594e-05
1971-01-01,8.375220998971798e-05,3.0851588235236704e-05,7.161322110453575e-06,6.897391299829789e-05,0.00015918908502499107,0.00012926113615523922,2.8230530612442333e-05,5.582142694038339e-05,4.264233707958324e-05
1971-02-01,9.07378234424168e-05,2.4778070694178737e-05,5.074169769947126e-06,7.758256786825856e-05,0.0001916989731398644,0.00013073905494012352,2.3605449920675408e-05,6.52792296023108e-05,4.185437980843496e-05
1971-03-01,9.207319583337026e-05,2.4965566377719178e-05,7.732706753903593e-06,7.210013967367911e-05,0.000185373471595085,0.000134759759223218,2.499945063997681e-05,6.549838872160763e-05,4.165358818268446e-05
1971-04-01,9.493560773780805e-05,2.1608830138575286e-05,1.2191449599467347e-05,7.869814820174548e-05,0.00018123936342817615,0.00014120761180594045,2.4440226601048685e-05,6.75238115945831e-05,4.045371662703639e-05
1971-05-01,9.204348149152752e-05,2.3746016315846263e-05,1.0676645201378465e-05,8.047578786875332e-05,0.00017722345546644647,0.0001364005887201832,3.204737974253173e-05,6.625733658438548e-05,4.193924806631085e-05
1971-06-01,9.005983800348965e-05,3.0307829116569146e-05,1.2729591311077762e-05,8.249801119804502e-05,0.00011663549912555027,0.00012458899113375487,4.074874595971778e-05,6.673882307950407e-05,3.773923874012491e-05
1971-07-01,9.015905864847203e-05,3.57504751790609e-05,8.696022380511093e-06,8.704677560261541e-05,0.00012508196505223168,0.00012280029800927473,3.242393783390678e-05,6.0530888731591403e-05,4.1686201835876666e-05
1971-08-01,8.891266201965339e-05,4.055459851913743e-05,8.873230669478019e-07,8.393243103543477e-05,0.0001300170424656244,0.00012243426681379788,2.6512410234621107e-05,6.48891509626992e-05,4.326696150449359e-05
1971-09-01,9.132204938615705e-05,3.638767291130008e-05,-7.246675936990455e-07,8.177733346406791e-05,0.00012978052836842835,0.00011966653295934925,2.790056290299011e-05,6.926375499460846e-05,4.1110127891773694e-05
1971-10-01,9.092483227944066e-05,2.8832042804232948e-05,2.437581999834263e-06,8.63996906592811e-05,0.0001503131443314487,0.00012054244709563338,3.062882872958047e-05,6.549623503815383e-05,4.233973992416974e-05
1971-11-01,9.221780340015974e-05,2.553407524062909e-05,2.9316267257557472e-06,7.989762502069015e-05,0.0001766280661286146,0.0001298615037133762,2.713257648186603e-05,7.035805174382403e-05,4.33836414065974e-05
1971-12-01,8.58115401632827e-05,2.6592876422096438e-05,3.039469834896021e-06,7.880308041949906e-05,0.0001830285782489227,0.00012477295159543346,2.6600406878666643e-05,6.306087743723765e-05,4.535946076926352e-05
1972-01-01,8.055300487944021e-05,2.829225674136787e-05,1.743204744469598e-06,7.655150599725124e-05,0.0001852391505963169,0.00012308425236066495,2.1209686262106214e-05,5.849212175235152e-05,4.802929486851843e-05
1972-02-01,8.666771965839996e-05,2.616056582682129e-05,4.501118094747942e-06,7.126295860225875e-05,0.0001773745793798298,0.00012738186746395918,2.285439829089834e-05,6.238187052076682e-05,4.5887401773308575e-05
1972-03-01,9.29798721469639e-05,2.085862912568509e-05,5.777934518954509e-06,8.517862654351179e-05,0.0001913565029099118,0.0001344831414624221,2.1654653513299614e-05,6.560852489201352e-05,4.4833826574507505e-05
1972-04-01,8.821142696903954e-05,2.378845621071952e-05,8.086083941481487e-06,7.953814577288745e-05,0.00018534904029365862,0.0001282892198004346,2.670706635399256e-05,6.530994869535789e-05,4.678711113890379e-05
