,mgv850_cluster1,mgv850_cluster2,mgv850_cluster3,mgv850_cluster4,mgv850_cluster5,mgv850_cluster6,mgv850_cluster7,mgv850_cluster8,mgv850_cluster9
1965-01-01,0.3122468789418538,-0.24759658272304233,0.255146820563823,-0.3494883639903008,1.732230434815089,0.13654742389917374,6.785505612691244,0.05875932280537036,-5.591932684183121
1965-02-01,0.34007522794935435,-0.15547931312568605,0.11895005300175399,-0.3103028369855277,2.318365126848221,0.09151699021458626,7.9273223876953125,0.057530978011141584,-5.14136366546154
1965-03-01,0.40919343630472815,-0.2170929123484899,0.3438561223447323,-0.3820607556572443,2.829914788405101,0.006551568512804806,6.840044657389323,-0.1082080248877299,-4.094066098332405
1965-04-01,0.4001763131883409,-0.2283272703015615,0.23748453822918236,-0.34393170211888563,1.8977532784144084,-0.027990771923214197,4.765168031056723,-0.14708434238279466,-4.253767803311348
1965-05-01,0.3243279457092285,-0.2880411606932443,0.12999683676753193,-0.13089441234552407,2.5877751410007477,-0.1708025485277176,3.685234785079956,-0.22587772431991085,-2.6152314618229866
1965-06-01,0.21666400962405735,-0.4291693606073894,0.030855477234581485,0.022314493603344206,2.6870960990587873,0.05311684217303991,2.9738765954971313,-0.23906434611450855,-1.688564382493496
1965-07-01,0.20167441831694707,-0.517865518728892,-0.05802483938168734,-0.006599329364827916,2.6816176871458692,0.2679605595767498,3.4893298149108887,-0.19153369416435848,-2.572561986744404
1965-08-01,0.20004146628909641,-0.4845569058070107,-0.036412755434866995,0.040864359728897674,2.15936079621315,0.18675750121474266,3.437002499898275,-0.09271145510158951,-2.756658010184765
1965-09-01,0.15666700071758694,-0.3946780212341793,0.07400273461826146,0.11216162503520144,1.9201359401146572,-0.15080424025654793,2.973480621973674,-0.09338835106907989,-1.3546083122491837
1965-10-01,0.18258369631237453,-0.20396260042039174,0.01629396792850457,0.05103617057770113,1.1127430945634842,0.05027344450354576,4.209563732147217,-0.033004354122731325,-1.5757856890559196
1965-11-01,0.06447582609123653,-0.053676562235941964,0.035412280885793734,-0.1593620150904112,1.281798134247462,0.08417302742600441,4.990873734156291,0.19391070542146835,-2.8428371995687485
1965-12-01,0.28373996416727704,-0.08686804877860206,0.22342756274156272,-0.17624610587011408,1.688649132847786,0.0010010733240051195,6.54111663500468,0.0878318166025251,-5.2779994904994965
1966-01-01,0.20196530554029676,-0.0812044884595606,0.2965639578178525,-0.18563740238358703,1.8758726616700492,-0.05557776428759098,7.02669620513916,0.04370695368634711,-3.968251869082451
1966-02-01,0.17561930749151441,-0.11631190954219728,0.28497943421825767,-0.24762304523323156,2.6383322974046073,-0.05349543411284685,7.245680491129558,0.0005687365857817287,-3.763110563158989
1966-03-01,0.35410847928788924,-0.20981555775044455,0.14076462830416858,-0.2513877010043663,1.9678174207607906,0.045831394381821156,4.934037526448568,-0.043916389372923394,-5.3525470197200775
1966-04-01,0.23655061920483905,-0.2433460737977709,0.26929202140308917,-0.3211712158178981,2.403254310290019,-0.09899107739329338,3.9925992488861084,-0.132399524072949,-2.9905732721090317
1966-05-01,0.2409719924132029,-0.33414153352616327,0.06423526792787015,-0.11244288916829266,1.549011344710986,0.22329909726977348,2.1951003869374595,-0.23873955440178193,-1.257368829101324
1966-06-01,0.14542145861519706,-0.406112533713144,0.04116052899689748,0.05132876147952261,2.0580106725295386,0.03289496060460806,1.935373346010844,-0.20629158980554815,-0.8541500195860863
1966-07-01,0.2322785887453291,-0.5783606143224806,-0.07433958671754226,0.013342878156447711,2.3262441158294678,0.27049941942095757,1.8924719095230103,-0.28953281023519506,-1.9212840124964714
1966-08-01,0.2058002518282996,-0.5956378011476425,-0.004500322393141687,-0.014470543570910828,2.489046504100164,0.1915176957845688,2.6376960674921675,-0.17960675650363347,-2.1907998248934746
1966-09-01,0.2084809707270728,-0.4487669420620752,0.0844103138661012,-0.009722182456451126,1.6590113441149394,0.18358508124947548,3.089673717816671,-0.12250405957372927,-1.0067448019981384
1966-10-01,0.03907437953684065,-0.19282361581212,0.06747718143742532,0.05418668159201175,0.6772122656305631,-0.05094860680401325,3.8759946823120117,0.037136100393405064,-1.3741064816713333
1966-11-01,0.04547326101197137,-0.006672137810493864,0.01774724223650992,-0.16423426096952415,1.0089518502354622,0.04818841814994812,3.7133916219075522,0.1959252968537722,-5.443210154771805
1966-12-01,0.26218440797593856,-0.10769820757328517,-0.009600239718565717,-0.3369396623176864,1.0988385727008185,0.22142093628644943,6.174376408259074,0.13919313498538177,-4.87801618874073
1967-01-01,0.23511828647719488,-0.12615564914922867,0.1847994513809681,-0.25995251121400276,2.0694519082705183,0.24568749591708183,7.803401152292888,0.048052532960185045,-5.467292666435242
1967-02-01,0.3363959656821357,-0.26987257694441175,0.3007726394571364,-0.33402522153492215,2.013767386476199,0.23246176540851593,7.221269607543945,0.010241001254791837,-5.107125639915466
1967-03-01,0.3388691279623243,-0.18277063019691953,0.19996350165456533,-0.2673597086834002,2.145472913980484,0.06482672411948442,5.082434018452963,-0.05977093476614507,-4.784508049488068
1967-04-01,0.3722207082642449,-0.25911125398817514,0.0992621760815382,-0.2600506136689005,2.4427359302838645,-0.10941661894321442,2.8731894493103027,-0.13400262067590257,-4.031726717948914
1967-05-01,0.256254921356837,-0.3454073080940852,0.09290656016673893,-0.2350638561610934,2.7532100677490234,0.16689501702785492,3.836404879887899,-0.2349733019904267,-3.5282623022794724
1967-06-01,0.19126118885146245,-0.4080168548084441,0.07381230389000848,0.027807236095018024,2.3491891721884413,-0.013623407576233149,2.8476728995641074,-0.2811569425699522,-2.5541428476572037
1967-07-01,0.1570177740520901,-0.5447915385639857,-0.06906419584993273,-0.07510800621932065,2.826514095067978,0.27347566559910774,3.508253892262777,-0.21112192448952216,-3.344104439020157
1967-08-01,0.1054487211836709,-0.6244810564177377,0.003974841638409998,0.02148226610844648,2.387216438849767,0.24905236437916756,3.834965229034424,-0.1692796621820052,-2.342092804610729
1967-09-01,0.19146331482463413,-0.4361029536951156,0.04795414861291647,0.11773982757254492,1.4549506207307181,0.05183594301342964,2.1699444452921552,-0.09904558026640536,-0.28173623140901327
1967-10-01,0.12746352288458082,-0.26273259094783236,0.09233550954377279,0.05397273203994654,1.177005097270012,0.022124224342405796,3.594900767008464,0.03622875367994789,-3.241775929927826
1967-11-01,0.25921960671742755,-0.09354464635844269,-0.013588488582172431,-0.20790075576758082,1.3883857677380245,0.17598319798707962,5.277213652928671,0.1793691848250602,-4.076004773378372
1967-12-01,0.3057105673684014,-0.14334102235143148,0.18575110007077456,-0.2732104138482975,1.7013661563396454,-0.013860351173207164,6.107453505198161,0.13391722342093215,-3.5477668046951294
1968-01-01,0.29194407992892796,-0.20679749903224764,0.14115963713265955,-0.28984850343269636,1.7748966813087463,0.12392484582960606,7.079362074534099,0.0648561275477032,-5.405221879482269
1968-02-01,0.21873384714126587,-0.24074426009541466,0.27536272536963224,-0.27015427999858616,1.1810554812351863,0.043902136385440826,6.123642921447754,-0.04484571328909277,-4.689330235123634
1968-03-01,0.3100762433475918,-0.25750944420458777,0.1546848623547703,-0.3807036182548426,2.1362774074077606,0.10811669752001762,4.485106865564982,-0.10166492768757636,-5.095433816313744
1968-04-01,0.05005782677067651,-0.2653636688750888,0.2028947987128049,-0.16346658709682996,2.1016332010428114,0.00040776434616418555,2.160152594248454,-0.1681408838188048,-3.6946672946214676
1968-05-01,0.30112693707148236,-0.39381781031215,0.15771858306834474,-0.24231902406185488,2.0717228452364607,-0.06435077171772718,1.6635610659917197,-0.29944795713150246,-2.367895282804966
1968-06-01,0.2239499655034807,-0.43411228864912005,-0.022274802904576063,-0.05201339438746247,2.2069238126277924,0.07063113618642092,1.336134175459544,-0.31645368757865416,-1.0266299359500408
1968-07-01,0.2119464013311598,-0.5565600735800607,-0.068706511228811,-0.012133679576689683,2.5991750260194144,0.06634187418967485,2.8030296166737876,-0.2077886097722774,-2.9401205480098724
1968-08-01,0.2787066830529107,-0.5476962479334029,0.03062041796511039,0.06069935198071637,2.331976095835368,0.002536195970606059,3.5936403274536133,-0.14769586084557954,-2.6695052161812782
1968-09-01,0.17254480057292515,-0.346928657520385,0.1541640085633844,0.1272426941726781,1.4056739707787833,-0.1320044044405222,3.4224804242451987,-0.08673355144133671,-0.9681281633675098
1968-10-01,0.05199072675572501,-0.19263156822749547,0.13759458088316023,0.10216861397405214,1.5246537824471793,-0.0012993218842893839,4.319794575373332,0.04442644392629322,-2.166678197681904
1968-11-01,0.2250258293416765,-0.17212038297974874,0.13020664919167757,-0.2750456899027281,1.4787801851828895,0.09656849317252636,5.273837645848593,0.10922038994675919,-2.5167586281895638
1968-12-01,0.2940879927741157,-0.21970215297880627,0.19533250015228987,-0.2821326067176046,1.7050561805566153,0.006026661139912903,7.583545049031576,0.10867852369229572,-4.6172913163900375
1969-01-01,0.14844359623061285,-0.1256215903494093,0.15298323705792427,-0.12730493952956382,1.7780669033527374,0.035449538845568895,6.48839275042216,0.08381907459643248,-4.272615909576416
1969-02-01,0.08525496555699243,-0.12888634015643408,0.10807925136759877,-0.2017089649091793,1.76460271080335,0.060881911776959896,5.301731824874878,0.029657922497541785,-3.7707243114709854
1969-03-01,0.16103461384773254,-0.22560200166134606,0.20383786177262664,-0.2691213088699534,1.7605847368637721,-0.026111186016350985,4.731885194778442,-0.10973263411320372,-3.676058351993561
1969-04-01,0.26585297452078926,-0.253575508083616,0.1592567074112594,-0.2863350359699394,2.2384941577911377,0.019700531847774982,3.1278926134109497,-0.20027198969460222,-2.841542288661003
1969-05-01,0.10158898101912604,-0.24394758400462924,0.1663295755861327,-0.05374046726317345,1.8956025441487632,-0.12481521815061569,2.6009688774744673,-0.2676970827922547,-1.8974505364894867
1969-06-01,0.13836205005645752,-0.38137655882608323,0.10699376289267093,0.029356763521327246,2.018824468056361,-0.05530082620680332,1.9951452811559043,-0.25605386752876447,-1.8290957435965538
1969-07-01,0.2958682510587904,-0.5647017132668268,-0.08692093833815306,0.03928185405233238,2.7767151594161987,0.1551266945898533,2.7673260370890302,-0.2531037592201782,-2.7992723509669304
1969-08-01,0.20373380846447414,-0.4955476475140405,-0.010647055023582652,0.050490066597733314,2.02742504576842,0.09631614200770855,1.5692921479543052,-0.22174184270899933,-0.11472934857010841
1969-09-01,0.17202556133270264,-0.4457763499683804,0.015626586173311807,0.12013022846813443,1.539451132218043,0.06018499843776226,2.7800236145655317,-0.15404141313738104,-0.2531671663746238
1969-10-01,0.13907677597469753,-0.20814386033822618,0.10020189656643197,0.09263551122025598,1.2315835803747177,-0.1724172756075859,2.531523108482361,-0.022746575661271598,-1.7567560076713562
1969-11-01,-0.005922795583804448,-0.0731507937113444,-0.024179295724024996,-0.21687515928775447,0.9390806779265404,0.14892431907355785,4.33249831199646,0.1260273694563255,-3.2145746052265167
1969-12-01,0.2760813633600871,-0.03270686914523443,0.05329111008904874,-0.39987058579167234,1.2461822479963303,0.23229653015732765,5.5701323350270595,0.058254440107362734,-3.9539430290460587
1970-01-01,0.18803924322128296,-0.1637169233863316,0.28222028631716967,-0.2224758644647236,1.806744560599327,-0.04549217876046896,7.084725697835287,0.010404542838926797,-4.456732049584389
1970-02-01,0.28955621851815116,-0.23160428400077518,0.10226465237792581,-0.4293385940262034,1.8144687016805015,0.30061809346079826,6.395483811696371,-0.006324055825742029,-5.935454368591309
1970-03-01,0.34693416621949935,-0.260394113877463,0.09474790713284165,-0.3807990611354007,2.2758406897385917,0.09344073012471199,5.08769710858663,-0.13751671415009944,-2.7686990797519684
1970-04-01,0.4115468594763014,-0.2571229305532243,0.22544321254827082,-0.29278103309341624,2.662234753370285,-0.1490557100623846,5.29308835665385,-0.17188803808723424,-2.985093556344509
1970-05-01,0.07635857495996687,-0.3566109471850925,0.11120105773443356,-0.048360351143004014,1.6086323807636898,-0.08650066331028938,3.2460095485051474,-0.18862408029732947,-2.5656353682279587
1970-06-01,0.11832669377326965,-0.4186986930786617,0.06668408605037257,0.008714160752258723,2.575554450352987,0.14824619516730309,3.5808471838633222,-0.23681715452413765,-1.8138417974114418
1970-07-01,0.20976712306340534,-0.5676627395645021,-0.10116797056980431,0.042461962262286414,2.150587985912959,0.13780927285552025,2.1576259533564253,-0.25332358886869694,-1.8072307109832764
1970-08-01,0.16650810837745667,-0.5969824535506112,-0.04367544679553248,0.005900436611492422,2.037091801563899,0.27690138667821884,1.6539274652798972,-0.19703280153892025,-0.8686412125825882
1970-09-01,0.21161175436443752,-0.3862367144652775,0.07305840263143182,0.10741363409199292,1.8889659394820533,-0.0004217355672153644,3.304378191630046,-0.07816144137931386,-1.8002280965447426
1970-10-01,0.10234781437449984,-0.16451175842020246,0.11863080726470798,0.03715389985826951,0.8294484267632167,-0.22494439035654068,3.658522764841716,0.1233555939343336,-1.9084036350250244
1970-11-01,0.055115131868256464,-0.06995386405227084,0.07884574733907357,-0.16719766809970518,0.8066740507880847,0.11767048388719559,4.918889999389648,0.218962250853614,-3.4704171121120453
1970-12-01,0.3638340367211236,-0.23587848104181744,0.1203424675622955,-0.31008988241606117,2.02967810134093,0.10881006717681885,7.168597380320231,0.0660684123876498,-4.34192456305027
1971-01-01,0.2511780626244015,-0.2254602691483876,0.29804573860019445,-0.31874187384979635,1.9627564897139869,0.09781663306057453,7.72924025853475,-0.023761505542470397,-4.7530412673950195
1971-02-01,0.33737891250186497,-0.22189547973019735,0.18160337931476533,-0.42392758628990074,2.2497735917568207,0.20378604531288147,6.450394789377849,-0.044666598852482635,-4.653998464345932
1971-03-01,0.4050160116619534,-0.3746844355076078,0.2085341198835522,-0.4041988261138336,2.0428230365117392,0.1850404590368271,6.082827250162761,-0.15707987246753502,-4.3039098381996155
1971-04-01,0.1740480793846978,-0.21763033573589627,0.2187815378420055,-0.25077745129790485,2.3021335403124494,-0.014628790086135268,4.240414301554362,-0.17312152994622432,-3.3503469079732895
1971-05-01,0.17267574866612753,-0.3139674663543701,0.16026383091229945,-0.20192552216445342,2.1740689873695374,0.008917117957025766,2.8965210914611816,-0.2660304254336323,-2.368815802037716
1971-06-01,0.24911738104290432,-0.38871199838698856,0.13482426875270903,-0.03910521634771854,3.106254835923513,-0.020348618272691965,5.6541768709818525,-0.2565657063353834,-2.142867259681225
