,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9
1965-01-01,1021.85815,1011.59436,1020.33435,1011.2967,1018.418,1019.0259,1017.46545,1016.5557,1012.5581
1965-02-01,1012.408,1009.8257,1018.51917,1011.5131,1019.86304,1017.01587,1014.78705,1015.8828,1013.60187
1965-03-01,1021.00916,1010.71313,1017.2497,1012.4118,1020.2693,1020.3306,1015.5957,1016.2494,1010.18414
1965-04-01,1025.5692,1011.0567,1016.3095,1011.85547,1017.3818,1019.3167,1012.78076,1015.22797,1013.2391
1965-05-01,1022.3871,1009.9292,1016.5793,1012.0397,1019.15045,1017.5343,1010.4397,1014.59906,1015.90204
1965-06-01,1025.5543,1010.6158,1015.6559,1014.51166,1021.59576,1018.61597,1011.2558,1015.8853,1020.8454
1965-07-01,1026.4355,1010.4632,1016.2469,1014.2605,1022.0429,1018.9031,1008.1891,1015.67444,1023.4668
1965-08-01,1021.9952,1010.85767,1016.1303,1013.7364,1019.6063,1016.9291,1008.7664,1014.7901,1019.4122
1965-09-01,1021.8147,1010.8961,1014.5898,1013.2912,1017.1976,1016.97125,1012.5315,1013.24646,1017.4437
1965-10-01,1021.6268,1011.288,1018.13586,1012.2896,1016.4155,1012.5556,1013.7879,1013.20435,1017.6453
1965-11-01,1021.0711,1011.1435,1018.7914,1011.7364,1015.60626,1019.4277,1017.0215,1013.5901,1017.2335
1965-12-01,1023.22437,1010.1655,1020.7505,1011.7928,1017.02954,1024.1069,1019.92694,1014.7647,1014.27783
1966-01-01,1011.8857,1009.49786,1021.08685,1011.7517,1018.0707,1018.90436,1018.47186,1014.5369,1008.1504
1966-02-01,1016.99225,1009.9285,1020.06726,1012.08344,1021.0237,1017.34656,1017.15375,1016.78394,1014.1827
1966-03-01,1020.0404,1009.8616,1020.3583,1011.3005,1018.78174,1020.0416,1014.17206,1015.2555,1017.538
1966-04-01,1019.1216,1010.53436,1015.99585,1011.5809,1019.1147,1017.95056,1010.8342,1015.3869,1014.58325
1966-05-01,1025.4692,1011.40564,1015.28296,1012.0678,1021.51056,1017.5093,1010.4705,1014.91315,1023.97656
1966-06-01,1025.3949,1011.7737,1017.1287,1012.705,1020.8666,1018.30225,1010.20264,1014.8248,1023.52405
1966-07-01,1025.4944,1010.7879,1015.3569,1013.41406,1020.6869,1016.78204,1008.1454,1014.67834,1020.42346
1966-08-01,1023.1423,1011.5465,1016.111,1013.71515,1020.18243,1016.87775,1008.25494,1014.8198,1020.1273
1966-09-01,1021.587,1011.4582,1014.4118,1013.4579,1017.8066,1015.8131,1011.022,1013.9091,1017.0793
1966-10-01,1016.2894,1011.3493,1017.6594,1012.0878,1015.6905,1015.67163,1013.262,1012.6743,1016.7607
1966-11-01,1018.18524,1011.8688,1021.64014,1010.4737,1012.43524,1019.46765,1015.6623,1013.24506,1017.8247
1966-12-01,1019.95776,1011.3574,1020.0986,1009.9949,1016.6512,1022.9063,1017.724,1015.02765,1014.9713
1967-01-01,1017.01794,1011.15155,1021.7771,1011.01447,1021.3446,1023.4967,1020.07556,1016.7872,1017.53314
1967-02-01,1024.083,1011.45557,1020.9521,1011.38306,1020.5109,1019.10547,1015.0828,1016.76685,1016.52454
1967-03-01,1023.9263,1011.24005,1019.8274,1011.3736,1018.8225,1021.93085,1014.00604,1016.5811,1015.6008
1967-04-01,1019.25275,1011.0558,1017.5404,1011.8931,1017.9721,1013.67444,1011.46936,1015.9869,1010.6117
1967-05-01,1025.0995,1011.06665,1015.72424,1012.43945,1021.21185,1017.4468,1010.6168,1015.6821,1018.829
1967-06-01,1025.5726,1011.01587,1014.609,1013.09607,1019.4436,1017.8002,1010.14514,1014.5589,1024.6511
1967-07-01,1025.5066,1011.2321,1017.6942,1013.8906,1022.5106,1018.2942,1007.7333,1016.28217,1025.6807
1967-08-01,1023.5874,1011.3837,1016.72845,1014.3964,1020.7301,1017.04846,1007.615,1015.63135,1024.9225
1967-09-01,1021.0515,1011.711,1015.6473,1013.8014,1017.1275,1018.10345,1011.25604,1013.411,1017.6499
1967-10-01,1022.48456,1011.0703,1018.1527,1013.02716,1016.0405,1017.80444,1013.65924,1013.144,1020.52905
1967-11-01,1022.0332,1011.2372,1019.7382,1010.97815,1015.5022,1014.7541,1014.5792,1013.3218,1016.743
1967-12-01,1016.33875,1011.6116,1018.5598,1012.0861,1017.91986,1022.31256,1018.33344,1015.96875,1010.8947
1968-01-01,1020.34204,1010.9956,1023.1028,1011.95953,1019.0053,1024.9532,1019.6679,1016.7118,1017.6421
1968-02-01,1015.8717,1011.7291,1020.40784,1011.62537,1016.00055,1014.68665,1015.04443,1014.9457,1006.1196
1968-03-01,1023.31464,1011.91595,1020.6283,1012.3932,1018.36554,1016.4191,1013.48944,1016.83276,1016.2832
1968-04-01,1019.73303,1011.5316,1016.5329,1011.8694,1016.8571,1016.63165,1010.9727,1015.58685,1016.349
1968-05-01,1023.1722,1011.5195,1014.3045,1012.8183,1019.4082,1017.03815,1009.92584,1014.5593,1016.3719
1968-06-01,1023.48773,1012.27155,1014.48346,1013.81366,1020.7799,1016.88354,1010.0525,1015.23846,1019.46967
1968-07-01,1024.7192,1011.69696,1018.4571,1014.7554,1021.293,1017.59845,1007.56647,1016.5959,1021.58716
1968-08-01,1022.89026,1011.7449,1017.851,1014.1085,1019.2035,1016.28394,1008.3437,1015.4638,1018.2224
1968-09-01,1020.51013,1011.03357,1015.6785,1013.1825,1016.92865,1019.27716,1011.0672,1013.51245,1015.59766
1968-10-01,1017.27856,1011.0114,1017.041,1012.19,1016.56866,1018.00494,1013.59467,1012.97,1017.3823
1968-11-01,1019.0454,1011.5316,1018.4357,1011.1767,1017.16907,1012.65796,1013.4079,1013.9432,1014.3153
1968-12-01,1019.48474,1010.9263,1020.5402,1011.36993,1017.1827,1017.471,1015.9941,1015.50604,1012.92847
1969-01-01,1011.50287,1009.62286,1018.99915,1010.0254,1017.0069,1016.27057,1015.1481,1014.46423,1014.35815
1969-02-01,1010.26556,1009.5692,1017.6171,1010.2968,1013.6319,1009.9193,1011.73065,1013.86835,1008.45795
1969-03-01,1013.6749,1010.1639,1017.55096,1011.20276,1016.0753,1014.0474,1011.1085,1014.12854,1007.24
1969-04-01,1025.6862,1009.96606,1014.9478,1010.93134,1017.7712,1018.95483,1013.6936,1013.4366,1021.59985
1969-05-01,1024.6741,1009.66406,1014.8242,1011.7369,1017.69696,1017.4006,1011.0131,1012.3671,1020.7356
1969-06-01,1024.1543,1010.23315,1012.7021,1012.96045,1018.4657,1015.543,1010.45337,1012.97797,1019.91077
1969-07-01,1024.6304,1010.6231,1015.07697,1014.09424,1020.42303,1017.073,1009.20544,1015.1356,1020.0056
1969-08-01,1021.65845,1010.6375,1013.4478,1013.03345,1017.8223,1014.87604,1007.1252,1013.20386,1019.3311
1969-09-01,1022.19696,1010.11584,1015.24915,1012.5742,1015.59296,1017.4904,1010.59814,1011.9746,1019.22437
1969-10-01,1018.97925,1010.6768,1015.6859,1011.60583,1013.40906,1015.6329,1012.7545,1010.9894,1015.8943
1969-11-01,1014.53534,1010.6843,1020.31946,1011.1454,1015.78076,1015.8631,1015.04944,1012.5593,1016.54706
1969-12-01,1022.127,1010.5507,1017.1479,1010.97687,1015.533,1021.02454,1017.1947,1014.4542,1012.3222
1970-01-01,1013.0865,1011.604,1021.8039,1011.88617,1018.76514,1013.9736,1017.1264,1015.87146,1007.2711
1970-02-01,1025.2343,1010.84155,1022.1783,1011.2278,1019.00165,1022.4944,1015.7728,1016.38666,1020.2346
1970-03-01,1015.3569,1010.43695,1015.24695,1011.0846,1018.7742,1016.0444,1012.6183,1015.19055,1010.9016
1970-04-01,1021.40643,1010.17725,1014.509,1011.4702,1018.3962,1021.09265,1012.9938,1015.2173,1011.5712
1970-05-01,1023.7261,1011.3936,1017.7087,1011.9023,1017.00104,1015.815,1010.43396,1014.2262,1023.6376
1970-06-01,1027.2289,1011.25635,1015.9701,1013.3675,1021.21857,1017.7539,1010.8784,1015.1739,1023.90375
1970-07-01,1024.8124,1011.7377,1016.71643,1013.7086,1021.1675,1016.7438,1006.9687,1015.3462,1022.4302
1970-08-01,1023.4522,1010.964,1013.866,1012.5689,1019.0634,1016.0497,1006.59845,1013.806,1020.7914
1970-09-01,1021.461,1010.94617,1015.9927,1012.18274,1017.1526,1015.8727,1009.08875,1013.41266,1019.4889
1970-10-01,1015.48584,1010.64557,1015.94696,1010.91583,1013.6682,1016.72174,1012.1993,1011.4958,1018.12463
1970-11-01,1020.57806,1012.1993,1019.86804,1010.0733,1014.34076,1017.9595,1014.52563,1013.41565,1015.8869
1970-12-01,1018.97076,1010.3519,1019.09674,1010.3669,1018.31537,1017.7717,1017.07587,1014.81555,1011.51306
1971-01-01,1019.2558,1011.10333,1019.1616,1010.55554,1019.0254,1019.08167,1017.62964,1015.6893,1011.4496
1971-02-01,1021.74255,1011.05725,1017.0236,1010.35846,1020.1024,1019.1386,1014.4888,1015.704,1017.71857
1971-03-01,1023.19086,1010.8308,1017.41907,1010.498,1018.2632,1014.12585,1011.6057,1015.1319,1014.5041
1971-04-01,1021.534,1010.55237,1016.3939,1011.0048,1017.30005,1011.216,1011.34656,1014.9226,1011.6678
1971-05-01,1025.2982,1010.91583,1014.71783,1011.81055,1018.3643,1015.28546,1010.82947,1014.19305,1017.79083
1971-06-01,1024.8662,1011.34015,1016.4777,1012.71857,1020.59515,1018.20624,1009.835,1015.919,1018.7124
1971-07-01,1023.681,1010.35016,1016.3011,1013.0386,1020.8953,1015.93243,1007.5549,1015.46533,1023.146
1971-08-01,1025.2598,1011.62494,1015.5824,1013.1685,1018.73865,1016.4265,1006.9936,1014.3524,1021.64026
1971-09-01,1017.29175,1011.3382,1013.86096,1012.80695,1015.8307,1016.9231,1010.53705,1013.21204,1018.56464
1971-10-01,1017.8325,1011.3977,1016.18524,1012.0748,1016.82526,1019.6116,1014.6827,1013.0437,1019.6
1971-11-01,1019.2506,1011.9231,1019.5047,1011.09955,1015.5446,1018.0296,1015.0295,1013.3183,1014.32556
1971-12-01,1018.0232,1010.1242,1018.6305,1010.9504,1018.9422,1021.29913,1017.53174,1015.4429,1016.8329
1972-01-01,1023.60767,1010.2924,1019.2087,1010.4812,1021.30475,1018.09875,1016.1014,1015.6777,1019.9511
1972-02-01,1024.1938,1010.9524,1019.8161,1011.41736,1020.03735,1016.4576,1015.8814,1015.7551,1016.9526
1972-03-01,1020.5704,1010.4755,1015.9895,1011.10803,1017.0432,1016.22577,1013.4328,1014.3384,1015.4558
1972-04-01,1023.0946,1009.7644,1015.78955,1011.28546,1018.8618,1016.9532,1010.8406,1014.8846,1015.0271
1972-05-01,1025.9625,1009.5075,1014.219,1011.6323,1019.23615,1018.9762,1010.9112,1013.2047,1022.7015
1972-06-01,1025.9381,1009.8794,1013.1154,1012.95667,1019.18805,1018.15686,1010.68805,1013.8072,1022.1672
1972-07-01,1022.8496,1009.3094,1018.02435,1013.47906,1021.32666,1017.12195,1008.1957,1015.71704,1020.2667
1972-08-01,1023.2171,1009.90063,1016.7195,1012.5366,1019.39545,1016.3469,1007.72577,1014.56714,1019.40546
1972-09-01,1018.43115,1009.9525,1015.8652,1012.8935,1016.75385,1014.0066,1011.11115,1013.41595,1018.62366
1972-10-01,1018.8912,1010.2174,1017.38873,1011.7861,1014.56396,1014.24146,1012.636,1012.7085,1017.9963
1972-11-01,1020.3829,1010.02185,1017.53314,1011.093,1016.9032,1019.1655,1015.7683,1013.6503,1012.3254
1972-12-01,1024.0964,1010.02124,1020.0161,1011.1373,1019.7011,1020.7798,1018.1875,1015.2914,1019.88983
1973-01-01,1021.5814,1009.8462,1020.2374,1012.72516,1020.4464,1023.89514,1021.139,1016.00604,1013.9489
1973-02-01,1028.1426,1010.61975,1022.01227,1012.00616,1018.62524,1021.56274,1016.3649,1016.10126,1018.386
1973-03-01,1019.8271,1009.97217,1012.76056,1011.71936,1018.7243,1019.29663,1013.92444,1014.9772,1015.1655
1973-04-01,1014.81323,1009.90594,1015.02924,1011.3895,1017.6716,1015.14435,1011.1245,1014.3804,1013.46594
1973-05-01,1022.89453,1010.9091,1014.3116,1011.9606,1018.8342,1016.84784,1009.8204,1014.93665,1018.5217
1973-06-01,1024.7769,1011.0429,1015.5257,1012.09686,1019.0979,1016.8247,1009.6757,1014.52826,1021.56085
1973-07-01,1025.9723,1011.7727,1015.4762,1013.09875,1019.6799,1015.9302,1006.7665,1014.9675,1023.0849
1973-08-01,1023.34344,1011.9393,1016.03046,1012.7618,1019.66187,1016.8317,1007.54333,1014.1971,1019.6856
1973-09-01,1021.8457,1012.2159,1013.1103,1012.81836,1018.0696,1017.8407,1009.7445,1013.59845,1016.7031
1973-10-01,1019.4748,1011.4525,1016.3013,1010.5137,1015.4736,1017.38354,1012.6203,1011.27374,1016.8935
1973-11-01,1015.26526,1011.65765,1017.8272,1010.8526,1017.669,1018.55896,1015.8137,1014.73987,1012.9573
1973-12-01,1019.3924,1012.6312,1018.6111,1010.9535,1018.9378,1018.4426,1018.2176,1016.0228,1019.6548
1974-01-01,1024.2242,1011.36053,1018.84045,1010.6507,1022.7428,1024.8771,1020.1195,1017.33057,1019.32416
1974-02-01,1023.2686,1010.86127,1018.3949,1010.3152,1019.2297,1019.8825,1015.59644,1015.4387,1012.69867
1974-03-01,1023.4975,1011.5616,1016.1622,1010.99854,1019.6264,1015.23773,1012.6525,1015.7777,1015.216
1974-04-01,1023.01654,1010.20374,1017.03235,1012.2341,1020.3837,1014.57404,1011.23627,1015.7438,1018.1266
1974-05-01,1021.17303,1010.6582,1012.52405,1012.83453,1018.35345,1016.0359,1009.6855,1014.4029,1014.7684
1974-06-01,1021.654,1010.50604,1013.5647,1012.1777,1019.3248,1015.3865,1008.4485,1014.40765,1019.5538
1974-07-01,1024.746,1011.6478,1016.41425,1013.76917,1020.3532,1015.9822,1007.2619,1015.6847,1019.6733
1974-08-01,1023.11304,1010.90204,1015.6344,1013.1769,1019.9334,1016.3245,1007.70544,1014.5334,1021.3782
1974-09-01,1023.0804,1011.5792,1013.90704,1012.5119,1017.54443,1017.8868,1010.04956,1012.64703,1020.8504
1974-10-01,1020.72,1011.3578,1021.0134,1011.7314,1016.47736,1019.7364,1013.634,1013.1436,1018.4778
1974-11-01,1017.87866,1011.02155,1019.2874,1010.65405,1015.9075,1020.03125,1015.4503,1012.6525,1014.29767
1974-12-01,1021.6906,1010.53796,1018.5871,1010.81714,1017.4419,1024.9144,1019.5408,1015.3654,1013.9342
1975-01-01,1022.9883,1010.56415,1019.19586,1010.93085,1021.26337,1023.52594,1020.43787,1016.78796,1018.0521
1975-02-01,1019.75775,1011.5986,1016.7001,1011.7999,1021.1616,1018.2728,1015.92377,1016.4324,1014.5704
1975-03-01,1019.4643,1010.4755,1014.5932,1011.8843,1019.0554,1017.0357,1013.1658,1015.3259,1013.61554
1975-04-01,1021.64874,1009.9628,1016.1051,1011.1937,1017.9864,1016.4627,1011.1301,1015.0249,1011.829
1975-05-01,1021.765,1010.84644,1012.3998,1011.60474,1018.48596,1015.6401,1010.24725,1013.8639,1016.0427
1975-06-01,1023.0277,1011.06647,1014.86096,1013.13257,1019.8262,1018.1953,1010.54266,1015.22766,1017.22595
1975-07-01,1023.44916,1011.9169,1015.1453,1012.66205,1020.341,1016.64545,1006.83185,1015.2816,1023.81165
1975-08-01,1021.83344,1011.77155,1016.4476,1013.0813,1018.66376,1015.984,1006.8451,1014.68665,1016.59766
1975-09-01,1023.6629,1011.6345,1015.9916,1012.8931,1016.9222,1018.5496,1009.85834,1013.10834,1020.4295
1975-10-01,1019.5363,1011.32385,1017.529,1011.6435,1017.8549,1019.1115,1012.9651,1012.9727,1018.89905
1975-11-01,1019.5847,1011.2567,1019.02844,1010.9122,1016.6434,1020.89795,1016.3992,1013.54706,1018.9931
1975-12-01,1012.2248,1012.0836,1021.01764,1010.2452,1017.71716,1016.2372,1015.7459,1015.38403,1016.5825
1976-01-01,1020.5847,1011.272,1022.65906,1010.65466,1020.77576,1021.87036,1017.4169,1016.4747,1019.35443
1976-02-01,1024.4407,1011.8843,1020.45703,1011.10425,1021.82166,1018.40045,1015.72174,1017.2843,1018.47205
1976-03-01,1024.3944,1010.0053,1016.41547,1010.84955,1021.0533,1018.3246,1013.4456,1016.00287,1017.94904
1976-04-01,1022.85333,1010.47955,1016.61334,1011.81335,1016.923,1014.91693,1011.6771,1014.3805,1015.348
1976-05-01,1024.6201,1010.4536,1013.7787,1012.82776,1020.806,1016.3988,1011.15845,1014.98236,1020.05865
1976-06-01,1022.9169,1009.8993,1014.6179,1013.21686,1021.53796,1016.31805,1010.3081,1014.6795,1020.99414
1976-07-01,1022.10406,1010.57697,1017.38916,1015.03046,1021.1057,1016.88654,1009.45154,1016.1342,1018.7291
1976-08-01,1020.2375,1011.08264,1016.0886,1014.2812,1018.4751,1016.20026,1009.3936,1014.40515,1021.1138
