,mgv50_cluster1,mgv50_cluster2,mgv50_cluster3,mgv50_cluster4,mgv50_cluster5,mgv50_cluster6,mgv50_cluster7,mgv50_cluster8,mgv50_cluster9
1965-01-01,0.02766881,-0.03841255,0.24651727,-0.48008308,-0.21163693,-0.023400748,0.100814536,-0.24754748,0.06755309
1965-02-01,0.011332464,-0.15379731,0.13613638,-0.30185485,-0.08433099,0.11656217,0.36690593,-0.08168183,-0.21310863
1965-03-01,-0.035910558,-0.016189193,0.09168968,-0.02634425,-0.002943468,0.07137964,0.254759,0.13804965,0.071821116
1965-04-01,0.074911796,-0.105965614,0.15732951,-0.120977424,-0.23371306,-0.039589953,0.055043258,-0.1122941,-0.068289
1965-05-01,-0.020015717,-0.13230984,0.035027526,-0.0017660856,0.01133244,-0.03797102,0.050480843,-0.044741057,-0.0426806
1965-06-01,0.027816009,0.0070643662,-0.007800245,-0.017660927,0.012509823,-0.026491404,0.032819916,-0.03105383,-0.01633637
1965-07-01,0.09831254,0.002060437,0.039295577,-0.08874621,-0.022076165,-0.006622863,0.050628018,-0.002943492,-0.03561623
1965-08-01,0.087421656,0.009271979,0.03517469,0.013687229,0.00058870314,-0.01471746,0.026638579,0.01633637,-0.012804175
1965-09-01,0.052099753,0.01663072,0.018544007,0.08948209,0.070349395,-0.050186493,0.024725318,0.047831703,-0.096399285
1965-10-01,0.005151105,0.005592632,0.15615213,-0.21781822,0.04753735,0.019427013,-0.009124828,-0.06946635,-0.039442778
1965-11-01,0.006475687,0.056073487,0.36970225,-0.119358495,-0.21472757,-0.008388949,0.011038089,-0.036793612,-0.16498256
1965-12-01,0.063579395,0.020457257,-0.06343222,-0.19000223,-0.39766544,-0.098459736,0.02163465,-0.17925851,0.1666015
1966-01-01,-0.042676736,0.011573339,-0.043544747,-0.39522988,0.00028934478,0.117469504,0.0026040077,-0.23464966,0.18488427
1966-02-01,-0.094178155,-0.004484677,0.097360775,-0.3431498,0.16506486,0.101990126,0.054684043,0.06654675,0.088391446
1966-03-01,0.02502737,0.001012659,0.1851736,-0.20108695,-0.29121438,0.003038025,0.034575414,0.007378006,0.09388878
1966-04-01,-0.0039060116,0.0054973126,0.241883,-0.08491943,-0.09142947,0.11833749,0.02358067,-0.16607757,0.038481403
1966-05-01,-0.01851735,-0.0013020039,0.1008328,-0.10358147,-0.06683612,0.05381608,-0.0052080154,-0.0031826734,-0.051790714
1966-06-01,0.048174046,-0.036311366,0.024882698,-0.007812023,-0.039494086,-0.027342033,0.041374754,-0.016636705,-0.031971358
1966-07-01,-0.08274944,0.009114027,0.029801369,-0.03920474,-0.06611276,-0.05670943,-0.014322042,-0.018662024,-0.021410704
1966-08-01,0.0881021,-0.044846725,0.008535361,-0.01736002,-0.0024593354,0.0008679867,0.066546775,-0.018951368,-0.017649364
1966-09-01,0.005063343,-0.02387004,0.05844543,-0.17866358,-0.04412341,-0.04614873,0.046872042,0.051790737,-0.0217
1966-10-01,0.04340007,-0.087234095,-0.17837425,-0.010416007,0.07334609,-0.034430742,0.14524552,0.16202688,-0.052080084
1966-11-01,0.013743353,0.10878947,0.1640522,-0.17374487,-0.20238896,0.0662574,0.16275021,-0.032694697,-0.28962302
1966-12-01,0.026040029,-0.0014466762,0.3592078,-0.34922582,-0.41258985,0.08289411,0.048608065,-0.06249609,-0.059602786
1967-01-01,-0.07610334,-0.059950124,0.20582874,-0.4048298,0.022148227,0.23846826,0.028309774,-0.13938402,0.013488817
1967-02-01,0.04879273,0.06877611,0.27277303,-0.39100796,-0.086594604,0.08809336,-0.033305623,-0.2353042,-0.0068276525
