,mgv200_cluster1,mgv200_cluster2,mgv200_cluster3,mgv200_cluster4,mgv200_cluster5,mgv200_cluster6,mgv200_cluster7,mgv200_cluster8,mgv200_cluster9,mgv200_cluster10,mgv200_cluster11,mgv200_cluster12
1965-01-01,0.4719886,-1.0547994,-0.16351089,0.28375226,0.43372312,-0.4156207,0.68024045,0.44476128,-1.4633558,1.1272093,-0.6940748,-0.76192224
1965-02-01,-0.1717526,-1.6354027,0.35292453,0.45579928,0.58972806,-0.40943938,0.39104253,-0.10699584,-0.5969396,1.6424671,0.025314022,-0.00058870314
1965-03-01,0.11891699,-1.400954,0.37558937,0.30906639,0.10714302,-0.22841477,0.2856657,0.0763834,-0.69584095,1.2885126,-0.70010895,-0.24239635
1965-04-01,-0.49686104,-1.1301527,0.13922691,0.13216269,0.3329087,-0.8307999,0.25255138,-0.42047748,-0.5998831,1.7151712,0.24872485,0.1904438
1965-05-01,-0.7991573,-0.2353321,-0.68745196,0.15350294,0.77384335,-0.4668374,-0.3130401,1.9256308,-0.9921032,0.037382316,0.5804564,0.21384458
1965-06-01,-0.82241094,0.6303482,-0.8753937,-0.19279861,0.12274351,-0.64727336,0.2990586,1.0447915,-1.355477,0.37603086,1.0210965,-0.16910347
1965-07-01,-0.2760993,-0.11479612,0.0060340883,-0.0027963638,0.7642771,-0.5460173,0.7036411,-0.51113695,0.49362317,1.4380419,-0.13466454,0.20604424
1965-08-01,-0.16233344,0.08035717,-0.6153364,-0.06549263,-0.095957756,-0.43092686,0.3193686,0.5045141,1.439072,0.32466698,-0.5597045,0.15909562
1965-09-01,0.386333,-0.04120903,-0.706879,0.32290083,-0.11656217,-0.4755207,0.36366802,0.767515,0.22915077,-1.5856578,1.6746985,0.0434165
1965-10-01,0.05680933,-0.29184705,-0.09375014,-0.22576562,1.3890326,-0.43490058,-0.2237052,1.1373644,-0.33585215,0.16189194,1.288954,0.34424108
1965-11-01,-0.5757465,-1.4498156,-0.8204977,0.09492753,1.5185463,-1.4274452,0.71011686,0.6817122,-0.9495697,1.0032885,0.43769684,0.70996964
1965-12-01,-0.34173918,-1.0013752,0.26903495,0.23415461,1.6604226,-0.7505898,-0.04003148,0.8447815,-0.12200763,1.8935468,0.61739695,0.3031794
1966-01-01,0.09142947,-1.1107521,0.29642242,0.11284027,-0.03298416,-0.50850403,0.07595005,0.38061848,-0.4895526,0.9465553,-0.37121525,0.14596891
1966-02-01,-0.27153975,-0.9879301,0.14322051,0.27559042,1.3610259,-0.7202964,0.22423363,0.2767477,-0.83328116,1.9804894,-0.108789444,0.42445254
1966-03-01,-0.4244526,-0.95089513,0.24405308,0.016492033,1.1233383,-1.0125234,-0.02893343,0.19530027,-0.3221731,0.772955,0.34777915,1.0588167
1966-04-01,-0.42532063,-0.9582733,-0.1550827,0.25823036,0.27732635,-0.5663708,0.2958437,0.14828353,-0.56420076,0.5106741,0.16810289,0.68311703
1966-05-01,-0.84326315,0.11153813,0.47884732,0.34184775,1.1003362,-1.1211681,0.1560955,1.0635908,-0.3746872,0.71899426,-0.14741555,-0.13598685
