,zgv600_cluster1,zgv600_cluster2,zgv600_cluster3,zgv600_cluster4,zgv600_cluster5,zgv600_cluster6,zgv600_cluster7,zgv600_cluster8,zgv600_cluster9,zgv600_cluster10,zgv600_cluster11,zgv600_cluster12
1965-01-01,-0.25770253,-0.014570284,0.40031463,-0.17396012,0.06563969,-0.00058870314,0.22959217,0.087274455,-0.2887563,-0.0060341833,-0.0052982806,-0.51525784
1965-02-01,0.18323222,-0.0859499,0.40369964,-0.25623074,-0.25255147,0.298617,0.21355018,-0.13628355,0.117445186,0.019721365,-0.17204694,-0.35174695
1965-03-01,0.036646463,-0.15291424,0.3098023,-0.29361308,-0.10743733,0.24798898,0.26682734,-0.19588922,-0.05577912,-0.03296707,0.07947421,-0.3448299
1965-04-01,0.007947421,-0.24489832,0.34291658,0.08992362,-0.25490618,0.1810246,0.22311649,0.26741603,0.147616,0.0905123,-0.120977424,-0.08021011
1965-05-01,-0.6999618,-0.03223119,0.62401974,-0.27050668,0.059164144,-0.4144432,0.27183133,0.1326042,-0.43681392,0.07844398,-0.06387372,-0.5034839
1965-06-01,-0.2284148,0.07491182,0.3754421,0.3187799,0.26403102,-0.37676662,-0.010743713,0.42400965,-0.036352098,0.040472984,-0.07211552,-0.147616
1965-07-01,0.23032805,-0.0017660856,-0.41768116,0.019427013,0.25593644,0.24445677,-0.29199415,0.30759466,0.34718457,0.054454543,0.028404713,-0.3037681
1965-08-01,-0.10007863,0.042386245,-0.56779915,0.09948995,0.6650814,-0.17734525,0.06284349,0.078738354,0.31627795,0.10169754,-0.039589953,0.013098526
1965-09-01,-0.7263061,-0.13525334,0.8062218,0.14938211,0.14423104,-0.85478926,0.020604324,-0.12657003,-0.14290638,0.07049656,0.48096618,-0.21060666
1965-10-01,-0.47154704,-0.01780815,0.34644872,-0.34512416,-0.13010225,-0.097282216,0.3783856,-0.27477473,-0.4341647,0.028257513,0.2019234,-0.0017661095
1965-11-01,-0.26829904,-0.16674869,0.13966855,-0.022076225,0.18602853,-0.23003368,0.08035727,-0.06269634,-0.33055386,-0.13554768,-0.25152117,-0.33805975
1965-12-01,-0.2824278,-0.022812033,0.51672953,0.026344204,0.030906677,-0.036646463,0.2668273,-0.04812603,-0.12804182,-0.01560049,0.10052016,-0.49421197
1966-01-01,0.082315445,-0.20195499,0.49504995,-0.0004340172,-0.23493901,0.13077883,0.230165,-0.011573362,0.11587815,0.01736002,-0.20557162,-0.51776254
1966-02-01,-0.12860885,-0.07783079,0.3399671,-0.33938846,0.12383489,0.031248044,0.23913434,0.04065137,0.0056420327,0.15030889,-0.16390756,-0.45526654
1966-03-01,-0.117469504,-0.012296677,0.4143259,0.14452219,0.038626004,-0.16781358,0.11920552,0.088391446,0.28195572,0.049765397,-0.2572177,-0.4177978
1966-04-01,-0.11877148,-0.08578744,0.17649356,0.015045357,-0.007956648,-0.113129474,-0.014322018,0.02387004,0.1701282,0.103870794,-0.11240616,-0.24217233
1966-05-01,-0.17533624,0.027920723,0.07985611,0.13280411,-0.045714714,-0.19096026,0.1407609,0.35761648,-0.13974822,0.14423287,-0.18980293,-0.032984067
1966-06-01,0.046582747,0.006944013,0.017938709,-0.15305753,0.33982247,-0.07276745,0.04831872,0.5096613,0.1597122,0.01634736,0.13135752,-0.21121368
1966-07-01,-0.29888177,0.0510674,0.103870794,-0.17924228,0.1404715,-0.15869951,0.22886296,0.076962784,0.0075226785,0.03385203,-0.10734282,-0.054105423
1966-08-01,0.06307475,0.100832775,-0.42532057,-0.16130355,-0.17345557,-0.16376285,-0.1869096,0.32897246,-0.121375464,0.040506743,-0.0059313537,0.07739677
1966-09-01,-0.05121205,0.055552054,0.7670237,-0.23913431,0.29280573,-0.16231628,-0.32202846,-0.18228026,-0.4243079,0.06350875,-0.003616667,-0.08940415
1966-10-01,-0.36875582,-0.031682037,0.47045666,0.14003754,0.15652952,-0.19674692,-0.062640764,0.024014687,-0.0062206266,0.014756012,0.15262356,-0.03269472
1966-11-01,-0.20152096,0.013309384,0.44108924,0.06842752,0.19862756,-0.230165,-0.030235386,-0.040651392,-0.1359869,0.002314663,-0.2760244,-0.4669845
1966-12-01,-0.03689008,0.05280342,0.34112445,0.045280743,-0.040506743,0.19645762,0.26112372,-0.027197385,0.0371794,-0.048318744,-0.22379963,-0.59675086
1967-01-01,-0.012489605,-0.06860957,0.3185683,-0.1149044,-0.10607843,0.41249007,0.3218988,-0.040965892,0.17169046,0.06711082,-0.01615324,-0.32539597
1967-02-01,-0.11273952,-0.14654472,0.18168215,0.257619,0.04546218,0.0036636114,0.10391353,0.09342226,0.15387192,0.026644493,-0.30940923,-0.40799385
1967-03-01,0.019150734,-0.073105834,0.09925075,-0.25262314,0.0036636114,0.15570378,0.13222332,0.23980045,-0.3400504,0.028809357,-0.21132414,-0.2701086
1967-04-01,0.04762702,-0.015320575,-0.005328906,0.1280601,-0.12589526,-0.12639484,-0.15320584,0.092423104,0.33855167,0.16519587,-0.17102435,-0.07310586
1967-05-01,-0.26644498,0.103413954,0.045295667,-0.11956718,-0.13988361,0.080100015,0.36003375,0.0031640052,-0.15403849,0.015154052,-0.054621227,0.07910085
1967-06-01,-0.054121636,0.019650321,0.15403849,-0.17202352,0.09442143,-0.13322249,0.2561202,0.37052503,-0.24163227,0.004329729,-0.33538762,-0.19433829
1967-07-01,-0.4111579,-0.21815181,0.046461344,0.3502086,0.3174026,-0.03646965,0.12039981,0.15253976,-0.30074972,0.08726074,0.16136572,-0.03680272
1967-08-01,0.2164865,-0.012489605,0.15220669,0.22497945,-0.73322326,0.48826036,-0.004329741,-0.03130729,-0.13988361,0.116736196,0.21731916,0.09192352
1967-09-01,-0.0830975,-0.049292326,0.6308085,-0.06877613,0.0331391,0.17618676,0.50641197,0.28959236,-0.22714433,0.014821005,0.16036656,0.01582017
1967-10-01,-0.35303956,-0.020649493,0.64196587,-0.10291438,0.02081604,-0.38068324,-0.022148227,-0.24146576,-0.36952585,0.013488782,0.27643663,-0.20499611
1967-11-01,-0.02514572,-0.010491276,-0.03746883,0.15320587,-0.04546218,-0.22248153,-0.2554541,-0.057618715,0.36502957,0.019150734,-0.42231527,-0.099750325
1967-12-01,-0.46694478,0.054787748,0.46944275,-0.28726092,0.6119908,-0.4096591,-0.03680267,0.003164053,-0.45029196,0.017318916,-0.031973362,-0.6021656
1968-01-01,-0.09555604,0.019252777,0.3509385,0.013023853,-0.03340931,0.16506426,0.158977,0.11933889,-0.07120697,0.030861069,-0.123868965,-0.54148436
1968-02-01,-0.12910691,-0.1102788,0.11707389,0.21517801,0.1387333,-0.1902627,-0.19550066,0.035815906,0.075737,0.0035391091,0.17129306,-0.53412306
1968-03-01,-0.29728556,-0.10744748,0.5141624,-0.042752482,0.14255543,-0.051671028,0.24986143,-0.012457669,-0.33706516,0.045017518,0.019677496,-0.24349098
1968-04-01,0.41775694,0.0434603,0.20116322,-0.30960163,0.11438413,0.3203605,-0.027605081,-0.034400176,-0.16407332,-0.0031144142,-0.23174115,-0.22466287
1968-05-01,0.14014892,-0.014722705,0.07913456,0.028312922,0.20894925,0.018403387,0.17440751,0.24419884,0.07347202,-0.01755401,-0.0706407,-0.29643613
1968-06-01,0.2047023,-0.026897263,0.12217021,0.022508765,0.01840334,-0.1616667,-0.17171776,0.10744748,0.10121864,-0.004530072,0.1551547,-0.04487598
1968-07-01,-0.029870128,0.08323995,0.03893025,-0.21036491,0.018969655,0.32814664,0.06158061,0.15586254,-0.27378577,0.051246367,-0.4075643,-0.017837143
1968-08-01,0.041619994,0.041336834,0.051387884,0.25877997,0.1860158,-0.14283863,-0.38250738,0.12599245,0.0399212,0.06030649,0.08465557,-0.21220522
1968-09-01,-0.051954173,-0.043177187,0.23981032,-0.11155286,-0.17086837,-0.06908353,0.18332608,-0.2941711,-0.090035036,0.04232781,-0.15345594,-0.06511967
1968-10-01,-0.27789122,0.103908375,0.4714099,-0.24264157,0.05931549,-0.16534738,-0.019252777,-0.16067573,-0.35065538,0.10787217,1.1931059,-0.16916959
1968-11-01,-0.22777732,-0.096122324,0.14170611,0.056484222,0.060731173,0.014156485,0.1013602,-0.158977,-0.21475342,0.07120697,-0.14892589,-0.34159517
1968-12-01,-0.115375064,-0.09187539,0.22537073,0.030861069,-0.051104832,-0.041336846,0.09895363,0.01953591,-0.25793058,-0.016987752,-0.34640843,-0.4023264
1969-01-01,0.064048395,-0.14157271,0.25573933,0.004542351,0.040427685,0.09978225,-0.004693866,0.14853773,-0.32175618,0.12688549,-0.35173625,-0.4288063
1969-02-01,-0.15141465,-0.09417989,0.3824734,0.36021546,-0.071921945,-0.102810524,0.025286246,0.055114936,-0.043304633,0.23121019,-0.16095376,-0.44470483
1969-03-01,-0.096905425,-0.053600788,0.34068295,-0.28768784,0.18760271,-0.11719499,0.11022987,-0.034371115,0.026648998,0.21031494,-0.08403511,-0.363698
1969-04-01,-0.115378,-0.04269893,0.15020333,-0.14384392,0.1374845,0.29904395,0.2295446,0.028920198,-0.1983532,0.07858421,-0.078432776,-0.23605546
