,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7,abs_vo600_cluster8,abs_vo600_cluster9,abs_vo600_cluster10,abs_vo600_cluster11,abs_vo600_cluster12
1965-01-01,0.00020451685159992523,3.4243186581244857e-05,6.272545733460873e-05,2.7529073362289876e-05,2.9666807677131146e-05,0.00019961054833303834,0.0001343653972677809,0.0003404847644340021,0.00020918835260723108,0.006528484664158896,-0.00173152639035834,1.8922903389186384e-05
1965-02-01,0.00021438362847010675,3.323501721641867e-05,6.196347716137429e-05,2.6773261277332573e-05,2.978431439260021e-05,0.00019943917003409887,0.00012165892258053645,0.00033391596375484807,0.0002060163672507295,0.0077874952694401145,-0.0004451490440260386,1.745580867953742e-05
1965-03-01,0.00022283366445499734,3.2395501241835795e-05,6.178284600151308e-05,2.8326450354562927e-05,2.6504706814497087e-05,0.0002151226539894737,0.000130161500540756,0.00034048090597163093,0.0002117615266520854,0.00723368430044502,0.00015489812312807771,1.5165090959411687e-05
1965-04-01,0.00021829829888585478,3.378310077206344e-05,6.739620871623187e-05,3.479934613486486e-05,2.7413928667859484e-05,0.00020506969933096016,0.00013058233889751136,0.00031322849805071724,0.00020142528544807726,0.00640478974673897,0.0008521880772605073,1.0423201764262138e-05
1965-05-01,0.00019272196461828664,4.324869168516615e-05,7.072951231031875e-05,4.334020099582171e-05,2.355760498727305e-05,0.0001861143548897392,0.00011562619116981902,0.0002921945644740128,0.0001861878642913602,0.005013269037590362,0.0033088475902331993,4.267328851990616e-06
1965-06-01,0.00021666260764528162,4.2346227653042384e-05,7.026065952342117e-05,4.6429404692089815e-05,2.468324248294459e-05,0.00018561168454235067,0.00010701119208533783,0.0003017727012223931,0.00019843973859678954,0.005254302595858462,0.004076719415024854,2.3539645063955013e-06
1965-07-01,0.000188860240786408,5.150609605621095e-05,7.78349038393406e-05,5.073849064461723e-05,2.602721382793265e-05,0.00015658449744994477,0.00011464458869644054,0.0003050091794593203,0.0001979277642575376,0.004665848973672837,0.0034846776543417946,-2.6222962263161135e-06
1965-08-01,0.0001995017392357859,4.215293522451468e-05,8.10932650700014e-05,4.581859604593694e-05,2.136810535651448e-05,0.00017850641696084594,0.00012639114477982125,0.00026985459650556243,0.0001828867939564035,0.004350861854618415,0.003667142300400883,2.9492677920363626e-06
1965-09-01,0.0001870214197342881,4.5205618362436354e-05,7.995283037113646e-05,4.879554211044336e-05,2.1548755808687542e-05,0.00016378867872550177,0.00011284181861507629,0.0002886136909100142,0.00018424309572488392,0.005629657243844122,0.003352973726578057,2.6607479570045075e-07
1965-10-01,0.00019991441662662113,4.5223226731071584e-05,7.823809110877019e-05,4.04595614252305e-05,2.6270178447399907e-05,0.00018758091263825427,0.0001240647558612788,0.0002650238016168728,0.00017823540079204932,0.005924728975514881,0.0014945115253794938,5.415912920188231e-06
1965-11-01,0.00019128865693719723,4.659759724745527e-05,6.688219538332443e-05,3.859081166760566e-05,3.471464107419844e-05,0.00017320940182921854,0.0001181743073175312,0.00028257259559309614,0.0001837250317254549,0.0053046769608045,-0.0014228754480427597,8.250430115507557e-06
1965-12-01,0.00021618069671930219,4.01665767474862e-05,5.59783130125707e-05,2.9563748934638818e-05,3.142240254391888e-05,0.00020165935967344085,0.00011232464203203563,0.00030657377492664665,0.00020382600348017624,0.007716730033280328,-0.00241490615735529,1.5361914008211057e-05
