,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7,abs_vo850_cluster8,abs_vo850_cluster9,abs_vo850_cluster10,abs_vo850_cluster11,abs_vo850_cluster12
1965-01-01,5.576531e-05,2.3131613e-05,5.7932593e-05,2.0216314e-05,0.0001088334,3.3166707e-05,7.319559e-05,6.276035e-05,0.00019270893,1.6712183e-05,3.7148944e-05,9.661138e-05
1965-02-01,7.840551e-05,2.1462538e-05,5.2216463e-05,3.230365e-05,9.1155554e-05,3.812009e-05,8.405355e-05,5.8919686e-05,0.00019778794,2.2096297e-05,3.1459727e-05,8.574445e-05
1965-03-01,7.294063e-05,1.8258985e-05,5.5321303e-05,2.0180421e-05,0.00010539654,3.474605e-05,8.001547e-05,6.3218e-05,0.0001614721,1.1085787e-05,2.6560185e-05,9.0096604e-05
1965-04-01,7.950925e-05,2.4226383e-05,5.1821626e-05,2.0647043e-05,9.723961e-05,3.60831e-05,7.597738e-05,6.499476e-05,0.00013694745,1.31138e-05,3.3389035e-05,9.312068e-05
1965-05-01,8.21385e-05,2.2673963e-05,5.326636e-05,1.9229228e-05,9.242082e-05,4.2867086e-05,6.413233e-05,6.6601024e-05,0.00015860953,6.0516395e-06,3.8028345e-05,8.653411e-05
1965-06-01,0.00010363906,3.1871823e-05,5.2261326e-05,7.868744e-06,8.700979e-05,4.6635967e-05,7.701831e-05,6.5721615e-05,0.00011872222,-8.05474e-06,3.5138873e-05,9.337194e-05
1965-07-01,8.7388005e-05,2.8695196e-05,5.3975273e-05,3.309833e-07,8.867886e-05,4.1449264e-05,6.7389716e-05,6.370257e-05,0.0001226257,-1.3708064e-05,3.504914e-05,8.9872265e-05
1965-08-01,9.098639e-05,2.1220249e-05,5.524951e-05,6.782946e-06,0.00010892314,4.738077e-05,7.6192744e-05,6.4160224e-05,0.00014650426,-6.672817e-06,3.659258e-05,8.887621e-05
1965-09-01,9.700762e-05,2.5931351e-05,5.2045965e-05,4.6382775e-06,9.642301e-05,4.5729637e-05,5.9475067e-05,6.5263965e-05,0.0001253716,-1.3331177e-05,3.8405233e-05,0.00010461576
1965-10-01,8.0532234e-05,2.3203398e-05,5.585971e-05,1.29387845e-05,9.9357356e-05,5.1930347e-05,6.839475e-05,6.475247e-05,0.00013522453,-7.265073e-06,4.3744483e-05,7.648377e-05
1965-11-01,5.7613855e-05,2.8820823e-05,6.0409293e-05,2.0189393e-05,0.000101591766,4.5209174e-05,7.250463e-05,6.36577e-05,0.00021079057,-4.725567e-06,3.643106e-05,8.419203e-05
1965-12-01,4.9241557e-05,2.2970087e-05,5.476494e-05,2.1077773e-05,0.000105737534,3.672022e-05,7.9100166e-05,5.8219746e-05,0.00024579628,1.3391982e-05,3.6188772e-05,8.360875e-05
1966-01-01,5.550195e-05,2.1551177e-05,6.291624e-05,1.856613e-05,0.0001061832,3.4643992e-05,8.535657e-05,5.9771577e-05,0.00025367292,1.5061052e-05,2.765041e-05,8.5114545e-05
1966-02-01,5.632478e-05,2.0206955e-05,5.8093334e-05,2.0301402e-05,0.00010176764,4.4240925e-05,7.43421e-05,6.0358147e-05,0.00022669884,1.0034473e-05,3.4086384e-05,7.935475e-05
1966-03-01,7.354712e-05,2.1860758e-05,5.4296925e-05,2.1393073e-05,0.00011360494,4.2603417e-05,7.733198e-05,5.9950806e-05,0.00015767914,1.1574219e-05,2.8880579e-05,8.989671e-05
1966-04-01,8.264709e-05,2.2202921e-05,4.916444e-05,2.5083573e-05,8.9848865e-05,4.2464922e-05,7.4252486e-05,6.296512e-05,0.00015472999,1.0344054e-05,3.35487e-05,8.047087e-05
1966-05-01,8.118882e-05,2.7156178e-05,5.3498537e-05,1.5527374e-05,9.867185e-05,4.6733847e-05,8.475371e-05,6.6370485e-05,0.00011867225,-4.2794563e-06,3.5080295e-05,8.91798e-05
1966-06-01,8.4292755e-05,2.3970779e-05,5.7612673e-05,1.0166779e-05,0.00010640317,4.1259194e-05,7.8920595e-05,6.661489e-05,9.385709e-05,-3.7987957e-06,3.3858276e-05,0.000101082274
1966-07-01,9.965762e-05,2.595045e-05,5.324599e-05,6.46813e-06,9.43296e-05,4.6888636e-05,5.9751175e-05,6.280219e-05,0.0001665836,-1.4805126e-05,3.764654e-05,9.437745e-05
1966-08-01,9.353123e-05,1.698082e-05,5.582038e-05,3.7552454e-06,0.000102240156,5.1678955e-05,7.7975565e-05,6.281033e-05,0.00013414303,-4.140962e-06,3.591127e-05,7.671519e-05
