,vo1000_cluster1,vo1000_cluster2,vo1000_cluster3,vo1000_cluster4,vo1000_cluster5,vo1000_cluster6,vo1000_cluster7,vo1000_cluster8,vo1000_cluster9,vo1000_cluster10,vo1000_cluster11,vo1000_cluster12
1965-01-01,9.901276e-06,5.094618e-05,-9.836076e-07,-3.1367956e-05,5.3360054e-05,-1.4883597e-05,-5.1387884e-05,-8.234216e-06,1.6128906e-05,-1.3779849e-05,3.6377605e-06,9.748728e-06
1965-02-01,8.761643e-06,8.132156e-05,-2.4777546e-07,-6.705567e-05,1.9565763e-05,1.4935424e-05,-0.00011587164,-9.472562e-06,1.4558536e-05,-8.8892775e-06,7.1280185e-05,1.6469901e-05
1965-03-01,4.5799825e-06,7.162118e-05,-1.8271166e-06,-4.0179955e-05,1.5186684e-05,3.2164593e-05,-9.945906e-05,-8.207295e-06,1.5007216e-05,-6.9958696e-06,8.946952e-05,1.0798634e-05
1965-04-01,8.671908e-06,7.961659e-05,-3.0205993e-06,-3.2875512e-05,7.1374307e-06,7.888973e-05,-8.861905e-05,-9.149509e-06,-8.7277585e-06,1.2059318e-06,0.00011110469,2.2042455e-05
1965-05-01,6.2131585e-06,4.3453285e-05,9.636497e-07,-9.750736e-06,-2.1950327e-06,8.588908e-05,-4.8462527e-05,-2.76036e-06,-1.4363133e-05,2.601773e-05,9.680089e-05,1.4423938e-05
1965-06-01,5.854221e-06,4.992762e-06,2.3545435e-06,-2.1281718e-05,-5.479342e-06,0.00012470855,1.8049235e-05,-3.541063e-06,-1.6893668e-05,7.311976e-05,0.00010715633,1.8479965e-05
1965-07-01,3.153189e-06,-5.9248698e-05,1.2777236e-06,-1.757565e-05,-5.3985787e-06,7.80193e-05,8.308037e-05,-4.810863e-07,-1.4802834e-05,5.810705e-05,8.955028e-05,1.2826647e-05
1965-08-01,3.0275623e-06,7.482813e-07,2.3724933e-06,-3.2180105e-06,-1.1697994e-05,5.001293e-05,1.6434002e-05,-3.9135193e-07,-2.042923e-05,2.856621e-05,8.227275e-05,1.5061058e-05
1965-09-01,1.708453e-06,-5.31108e-05,3.3595788e-06,-1.3035045e-05,-8.027826e-06,1.042174e-05,6.620117e-05,-3.4603e-06,-1.7557708e-05,1.9413215e-05,5.7972447e-05,1.6030193e-05
1965-10-01,-1.4771504e-06,3.4793833e-05,3.8531216e-06,-2.3354602e-05,1.7474937e-05,-4.940928e-06,-1.8813997e-05,-4.9499067e-06,-1.48746185e-05,4.7773938e-06,-7.354807e-06,1.4881582e-05
