,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10,w_cluster11,w_cluster12
1965-01-01,0.029732168,0.030572653,0.006880939,0.7888117,-0.06534982,0.32322538,0.3581588,0.0026258826,0.035773277,-0.41815108,-0.04895997,0.06991869
1965-02-01,-0.12907046,0.034932733,-0.01260823,0.8191749,-0.003782928,0.5114456,0.3728151,0.02573973,0.03724414,-0.5231089,-0.070970654,0.06014788
1965-03-01,-0.035616994,0.027525842,-0.038296103,0.5577258,-0.011557579,0.4097447,0.22977194,0.028418839,0.020434082,-0.31429636,-0.048487186,0.08762181
1965-04-01,0.010348022,0.0019429922,-0.0011563301,0.2560902,0.011556268,0.1615336,0.091299,0.022115052,0.028996706,-0.124500215,-0.08694023,0.02411127
1965-05-01,-0.04360175,-0.07653898,0.033409357,0.11840522,-0.0128183365,-0.048382163,0.00083982944,0.029994786,0.036456168,-0.15969628,-0.05200678,0.020486593
1965-06-01,0.00388664,-0.08956683,0.031623244,0.022220135,-0.069657385,-0.16479182,-0.04423213,-0.00068354607,0.022587836,0.020801783,-0.07832509,0.04901117
1965-07-01,-0.078745306,0.00961262,-0.008090496,-0.08315796,-0.017020881,-0.09340161,-0.11535972,-0.063616276,0.0005772114,-0.07207382,-0.12891287,-0.16909945
1965-08-01,-0.063196,-0.036562562,5.185604e-05,-0.015549958,-0.01460439,-0.13311535,-0.005674064,-0.015917718,-0.02169615,-0.119457185,-0.03887397,-0.09429461
1965-09-01,0.037979603,-0.069657385,0.015391052,0.046016872,-0.011399984,-0.11646289,-0.17030764,-0.07154852,-0.012345552,-0.03855878,-0.09413701,0.09718251
1965-10-01,0.014445484,0.037086546,-0.013974011,0.161376,0.009455025,-0.014236689,0.043390334,-0.018964529,-0.029365718,0.026632786,-0.012345552,0.039397955
1965-11-01,0.046174467,-0.049853027,0.07616997,0.49647415,0.008194268,0.1557551,0.12076914,0.004989803,0.050114334,-0.427239,-0.019069552,0.077115536
1965-12-01,-0.019227147,0.05205798,0.011871457,0.8654551,0.003151238,0.4428395,0.33252347,0.026054919,0.044546008,-0.49332362,-0.050115645,0.08562559
1966-01-01,-0.00890398,0.006733954,0.044255912,0.97232044,-0.0024755597,0.37616345,0.48553795,0.021140933,0.024332345,-0.50521517,-0.007855415,0.08688414
1966-02-01,0.0104724765,0.011429906,-0.012870491,0.77577466,-0.0014269948,0.38560092,0.22037664,0.020274699,0.035684645,-0.5437858,-0.037262022,0.079589486
1966-03-01,-0.025864124,0.0077825785,0.014074206,0.70351183,0.010381281,0.4671189,0.16972426,0.02820766,0.019636393,-0.23494762,-0.04469347,0.062219024
1966-04-01,-0.007809818,-0.012186587,-0.038857758,0.32528314,0.01589787,0.25055835,0.0585261,0.017903924,0.005913317,-0.1930489,-0.057048857,0.024560273
1966-05-01,0.008101702,-0.12019336,0.022599876,0.11706585,0.010882795,-0.03676051,0.03313154,0.017265618,0.026839912,-0.08713937,-0.10154635,0.03349626
1966-06-01,-0.01665461,-0.12384069,-0.005894959,0.036687672,-0.07428253,-0.107473254,-0.07291472,-0.029374659,0.01608026,0.0255633,-0.073188305,0.037052453
1966-07-01,-0.019754827,-0.016061902,-0.0071715117,-0.108841,-0.123156786,-0.1142208,-0.053082347,-0.026593566,0.006369233,-0.1271689,-0.06917626,-0.047201037
1966-08-01,-0.080027044,-0.024769902,-0.08280814,-0.108385086,-0.016745806,-0.09840053,-0.04774815,-0.023949265,-0.011821866,-0.07104552,-0.046653926,7.754564e-05
1966-09-01,0.021915972,-0.0026123524,-0.027778983,0.039833546,-0.018797398,-0.091425,-0.11969185,-0.049754143,-0.019982815,-0.10473776,-0.046699524,-0.059875548
1966-10-01,-0.037626803,0.020593822,-0.10496569,0.3329881,-0.021943212,0.14651808,0.03372425,-0.021760881,-0.006806791,-0.055635512,-0.058644533,0.0853796
1966-11-01,-0.042915404,-0.03712529,0.093996465,0.52160096,-0.056137025,0.3134293,0.17938969,-0.017748773,0.019727588,-0.48387825,-0.053264737,0.10721803
1966-12-01,0.00053346157,-0.026775956,-0.034800112,0.87470865,-0.019070983,0.5483633,0.3085054,0.0070074797,0.035867035,-0.37290812,-0.032246947,0.08765918
1967-01-01,-0.04675293,0.05133587,-0.01855576,0.7352373,-0.04659605,0.48041564,0.40121216,0.02988708,0.026695967,-0.5717766,-0.09221387,0.16496193
1967-02-01,-0.031372666,0.04940021,0.0078105927,0.7891208,0.011315584,0.43254828,0.17814511,0.041971624,0.025597334,-0.16414571,-0.06841099,0.059758425
1967-03-01,-0.014370561,0.059182942,0.019633532,0.5333051,0.0060842037,0.32342118,0.07984698,0.014402151,0.0021083355,-0.28535736,-0.06835866,0.067605495
1967-04-01,-0.023891687,-0.05585563,0.04385495,0.30573905,0.012937307,0.24866444,-0.030326366,0.0032069683,0.045633614,-0.06396425,-0.027919888,0.016860902
1967-05-01,0.013879001,-0.0261935,-0.008249879,0.116048336,-0.023107052,-0.013952017,-0.028599977,-0.011545658,-0.002129078,-0.09053981,-0.05758202,0.01351279
1967-06-01,-0.022845507,-0.12794435,0.0055087805,0.056305707,-0.028913856,-0.0973407,-0.023159385,-0.028599977,0.016023874,0.017593324,-0.033779144,0.030357897
1967-07-01,-0.0030183792,-0.0046402216,0.020418227,0.024080217,-0.024781108,-0.033412933,-0.07620573,-0.051042676,-0.023316264,-0.051775098,-0.062708735,-0.0050063133
1967-08-01,-0.021694541,-0.00913918,0.008176804,-0.07165444,-0.013271928,-0.07835066,-0.0022860765,-0.03597629,-0.018660307,-0.09200466,-0.043928027,0.01612848
1967-09-01,-0.04031837,0.0016374588,0.016703963,0.014872968,-0.0031753778,-0.073171616,0.024027944,-0.04204476,-0.050153375,-0.035871625,-0.02812922,0.059392214
1967-10-01,-0.00652349,0.0052472353,0.02099371,0.28716755,-0.022217631,0.101034164,-0.023473263,-0.021799207,-0.023682475,-0.028547645,-0.031686544,0.05965376
1967-11-01,-0.00019347668,-0.0018151999,0.034019887,0.6241746,-0.0033323765,0.41680175,0.06315881,-0.035348535,0.012100339,-0.22095871,-0.009871602,0.022877038
1967-12-01,-0.023263931,-0.055332422,0.023714066,0.855455,0.01926732,0.35679752,0.33194834,0.040036023,0.029939413,-0.31177592,-0.06678927,0.11840248
