,r700_cluster1,r700_cluster2,r700_cluster3,r700_cluster4,r700_cluster5,r700_cluster6,r700_cluster7,r700_cluster8,r700_cluster9,r700_cluster10,r700_cluster11,r700_cluster12
1965-01-01,70.770263671875,80.85044334674704,37.71424394972781,126.92726597641453,129.90353393554688,63.55872344970703,72.74292999843381,85.70824673301296,339.9800693287569,59.95917100172776,117.12553405761719,106.06925964355467
1965-02-01,75.22665296282088,86.22539125639817,42.175122524829625,186.1148603034742,137.385009765625,62.80046081542969,54.708549211610034,91.08994132594059,372.8337904986213,63.73023986816406,207.72047424316406,122.99173528497869
1965-03-01,74.40149579729353,86.39103461956157,42.17025675672166,181.3930049087062,142.7606658935547,80.48316192626953,66.975921055056,114.74058251631887,369.5466658648322,63.00343440129207,213.63951110839844,115.56422146883877
1965-04-01,66.00693838936942,83.64476828739562,61.763130350315826,190.0652451948686,136.00146484375,71.88750457763672,70.7567682806051,117.96296772203947,411.34109497070307,65.35736670860877,240.2063751220703,114.1137764670632
1965-05-01,66.93494524274554,100.17453555403085,73.52489714926863,170.60594269723603,139.95236206054688,54.41852569580078,90.53240362203346,133.59007584421258,376.3179105870864,63.877135056715744,281.6221008300781,122.11439652876419
1965-06-01,75.66950661795481,111.42559709220097,81.0603121493725,202.86113854610556,145.32366943359375,67.80729675292969,109.2957910501732,140.12567620528372,375.97840253044575,77.05940833458533,317.6563720703125,126.14729447798294
1965-07-01,84.61026327950614,116.55364200986665,110.37260826597823,180.60842571836528,128.06707763671875,94.69744110107422,122.18273810620578,121.18632667943051,410.5195886948529,83.96908686711238,291.03118896484375,122.91713367808948
1965-08-01,76.55198778424945,104.53262329101564,119.57505408753741,173.69507298325047,141.18930053710938,102.66234588623047,107.71118020111659,126.80091857910156,377.0055434283088,77.92165316068208,282.8541259765625,117.31210882013494
1965-09-01,66.5763419015067,115.98673853380927,110.96674330691074,172.96364524147725,140.7171630859375,86.74088287353516,117.87258364119619,139.05920731393914,370.1058556051815,62.961537287785454,301.7828674316406,121.44797585227272
1965-10-01,58.49226270403181,103.55409424880456,110.88263329039229,176.215952092951,142.7119598388672,86.90787506103516,99.21769915886645,109.40730446263363,406.7037694594439,61.35728689340444,267.76788330078125,113.85778253728692
1965-11-01,52.95640672956195,105.52615461678342,70.62792676560423,162.6065340909091,130.99517822265625,57.0912971496582,95.25598490013266,106.78657732511822,394.3879071403952,57.78763404259315,227.08233642578125,111.745473688299
1965-12-01,66.14031655447825,100.61326520196323,38.97440078410697,175.81264611446494,145.61196899414062,53.876953125,70.52278338738208,100.40585367303146,405.00919117647055,55.89742807241586,210.9181671142578,122.7464571866122
1966-01-01,69.75046975272043,80.43321412185144,24.91956467324115,165.63333453554094,142.05101013183594,48.233055114746094,54.61699287846403,100.48705653140419,420.9395015940946,58.32957341120793,184.96942138671875,112.35088695179331
1966-02-01,63.26873779296876,69.30822175124597,44.43593938299951,167.77047821969697,138.81507873535156,51.697593688964844,51.13010766371241,98.25307946456105,445.3027613022748,55.464724027193505,212.0955352783203,109.49163263494317
1966-03-01,69.60525512695312,81.91769698570515,47.85574649242645,181.88136707652697,135.63436889648438,60.703304290771484,63.90425484135466,98.27586726138466,429.3066585765165,66.54198866624098,222.07884216308594,118.83812644264914
1966-04-01,55.832546779087615,82.02426515776536,67.0489047436004,192.8879824551669,139.19351196289062,70.14246368408203,70.39820833026238,111.52426067151521,427.89400886086855,68.00161508413461,226.13880920410156,119.91860129616477
1966-05-01,56.97107042585101,110.25816818763471,82.78449038241773,170.91819300796047,140.5135955810547,69.49253845214844,98.11620892218824,142.83145101446854,377.51433428596044,59.94414696326622,298.86181640625,122.9201299493963
1966-06-01,74.37113625662668,105.93283423062029,81.19415932513299,187.3393203272964,141.7652130126953,75.8052749633789,101.92238429807267,138.49315643310547,354.28388258990117,75.93369704026442,296.9631042480469,122.38277088512073
1966-07-01,74.40670558384487,114.66477492759968,107.2934739133145,188.67944659608781,149.90438842773438,91.4756088256836,109.55345585661114,130.8245809454667,408.59469245461855,83.61607478215144,302.2197265625,131.813701282848
1966-08-01,75.40604727608817,109.29473350787985,121.74586032299285,176.113325176817,149.5452880859375,106.41112518310547,111.91473187140699,161.69335214715255,370.6132776596967,87.73240309495192,306.84600830078125,124.50038563121448
1966-09-01,64.842038835798,109.0807552995353,119.98375425947474,164.20528527462122,142.0621795654297,97.01383209228516,118.18988728073407,144.97960743151214,368.07185902315024,75.02321683443509,263.6809387207031,113.51509787819602
1966-10-01,58.504224504743306,105.99721711257409,112.15970465477477,174.68343792539653,151.15626525878906,81.97066497802734,100.87792738428655,120.99979802181846,338.53095559512866,63.69084284855769,256.93499755859375,121.43309159712356
1966-11-01,60.396428789411274,106.05113588530442,76.27298071029338,181.41015948671281,151.64410400390625,55.60903549194336,94.28793709233122,124.39711721319901,346.3399999281939,60.92356168306791,225.14620971679688,121.55509255149147
1966-12-01,74.68411036900112,104.07785876043913,47.32400610091839,192.6981261282256,146.22900390625,61.47541046142578,85.78468178803065,124.13476642809415,373.6899656407973,68.7141594519982,201.99188232421875,118.0449191006747
1967-01-01,72.53353118896484,91.21438388166757,64.23709138910822,168.26664317737925,143.4018096923828,65.73934936523438,67.78750869463074,94.3275953594007,370.1107249540441,54.21623229980469,223.10882568359375,122.41301103071731
1967-02-01,76.09748295375279,80.67146827434672,66.18734319159326,170.28191306374288,136.59237670898438,60.025001525878906,70.4635908018868,88.27408238461143,356.7668466007008,63.77231304462139,190.85372924804688,112.82250837846235
1967-03-01,57.51941680908204,75.96942638528759,88.456133578686,171.1975791237571,131.94102478027344,59.418914794921875,70.81069946289062,71.22620030453331,369.0050686106962,63.792125995342545,204.33816528320312,114.55264698375355
1967-04-01,58.422900608607705,84.69321809965989,69.19528880017869,191.33889169404,136.44805908203125,55.525177001953125,80.5029311270084,107.50818754497327,396.99855131261484,74.68138474684496,249.42572021484375,113.99024269797584
1967-05-01,58.00242832728795,102.78408445160966,94.37659243319898,194.63942556670216,147.20379638671875,80.9126968383789,97.40069407337116,134.2913276270816,379.3308482450597,68.38942307692308,272.0137939453125,126.78846879438919
1967-06-01,74.91456712995257,106.99637182827654,89.73184950808262,177.73610895330256,139.6993865966797,86.24580383300781,108.26259109209168,131.60449580142372,389.76920632755053,79.77909381573016,282.76385498046875,122.88757324218749
1967-07-01,73.78517695835659,114.27317652209052,126.19220652478808,177.62689301461884,137.60699462890625,107.73933410644531,121.04924040020636,152.29549407958984,388.4951871984145,89.03780423677884,300.7501220703125,126.15355058149856
1967-08-01,76.33224487304688,114.718509542531,124.12869067902261,192.89881388346353,134.71681213378906,104.02090454101562,122.64925398916567,150.6654137059262,360.0056367761948,87.93772770808293,312.84906005859375,121.01189353249289
1967-09-01,67.36964089529856,105.8391834127492,135.2883521546709,187.0858047947739,144.68533325195312,107.83963775634766,117.92328312711895,145.88648143567536,358.5063261144301,79.63728684645433,314.9095458984375,113.44175858931106
1967-10-01,61.697311401367195,107.47364964978449,115.0043325221285,170.79408819025213,142.64744567871094,74.4122085571289,109.83730532088369,132.8561080129523,311.7222281063304,63.239898681640625,252.2524871826172,118.4440890225497
1967-11-01,61.22279575892858,90.02065329716125,84.2180536148396,182.24916169137666,150.3568878173828,67.24495697021484,83.4046129910451,99.4820143047132,353.4241620232077,76.60443232609676,211.6302947998047,114.69915910200638
1967-12-01,73.19203513009208,75.47113484349745,44.69055419272565,174.29714780865294,146.27401733398438,78.96517944335938,66.78904407429245,135.160998294228,381.10082289751836,61.757319523737976,171.29905700683594,101.65858182040127
1968-01-01,75.31362806047713,84.93490547969424,32.605745437297415,163.1939512310606,136.03297424316406,58.124271392822266,60.01331761198224,90.31842884264495,369.273847692153,60.22931612454928,131.73193359375,108.6528916792436
1968-02-01,78.07759966169085,72.06153869628906,26.41341026793135,212.52919977361503,132.9253692626953,65.32489776611328,68.84187662376547,124.54496684827302,351.3076109044692,62.96328617976262,200.3963623046875,113.26744079589842
1968-03-01,61.3426262991769,75.6997272886079,51.58396375940202,185.10680921149975,142.5797119140625,44.56181716918945,59.451301142854504,93.93888774671052,293.98832882151885,61.55504666841947,216.7517547607422,116.68020075017755
1968-04-01,60.25229862758092,81.88550883326037,86.33566511438248,162.14659719756153,135.25132751464844,60.09878158569336,76.01609859826429,96.82374251516242,371.50566998650044,61.015026385967545,252.2256317138672,109.93222323330966
1968-05-01,64.71778869628906,97.03496735671472,88.41894433853474,196.29858768347538,143.71322631835938,93.6124267578125,91.86739651661999,139.27701648912932,347.5477555218865,68.62747192382812,260.32464599609375,118.39691162109374
1968-06-01,72.99033573695591,103.83001524826577,101.88282905740941,187.0483976421934,144.544677734375,80.4166030883789,101.58326490870061,128.05212924354956,267.8984473733341,77.37808814415564,296.9413146972656,113.62938620827414
1968-07-01,71.76163264683315,111.31195857607086,120.00729986961852,179.91191979610556,141.90414428710938,94.39704895019531,115.65540241745282,151.15820232190583,319.3664326387293,90.1893791785607,286.9969482421875,116.90383911132811
1968-08-01,73.47423553466797,113.21561089877426,130.03481601146942,199.74261197176847,143.08346557617188,104.12459564208984,121.59855680645636,159.6404928910105,333.24816086713,85.82240764911357,313.29302978515625,119.74505337801845
1968-09-01,58.69701930454799,107.33677436565532,124.07572320167056,180.7813702207623,140.03814697265625,103.23416137695312,115.29065258098098,146.42359081067536,318.76759248621323,68.33699739896333,297.6224670410156,113.36783669211647
1968-10-01,65.31465802873885,99.79432862380456,114.12751218105885,164.48218605735084,147.94601440429688,77.51253509521484,97.78838247623084,110.95815959729646,368.9201354980469,72.96370873084435,260.00579833984375,116.52014992453834
1968-11-01,56.26673017229353,86.07927519699624,86.67056306879572,148.10394518303147,139.5762481689453,82.88502502441406,91.46903415895858,103.37455147191098,409.1707566205193,52.919229360727165,212.7587890625,117.02631170099431
1968-12-01,52.27325439453125,92.77283898715316,51.58769323470745,155.3211212158203,134.34925842285156,54.75603103637695,62.862439425486436,76.43910960147255,423.26853135052846,62.872766348031845,123.50536346435547,124.67335094105113
1969-01-01,74.42471640450614,67.95879890178813,36.00028423552818,177.5226708614465,123.92549133300781,61.60039520263672,45.105693025409046,101.74028496993215,420.71443445542275,70.25478069598859,184.25267028808594,107.1691963889382
1969-02-01,69.39516884940012,58.07105097277412,54.26824853775349,179.85961220481178,125.31417846679688,66.00826263427734,43.635487106611144,92.4144142552426,405.54109461167275,74.65411259577824,145.609375,94.15568265047939
1969-03-01,65.4192134312221,64.38259256297145,31.366735823611,184.10052675189394,132.04421997070312,58.145687103271484,40.98070972370651,116.55789425498561,434.58444931927846,67.7503673846905,211.12184143066406,114.2586309259588
1969-04-01,61.976481846400674,82.14719048861801,58.2569974534055,167.1841592499704,132.67771911621094,64.84356689453125,73.06405553277934,95.47088020726254,422.5667168112362,66.50967524601863,231.394287109375,119.0126592462713
1969-05-01,66.14564623151507,105.21144866943361,74.16934561222158,176.54584248860675,140.71978759765625,70.89115905761719,94.91501574246388,128.1277807135331,399.8826868393842,70.13848524827223,265.74041748046875,124.98622547496448
1969-06-01,70.80336434500559,113.90882031670932,68.01011917438913,192.33889724269056,146.26519775390625,70.69074249267578,91.80404375184257,150.47780087119654,408.2780725815717,73.34275465745192,308.91748046875,129.20397671786222
1969-07-01,81.32086617606028,119.583090420427,104.53987933219749,191.36005748401988,139.17250061035156,94.67807006835938,119.57737904674602,144.4938157734118,382.8935062184053,88.6301774245042,320.66375732421875,129.96443314985794
1969-08-01,77.92947496686664,108.57248635127627,106.31651371083362,174.42451245857006,144.3318634033203,105.37112426757812,110.24494531019678,134.1992729588559,347.4531061509076,81.98062016413762,289.46148681640625,121.01375233043323
1969-09-01,61.08796800885882,118.99135194975756,120.85650017920962,190.04720052083331,138.551025390625,101.86370849609375,120.5839121116782,152.399374309339,304.5501708984375,83.16141568697415,292.19012451171875,122.28232643821022
1969-10-01,57.91935511997768,102.9210846999596,110.59315458257149,160.38041548295453,141.79122924804688,92.75865173339844,108.64134734531618,136.36295920924135,345.3923169304343,59.37693082369291,274.4313659667969,113.13403736461292
1969-11-01,55.511016845703125,109.70782575936154,83.99564864787651,153.67987661650685,148.03575134277344,61.84804916381836,102.07357586554761,139.4308893304122,349.9798718620749,58.99559020996094,215.84335327148438,122.57482355291192
1969-12-01,74.61035592215403,105.71900071768925,61.98506050921501,135.93518806226325,142.77859497070312,62.262062072753906,95.61377471348024,132.5830861141807,413.37495691636025,55.471748938927284,168.23048400878906,122.44640003551136
