,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9,vo850_cluster10,vo850_cluster11,vo850_cluster12
1965-01-01,-5.100177827045085e-06,6.901522372900814e-06,-1.5955634137897408e-05,0.0001677507043496007,5.256267075016483e-06,-5.245621044499179e-05,0.0009721468813950196,-3.600000839928866e-06,-0.0010131915769306943,0.009896350820781663,1.7823348945753154e-05,-0.00036394380408132245
1965-02-01,-5.825713662744149e-06,5.478525098788239e-06,-1.865153918563584e-05,0.00016671093969004386,4.308007687954656e-06,-2.1323298824427184e-05,0.0015569567040074617,-6.694320281613474e-06,-0.0008017553045647219,0.010404252680018544,2.48027631374391e-05,-0.0002185860163687418
1965-03-01,1.424085906508385e-06,9.48209132923798e-06,-1.78100917833206e-05,0.00014577897976172002,3.1127816750673868e-06,-7.0799812116698986e-06,0.0009842672625381965,-5.931279542657892e-06,-0.0007270749483723193,0.006772666529286653,1.9248337219537727e-05,-0.0001831429876296574
1965-04-01,-5.724862268451896e-06,7.007453159083704e-06,-1.3117356242478957e-05,0.00010894080636110934,3.3416571651204405e-06,5.1846570083095386e-05,0.0011385397556296084,-5.000229347641244e-06,-0.0004897735925624147,0.004320202424423769,1.244488617778509e-05,-0.00011338975633003026
1965-05-01,-1.3819424151606337e-05,1.1332308643387314e-07,-1.1209158743385933e-05,0.0001505393659802697,3.692429979282403e-06,7.08995442740464e-05,0.00036231645026418846,-1.5895853046215016e-06,-0.0004894053563475609,0.00648641143925488,3.7036954836366927e-06,-8.835106402532094e-05
1965-06-01,-1.535329334856534e-05,1.143190558173419e-05,-1.2708225179615926e-05,0.00016541845676935435,5.480413881631455e-06,0.00015687906852690503,0.0002505986458345433,1.1398758042841363e-06,-0.00022877202354720794,0.002497679633961525,-6.923813303086824e-06,2.4871499388407556e-05
1965-07-01,-2.2698857623924455e-05,4.113174879018858e-06,-8.746078868656545e-06,0.00020174905633515058,5.9203787282288e-06,0.00015230906380262849,0.0008224149496527389,8.19941071557006e-06,-0.0003296191061963327,0.002888028393499553,-1.3763028886494473e-05,-1.1755950405737774e-05
1965-08-01,-1.073416442203891e-05,-3.432610430506623e-06,-4.576974986816924e-06,0.0001289659242805404,2.5812421955204702e-06,9.412534078971173e-05,0.00040332420212507714,1.9880832210735217e-06,-0.0004353686745162122,0.00527588308614213,-7.507069580349386e-06,-3.053157292419605e-05
1965-09-01,-1.5967044307392812e-05,-1.8862696468532392e-06,-4.235124307390498e-06,0.00014267975529946852,4.101180324637839e-06,9.273684554500505e-05,-6.9508828914877085e-06,4.548865879619418e-06,-0.0006522959301946685,0.0031626179406885058,-1.1789232784769195e-05,-8.265002785871427e-05
1965-10-01,-9.625314864056316e-06,-6.567451550165329e-06,-4.3873354686929405e-06,0.00010018767018967387,3.867340509337608e-06,1.4557082674097426e-05,0.0005216485533310333,1.2922724242353352e-06,-0.0006709283479722217,0.004147911022300832,-5.73699352076694e-07,-0.00021204206051253198
1965-11-01,-1.0268011688471267e-05,-1.3169580195041862e-05,-1.1239016155166992e-05,0.00011855866735762297,8.532803041467706e-06,-4.9545565161679406e-06,0.00042640922401915304,1.7405750792566267e-07,-0.0012278763460926712,0.011704515782184899,7.855927673089728e-06,-0.00038882612393030693
1965-12-01,-1.7589051120076126e-06,1.540319667807036e-07,-1.753064509130195e-05,0.00016874023458512966,6.349776440677515e-06,-4.99086036143126e-05,0.0009452702215639874,-4.765059802406372e-06,-0.0015248951967805624,0.015205086674541235,2.1706276075907654e-05,-0.0005176356757551224
1966-01-01,-3.1733632392404203e-06,4.791516656667704e-06,-2.0400664351812276e-05,0.00017669438724018013,6.814180971670077e-06,-4.706440449808724e-05,0.0012460316611395683,-7.182376235111415e-06,-0.0011335797898937017,0.01599274983163923,2.2622597337912713e-05,-0.0004115300220696049
1966-02-01,-7.695375882720232e-06,-3.427981326120837e-06,-1.5595012650338414e-05,0.00015953272243981095,4.0179091945791505e-06,-2.290030958344384e-05,0.0011402494237700012,-5.25824971285231e-06,-0.0011102644202765077,0.013295342796482146,1.845975181341226e-05,-0.00040929889008920226
