,r500_cluster1,r500_cluster2,r500_cluster3,r500_cluster4,r500_cluster5,r500_cluster6,r500_cluster7,r500_cluster8,r500_cluster9,r500_cluster10,r500_cluster11,r500_cluster12
1965-01-01,32.493496,27.243618,11.340004,41.240566,26.522884,62.462852,26.108463,28.540936,9.420235,28.226435,13.058296,49.669857
1965-02-01,41.540325,15.990364,23.297607,60.043488,37.52224,68.7365,29.50901,51.35375,15.444904,22.517906,10.434177,40.641045
1965-03-01,49.47493,17.810215,22.63093,71.72426,42.329853,60.035297,28.812847,34.673714,14.640633,32.560654,6.8468933,40.876923
1965-04-01,51.814034,16.106667,40.875286,52.975395,44.116943,72.09282,26.539265,60.57093,30.722788,31.879236,14.416222,41.20289
1965-05-01,55.122852,27.387764,63.90432,66.363,50.406967,69.60138,41.831894,43.65993,55.15725,16.720928,11.356384,41.71232
1965-06-01,68.150085,43.22094,83.30348,76.43195,55.40459,63.525932,68.78892,46.454407,47.669823,18.332745,15.435074,45.45685
1965-07-01,67.11158,58.297348,56.21214,60.138493,42.96705,78.64821,66.88717,59.619236,49.94177,35.42884,20.3983,45.243904
1965-08-01,59.453796,53.381626,62.795372,47.54042,42.328217,57.73878,48.0564,54.063046,29.661346,37.04885,40.301975,39.189754
1965-09-01,68.769264,62.17456,65.06732,47.902424,32.678593,74.07974,66.78397,53.94511,30.724426,24.689932,26.077341,39.551758
1965-10-01,52.43485,41.86629,53.774754,51.44384,41.54196,49.630543,35.6336,70.04856,34.26093,30.544243,32.567207,43.142315
1965-11-01,38.451004,25.199358,26.75876,47.30782,36.640984,54.92629,38.80318,67.47194,29.299341,17.250008,16.391682,37.363354
1965-12-01,41.504288,11.543121,25.25669,62.991936,36.672104,64.387535,28.008575,60.898537,8.573376,13.828171,9.467739,34.73104
1966-01-01,33.619923,5.4222183,18.165932,69.288536,32.49543,46.88238,22.652414,45.157063,12.481083,11.876976,3.6410828,54.29091
1966-02-01,42.254723,7.745075,10.755764,52.98748,37.22323,56.640034,20.703838,67.48114,22.718079,15.980965,6.5368614,37.244568
1966-03-01,42.896584,7.882969,20.083317,58.197906,39.31134,70.12247,18.5238,73.20538,20.224495,20.65131,7.1984253,47.87555
1966-04-01,47.95106,16.80669,38.137596,44.31164,51.70047,69.05379,22.023685,76.43605,15.506546,29.240143,10.773823,48.143127
1966-05-01,58.74784,21.659248,63.515038,67.4483,41.763885,72.02508,65.36183,49.643547,61.054287,25.95695,26.910717,49.97843
1966-06-01,53.425785,49.58609,88.46895,69.24585,50.697453,70.76926,49.118237,49.77816,41.529137,35.84757,18.925991,53.16313
1966-07-01,67.45651,49.07063,74.70088,74.214966,44.666225,64.42941,68.18538,74.33644,56.341263,38.398613,28.30115,57.155495
1966-08-01,61.39902,56.470947,60.962357,60.59464,57.063564,58.399826,53.432354,57.053715,41.511078,38.631718,44.54803,43.49741
1966-09-01,69.83354,62.493965,55.510612,53.363407,26.011122,57.969727,56.017868,48.95736,48.37459,43.37429,43.320118,36.34333
1966-10-01,49.970226,41.87387,44.41342,70.65434,35.328827,56.068756,43.421898,43.418613,31.786259,38.845123,26.372272,37.00818
1966-11-01,50.375698,33.98764,25.915909,68.19687,43.16088,63.14404,43.549942,44.75323,42.312176,23.837648,15.987534,40.355392
