,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11,msl_cluster12
1965-01-01,1024.7245,1012.3671,1014.16315,1012.0471,1016.988,1017.9796,1007.0108,1015.0934,1009.4294,1014.9532,1022.1192,1008.4582
1965-02-01,1022.087,1011.47845,1015.4704,1010.9656,1016.108,1014.82916,1009.3091,1015.0493,1008.8204,1015.08844,1019.9933,1007.87585
1965-03-01,1020.65564,1013.33826,1014.2084,1011.4307,1014.6983,1015.07166,1006.803,1015.3042,1008.31555,1014.9743,1019.19946,1009.8759
1965-04-01,1014.1482,1013.27686,1018.0144,1010.39685,1014.8304,1010.57544,1015.948,1016.2028,1011.60065,1013.848,1015.6069,1010.0706
1965-05-01,1009.68054,1012.84344,1022.4479,1008.7057,1011.71844,1007.902,1020.77966,1017.7533,1015.6881,1011.4084,1010.7882,1009.56586
1965-06-01,1006.26154,1013.4096,1017.39044,1008.7968,1009.85046,1004.5667,1015.068,1016.627,1011.30914,1011.53296,1008.5742,1010.89056
1965-07-01,1002.12946,1011.48584,1015.4258,1007.5522,1008.9934,1003.31464,1015.28436,1014.3591,1007.83185,1008.9568,1009.0703,1009.3407
1965-08-01,1006.7788,1010.9736,1015.2099,1008.74225,1010.92896,1007.141,1015.75256,1012.7975,1012.8285,1009.6626,1008.51154,1009.9336
1965-09-01,1013.4164,1011.0865,1017.1399,1008.6312,1010.4973,1007.5162,1016.2363,1014.0211,1013.2961,1007.02875,1009.9485,1009.6415
1965-10-01,1018.5979,1010.47815,1019.0259,1010.67596,1017.2379,1013.6068,1021.8755,1012.74915,1014.6946,1012.2729,1017.43945,1009.938
1965-11-01,1022.8535,1012.27466,1021.9363,1010.85266,1018.98737,1014.5377,1023.055,1017.44257,1018.1601,1014.9278,1020.224,1010.2852
1965-12-01,1027.7168,1012.4093,1018.44904,1011.0679,1017.267,1017.23413,1015.84186,1016.71075,1012.49304,1015.9771,1021.92944,1008.6771
1966-01-01,1025.0481,1013.84784,1015.4833,1013.3734,1017.62695,1018.31665,1006.08307,1017.66205,1009.8071,1018.1584,1022.4331,1010.81036
1966-02-01,1020.1987,1013.30896,1021.06744,1011.9364,1016.8164,1015.5315,1020.961,1017.7252,1014.71594,1016.111,1019.534,1009.72266
1966-03-01,1014.71906,1012.8821,1015.8144,1010.4468,1012.40826,1011.3455,1010.80914,1016.2556,1011.09326,1014.10443,1014.95685,1009.3045
1966-04-01,1012.69055,1012.76196,1019.57904,1009.717,1015.0082,1009.9867,1014.8317,1016.77954,1015.72675,1013.3847,1014.1795,1009.1969
1966-05-01,1011.3906,1013.1957,1018.62463,1007.9895,1012.83826,1007.4356,1018.60333,1016.0804,1013.2145,1011.71045,1011.2003,1010.44305
1966-06-01,1005.19366,1013.0248,1016.26,1009.7477,1010.37854,1006.54626,1014.3335,1015.8187,1013.1387,1011.2961,1009.0398,1010.7647
1966-07-01,1002.3716,1010.8179,1018.49194,1007.61584,1010.5044,1004.70807,1018.8356,1013.91797,1013.32336,1010.4843,1009.65936,1008.9133
1966-08-01,1005.30383,1010.7391,1015.79,1008.4264,1010.3222,1005.6725,1018.5251,1011.84625,1012.8127,1007.44,1004.45264,1009.73016
1966-09-01,1015.2166,1010.80414,1015.932,1008.2693,1010.878,1008.5541,1016.83203,1011.96075,1013.71704,1005.89404,1008.41956,1010.09064
1966-10-01,1019.2668,1010.1883,1015.6153,1010.08685,1016.0553,1013.31586,1017.70953,1012.3482,1016.17303,1011.57086,1016.90094,1009.13556
1966-11-01,1023.13226,1010.5913,1016.9673,1008.68744,1017.63885,1014.1714,1016.2863,1014.9012,1016.4127,1012.8489,1019.81885,1008.5898
1966-12-01,1026.2473,1011.6447,1014.7103,1009.04224,1018.07385,1015.2085,1008.2311,1015.2899,1010.5976,1013.7852,1020.9986,1007.9238
1967-01-01,1030.453,1011.42944,1015.58417,1011.6217,1017.962,1019.78314,1010.02325,1015.0458,1009.54944,1016.50275,1024.3341,1007.57947
1967-02-01,1026.2794,1012.23047,1016.62897,1011.8793,1019.3006,1017.78345,1010.1822,1016.42944,1013.27966,1016.16174,1023.17163,1008.6258
1967-03-01,1017.98584,1011.25604,1019.08875,1011.3264,1016.526,1014.2636,1017.82764,1015.1053,1014.7838,1015.23376,1018.67596,1007.9815
1967-04-01,1015.3934,1012.1978,1019.60034,1010.3454,1018.8667,1011.5666,1021.193,1017.068,1020.9855,1013.9668,1016.19653,1009.34924
1967-05-01,1008.1853,1010.88165,1017.5215,1008.36096,1012.10065,1006.7015,1018.5083,1013.91315,1014.07275,1009.90063,1009.52185,1008.83325
1967-06-01,1003.3885,1011.3322,1014.8688,1007.2609,1006.8248,1003.55896,1012.3423,1013.2071,1007.9648,1008.75354,1005.65375,1008.9465
1967-07-01,1001.6529,1009.9355,1016.6029,1006.7791,1008.3892,1003.41315,1019.5996,1011.47296,1012.18695,1005.39545,1004.3804,1008.5518
1967-08-01,1003.36523,1009.93616,1014.83966,1006.72986,1008.23755,1001.80237,1015.0451,1011.325,1006.79,1006.539,1007.9597,1009.0611
1967-09-01,1013.3697,1009.34845,1014.40216,1008.88776,1009.7062,1007.59106,1016.7328,1008.2572,1012.53595,1005.9846,1009.46234,1009.4247
1967-10-01,1020.6321,1010.9179,1019.0815,1009.2643,1015.7191,1012.6129,1017.00055,1014.39276,1015.22064,1008.75055,1015.65314,1008.87537
1967-11-01,1027.1421,1010.6168,1017.4279,1010.2634,1021.08417,1014.8557,1016.47955,1015.4782,1019.104,1013.17664,1021.3258,1008.19696
1967-12-01,1028.7028,1012.62085,1017.7014,1012.6238,1018.88635,1019.72876,1013.27966,1016.4012,1013.08234,1015.1575,1023.1499,1009.37604
1968-01-01,1024.8009,1010.6078,1010.62573,1011.3577,1014.77466,1016.80054,1004.3692,1013.5997,1005.26306,1015.1218,1020.88086,1007.5171
1968-02-01,1027.6017,1012.4054,1007.7569,1013.21185,1018.4428,1018.2596,995.14813,1014.90283,1008.6456,1015.80804,1023.2258,1009.54944
1968-03-01,1016.8979,1013.4595,1021.6995,1010.74805,1015.8681,1013.0158,1019.3066,1018.22675,1015.8831,1014.6845,1017.42163,1009.128
