,zgu850_cluster1,zgu850_cluster2,zgu850_cluster3,zgu850_cluster4,zgu850_cluster5,zgu850_cluster6,zgu850_cluster7,zgu850_cluster8,zgu850_cluster9,zgu850_cluster10,zgu850_cluster11,zgu850_cluster12
1965-01-01,0.21117249,-0.083100125,0.13817444,0.06810951,0.06224365,-0.5898487,0.031284712,0.34054795,0.229422,0.026070785,-0.16457137,0.10069809
1965-02-01,-0.58365667,-0.07495346,0.1925972,-0.26429138,0.013687134,-0.5188061,-0.14632186,0.49729767,0.19064179,-0.028351784,-0.18607941,-0.09743957
1965-03-01,-0.14371452,-0.11731796,0.1697853,-0.066154286,0.10363121,-0.5540012,-0.021182632,0.47709274,0.35325736,0.071694374,-0.17271805,-0.105586246
1965-04-01,-0.41615295,-0.15316506,0.16554871,-0.058984756,-0.0029327392,-0.59538877,0.057029724,0.36107865,0.07690849,-0.209869,-0.06843567,-0.14241104
1965-05-01,-0.32653505,-0.09450646,0.09320259,0.13067894,0.22225228,-0.20074387,0.10363121,0.16815567,0.17434768,-0.39073372,-0.13165665,-0.21182442
1965-06-01,0.031284712,-0.23756905,0.057029724,-0.024441147,0.17825814,-0.23105125,-0.061592102,0.34739152,0.3464138,-0.1818428,-0.17825814,-0.8512068
1965-07-01,0.22746658,-0.4797001,0.107867435,-0.20660973,0.2554924,-0.0853817,-0.061592102,0.20107003,0.1202507,-0.28091162,-0.13589326,-0.4761154
1965-08-01,0.15674973,-0.164571,0.12513885,-0.070064925,0.2802593,-0.22355576,-0.049534224,0.11080055,0.20921707,-0.043668367,-0.11503677,-0.3174103
1965-09-01,0.26298752,-0.49110603,0.08049317,0.33174935,0.11796989,-0.27015725,-0.04790497,0.026396561,0.25027847,-0.21247597,-0.17206612,-0.31154424
1965-10-01,-0.07397537,-0.24506417,0.061591722,-0.20302543,0.17011109,-0.49436492,-0.22551116,0.164571,0.17271844,-0.24767113,-0.11177788,0.06517677
1965-11-01,-0.29916078,0.0019554137,0.12839814,-0.118621446,0.17597695,-0.571925,0.32457963,0.33957022,0.28091127,-0.37085494,-0.0009777069,0.18151665
1965-12-01,-0.69901925,0.005214691,0.18379822,-0.23202896,0.1277462,-0.45167428,0.08244858,0.4363579,0.4862179,-0.23072529,-0.16294174,-0.050837707
1966-01-01,-0.62429315,0.045295715,0.1920147,-0.12407074,0.073523715,-0.5143364,-0.015426636,0.44475135,0.36433524,-0.02855606,-0.113895796,0.01017456
1966-02-01,-0.4815132,0.04431076,0.19037361,-0.20842591,0.16247368,-0.5107258,0.05415802,0.34726754,0.30262795,-0.31149024,-0.18052635,-0.06630249
1966-03-01,-0.4221035,-0.09518661,0.19299927,-0.09945335,0.20153312,-0.592783,-0.089278415,0.41586724,0.16608429,0.0833704,-0.05711212,-0.15590934
1966-04-01,-0.44278222,-0.07286682,0.1956253,-0.04365463,0.09518699,-0.58096695,0.15032959,0.5225422,0.23402786,0.03413582,-0.0062362673,-0.16575623
1966-05-01,0.09584312,-0.10142288,0.031510163,-0.22647858,0.13391761,-0.35186273,-0.054486085,0.21597557,0.14277992,-0.30787963,-0.17954178,-0.4598503
1966-06-01,-0.17035142,-0.07056961,0.078775026,-0.28982696,0.28424722,-0.15787888,0.021990966,0.40109712,-0.019693756,0.06827164,-0.09059143,-0.7070072
1966-07-01,0.2717743,-0.17363396,0.18840408,0.03052559,0.39683,-0.119147494,-0.06072235,0.17330512,0.077462,-0.12111664,-0.19628143,-0.87637407
1966-08-01,0.0,-0.2448597,0.18052635,-0.25667572,0.32429123,-0.27440032,-0.09945373,-0.3059101,0.11323929,-0.3541603,-0.10536156,-0.6564598
1966-09-01,0.061050795,-0.1519703,0.09814072,0.06794357,0.12013207,-0.2977047,-0.12046013,-0.1509861,0.29081193,-0.016739655,-0.15393981,-0.022975922
1966-10-01,-0.08435516,-0.17067985,0.10437737,-0.044311143,0.12472763,-0.5586475,-0.008205414,0.21236458,0.08698082,-0.08369865,-0.073195264,-0.16345863
1966-11-01,-0.10175095,-0.039387893,0.15426826,0.026258469,0.19989204,-0.4703533,0.19431229,0.2865448,0.42472953,-0.056783676,-0.23796654,0.27965164
1966-12-01,-0.31116182,-0.24551621,0.23829499,-0.2658661,0.03413582,-0.59015733,-0.03774643,0.382716,0.19267082,0.022976112,-0.26389655,0.034464262
1967-01-01,-0.4457325,0.012081909,0.13878135,-0.33405456,0.04669571,-0.45879441,-0.067920685,0.30368614,0.21355972,-0.071513176,-0.23903008,-0.116902925
1967-02-01,-0.18090554,0.088819884,0.11037178,0.119514845,0.09926911,-0.63055646,0.1035141,0.38630182,0.26058236,-0.020898819,-0.15086365,-0.050614167
1967-03-01,-0.2099678,-0.061716843,0.23184624,-0.14269981,0.11886215,-0.6201073,-0.025470352,0.45846787,0.24915314,-0.18221168,-0.0760849,-0.025470352
1967-04-01,-0.20572281,-0.118535616,0.15968017,-0.050614167,0.15935364,-0.6315365,0.013388443,0.28409347,0.06596184,-0.16229248,-0.0048984527,-0.19625321
1967-05-01,-0.12049484,-0.12180062,0.116249464,-0.19396743,-0.03134842,-0.30891076,-0.07445221,0.40099603,0.07314606,0.10743332,-0.15641442,-0.45716172
1967-06-01,0.11233101,-0.18221168,0.095351025,-0.056165695,0.17568092,-0.113637544,-0.043756865,0.15151635,0.21192703,-0.43299752,-0.12212753,-0.59071845
1967-07-01,0.19951859,-0.28115463,0.11004563,0.16621093,0.2272747,-0.23903045,-0.18384437,-0.1874363,0.17045593,-0.1355156,-0.083595276,-0.19429359
1967-08-01,0.2635212,-0.3569126,0.08392181,-0.20866165,0.11396408,-0.15543517,-0.27527657,0.031674575,-0.15053673,-0.5721054,-0.21551895,-0.53259337
1967-09-01,0.16327171,-0.32164612,0.08653412,0.14498559,0.24131623,-0.32785034,-0.23805046,-0.033634186,0.23249932,-0.2488266,-0.1381279,-0.22858086
1967-10-01,0.24262199,-0.077064514,0.033960722,0.077064134,0.13584252,-0.5479412,0.019918824,0.024817277,0.2808281,-0.08163567,-0.13225022,0.18808937
1967-11-01,-0.3369934,-0.19462013,0.16882324,0.09894256,-0.09926911,-0.6236992,0.009469986,0.21976432,0.092738725,0.049308013,-0.23870392,0.13388328
1967-12-01,0.04506302,-0.1658844,0.15151635,-0.14498559,0.24654083,-0.5472881,0.20376357,0.42189485,0.19625282,0.010775757,-0.20800857,0.058778
1968-01-01,0.13383675,0.034644317,0.19765511,-0.034279633,0.05579567,-0.5729076,0.18489075,0.46970445,0.22719383,-0.10721512,-0.13237801,-0.024797821
1968-02-01,0.2658493,-0.03209152,0.056889344,0.22901726,0.040843964,-0.5112774,0.09663925,0.24907455,0.3333149,0.39275724,-0.2257351,0.13566056
1968-03-01,-0.72789574,-0.059077453,0.13857727,-0.12873116,0.05214882,-0.4934082,0.075488284,0.47006837,0.1779625,-0.23412247,-0.097733304,-0.21515961
1968-04-01,-0.32419816,-0.25053328,0.088616565,-0.28627127,0.11997871,-0.54227525,0.10648575,0.35774842,0.34243202,-0.14368287,-0.02260971,-0.046678923
1968-05-01,-0.31872788,-0.1451416,0.076582335,-0.19036141,0.21734771,-0.20421943,-0.021151733,0.52258223,0.39239272,0.09299278,-0.16993943,-0.2760605
1968-06-01,-0.15316467,-0.009481812,0.08424034,-0.23266411,0.14112969,-0.25965005,-0.20968933,0.14222412,0.20859528,-0.04339676,-0.11268501,-0.51455957
1968-07-01,-0.30122298,-0.2308403,0.12399025,-0.19874878,0.2250061,-0.15207024,-0.053971864,0.10685043,-0.03683243,-0.54409826,-0.064912416,-0.43396568
1968-08-01,-0.25490913,-0.1608223,0.050690077,0.06746521,0.15352936,-0.2479805,-0.056159973,0.22208862,0.034279633,0.041208647,-0.109767534,-0.5247704
1968-09-01,0.21151276,-0.16410485,0.067100525,0.15207061,0.099192046,-0.27387276,-0.059807587,-0.07840576,0.114873126,-0.22062913,-0.14113006,-0.15571709
1968-10-01,-0.16884574,-0.23120537,0.05725441,-0.09736862,0.19109039,-0.5054428,-0.11888428,0.034279633,0.14003602,-0.44016534,-0.17176285,0.09481583
1968-11-01,-0.015316391,-0.2906479,0.12654305,-0.13128395,0.14222412,-0.55722654,-0.01896286,0.21406555,0.33842048,0.037197113,-0.034644317,0.16374055
1968-12-01,-0.57546043,0.06782989,0.22427635,-0.066006854,-0.0054698945,-0.59223557,-0.017139435,0.5109127,0.1626461,-0.20640755,0.15207061,-0.0725708
1969-01-01,-0.3058529,0.06203308,0.19571915,-0.2438198,0.0590477,-0.567918,-0.053076934,0.50057715,0.12108078,-0.29391098,-0.056725312,-0.17681122
1969-02-01,-0.33305472,-0.014927673,0.225243,-0.23353653,0.1207489,-0.63426363,0.033836745,0.4090206,0.12705192,-0.22457962,-0.13235931,-0.06667747
1969-03-01,-0.27135354,-0.00033187866,0.17813759,-0.13269119,0.15690728,-0.68866694,-0.009951782,0.34035262,0.21894035,-0.0063030245,0.012937546,-0.10349884
1969-04-01,-0.3857994,-0.19936828,0.17349395,-0.21993561,0.20799331,-0.42228967,-0.049759675,0.75733453,0.09321556,-0.083595276,-0.13633995,-0.13733521
1969-05-01,-0.13235931,-0.11278687,0.09023018,-0.1207489,0.17316207,-0.15458527,-0.03848038,0.29324722,0.2156231,-0.4687313,-0.15591201,-0.27301177
1969-06-01,-0.06435509,-0.08492203,0.10217247,0.010947037,0.25642586,-0.1920704,0.08989868,0.46475068,0.11477776,-0.101508714,-0.14131622,-0.57355726
1969-07-01,0.3668911,-0.30253562,0.14065246,-0.14363822,0.2527767,-0.1967144,-0.012605285,0.57952845,0.12638816,-0.26737252,-0.1330227,-0.70226747
1969-08-01,0.02056694,-0.17813759,0.10714798,-0.16652755,0.27334365,-0.1582344,-0.049427796,0.23818055,0.083927155,0.05838394,-0.10283585,-0.18742637
1969-09-01,0.2799782,-0.14861412,0.08492203,-0.3619152,0.11278725,-0.2703579,-0.17349358,-0.37286186,0.10515785,0.12373467,-0.17150345,0.001990509
1969-10-01,-0.1370037,-0.186763,0.07994614,-0.036821745,0.10814323,-0.5496727,-0.019571686,0.057720564,0.15458527,0.08823967,-0.07032661,0.013600921
1969-11-01,0.043456268,-0.020235443,0.119421765,0.18145522,0.14596024,-0.5327549,0.008956146,0.13468131,0.22922364,-0.28860322,-0.17714271,0.47271195
1969-12-01,0.040470887,-0.08624878,0.14496498,0.05606232,0.23585853,-0.55829775,-0.015259552,0.33040085,0.28594932,0.083595276,-0.20799294,0.049095917
1970-01-01,-0.08819046,0.021631623,0.16406746,0.09318237,0.23694916,-0.44727516,0.063230895,0.22996064,0.14077187,-0.050584793,-0.17804489,0.051915742
1970-02-01,-0.014642715,-0.047257233,0.19668122,0.020965958,0.10948906,-0.5338017,0.069886014,0.49453163,0.12080421,0.15774421,-0.16772804,0.1374443
1970-03-01,-0.24427071,-0.028953552,0.20000915,-0.020633316,0.032281112,-0.59803087,-0.03827133,0.26290703,0.26623535,0.11947308,-0.22796401,-0.1906906
1970-04-01,-0.33246118,-0.051915742,0.12912408,-0.27755013,0.27322388,-0.46857414,0.0036605834,0.30783463,0.011647796,-0.11647797,-0.06589317,-0.07155075
1970-05-01,-0.2705616,-0.097509004,0.09817429,0.15508194,0.25691682,-0.342445,-0.073214725,0.32713622,0.071883775,-0.15042266,-0.05624237,-0.2958538
1970-06-01,-0.06389618,-0.14443283,0.04093361,-0.19135666,0.1800415,-0.2149849,-0.05857239,0.5640858,0.04526024,0.070885085,-0.1041645,-0.45992127
1970-07-01,0.061566543,-0.15441628,0.17305298,-0.3268036,0.3717308,-0.13078766,-0.19834518,0.2725582,0.12213554,-0.3474369,-0.14043923,-0.4066742
1970-08-01,0.04725647,-0.21465187,0.050584413,0.13644561,0.11514664,-0.24660034,-0.20134048,0.11115303,-0.07620964,-0.13278465,-0.078539275,-0.3444416
1970-09-01,-0.21332093,-0.19368629,0.043595888,-0.25092658,0.058904648,-0.34410897,-0.112817384,0.2888649,0.15275231,-0.09085274,-0.11448135,-0.26290703
1970-10-01,-0.0728817,-0.2675659,0.019301986,-0.09418068,0.1847004,-0.52148783,-0.043263245,-0.030284118,0.096177675,-0.09850693,-0.07388039,0.13877487
1970-11-01,-0.13444862,0.08386459,0.12646179,-0.14043884,0.14243583,-0.5271454,0.101169586,0.15474892,0.25259057,0.09684296,-0.087192155,0.14809342
1970-12-01,-0.18636474,0.014975739,0.16140518,-0.377721,0.08652649,-0.57639885,0.083531186,0.2539219,0.20466843,-0.15275231,-0.21065864,0.12745972
1971-01-01,0.08263512,-0.082962036,0.10125275,-0.18748093,0.22046967,-0.47294807,0.069244005,0.3583042,0.025802994,-0.34883195,-0.2381073,0.17735596
