experiment,model,n_clusters,R_mlp,R_mlp_noFS,R_lgbm,R_lgbm_noFS,R_xgb,R_xgb_noFS,R_S_mlp,R_S_mlp_noFS,R_S_lgbm,R_S_lgbm_noFS,R_S_xgb,R_S_xgb_noFS,R_Y_mlp,R_Y_mlp_noFS,R_Y_lgbm,R_Y_lgbm_noFS,R_Y_xgb,R_Y_xgb_noFS
test4_lgbm_nc5_nv8_nd10,lgbm,5,0.2948715484464982,0.8095969846633106,0.8156940119667933,0.791427966971184,0.8152818583617829,0.7910810506166226,0.3626985036590416,0.9958232488325705,0.9970763399226602,0.996329253004953,0.9968788162953806,0.9959501758533956,-0.3479083041342788,-0.2815258706522309,-0.4206167718590042,-0.3786067082797812,-0.420787855478562,-0.3237377897942296
test4_lgbm_Anc5_nv8_nd10,lgbm,5,0.2942186152084706,0.8162042070126672,0.8156940119667933,0.7978194719978354,0.8152818583617829,0.7899946072535382,0.3630256221885408,0.9948885526210356,0.9970763399226602,0.992257435977532,0.9968788162953806,0.9922893545900316,-0.3565045844443631,0.1718736843275624,-0.4206167718590042,0.0021178059188002,-0.420787855478562,-0.0144741539225368
test5_lgbm_nc5_nv8_nd10,lgbm,5,0.79839610460357,0.8135915180927207,0.8118220447886302,0.791427966971184,0.809612722151918,0.7910810506166226,0.976646587485097,0.9964307547051238,0.996546592601669,0.996329253004953,0.9949041775450652,0.9959501758533956,-0.1524791173497059,-0.2727492240225809,-0.1467761338634181,-0.3786067082797812,-0.2569819249885449,-0.3237377897942296
test5_lgbm_Anc5_nv8_nd10,lgbm,5,0.7709187869930625,0.817570362968366,0.810216334812131,0.7978194719978354,0.8035579966081453,0.7899946072535382,0.9609989605665146,0.9958220353561672,0.9933656760753938,0.992257435977532,0.9925744473872566,0.9922893545900316,-0.0424885397598886,0.2149801783431109,-0.0080037078637742,0.0021178059188002,-0.1062459305398128,-0.0144741539225368
test1_linreg_nc6_nv8_nd10,linreg,6,0.8043110021629158,0.8146459289397645,0.816067657051271,0.7950167621916775,0.8139860641335935,0.7927616907821284,0.9748008352092978,0.9968584987712336,0.9963011058674534,0.9966214361238342,0.9956217318400006,0.9963560252644152,0.1484918812504007,-0.2141335000691694,-0.0934423482496975,-0.3353205080498537,-0.1694643597663527,-0.379117430446671
test1_linreg_Anc6_nv8_nd10,linreg,6,0.7990137390935463,0.8161379117497989,0.7913916853755555,0.7808639705555209,0.7927375835801541,0.7724526937673473,0.9801744803694108,0.9973327102399984,0.994406613201058,0.9947374463524244,0.9941612320855524,0.9952209725329968,0.0302906301259371,0.2046559402839917,0.0013394705370561,-0.165980613904621,-0.0286608393798191,-0.1904436801422845
test2_linreg_nc6_nv8_nd10,linreg,6,0.8154561022856639,0.8157239432339314,0.8089286282735391,0.7950167621916775,0.8072414186958938,0.7927616907821284,0.9871080165627024,0.9972902452255208,0.9969850239126228,0.9966214361238342,0.9964473775109716,0.9963560252644152,0.1810424620923587,-0.2147582408247433,-0.1028253166443204,-0.3353205080498537,-0.1096230596249261,-0.379117430446671
test2_linreg_Anc6_nv8_nd10,linreg,6,0.7878820870093469,0.8170973853574652,0.7921491190966639,0.7808639705555209,0.7787500942847053,0.7724526937673473,0.9783390471586404,0.9969471726628464,0.990937982914112,0.9947374463524244,0.9910011771499664,0.9952209725329968,0.120711147380606,0.2172683603362858,-0.0900508186473244,-0.165980613904621,-0.0854814334056088,-0.1904436801422845
test3_linreg_nc6_nv8_nd10,linreg,6,0.8136096407341615,0.8166075169307848,0.8129234747421831,0.7950167621916775,0.8022060204903227,0.7927616907821284,0.9823977255434938,0.9970083584920592,0.9967983636898224,0.9966214361238342,0.996394243036362,0.9963560252644152,0.1086101675671831,-0.2346442929676983,-0.1138026575886951,-0.3353205080498537,-0.1322976816687348,-0.379117430446671
test3_linreg_Anc6_nv8_nd10,linreg,6,0.779111450319315,0.8151302473238969,0.7934446124260723,0.7808639705555209,0.7891650430494748,0.7724526937673473,0.9620611877174696,0.9973633670263168,0.9947493523125998,0.9947374463524244,0.9942407153379682,0.9952209725329968,-0.1620690168337662,0.1781824867393395,-0.1538070290919812,-0.165980613904621,-0.1498537739109852,-0.1904436801422845
test4_linreg_nc6_nv8_nd10,linreg,6,0.81158039525334,0.8203770443293457,0.8029905303666205,0.7950167621916775,0.8019210507612987,0.7927616907821284,0.984930575913568,0.9967123404136288,0.995904593586885,0.9966214361238342,0.995784893341104,0.9963560252644152,0.0234777693623577,-0.2465553187888057,-0.1935704150068261,-0.3353205080498537,-0.270603392557963,-0.379117430446671
test4_linreg_Anc6_nv8_nd10,linreg,6,0.7719321184466329,0.8210366031925724,0.7887514416843271,0.7808639705555209,0.7799392797013506,0.7724526937673473,0.9753360011780934,0.9972459330667256,0.9895329254472088,0.9947374463524244,0.9894760463305166,0.9952209725329968,-0.1211112546882554,0.3404091601637902,-0.1684647760341018,-0.165980613904621,-0.2033991306514756,-0.1904436801422845
test5_linreg_Anc6_nv8_nd10,linreg,6,0.7876443106227147,0.8157050605247391,0.7972836343053931,0.7808639705555209,0.7952323742345517,0.7724526937673473,0.9746410603842038,0.9966761956431742,0.994308355603621,0.9947374463524244,0.9940602494617224,0.9952209725329968,-0.1890953622266865,0.2342402328798524,-0.0758221653776215,-0.165980613904621,-0.1087007488105782,-0.1904436801422845
test1_lgbm_nc6_nv8_nd10,lgbm,6,0.791848918202713,0.8215642005502264,0.8072775038189908,0.7950167621916775,0.803038015154045,0.7927616907821284,0.9692941563858648,0.9967100133091652,0.9959331981528692,0.9966214361238342,0.9965056713202116,0.9963560252644152,-0.0732325860976775,-0.1745002846133984,-0.2199583017084347,-0.3353205080498537,-0.1762888246936096,-0.379117430446671
test1_lgbm_Anc6_nv8_nd10,lgbm,6,0.756844937880121,0.8206400493409078,0.7972497300742385,0.7808639705555209,0.7884043986588665,0.7724526937673473,0.9495993509666998,0.9973636435174308,0.992962872464014,0.9947374463524244,0.9939619033164282,0.9952209725329968,-0.0390911176112504,0.3502895797717261,0.0248658124498811,-0.165980613904621,-0.0652012461561618,-0.1904436801422845
test2_lgbm_nc6_nv8_nd10,lgbm,6,0.7864935669713722,0.8156924070109628,0.8063194148612831,0.7950167621916775,0.8169464422806026,0.7927616907821284,0.960470023151566,0.997340347575551,0.9962006386715824,0.9966214361238342,0.9948137611132346,0.9963560252644152,0.1166195566388146,-0.2602490653590238,-0.1529526763974112,-0.3353205080498537,-0.1451692675941532,-0.379117430446671
test2_lgbm_Anc6_nv8_nd10,lgbm,6,0.7511188821961748,0.8233617048360216,0.8087839211666327,0.7808639705555209,0.7931053246983473,0.7724526937673473,0.9410578806192728,0.9958875825184292,0.9953337305991043,0.9947374463524244,0.996254104624205,0.9952209725329968,0.0159091678087403,0.3408163586804993,0.0965693623647832,-0.165980613904621,-0.0013713011640003,-0.1904436801422845
test3_lgbm_nc6_nv8_nd10,lgbm,6,0.7755053990418708,0.8167598454872872,0.8093945793497872,0.7950167621916775,0.8109333999508939,0.7927616907821284,0.945841719407599,0.9977659156803752,0.99564538774264,0.9966214361238342,0.9947596756554716,0.9963560252644152,0.1094014398417194,-0.17527864293166,-0.1326662080929148,-0.3353205080498537,-0.1706272571832296,-0.379117430446671
test3_lgbm_Anc6_nv8_nd10,lgbm,6,0.7800393701452832,0.815730186484064,0.8052199502292741,0.7808639705555209,0.7969306299616031,0.7724526937673473,0.958120661710438,0.9968634426520726,0.9941328177723666,0.9947374463524244,0.9946937465020652,0.9952209725329968,0.2718097653316146,0.2205431322389574,0.0480708453757326,-0.165980613904621,0.058420531769637,-0.1904436801422845
test4_lgbm_nc6_nv8_nd10,lgbm,6,0.7995110295257044,0.8188096967192351,0.8025691195931597,0.7950167621916775,0.8006399481929739,0.7927616907821284,0.9712531072941998,0.9971322600028256,0.995240104386436,0.9966214361238342,0.9940027811727646,0.9963560252644152,-0.2456016181358925,-0.1663528070028668,-0.319612860728418,-0.3353205080498537,-0.3061944356528601,-0.379117430446671
test4_lgbm_Anc6_nv8_nd10,lgbm,6,0.2923596711269683,0.8196452518268355,0.8156940119667933,0.7808639705555209,0.8152818583617829,0.7724526937673473,0.3621406125466319,0.9951247540221146,0.9970763399226602,0.9947374463524244,0.9968788162953806,0.9952209725329968,-0.40171998516285,0.3097506697166952,-0.4206167718590042,-0.165980613904621,-0.420787855478562,-0.1904436801422845
test5_lgbm_nc6_nv8_nd10,lgbm,6,0.7989854252698595,0.8197314266717035,0.8108060884883419,0.7950167621916775,0.8101397249857318,0.7927616907821284,0.9752167413976928,0.9971264039075072,0.995171525032719,0.9966214361238342,0.9960486839841672,0.9963560252644152,0.1032591614465808,-0.0949685893158831,-0.1648124443371636,-0.3353205080498537,-0.0795507163283411,-0.379117430446671
test5_lgbm_Anc6_nv8_nd10,lgbm,6,0.2905773782819664,0.8180733244211196,0.8156940119667933,0.7808639705555209,0.8152818583617829,0.7724526937673473,0.3585704611356514,0.9961207025025238,0.9970763399226602,0.9947374463524244,0.9968788162953806,0.9952209725329968,-0.3718860956549145,0.2206993395769588,-0.4206167718590042,-0.165980613904621,-0.420787855478562,-0.1904436801422845
test1_linreg_nc7_nv8_nd10,linreg,7,0.8141614980323901,0.8153188074953832,0.8027702442530682,0.7971539649586938,0.7944798489935159,0.7855053744709942,0.9915159814167752,0.996834575791798,0.9954916748579404,0.9941710356167064,0.9955596541499808,0.9941379055466322,-0.1348319407353337,-0.2815005446376227,-0.2538162895447846,-0.2282127567066062,-0.2364115017563711,-0.2738523017071606
test1_linreg_Anc7_nv8_nd10,linreg,7,0.7886436341017347,0.8207186982045918,0.7868900115105769,0.7874285425456579,0.784105079898623,0.7770964130373001,0.9811130202147442,0.9983608694158396,0.9924264678216618,0.9944502911789784,0.9928224073980088,0.9940363473517166,-0.0786690237089927,0.2326260069338573,-0.1294091543865465,-0.2465509438728386,-0.2174703402045948,-0.3008978752178241
test2_linreg_nc7_nv8_nd10,linreg,7,0.8101047604752818,0.8157518908729346,0.8070894716519971,0.7971539649586938,0.805630317620924,0.7855053744709942,0.9821526609183666,0.9968398027123764,0.9947612941898673,0.9941710356167064,0.9956206388942408,0.9941379055466322,0.0281335231742995,-0.2615379905097132,-0.0366450119918276,-0.2282127567066062,0.0886120053447508,-0.2738523017071606
test2_linreg_Anc7_nv8_nd10,linreg,7,0.8071841492945128,0.8154013038417595,0.7997156105807158,0.7874285425456579,0.7979090666827973,0.7770964130373001,0.9760508840701172,0.9973469694509028,0.9912549430965224,0.9944502911789784,0.991727357893031,0.9940363473517166,0.3696936056587611,0.2135904795653072,0.0449619917661426,-0.2465509438728386,-0.0914464130500415,-0.3008978752178241
test3_linreg_nc7_nv8_nd10,linreg,7,0.8145835609138823,0.8201950633287344,0.8149634639778808,0.7971539649586938,0.805953218112452,0.7855053744709942,0.988449721898265,0.9963175753798332,0.9963434954433054,0.9941710356167064,0.9969416992658284,0.9941379055466322,-0.0067786918791522,-0.1408414592920772,0.0154421626174723,-0.2282127567066062,0.0542268815250769,-0.2738523017071606
test3_linreg_Anc7_nv8_nd10,linreg,7,0.8099857979668921,0.8206462913511547,0.7935402417215333,0.7874285425456579,0.7984317224881827,0.7770964130373001,0.9791114842261142,0.9985582958665856,0.9939554160234614,0.9944502911789784,0.9935792820073222,0.9940363473517166,0.3149567208903857,0.3382320711747518,0.0333379562456158,-0.2465509438728386,0.0292668442055408,-0.3008978752178241
test4_linreg_nc7_nv8_nd10,linreg,7,0.8132524966835877,0.8154231507036185,0.8111123741404507,0.7971539649586938,0.8036602181163948,0.7855053744709942,0.9862811268059928,0.9967154118187388,0.9977942434943424,0.9941710356167064,0.9975408616312688,0.9941379055466322,0.0540948259821916,-0.2398003445677747,-0.031450374083453,-0.2282127567066062,-0.0098520692574813,-0.2738523017071606
test4_linreg_Anc7_nv8_nd10,linreg,7,0.793823963003228,0.8158067566567493,0.7916363846364215,0.7874285425456579,0.7876310151010852,0.7770964130373001,0.9860764412634888,0.9975878091422298,0.9932297171232972,0.9944502911789784,0.9933963151786968,0.9940363473517166,0.0123320442564428,0.1302191730538074,-0.1464185970827942,-0.2465509438728386,-0.1655124939466319,-0.3008978752178241
test5_linreg_nc7_nv8_nd10,linreg,7,0.8132831052369942,0.8171828227090189,0.8081178207364954,0.7971539649586938,0.8035262422370064,0.7855053744709942,0.9910588112637524,0.9970349366379532,0.9960129577120596,0.9941710356167064,0.9965548823450728,0.9941379055466322,-0.1271195144988847,-0.1910709769770033,-0.0875985930567562,-0.2282127567066062,-0.0847957174387835,-0.2738523017071606
test5_linreg_Anc7_nv8_nd10,linreg,7,0.8163420100180603,0.8186691900480044,0.7958352615197752,0.7874285425456579,0.7921574076773741,0.7770964130373001,0.990395270165158,0.9976151014887767,0.9923068957967252,0.9944502911789784,0.9930695868353026,0.9940363473517166,0.4226262656219658,0.250270084480464,0.1077259817287216,-0.2465509438728386,0.0554926342426765,-0.3008978752178241
test1_lgbm_nc7_nv8_nd10,lgbm,7,0.7921261097237424,0.8168563443752757,0.8104845177666293,0.7971539649586938,0.8044821223039372,0.7855053744709942,0.96448795122072,0.9965912849053004,0.994841133590894,0.9941710356167064,0.9958106955290612,0.9941379055466322,0.0600740546219575,-0.0305136639335018,-0.3006661966661083,-0.2282127567066062,-0.2657037666914614,-0.2738523017071606
test1_lgbm_Anc7_nv8_nd10,lgbm,7,0.7818822025467717,0.8179703516568558,0.783353430421545,0.7874285425456579,0.7820870125542856,0.7770964130373001,0.9867257748050056,0.998370337573645,0.9905119270210688,0.9944502911789784,0.9897974032263794,0.9940363473517166,-0.0563601029298517,0.2119152719810182,-0.3056718283085742,-0.2465509438728386,-0.223679631142504,-0.3008978752178241
test2_lgbm_nc7_nv8_nd10,lgbm,7,0.8002668806784305,0.8173978475628665,0.8086734496432013,0.7971539649586938,0.8046063906333182,0.7855053744709942,0.9778173322885344,0.9968524138774094,0.997048793323536,0.9941710356167064,0.9953681488065472,0.9941379055466322,0.0929121533192079,-0.2030207196604408,-0.1778928196553983,-0.2282127567066062,-0.1558813381357027,-0.2738523017071606
test2_lgbm_Anc7_nv8_nd10,lgbm,7,0.2956308789135282,0.8110022272791166,0.8156940119667933,0.7874285425456579,0.8152818583617829,0.7770964130373001,0.3634228835107453,0.9976408355887862,0.9970763399226602,0.9944502911789784,0.9968788162953806,0.9940363473517166,-0.3900560877086111,-0.1085080333698798,-0.4206167718590042,-0.2465509438728386,-0.420787855478562,-0.3008978752178241
test3_lgbm_nc7_nv8_nd10,lgbm,7,0.7918881532497002,0.8156964434541055,0.8038519589492746,0.7971539649586938,0.793424362402787,0.7855053744709942,0.9670351062821486,0.9965974702653418,0.9954081169251132,0.9941710356167064,0.9954490034534174,0.9941379055466322,0.0895997138191495,-0.2067686283764797,-0.2787018449819246,-0.2282127567066062,-0.286779053772027,-0.2738523017071606
test3_lgbm_Anc7_nv8_nd10,lgbm,7,0.2908423426186206,0.8157383040061947,0.8156940119667933,0.7874285425456579,0.8152818583617829,0.7770964130373001,0.3629656742167582,0.9973494994475124,0.9970763399226602,0.9944502911789784,0.9968788162953806,0.9940363473517166,-0.3482866364484451,0.2052694556413729,-0.4206167718590042,-0.2465509438728386,-0.420787855478562,-0.3008978752178241
test4_lgbm_nc7_nv8_nd10,lgbm,7,0.8053684844187191,0.8164261629965,0.8026097107352206,0.7971539649586938,0.8056950358700447,0.7855053744709942,0.991805016284418,0.996882561668302,0.9940189243019462,0.9941710356167064,0.9946131888337968,0.9941379055466322,-0.2498789588820054,-0.1735683669860671,-0.2018249660162213,-0.2282127567066062,-0.1690362997332157,-0.2738523017071606
test4_lgbm_Anc7_nv8_nd10,lgbm,7,0.6717894706519889,0.8199196621558138,0.8039581980233665,0.7874285425456579,0.802285939938171,0.7770964130373001,0.8712363482904886,0.998223017953895,0.9923137160253972,0.9944502911789784,0.991118980666252,0.9940363473517166,-0.1282961518737831,0.318339240212743,-0.174217653900601,-0.2465509438728386,-0.1282059786996893,-0.3008978752178241
test5_lgbm_nc7_nv8_nd10,lgbm,7,0.2892788394864716,0.8174354606091635,0.8156940119667933,0.7971539649586938,0.8152818583617829,0.7855053744709942,0.3582064511795894,0.9970082002187836,0.9970763399226602,0.9941710356167064,0.9968788162953806,0.9941379055466322,-0.3820193556331824,-0.2364107101265729,-0.4206167718590042,-0.2282127567066062,-0.420787855478562,-0.2738523017071606
test5_lgbm_Anc7_nv8_nd10,lgbm,7,0.7748077602419233,0.8163509187048311,0.7907834415405373,0.7874285425456579,0.7886799227177412,0.7770964130373001,0.9796451418979238,0.997321776115241,0.9948725677352682,0.9944502911789784,0.9956447832830214,0.9940363473517166,-0.1438162319398649,0.2858451922257778,-0.3389155619656547,-0.2465509438728386,-0.2954629307132528,-0.3008978752178241
test1_linreg_nc8_nv8_nd10,linreg,8,0.8254328426337432,0.8197626355390167,0.8082496371348895,0.7994550767490335,0.8168298166261558,0.8008260588911092,0.994515889565443,0.9967783503561513,0.9969285722252732,0.9964748427176228,0.9973577227928476,0.997393164502977,0.3888178991071534,-0.0709514525139684,-0.1208143997992875,-0.1319874769874216,0.0436091449204008,-0.1058077019983718
test1_linreg_Anc8_nv8_nd10,linreg,8,0.8148445907205817,0.8274143535426665,0.7957170357828538,0.7885565899795088,0.7834657717691772,0.7932369881915772,0.9920634271014728,0.9979293457409348,0.9921992477774728,0.9943309851969154,0.992825944598466,0.9947947689035684,0.3321685552365248,0.3881865820553271,-0.0086686452598957,-0.1045405672588661,-0.0392167963201235,-0.1228667971629113
test2_linreg_nc8_nv8_nd10,linreg,8,0.8195477433336548,0.8126666873318602,0.8128827781158339,0.7994550767490335,0.8141659366772923,0.8008260588911092,0.9931539933788266,0.996939697168528,0.9971193535906734,0.9964748427176228,0.9977846268827202,0.997393164502977,0.0328928293054432,-0.294289463078404,-0.1098855417682272,-0.1319874769874216,0.0401368220099751,-0.1058077019983718
test2_linreg_Anc8_nv8_nd10,linreg,8,0.8156646407722175,0.8280718952976208,0.7926701283545158,0.7885565899795088,0.7868680783972771,0.7932369881915772,0.994106339582322,0.9984378995757388,0.991621693022139,0.9943309851969154,0.9915750004961124,0.9947947689035684,0.3157239985033467,0.2773384676380029,0.0179088099010328,-0.1045405672588661,0.0349415357914047,-0.1228667971629113
test3_linreg_nc8_nv8_nd10,linreg,8,0.8250220251495113,0.8183208878900898,0.8150443611803313,0.7994550767490335,0.8114643082183457,0.8008260588911092,0.9958964423366536,0.9972552763471776,0.9967674536290124,0.9964748427176228,0.9968088710734822,0.997393164502977,0.2001219427929784,-0.1540519814001704,-0.1133567004447131,-0.1319874769874216,-0.0616776994517197,-0.1058077019983718
test3_linreg_Anc8_nv8_nd10,linreg,8,0.8256644954501897,0.8289137892030923,0.7988351999840714,0.7885565899795088,0.7917941778335069,0.7932369881915772,0.9899930980389828,0.9982692552888216,0.9953191467479204,0.9943309851969154,0.995861537346017,0.9947947689035684,0.5070050538372471,0.3505576114873978,-0.0740907011299478,-0.1045405672588661,-0.0493169128888549,-0.1228667971629113
test4_linreg_nc8_nv8_nd10,linreg,8,0.834613554245558,0.8169085677521062,0.8106244974395349,0.7994550767490335,0.8128148799129399,0.8008260588911092,0.997972931588605,0.9968801622461304,0.9965366078011688,0.9964748427176228,0.9962976073566696,0.997393164502977,0.4046919397513185,-0.2362043190918208,-0.1058164953551828,-0.1319874769874216,0.0305507307809174,-0.1058077019983718
test5_linreg_nc8_nv8_nd10,linreg,8,0.8257516553512628,0.8192394285251016,0.813568711685482,0.7994550767490335,0.805001757615696,0.8008260588911092,0.9978022143559948,0.9968631850209246,0.9974858343896564,0.9964748427176228,0.996820147233384,0.997393164502977,0.0567121478290537,-0.0909376682482342,-0.0099509117428941,-0.1319874769874216,-0.0819242149542239,-0.1058077019983718
test5_linreg_Anc8_nv8_nd10,linreg,8,0.8071797705036778,0.8218562605197169,0.7980726346103707,0.7885565899795088,0.7876337827655738,0.7932369881915772,0.9871907896723644,0.998185521958086,0.991914894963524,0.9943309851969154,0.992677267133698,0.9947947689035684,0.3479311174270313,0.1127193827312357,-0.0001605940914278,-0.1045405672588661,-0.0681089457658372,-0.1228667971629113
test1_lgbm_nc8_nv8_nd10,lgbm,8,0.7996288759023589,0.8192452952855895,0.8143090117383047,0.7994550767490335,0.8130577096171336,0.8008260588911092,0.9913695164895934,0.997637148149286,0.9973684098843714,0.9964748427176228,0.9980885845908978,0.997393164502977,-0.3158612197480361,-0.144842830043093,0.0061186327764549,-0.1319874769874216,0.0429330970992942,-0.1058077019983718
test1_lgbm_Anc8_nv8_nd10,lgbm,8,0.8101345093312438,0.8276960637344994,0.8010026990681499,0.7885565899795088,0.794734173045756,0.7932369881915772,0.9859767691241348,0.9984520746959904,0.9949995139026844,0.9943309851969154,0.9948075617217144,0.9947947689035684,0.523283869123663,0.3855366475399431,-0.003061511543257,-0.1045405672588661,-0.0424887158633088,-0.1228667971629113
test2_lgbm_nc8_nv8_nd10,lgbm,8,0.8046700565464657,0.8148744210981617,0.8138804994968786,0.7994550767490335,0.8173502456037598,0.8008260588911092,0.985616771448067,0.9974001209689504,0.9944750898464804,0.9964748427176228,0.995455841645268,0.997393164502977,-0.1407378362087532,-0.2054505955727097,-0.2250336983907344,-0.1319874769874216,-0.0957871645915088,-0.1058077019983718
test2_lgbm_Anc8_nv8_nd10,lgbm,8,0.2903440895979196,0.8273868653060437,0.8156940119667933,0.7885565899795088,0.8152818583617829,0.7932369881915772,0.3567679479957548,0.9979407465939852,0.9970763399226602,0.9943309851969154,0.9968788162953806,0.9947947689035684,-0.4024564761691648,0.2693646490249021,-0.4206167718590042,-0.1045405672588661,-0.420787855478562,-0.1228667971629113
test3_lgbm_nc8_nv8_nd10,lgbm,8,0.8051360103514513,0.8167831325423438,0.808415568985987,0.7994550767490335,0.8105050986561794,0.8008260588911092,0.9930505363134275,0.9975526780961168,0.9953350739158872,0.9964748427176228,0.996368635224727,0.997393164502977,-0.1572673718125156,-0.2307676896404273,-0.2292236435127362,-0.1319874769874216,-0.1038342452284642,-0.1058077019983718
