,50,60,70,75,80,90
0,abs_vo850_cluster4,abs_vo850_cluster4,abs_vo850_cluster4,abs_vo850_cluster4,abs_vo850_cluster4,abs_vo850_cluster4
1,abs_vo850_cluster7,abs_vo850_cluster7,abs_vo850_cluster7,abs_vo850_cluster7,abs_vo850_cluster7,abs_vo850_cluster7
2,r700_cluster3,r700_cluster3,r700_cluster3,r700_cluster6,r700_cluster6,r700_cluster6
3,r700_cluster6,r700_cluster6,r700_cluster6,sst_cluster1,sst_cluster1,sst_cluster1
4,sst_cluster1,sst_cluster1,sst_cluster1,,,
5,vws850-200_cluster9,,,,,
6,month,,,,,
