experiment,model,n_clusters,n_features,MAE_mlp,MAE_mlp_noFS,MAE_lgbm,MAE_lgbm_noFS,MAE_pi-lgbm,MAE_pi-lgbm_noFS,MAE_S_mlp,MAE_S_mlp_noFS,MAE_S_lgbm,MAE_S_lgbm_noFS,MAE_S_pi-lgbm,MAE_S_pi-lgbm_noFS,MAE_Y_mlp,MAE_Y_mlp_noFS,MAE_Y_lgbm,MAE_Y_lgbm_noFS,MAE_Y_pi-lgbm,MAE_Y_pi-lgbm_noFS,RMSE_mlp,RMSE_mlp_noFS,RMSE_lgbm,RMSE_lgbm_noFS,RMSE_pi-lgbm,RMSE_pi-lgbm_noFS,RMSE_S_mlp,RMSE_S_mlp_noFS,RMSE_S_lgbm,RMSE_S_lgbm_noFS,RMSE_S_pi-lgbm,RMSE_S_pi-lgbm_noFS,RMSE_Y_mlp,RMSE_Y_mlp_noFS,RMSE_Y_lgbm,RMSE_Y_lgbm_noFS,RMSE_Y_pi-lgbm,RMSE_Y_pi-lgbm_noFS,R2_mlp,R2_mlp_noFS,R2_lgbm,R2_lgbm_noFS,R2_pi-lgbm,R2_pi-lgbm_noFS,R2_S_mlp,R2_S_mlp_noFS,R2_S_lgbm,R2_S_lgbm_noFS,R2_S_pi-lgbm,R2_S_pi-lgbm_noFS,R2_Y_mlp,R2_Y_mlp_noFS,R2_Y_lgbm,R2_Y_lgbm_noFS,R2_Y_pi-lgbm,R2_Y_pi-lgbm_noFS,R2adj_mlp,R2adj_mlp_noFS,R2adj_lgbm,R2adj_lgbm_noFS,R2adj_pi-lgbm,R2adj_pi-lgbm_noFS,R2adj_S_mlp,R2adj_S_mlp_noFS,R2adj_S_lgbm,R2adj_S_lgbm_noFS,R2adj_S_pi-lgbm,R2adj_S_pi-lgbm_noFS,R2adj_Y_mlp,R2adj_Y_mlp_noFS,R2adj_Y_lgbm,R2adj_Y_lgbm_noFS,R2adj_Y_pi-lgbm,R2adj_Y_pi-lgbm_noFS,R_mlp,R_mlp_noFS,R_lgbm,R_lgbm_noFS,R_pi-lgbm,R_pi-lgbm_noFS,R_S_mlp,R_S_mlp_noFS,R_S_lgbm,R_S_lgbm_noFS,R_S_pi-lgbm,R_S_pi-lgbm_noFS,R_Y_mlp,R_Y_mlp_noFS,R_Y_lgbm,R_Y_lgbm_noFS,R_Y_pi-lgbm,R_Y_pi-lgbm_noFS
test1_linreg_nc5_nv8_nd9,linreg,5,17,0.8054416458388525,0.8140494215583044,1.0711680232397345,1.030258552753822,0.8908348654866418,0.865789240886621,0.1084418171454989,0.1199035258993269,0.6511677303890789,0.6279258888306395,0.3042745767478629,0.293689788085799,3.1374755132766,3.032458714076451,3.462676244005656,3.218561707028862,4.363148206771141,4.267392431882435,1.1027983467419766,1.11651485441255,1.3660882446103824,1.3176735555289534,1.228454713176989,1.1960236503680095,0.1288369744504231,0.1470093011498445,0.7372305950691407,0.6925940426927811,0.4247793410611928,0.4160334447040352,3.814465268981375,3.8468042924949217,4.132112681159345,3.9054063209802328,5.402442451271276,5.058430982244053,0.731236443252693,0.7245091507030984,0.5875838388407895,0.6162982081147779,0.6664995157371658,0.6838758299454086,0.9946260134925884,0.9930031081227976,0.8240366437194621,0.8446994334536873,0.941582588338847,0.9439633678168234,0.0181532348227027,0.0014344761473558,-0.1521809643886404,-0.0292214609373764,-0.9695031617352688,-0.7266648230653459,0.7218352488808736,0.6941017721935065,0.573157759129459,0.5739470169574685,0.6548338609378486,0.6489835374449019,1.0098523085969215,1.0019734823243391,1.3225994865143196,1.043802723897678,1.1070985880454471,1.015805203949101,-0.6773215571778828,5.549020719773157,-0.9683091474972608,5.688675544270271,-2.3645679012977507,8.865917527297686,0.8556391612608552,0.8521116188482953,0.8239728558976954,0.8399389089537941,0.8327282887421961,0.8432499974017131,0.9980250749611914,0.9977667547233308,0.9907384608334676,0.995317301607064,0.9917336033056816,0.9917126026370928,0.4072110652972898,0.4537698941057542,0.0564050938981784,0.2263722864091107,-0.010044178396532,0.3029411965217441
test1_linreg_Anc5_nv8_nd9,linreg,5,23,0.7832960508364651,0.817567522127536,1.0663478979903622,1.049434685416022,0.916897596789062,0.8923025585663686,0.1228093349389613,0.1393834115966917,0.6318622384824597,0.6259252800989933,0.3296588809396946,0.3357019699425618,3.105383418855213,3.6858654476347423,3.8433056248244126,3.558743507140705,5.137054620503455,4.775317969926589,1.0911952632483268,1.1266798082485798,1.3535454167600842,1.3351642300307538,1.2480834897044824,1.23073327460799,0.1536087121049472,0.1626723996688383,0.7209890932657598,0.7203741561534227,0.4312315359752436,0.455097477135497,3.8388985860451017,4.499661843614943,4.702765205185984,4.312784733559528,6.080619324148293,5.79894393915679,0.7368622776332993,0.7194700789710131,0.5951223231737179,0.6060441583797924,0.6557567419830528,0.6652612021513015,0.9923608113937048,0.9914327136434536,0.8317043360627584,0.8319912949538913,0.9397944451270118,0.9329460459243648,0.0055346347749306,-0.3662687590736304,-0.49239221967371,-0.2551393537643769,-1.495008413152624,-1.269207468265502,0.7242535951032282,0.68850651152852,0.5757219344924586,0.5625611736535001,0.6392617525364075,0.6283143149715333,1.0070025895557706,1.0024164141005645,1.1542710252758048,1.0473870706540307,1.0551884253002393,1.0189126537136408,-1.2651711096793243,7.224113235779872,-2.399337833701229,6.717857056037717,-4.683074718847644,11.337500688765063,0.8588328011635911,0.8496583283285674,0.8248529605055752,0.8366842151927516,0.8275142340314213,0.8367562439682154,0.9969179847781484,0.9978815977682676,0.9980517066751629,0.997992650027528,0.9950942082423604,0.9946390587972952,0.4000379893968458,0.3864001805165659,-0.0505757153517096,0.0963130261210715,-0.0936279926586523,0.1006578132845527
test1_linreg_DSnc5_nv8_nd9,linreg,5,17,0.8301596118059157,0.8381895959269133,0.8553417622977338,0.8561723846402215,1.0342121182947157,1.0334563495784812,0.1749274389023066,0.1952156080209752,0.1619242843253783,0.1538410408396641,0.5820785692016969,0.5848995686887185,3.157659876914251,3.642514632571311,3.209626116402239,3.17289187734044,4.033632002637261,3.988801217082185,1.1161472581406329,1.1511282599201775,1.147942189889119,1.1525241816430951,1.3161901681885495,1.3136885630835562,0.2302133211556336,0.2590513269723701,0.2026183460075349,0.192669151888857,0.6342208176724723,0.6382711217754912,3.878436722968487,4.554854357883001,3.87780427733034,3.906296602678823,4.885655051021039,4.815253553736072,0.7246905235491629,0.7071632361401476,0.7087820084393867,0.706452585438414,0.6171616359317462,0.6186155295972589,0.9828416138605286,0.9782736296012576,0.9867085283765908,0.9879817866884384,0.8697743531996883,0.8681057302645258,-0.0150555363000812,-0.3999914181848993,-0.0147245188565292,-0.0296907598503728,-0.6107271714788596,-0.5646409935296481,0.7150603566774257,0.6748412975242699,0.6985953708745092,0.6740522085552367,0.6037701705219514,0.5765201134380159,1.0314570412556976,1.0061279506252865,1.0243676979762504,1.0033897524724915,1.2387470191339047,1.0372009478741082,-0.7340532078459721,7.377738682842319,-0.7334877197132375,5.690813461540587,-1.7516589179430515,8.127808970523954,0.8551895327142747,0.8462242514619099,0.8478904711040456,0.8459593756318483,0.8362213791818505,0.837208915351245,0.9979449470886969,0.9982579606535454,0.9996281966121376,0.9997846408571264,0.9975671413875116,0.9973236578942588,0.3783216526129104,0.2435507712956885,0.1563440393045668,0.1504477466303386,0.4160525942987684,0.4347914798895229
test2_linreg_nc5_nv8_nd9,linreg,5,16,0.8112261818854937,0.8177389846634238,1.0619218811623017,1.030258552753822,0.8916293217917248,0.865789240886621,0.1186423188755436,0.0995552449945419,0.6379116572988947,0.6279258888306395,0.3009776547955545,0.293689788085799,2.643831752595448,2.9934873580932617,3.4163158219212395,3.218561707028862,4.363498592203108,4.267392431882435,1.105666622537417,1.12092120015368,1.3571331609811688,1.3176735555289534,1.2189404151229153,1.1960236503680095,0.1598023558928442,0.1285898779208243,0.7153547095221375,0.6925940426927811,0.4070347820589148,0.4160334447040352,3.321753009554371,3.688985088060935,4.132580024000856,3.9054063209802328,5.230064262300156,5.058430982244053,0.7298365671815176,0.7223304008542498,0.5929731190546541,0.6162982081147779,0.6716453881100681,0.6838758299454086,0.9917323536375984,0.9946466072707,0.8343244511265246,0.8446994334536873,0.9463612583005488,0.9439633678168234,0.2554205289913572,0.0816881615620289,-0.1524416029614743,-0.0292214609373764,-0.8458246180046776,-0.7266648230653459,0.7209605611751608,0.691682542228891,0.5796005726580924,0.5739470169574685,0.6608575569186124,0.6489835374449019,1.018188821997284,1.001509931282623,1.3644862075216455,1.043802723897678,1.1180052317387927,1.015805203949101,-0.2211103324541741,5.183420597328535,-0.890004228856818,5.688675544270271,-2.0271523735276715,8.865917527297686,0.8555498784713684,0.8506023371144904,0.8262513435383716,0.8399389089537941,0.835751119981654,0.8432499974017131,0.9973022285531205,0.9985346370631776,0.9941995562114084,0.995317301607064,0.9938366265114128,0.9917126026370928,0.5820826549245969,0.4712892501051408,0.0579163807948603,0.2263722864091107,0.12746761101895,0.3029411965217441
test2_linreg_Anc5_nv8_nd9,linreg,5,19,0.7771836947723632,0.812057379570361,1.0518077002957036,1.049434685416022,0.8809008256086869,0.8923025585663686,0.1441690809433422,0.1452513075773678,0.627814064831919,0.6259252800989933,0.3065128130557679,0.3357019699425618,3.2531037557692755,3.600740182967413,3.4682732348353884,3.558743507140705,4.7105648727626095,4.775317969926589,1.082048925314172,1.1156975481619924,1.3351769802710558,1.3351642300307538,1.219408538358615,1.23073327460799,0.1832647497978798,0.1634621394151265,0.7107061973884278,0.7203741561534227,0.4165823776466934,0.455097477135497,3.9061217162696726,4.317885102965711,4.372482120545083,4.312784733559528,5.59028583869304,5.79894393915679,0.7412550018413361,0.7249123302609094,0.6060366341284382,0.6060441583797924,0.6713931363395491,0.6652612021513015,0.9891263984868752,0.9913493270316944,0.8364706382268697,0.8319912949538913,0.9438153958348652,0.9329460459243648,-0.0295985626074393,-0.2581098056270567,-0.2901270117391861,-0.2551393537643769,-1.1088437977746453,-1.269207468265502,0.7310976568722976,0.6945494528062637,0.5905711300962901,0.5625611736535001,0.6584932801214736,0.6283143149715333,1.0149512020805465,1.002439933401317,1.224852872438054,1.0473870706540307,1.0772538307270605,1.0189126537136408,-0.918797321222955,6.7313891145232585,-1.4043276127866648,6.717857056037717,-2.930117986761839,11.337500688765063,0.861138990261665,0.8529445048675967,0.8338920838785584,0.8366842151927516,0.8365162187573327,0.8367562439682154,0.9948638772636818,0.9977530238910748,0.9980328785090188,0.997992650027528,0.9947405224044988,0.9946390587972952,0.3996424568055833,0.4208302519151045,0.0343905527066717,0.0963130261210715,0.0326311006763324,0.1006578132845527
test2_linreg_DSnc5_nv8_nd9,linreg,5,14,0.8130343993068178,0.8392311578681949,0.849791162522324,0.8561723846402215,1.046304781576952,1.0334563495784812,0.1471903861163348,0.1889349965891873,0.1658667880521016,0.1538410408396641,0.6095980874019994,0.5848995686887185,2.986676797980354,3.3367970692259923,2.822468947652979,3.17289187734044,3.94120079214594,3.988801217082185,1.1149104282517115,1.14183938277895,1.1462669217692625,1.1525241816430951,1.3258780379002686,1.3136885630835562,0.1988957514562231,0.2480494750430597,0.2031996394520228,0.192669151888857,0.6687857012176283,0.6382711217754912,3.642773321598102,4.018117182389904,3.5883579968469816,3.906296602678823,4.770349689780614,4.815253553736072,0.7253003397225151,0.7118701831816521,0.7096313756501611,0.706452585438414,0.6115051008949178,0.6186155295972589,0.9871924355636444,0.9800798703251562,0.9866321549541516,0.9879817866884384,0.8551930203685625,0.8681057302645258,0.1045513659931649,-0.0894858146076873,0.1311037706179204,-0.0296907598503728,-0.5355954474259423,-0.5646409935296481,0.7174357277718304,0.6800677751443068,0.7013181635010859,0.6740522085552367,0.600382547546306,0.5765201134380159,1.0469610695999705,1.0056184981134175,1.049015431834777,1.0033897524724915,1.530958925315271,1.0372009478741082,-0.3597553331214902,5.96321315543502,-0.3194350149876024,5.690813461540587,-1.3318301238690236,8.127808970523954,0.8552476494068737,0.8482176230937151,0.8486397217235255,0.8459593756318483,0.8378562328091474,0.837208915351245,0.998873890902005,0.9979559344811312,0.9997068941037396,0.9997846408571264,0.9975149811621346,0.9973236578942588,0.4829039461124982,0.3776795652827173,0.3777519415968161,0.1504477466303386,0.5013906231697914,0.4347914798895229
test3_linreg_nc5_nv8_nd9,linreg,5,17,0.82234164725043,0.827281974171037,1.0685582844366952,1.030258552753822,0.9012349113865968,0.865789240886621,0.0893176544516805,0.1194930706941892,0.644818398525529,0.6279258888306395,0.2889435390543296,0.293689788085799,2.991152218409947,3.189383733840216,3.4076800620481587,3.218561707028862,4.317990891222183,4.267392431882435,1.115439829126807,1.1342052163913876,1.3514388871514544,1.3176735555289534,1.222894752220091,1.1960236503680095,0.103748654732958,0.1529123763375545,0.7223005933040294,0.6925940426927811,0.3864166860308897,0.4160334447040352,3.740617590226748,3.948570996304983,4.1615615998167605,3.9054063209802328,5.250863291482891,5.058430982244053,0.7250394025857851,0.7157100888548485,0.5963815688961214,0.6162982081147779,0.6695115169182932,0.6838758299454086,0.9965151789219991,0.9924299140272808,0.83109150982285,0.8446994334536873,0.9516577032514482,0.9439633678168234,0.0558021497671289,-0.0520982203544879,-0.1686623117003363,-0.0292214609373764,-0.8605348379750672,-0.7266648230653459,0.7154214393017488,0.684331511465759,0.5822632287134755,0.5739470169574685,0.6579512201849825,0.6489835374449019,1.006388838643001,1.002135152453844,1.309665565324775,1.043802723897678,1.0886275440390116,1.015805203949101,-0.6130046608144879,5.792891892726001,-0.9964647824880746,5.688675544270271,-2.17841368154074,8.865917527297686,0.8517767575598798,0.8470626110556831,0.8294961257461143,0.8399389089537941,0.8315585877325251,0.8432499974017131,0.998642678309906,0.99798015812577,0.9932759512093784,0.995317301607064,0.9935694293320224,0.9917126026370928,0.3679508273175466,0.4319797348321321,0.0626509098348075,0.2263722864091107,0.0569284303721273,0.3029411965217441
test3_linreg_Anc5_nv8_nd9,linreg,5,23,0.8198591630447597,0.807294124911081,1.0817086909351803,1.049434685416022,0.9169014456181328,0.8923025585663686,0.2003234270664434,0.1279874542757632,0.6605268500342986,0.6259252800989933,0.3440174889182882,0.3357019699425618,3.8769334384373257,3.304122425260998,3.768235298451885,3.558743507140705,5.203414329545117,4.775317969926589,1.1174171027360125,1.1037388410907265,1.374717911402536,1.3351642300307538,1.2446844807986936,1.23073327460799,0.2406214956051204,0.1458063720014817,0.76012093952089,0.7203741561534227,0.439487969944839,0.455097477135497,4.684749053391649,4.023221848534283,4.598302743086392,4.312784733559528,6.131157152356176,5.79894393915679,0.7240637261102341,0.7307778310474717,0.5823568627296147,0.6060441583797924,0.6576292010189819,0.6652612021513015,0.9812550459375008,0.9931171462047382,0.8129400001442709,0.8319912949538913,0.9374669631730058,0.9329460459243648,-0.4809795032668977,-0.0922557656941835,-0.4268276132711743,-0.2551393537643769,-1.5366542702815864,-1.269207468265502,0.7108417796530161,0.7010623598606585,0.5623447957354087,0.5625611736535001,0.6412239335678082,0.6283143149715333,1.0171828745572908,1.001941317737125,1.1714716665344185,1.0473870706540307,1.0573219504247446,1.0189126537136408,-2.373342201885712,5.975831821495725,-2.249996230228786,6.717857056037717,-4.777934726752502,11.337500688765063,0.8522454916068825,0.8554933585136233,0.820908459177067,0.8366842151927516,0.8296533252112896,0.8367562439682154,0.9927982027111248,0.9974444724233588,0.996850884037294,0.997992650027528,0.9959320182556132,0.9946390587972952,0.3218573797972653,0.4663108524956155,-0.0056170767911655,0.0963130261210715,-0.0446240817680193,0.1006578132845527
test3_linreg_DSnc5_nv8_nd9,linreg,5,17,0.8523779443187582,0.8439430845738378,0.8601009898843516,0.8561723846402215,1.0284063452245622,1.0334563495784812,0.1813930149895537,0.1908368521927574,0.1669975056048853,0.1538410408396641,0.5750981670063354,0.5848995686887185,4.020819129688399,3.850710785105115,3.10260073640051,3.17289187734044,3.928849040497008,3.988801217082185,1.144425496007537,1.152600051675802,1.1505237303624576,1.1525241816430951,1.311595826766361,1.3136885630835562,0.2486182025757022,0.2588636871205408,0.2075299589571936,0.192669151888857,0.6306581662046159,0.6382711217754912,4.507736634825307,4.63006439418619,3.816620089555012,3.906296602678823,4.763782271617263,4.815253553736072,0.7105635543176343,0.7064139360367665,0.7074707292338898,0.706452585438414,0.6198296703441077,0.6186155295972589,0.9799884199086516,0.9783050925280112,0.9860563286783696,0.9879817866884384,0.8712332946091855,0.8681057302645258,-0.3711767874075617,-0.4466066127219361,0.0170436160168693,-0.0296907598503728,-0.5313701993552415,-0.5646409935296481,0.7004392342011729,0.6740092932152175,0.6972382238778736,0.6740522085552367,0.6065315312409181,0.5765201134380159,1.0366878968341389,1.0061190764664585,1.025563397422989,1.0033897524724915,1.2360722932164931,1.0372009478741082,-1.3424270118212511,7.59009679128882,-0.6792171559711815,5.690813461540587,-1.6160907572318712,8.127808970523954,0.8477031762635243,0.8454606204838719,0.8473458931139424,0.8459593756318483,0.8369968443177657,0.837208915351245,0.9981014425282344,0.9982087768452622,0.999632914295745,0.9997846408571264,0.9975359542923472,0.9973236578942588,0.1852356690354009,0.2631681834474823,0.2109054589268431,0.1504477466303386,0.5380901445365567,0.4347914798895229
test4_linreg_nc5_nv8_nd9,linreg,5,18,0.8170039976193082,0.8211912727094299,1.075490134393411,1.030258552753822,0.8933648203799242,0.865789240886621,0.1255653458573515,0.1181652731602153,0.6603583238067207,0.6279258888306395,0.3055285319529736,0.293689788085799,2.770592825753348,3.3075038819085982,3.4129750941972654,3.218561707028862,4.323053170308516,4.267392431882435,1.1094226497168325,1.1286893056798628,1.3733019107753894,1.3176735555289534,1.2302539256463465,1.1960236503680095,0.13785091319827,0.1423926462930458,0.7513798038220578,0.6925940426927811,0.426722687630727,0.4160334447040352,3.5119744894026845,4.000579051341925,4.091089354724477,3.9054063209802328,5.385022324059007,5.058430982244053,0.7279979211567728,0.7184685044888931,0.5832167895092428,0.6162982081147779,0.6655219011198763,0.6838758299454086,0.9938477378641644,0.9934356661677568,0.8172175173407443,0.8446994334536873,0.9410468515357768,0.9439633678168234,0.1677015442303013,-0.0799958748329154,-0.1294169832489822,-0.0292214609373764,-0.956822348785542,-0.7266648230653459,0.7179029986430034,0.6873943879865634,0.5677485466456683,0.5739470169574685,0.6531082809552532,0.6489835374449019,1.0096678404991704,1.001851478773197,1.287229615607402,1.043802723897678,1.0926406618723508,1.015805203949101,-0.483662464632941,5.91998120757217,-1.0133085353568814,5.688675544270271,-2.4882485347916186,8.865917527297686,0.8540971528888365,0.8483966160315973,0.8226385291711251,0.8399389089537941,0.8320535278449184,0.8432499974017131,0.9980734799602252,0.9977463260894354,0.9890100730583302,0.995317301607064,0.991440728123438,0.9917126026370928,0.5311581867712761,0.4266030553960132,0.0818756294676439,0.2263722864091107,0.0026203051948026,0.3029411965217441
