experiment,model,n_clusters,R_mlp,R_mlp_noFS,R_lgbm,R_lgbm_noFS,R_xgb,R_xgb_noFS,R_S_mlp,R_S_mlp_noFS,R_S_lgbm,R_S_lgbm_noFS,R_S_xgb,R_S_xgb_noFS,R_Y_mlp,R_Y_mlp_noFS,R_Y_lgbm,R_Y_lgbm_noFS,R_Y_xgb,R_Y_xgb_noFS
test1_lgbm_nc5_nv8_nd10,lgbm,5,0.7881718349439442,0.8297716921335284,0.7972426938814129,0.7947691533400065,0.7918631556280249,0.7960449746125164,0.9761488856273004,0.997558833572506,0.9942010475471064,0.9908951417652332,0.9974535379596576,0.9920692317788218,0.6543766708698772,0.739172608121836,0.5175771317420321,0.5890888214463355,0.5566534450894746,0.6246984448225322
test1_lgbm_Anc5_nv8_nd10,lgbm,5,0.4678790584024117,0.8150091030008949,0.7502885892284572,0.7966180010962056,0.7504311202135601,0.7849871935033765,0.6035158713844544,0.9967986500058132,0.9886351429474036,0.9956029026104276,0.9878160202675728,0.9947429353125804,-0.5331965194269258,0.6055457006215716,-0.5332425895043986,0.6720604172583498,-0.5329400149323674,0.6763572762340849
test2_lgbm_nc5_nv8_nd10,lgbm,5,0.8096383055493305,0.8169433653379717,0.8054049335753198,0.7947691533400065,0.7947464426725596,0.7960449746125164,0.982842695927952,0.9975748707180973,0.9945280775768698,0.9908951417652332,0.994005568336207,0.9920692317788218,0.7373081870963323,0.5623620026984022,0.6170026205176972,0.5890888214463355,0.6395945112152323,0.6246984448225322
test2_lgbm_Anc5_nv8_nd10,lgbm,5,0.794983862859712,0.817516699393446,0.8206092744747491,0.7966180010962056,0.7962628847932904,0.7849871935033765,0.9727893708185268,0.996916412646302,0.9933833540940216,0.9956029026104276,0.993503753974885,0.9947429353125804,0.6865673864496264,0.6742803792304299,0.667928795680346,0.6720604172583498,0.5815190842770236,0.6763572762340849
test3_lgbm_nc5_nv8_nd10,lgbm,5,0.8176620709626374,0.8228160490333443,0.7981480299944059,0.7947691533400065,0.799224318323942,0.7960449746125164,0.9853379369772904,0.9983744519705792,0.9935940793665876,0.9908951417652332,0.9959901011749404,0.9920692317788218,0.7342248272817624,0.7242680510860616,0.5465389850678841,0.5890888214463355,0.6072834724434205,0.6246984448225322
test3_lgbm_Anc5_nv8_nd10,lgbm,5,0.8208222661556159,0.8221246191447757,0.8121674931611217,0.7966180010962056,0.7946032401498228,0.7849871935033765,0.9857955269585612,0.9975737739676472,0.9953257675672136,0.9956029026104276,0.9967429892511956,0.9947429353125804,0.75128952282173,0.7223649439635845,0.6108400160295767,0.6720604172583498,0.5404247474852498,0.6763572762340849
test4_lgbm_nc5_nv8_nd10,lgbm,5,0.7755239837541408,0.8217610304913312,0.7929244264609087,0.7947691533400065,0.802771948165912,0.7960449746125164,0.9558363488660804,0.9975323482444146,0.9922264894766548,0.9908951417652332,0.993138644723518,0.9920692317788218,0.7643651592366253,0.7292078371168379,0.5662896915696961,0.5890888214463355,0.5646919292800121,0.6246984448225322
test4_lgbm_Anc5_nv8_nd10,lgbm,5,0.7963255048823561,0.8078997390206637,0.8233542017770721,0.7966180010962056,0.7993975722325748,0.7849871935033765,0.9784062945664608,0.9966606360427748,0.993619555432226,0.9956029026104276,0.9937106384397216,0.9947429353125804,0.6693256919523973,0.4907286412390288,0.6807780684818842,0.6720604172583498,0.6047053292022939,0.6763572762340849
test5_lgbm_nc5_nv8_nd10,lgbm,5,0.8123863685347801,0.8176214462768893,0.8070165502313562,0.7947691533400065,0.7904047481339854,0.7960449746125164,0.9862077881737652,0.997545219378299,0.993872050687153,0.9908951417652332,0.9907369392363864,0.9920692317788218,0.7387795373354079,0.5910282474768113,0.5631196287514653,0.5890888214463355,0.4700065160724052,0.6246984448225322
test5_lgbm_Anc5_nv8_nd10,lgbm,5,0.7948016617956344,0.8136287521083597,0.8150827064054066,0.7966180010962056,0.803016574208874,0.7849871935033765,0.9810777215881544,0.9964494946443868,0.9937516613671684,0.9956029026104276,0.9960437853362888,0.9947429353125804,0.7144735095564263,0.5441464440674767,0.6809678546976866,0.6720604172583498,0.616699433663903,0.6763572762340849
test1_linreg_nc6_nv8_nd10,linreg,6,0.8280616460186168,0.82436472937957,0.7937033347735909,0.789333744979562,0.7949557152414077,0.7909721408824432,0.9963789289753237,0.9981884030755716,0.997942327305868,0.9956924732652072,0.9972720244271648,0.9947583524760042,0.6049136173671854,0.6937216046126784,0.5780192954031271,0.6382870058420704,0.6889903266531957,0.6665433404580822
test1_linreg_Anc6_nv8_nd10,linreg,6,0.8294476558814532,0.8243710053787393,0.8116765841940176,0.7983456621618843,0.8009538187695933,0.7977534980464801,0.99454670648292,0.9964070564216452,0.9985810831260789,0.9972807450746458,0.9987726560064448,0.9971825664692122,0.7440766383098173,0.7269425834703165,0.6413411919264528,0.6328982111519313,0.6300610863270917,0.6156477010274276
test2_linreg_nc6_nv8_nd10,linreg,6,0.831044360255453,0.8209620950796233,0.7802696863782226,0.789333744979562,0.7856900283546424,0.7909721408824432,0.9962921356834192,0.9982203609790276,0.9915251199740316,0.9956924732652072,0.9910353675747788,0.9947583524760042,0.6669065376393437,0.6577791693049405,0.506660292116615,0.6382870058420704,0.5381100749749285,0.6665433404580822
test2_linreg_Anc6_nv8_nd10,linreg,6,0.8161196702332925,0.8128441744363513,0.7994323847082683,0.7983456621618843,0.7901875696038695,0.7977534980464801,0.990562631298568,0.9971219435199168,0.9975048889126482,0.9972807450746458,0.9989490130029,0.9971825664692122,0.6852077249794969,0.5246791163403866,0.61749631842012,0.6328982111519313,0.5994139468067976,0.6156477010274276
test3_linreg_nc6_nv8_nd10,linreg,6,0.832372891538334,0.8234134969111221,0.7807667234766023,0.789333744979562,0.794885363239326,0.7909721408824432,0.9976224909714576,0.9984830549676404,0.9906069060130226,0.9956924732652072,0.9926172950402724,0.9947583524760042,0.7193359349288402,0.7316381187862089,0.5760339999537935,0.6382870058420704,0.6708230224886578,0.6665433404580822
test3_linreg_Anc6_nv8_nd10,linreg,6,0.8285751245279664,0.8227461902699682,0.8073075792971394,0.7983456621618843,0.8106623317160299,0.7977534980464801,0.9957876304450513,0.9969484626686116,0.999005727154044,0.9972807450746458,0.9992248596179316,0.9971825664692122,0.7023084921712137,0.7079656731881196,0.6403418400105585,0.6328982111519313,0.6354384837742313,0.6156477010274276
test4_linreg_nc6_nv8_nd10,linreg,6,0.8250857028189054,0.8258666098289691,0.7966775766266074,0.789333744979562,0.8015964813322902,0.7909721408824432,0.9974475841161332,0.9979468629796684,0.9959340782646792,0.9956924732652072,0.9965195650641376,0.9947583524760042,0.6007221099720496,0.7258139048159832,0.6404354755352095,0.6382870058420704,0.6327373302368312,0.6665433404580822
test4_linreg_Anc6_nv8_nd10,linreg,6,0.8307539256422867,0.8131717545641329,0.8023400375948025,0.7983456621618843,0.8065862017366128,0.7977534980464801,0.995665780779162,0.9978634403924166,0.9985942043737148,0.9972807450746458,0.998468844274824,0.9971825664692122,0.6906059437746583,0.5634588654769792,0.6186912672545295,0.6328982111519313,0.6100030732551349,0.6156477010274276
test5_linreg_nc6_nv8_nd10,linreg,6,0.8314021199155839,0.8250196947287332,0.7919392269149677,0.789333744979562,0.7932473740128358,0.7909721408824432,0.9974721558513686,0.9982149050381526,0.9992892565859868,0.9956924732652072,0.9986416804591424,0.9947583524760042,0.7266612731945312,0.7019332760193042,0.5219878182205491,0.6382870058420704,0.5010187540680661,0.6665433404580822
test5_linreg_Anc6_nv8_nd10,linreg,6,0.8237657387007382,0.8232488891262428,0.8015427512197633,0.7983456621618843,0.7957223572728558,0.7977534980464801,0.9949066110991152,0.997426213871343,0.9986523219961562,0.9972807450746458,0.9988181691324358,0.9971825664692122,0.7178360871772665,0.6929279353036065,0.6127909526868316,0.6328982111519313,0.6160710121895591,0.6156477010274276
test1_lgbm_nc6_nv8_nd10,lgbm,6,0.80888211028823,0.8161460068951711,0.7888971516357075,0.789333744979562,0.7874557519902694,0.7909721408824432,0.9868640768491524,0.997876903145082,0.9930918437399254,0.9956924732652072,0.9915713114663858,0.9947583524760042,0.658347937683907,0.6166579385835884,0.5490171233666993,0.6382870058420704,0.4879667245323216,0.6665433404580822
test1_lgbm_Anc6_nv8_nd10,lgbm,6,0.8017334773806681,0.8206139097584422,0.8138989565136465,0.7983456621618843,0.8181069107052583,0.7977534980464801,0.9852252540754332,0.995585190281036,0.9965922527945328,0.9972807450746458,0.9957532603847132,0.9971825664692122,0.5825322344168842,0.6837535338304238,0.5161879366044549,0.6328982111519313,0.575817746058715,0.6156477010274276
test2_lgbm_nc6_nv8_nd10,lgbm,6,0.4633606685162923,0.8170575720886281,0.7502885892284572,0.789333744979562,0.7504311202135601,0.7909721408824432,0.6027941826296339,0.9980746342920496,0.9886351429474036,0.9956924732652072,0.9878160202675728,0.9947583524760042,-0.4490907415229201,0.6370387275666471,-0.5332425895043986,0.6382870058420704,-0.5329400149323674,0.6665433404580822
test2_lgbm_Anc6_nv8_nd10,lgbm,6,0.4561057201706585,0.8147381200668181,0.7502885892284572,0.7983456621618843,0.7504311202135601,0.7977534980464801,0.6039536912027234,0.9980571608430044,0.9886351429474036,0.9972807450746458,0.9878160202675728,0.9971825664692122,-0.5169984836197034,0.6343754521037023,-0.5332425895043986,0.6328982111519313,-0.5329400149323674,0.6156477010274276
test3_lgbm_nc6_nv8_nd10,lgbm,6,0.4545600859665639,0.8233463821146447,0.7502885892284572,0.789333744979562,0.7504311202135601,0.7909721408824432,0.5996048020123128,0.9979722094024346,0.9886351429474036,0.9956924732652072,0.9878160202675728,0.9947583524760042,-0.4466061856540145,0.7277208295645002,-0.5332425895043986,0.6382870058420704,-0.5329400149323674,0.6665433404580822
test3_lgbm_Anc6_nv8_nd10,lgbm,6,0.8190173851220037,0.8182365300618704,0.8173124821924405,0.7983456621618843,0.8116634223084096,0.7977534980464801,0.9915392189956468,0.997717944907262,0.995491086600324,0.9972807450746458,0.9957796419392771,0.9971825664692122,0.7002597669980546,0.6650592655834271,0.563426157457661,0.6328982111519313,0.5655561743170305,0.6156477010274276
test4_lgbm_nc6_nv8_nd10,lgbm,6,0.8176731301631098,0.8201907049863663,0.799417140858325,0.789333744979562,0.8011431419039898,0.7909721408824432,0.9934259143632524,0.9977639028226876,0.993868940788635,0.9956924732652072,0.9949786536903162,0.9947583524760042,0.5753168922485832,0.6470659224223961,0.5421454152661371,0.6382870058420704,0.5906048382928358,0.6665433404580822
test4_lgbm_Anc6_nv8_nd10,lgbm,6,0.8201528434179571,0.8134485569057087,0.8115744726341187,0.7983456621618843,0.8082679754837283,0.7977534980464801,0.9855292048498264,0.9965571195417808,0.9960734663301374,0.9972807450746458,0.997498224514485,0.9971825664692122,0.7727124132633283,0.6557091589582126,0.613938372950682,0.6328982111519313,0.563182672561843,0.6156477010274276
test5_lgbm_nc6_nv8_nd10,lgbm,6,0.8133043861052247,0.8200101412730437,0.7925291879766638,0.789333744979562,0.7864073231334694,0.7909721408824432,0.9884394924648494,0.99803141048636,0.9946126997295264,0.9956924732652072,0.9931022397885844,0.9947583524760042,0.6429345214151989,0.6128783936809119,0.6110957907170514,0.6382870058420704,0.6045944173322857,0.6665433404580822
test5_lgbm_Anc6_nv8_nd10,lgbm,6,0.8098749337139098,0.8285844843635161,0.820798179581042,0.7983456621618843,0.8063301532525011,0.7977534980464801,0.988528379336035,0.9971901170409218,0.9962549910257296,0.9972807450746458,0.996328111537252,0.9971825664692122,0.6091420204649777,0.7285485586278773,0.6309049633499354,0.6328982111519313,0.5739027948969198,0.6156477010274276
test1_linreg_nc7_nv8_nd10,linreg,7,0.8345823700664621,0.8234706604159066,0.8123228243529023,0.7941181678807754,0.801561356471859,0.7997825131856721,0.997234128489392,0.9976993726236798,0.9951143625340118,0.9927876446693829,0.9966715231687898,0.9960368051705633,0.6619639088963366,0.6762006759748322,0.7354402169813615,0.7376792861154517,0.7622666374574284,0.7366374685046259
test1_linreg_Anc7_nv8_nd10,linreg,7,0.8269303021041301,0.8187534478378866,0.8001334477674328,0.8018373200539568,0.8016254132126721,0.7996376182273117,0.9942436590993172,0.9980129116105118,0.9965312663890588,0.99644623008398,0.9964365105088544,0.9951594683457844,0.685877133194536,0.6449273312559509,0.5818902279450175,0.598261598905916,0.5987785658342025,0.6094026696079511
test2_linreg_nc7_nv8_nd10,linreg,7,0.8292260659771823,0.8248261206167761,0.7858009815213991,0.7941181678807754,0.7847481623342841,0.7997825131856721,0.9944360745892435,0.9985230436297085,0.9881636781538068,0.9927876446693829,0.9891018463658006,0.9960368051705633,0.6948146220075838,0.6648306407376201,0.6564597957873252,0.7376792861154517,0.7166299598600964,0.7366374685046259
test2_linreg_Anc7_nv8_nd10,linreg,7,0.8177809853937985,0.8301914514385644,0.7555787882519002,0.8018373200539568,0.7502331088766983,0.7996376182273117,0.9956952557703058,0.9972456535976576,0.991196389907595,0.99644623008398,0.9927733074407644,0.9951594683457844,0.5039496471609008,0.7687486707891614,0.4542849264166309,0.598261598905916,0.5340759781582515,0.6094026696079511
test3_linreg_Anc7_nv8_nd10,linreg,7,0.8275501263550906,0.8206497859901473,0.7986453121509307,0.8018373200539568,0.7980711606606321,0.7996376182273117,0.9955464667072936,0.997804217494032,0.9978366105323276,0.99644623008398,0.9961696183146104,0.9951594683457844,0.6804064939543177,0.6048898168984363,0.6689080364822442,0.598261598905916,0.7036083582085855,0.6094026696079511
test4_linreg_nc7_nv8_nd10,linreg,7,0.8251760451460015,0.8214664540484892,0.8078009709511641,0.7941181678807754,0.7981834381773821,0.7997825131856721,0.994790811514716,0.9988792559245128,0.9923046821423912,0.9927876446693829,0.9910063438926072,0.9960368051705633,0.6301720233685906,0.6987859563033663,0.6808118775784265,0.7376792861154517,0.7150370697375796,0.7366374685046259
test4_linreg_Anc7_nv8_nd10,linreg,7,0.8240495497618866,0.8139489750824918,0.7958131179034509,0.8018373200539568,0.7747881774098455,0.7996376182273117,0.9962795043588102,0.9970580606883612,0.9972546602461468,0.99644623008398,0.9963620591894508,0.9951594683457844,0.6977508243178145,0.6241269767512024,0.6283410566893591,0.598261598905916,0.6055224295457644,0.6094026696079511
test5_linreg_nc7_nv8_nd10,linreg,7,0.8374617669132268,0.8301559454053067,0.8099182422852758,0.7941181678807754,0.8015130719544283,0.7997825131856721,0.9973758933579412,0.9977850884905148,0.997739387862342,0.9927876446693829,0.9992353302757916,0.9960368051705633,0.6896164238798482,0.7733187702372979,0.6653630105597051,0.7376792861154517,0.6782985109797854,0.7366374685046259
test5_linreg_Anc7_nv8_nd10,linreg,7,0.8313369451072534,0.8186784287300669,0.7954998947676784,0.8018373200539568,0.7872702858380688,0.7996376182273117,0.9978359835131976,0.9964299362668092,0.9974130140240492,0.99644623008398,0.9944246837881549,0.9951594683457844,0.6785447969449641,0.6911943209162786,0.6442541193437582,0.598261598905916,0.6242041074375202,0.6094026696079511
test1_lgbm_nc7_nv8_nd10,lgbm,7,0.8193164638740988,0.8218300624418048,0.8057993655683624,0.7941181678807754,0.8108080702181186,0.7997825131856721,0.9898597762682934,0.9986075392811032,0.9960018204613136,0.9927876446693829,0.9958351822533288,0.9960368051705633,0.7317542542198203,0.6260837152848755,0.5336916062744196,0.7376792861154517,0.5992371380508275,0.7366374685046259
test1_lgbm_Anc7_nv8_nd10,lgbm,7,0.8202687166753982,0.8148964318004723,0.8158076524877309,0.8018373200539568,0.8180709734953351,0.7996376182273117,0.9901229694816452,0.9974835645375534,0.9956882541464024,0.99644623008398,0.9967522402878076,0.9951594683457844,0.6393770397569674,0.61357117604702,0.7028417135571892,0.598261598905916,0.6924574484038721,0.6094026696079511
test2_lgbm_nc7_nv8_nd10,lgbm,7,0.4401107802701203,0.8324311680562535,0.7502885892284572,0.7941181678807754,0.7504311202135601,0.7997825131856721,0.5764980577662737,0.9980273637167678,0.9886351429474036,0.9927876446693829,0.9878160202675728,0.9960368051705633,-0.4066659531019481,0.7421598326596748,-0.5332425895043986,0.7376792861154517,-0.5329400149323674,0.7366374685046259
test2_lgbm_Anc7_nv8_nd10,lgbm,7,0.8121412188476451,0.8267455733338097,0.8103948854395622,0.8018373200539568,0.8133371882648124,0.7996376182273117,0.9881129586519996,0.9978035360393112,0.9963672154491996,0.99644623008398,0.9954124989758942,0.9951594683457844,0.6497155080314514,0.7144869892512442,0.6273218982075863,0.598261598905916,0.6496917869344597,0.6094026696079511
test3_lgbm_nc7_nv8_nd10,lgbm,7,0.7899391581023022,0.8214841939805215,0.809621898241236,0.7941181678807754,0.8002477680560142,0.7997825131856721,0.9786935326929952,0.9981998146386736,0.9960938948987922,0.9927876446693829,0.9977660244749192,0.9960368051705633,0.5781508765991304,0.6605984506166508,0.6322821152179002,0.7376792861154517,0.622077817012918,0.7366374685046259
test3_lgbm_Anc7_nv8_nd10,lgbm,7,0.8199994586586262,0.8204877001606437,0.8074976203870561,0.8018373200539568,0.797345445843962,0.7996376182273117,0.987023990407307,0.9974424854730756,0.9950543484676476,0.99644623008398,0.9926523486328834,0.9951594683457844,0.6699228139681356,0.6329105898394285,0.6447672846463035,0.598261598905916,0.6297597069857102,0.6094026696079511
test4_lgbm_nc7_nv8_nd10,lgbm,7,0.826362455374145,0.829685737087432,0.8183836848298371,0.7941181678807754,0.8049544625132222,0.7997825131856721,0.9910088477603344,0.9985530777049856,0.9974161320165514,0.9927876446693829,0.9988661536402264,0.9960368051705633,0.7927515467963973,0.7620530777622365,0.7443819451048473,0.7376792861154517,0.6936361235046667,0.7366374685046259
test4_lgbm_Anc7_nv8_nd10,lgbm,7,0.4458606195384111,0.8282998821922969,0.7502885892284572,0.8018373200539568,0.7504311202135601,0.7996376182273117,0.5865596228845957,0.9964482329751848,0.9886351429474036,0.99644623008398,0.9878160202675728,0.9951594683457844,-0.3840835490537175,0.7660615859691416,-0.5332425895043986,0.598261598905916,-0.5329400149323674,0.6094026696079511
test5_lgbm_nc7_nv8_nd10,lgbm,7,0.8241549835520061,0.8216935021120546,0.8157323689597794,0.7941181678807754,0.8011858128533417,0.7997825131856721,0.9909273896062292,0.998320473869116,0.9916951496390582,0.9927876446693829,0.9932107842485466,0.9960368051705633,0.692929218123961,0.6853503035945212,0.7350360921560201,0.7376792861154517,0.7089369272841199,0.7366374685046259
test5_lgbm_Anc7_nv8_nd10,lgbm,7,0.8272690957280859,0.8199738372310221,0.8098046711736546,0.8018373200539568,0.8220800019111371,0.7996376182273117,0.9884014816979176,0.9965026913263872,0.9956998664177128,0.99644623008398,0.9982406473016632,0.9951594683457844,0.7429560511154963,0.6761611363571391,0.6000969487653656,0.598261598905916,0.6677620121827131,0.6094026696079511
test1_linreg_nc8_nv8_nd10,linreg,8,0.8234005675884498,0.8264042911848779,0.7899087331770511,0.7835713958580005,0.7867147199600326,0.789624448497231,0.9953594059905364,0.998632682398132,0.991566298922654,0.9906437704866302,0.9925059506853784,0.9951292587049444,0.7144665710084901,0.6502557893533236,0.6014391370886519,0.5362072741610482,0.6576689558344608,0.5472925339627479
test1_linreg_Anc8_nv8_nd10,linreg,8,0.8327783912113516,0.8129215720041388,0.792141956105701,0.7871219471553655,0.7759964107403422,0.7900960404270435,0.9982669157116492,0.9979608434273888,0.9971343468597336,0.9946568380303168,0.9968171814695084,0.9966516076837064,0.6430698649465479,0.6184035119857438,0.5616909962842627,0.4965016306158289,0.5559413340396709,0.5602176913911449
test2_linreg_nc8_nv8_nd10,linreg,8,0.8300365151856891,0.8261534728382993,0.7867386878988771,0.7835713958580005,0.7815410412406818,0.789624448497231,0.9955122048457666,0.9978514736246228,0.9849917072797902,0.9906437704866302,0.9885349862190888,0.9951292587049444,0.6679574922732042,0.6366463717914712,0.648332674839555,0.5362072741610482,0.6687132090809081,0.5472925339627479
test2_linreg_Anc8_nv8_nd10,linreg,8,0.8204213951347565,0.8166636939808625,0.8005820306481517,0.7871219471553655,0.8000964039234431,0.7900960404270435,0.9929909024757344,0.9977416531654624,0.9962046328528096,0.9946568380303168,0.9945893018826192,0.9966516076837064,0.7302341107322233,0.6587482397497806,0.5833843689599585,0.4965016306158289,0.5771485960098773,0.5602176913911449
test3_linreg_nc8_nv8_nd10,linreg,8,0.8354064487668406,0.8322976650120967,0.7839249388845073,0.7835713958580005,0.7852301186324265,0.789624448497231,0.9979066486329276,0.9987761428411068,0.9926752931506616,0.9906437704866302,0.9944086279359956,0.9951292587049444,0.7222586162302224,0.755139803002891,0.5507758716500696,0.5362072741610482,0.663825704392477,0.5472925339627479
test3_linreg_Anc8_nv8_nd10,linreg,8,0.8251805438920101,0.8181132835850791,0.7966614691934845,0.7871219471553655,0.7852434814190482,0.7900960404270435,0.9968357818260986,0.9969210624465032,0.996015718094524,0.9946568380303168,0.9919166402522752,0.9966516076837064,0.7284977923209063,0.7428319997152367,0.6759054019789698,0.4965016306158289,0.6691047508870699,0.5602176913911449
test4_linreg_nc8_nv8_nd10,linreg,8,0.8374715319634451,0.8182147024106519,0.7880769575608025,0.7835713958580005,0.7785986764211128,0.789624448497231,0.9960461139194564,0.99874901877108,0.9905161726585028,0.9906437704866302,0.9918759069659736,0.9951292587049444,0.6583681114330578,0.6183887056055706,0.5795570174857368,0.5362072741610482,0.5767805065623273,0.5472925339627479
test4_linreg_Anc8_nv8_nd10,linreg,8,0.823641175927696,0.8201222939233377,0.7806266729446256,0.7871219471553655,0.7657227845174881,0.7900960404270435,0.997870454738513,0.9981977925481688,0.9981549951463924,0.9946568380303168,0.9958348174375437,0.9966516076837064,0.6547069905292136,0.7368763748417686,0.4792309897577307,0.4965016306158289,0.4441134788579902,0.5602176913911449
test5_linreg_nc8_nv8_nd10,linreg,8,0.8392147226331367,0.8253649786161541,0.7645739240381673,0.7835713958580005,0.7781259899149897,0.789624448497231,0.9991769823354392,0.9983112800602294,0.9866338388020092,0.9906437704866302,0.9900288979150912,0.9951292587049444,0.6448735757007301,0.6619635522280762,0.1897713785552884,0.5362072741610482,0.35594960480418,0.5472925339627479
test5_linreg_Anc8_nv8_nd10,linreg,8,0.8161008289011205,0.8141969985070965,0.7951711293368571,0.7871219471553655,0.7909691107814216,0.7900960404270435,0.9974912846391972,0.9975259520787616,0.9981962659664084,0.9946568380303168,0.9965203774975782,0.9966516076837064,0.6100264459147118,0.643014266205099,0.6123535515046931,0.4965016306158289,0.5594482735440115,0.5602176913911449
test1_lgbm_nc8_nv8_nd10,lgbm,8,0.8170886412879189,0.8305427012553669,0.7899234569055906,0.7835713958580005,0.7912027357022757,0.789624448497231,0.9932758016724016,0.9978087940012164,0.9940360204840564,0.9906437704866302,0.9961474420651132,0.9951292587049444,0.6368101955770533,0.736971582405295,0.5414278706028162,0.5362072741610482,0.5355224238326654,0.5472925339627479
test1_lgbm_Anc8_nv8_nd10,lgbm,8,0.8158869409913955,0.8167037510313284,0.8150248823531439,0.7871219471553655,0.8045315139267735,0.7900960404270435,0.9744800648765076,0.9983646485236894,0.9940104006235104,0.9946568380303168,0.9952965443357524,0.9966516076837064,0.7634004070541462,0.7246047217349391,0.6852161108170056,0.4965016306158289,0.5687419681744021,0.5602176913911449
test2_lgbm_nc8_nv8_nd10,lgbm,8,0.8197942089020099,0.8279683003418316,0.7888490613964263,0.7835713958580005,0.7865638087206039,0.789624448497231,0.990774200190362,0.9979448044522076,0.9897297308029848,0.9906437704866302,0.9925831239275448,0.9951292587049444,0.6231998081922028,0.7145137299115423,0.5355851078692223,0.5362072741610482,0.5088144756597021,0.5472925339627479
