,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6
1965-01-01,-0.4920349,-0.04296875,-0.6816406,-1.7159729,-11.338959,-9.972809
1965-02-01,-1.1109619,-0.2637024,-0.47427368,-2.2850037,-12.537689,-10.757874
1965-03-01,-0.8859253,0.12844849,-0.3869629,-2.646759,-12.665436,-11.35965
1965-04-01,-1.6698914,0.80096436,0.42575073,-2.8644104,-12.269348,-10.625275
1965-05-01,-0.7854004,1.1026611,1.2159424,-2.4913635,-11.174805,-9.419952
1965-06-01,-0.15966797,0.9704895,1.4050598,-1.4924011,-8.329681,-5.8703003
1965-07-01,0.6664734,0.9084778,1.7836609,-0.47613525,-4.931366,-1.572876
1965-08-01,1.5766907,0.9889221,1.5657043,0.04336548,-4.769104,-0.73501587
1965-09-01,2.0803833,0.8010559,1.2720642,0.7651367,-4.9215393,-1.7885742
1965-10-01,1.4988708,0.86221313,1.7283936,0.64364624,-6.7155457,-4.377899
1965-11-01,0.10220337,0.850647,1.4903259,-0.06643677,-10.130005,-6.5644226
1965-12-01,-0.7409363,0.8597412,1.2903442,-1.1959839,-12.48999,-7.8706055
1966-01-01,-1.1561279,0.61795044,1.188324,-2.307434,-13.199158,-9.161285
1966-02-01,-1.5098267,0.36715698,0.49523926,-2.6999512,-14.102539,-10.471619
1966-03-01,-1.6995544,0.6549988,0.4794922,-2.8271484,-14.880768,-11.04007
1966-04-01,-2.0211487,0.9138489,0.5209961,-2.671173,-14.198822,-11.046478
1966-05-01,-1.1810913,1.2183533,0.46191406,-1.8654175,-12.667358,-9.455017
1966-06-01,-0.047576904,1.0911255,1.2297974,-1.1696167,-10.703796,-6.4374695
1966-07-01,1.0304871,1.1026001,1.537323,-0.7108154,-7.0977173,-2.2085876
1966-08-01,1.607666,1.1089172,0.5501709,0.4543457,-4.6743164,-1.1629028
1966-09-01,1.7661438,1.0727539,0.5856018,1.1226807,-4.7659607,-0.9429321
1966-10-01,1.613739,0.49572754,0.018157959,0.7816467,-6.5437317,-3.8981934
1966-11-01,1.2357178,-0.13342285,-0.28118896,-0.09057617,-9.060425,-6.519287
1966-12-01,-0.10949707,-0.28649902,-0.0005493164,-1.2269897,-12.052155,-8.336029
1967-01-01,-0.6902466,-0.024139404,-0.6381531,-1.7379761,-13.07663,-9.301422
1967-02-01,-0.7116699,0.026062012,-0.81381226,-2.0162964,-13.795715,-9.994446
