,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6
1965-01-01,8.491034068042766e-05,6.756120669973931e-05,2.2881214244874916e-05,7.591118983094556e-05,0.00020776827335105958,0.0002016698690180845
1965-02-01,8.033127320733661e-05,7.225028050871675e-05,2.065081731582691e-05,8.150357947063942e-05,0.00021914667150987362,0.00016058747473351182
1965-03-01,7.608861998395978e-05,7.129144438188043e-05,2.143839489836758e-05,7.964704426017423e-05,0.00022131897748221417,0.00019880820392690441
1965-04-01,7.149759892791767e-05,7.219177057456416e-05,2.1913452958695025e-05,8.258293979825117e-05,0.00022678746923653257,0.00018118691823861384
1965-05-01,6.794629339781061e-05,7.6792901595849e-05,2.2420641322207436e-05,8.225915968442001e-05,0.00020053650243081957,0.0001784069915648867
1965-06-01,7.946791497645259e-05,7.569995913774405e-05,2.3982401864618725e-05,7.654164689413917e-05,0.0002048131136689335,0.0001589251815916059
1965-07-01,8.438935075336587e-05,6.499856761579661e-05,2.321547384643582e-05,8.781195598809669e-05,0.000224652309977525,0.0001560424781463882
1965-08-01,8.753051964770842e-05,6.784705553453772e-05,2.4372829380803242e-05,8.25252638419326e-05,0.0002382364638489545,0.00015748167804323455
1965-09-01,8.43525099455668e-05,6.989373158670359e-05,2.4156161419137812e-05,8.378967602486507e-05,0.00021863019650776846,0.00018815244015484573
1965-10-01,8.489607415836434e-05,6.834962090686209e-05,2.1767911212497238e-05,7.870112312957644e-05,0.00021211833243157615,0.0001599041849097356
1965-11-01,7.190753484761006e-05,6.915915144097251e-05,2.316218864627892e-05,8.434830166292019e-05,0.0002474365386218336,0.00016658665659401487
1965-12-01,7.709903096336599e-05,7.166081559262238e-05,2.178032039980972e-05,7.97601014477177e-05,0.0002236882455936457,0.0001659028249436078
1966-01-01,8.561680166668998e-05,6.780362582503585e-05,2.0920033306371837e-05,7.025079330793605e-05,0.00020482471587161558,0.00018901317045984275
1966-02-01,8.158400180099276e-05,6.671684786851984e-05,2.0136107241055054e-05,8.934111041852679e-05,0.00023644596866860583,0.0001720376337501914
1966-03-01,8.220452494650341e-05,6.399037802646702e-05,2.258679689492899e-05,7.629793029851638e-05,0.00022280655684880912,0.00019007411344531687
1966-04-01,8.132292821066021e-05,7.466491136737579e-05,2.1147264317385903e-05,7.934068913201395e-05,0.0002450899243027576,0.0001833854339759242
