,mgu50_cluster1,mgu50_cluster2,mgu50_cluster3,mgu50_cluster4,mgu50_cluster5,mgu50_cluster6
1965-01-01,-0.08994369,-1.7653093,2.0348146,0.09222527,-0.72248304,-1.2246691
1965-02-01,-0.20823936,-1.2709446,1.2999481,-0.071042635,-0.5129402,-1.1536267
1965-03-01,-0.027374268,-1.0832357,1.7372833,-0.2564701,-0.33174896,-1.1454792
1965-04-01,-0.00065193174,-0.9170353,0.49957904,0.026070785,-0.43831292,-1.4873308
1965-05-01,0.22127457,-0.89161646,-0.016619872,0.1365448,-0.28840676,-1.0688969
1965-06-01,0.5393364,-0.5901741,-0.55172044,0.44091988,-0.07169418,-0.82676584
1965-07-01,0.6195046,-0.5445503,-0.9411503,0.54292107,0.11275558,-0.7094482
1965-08-01,0.7244377,-0.44059372,-0.56768876,0.8837948,0.18575363,-0.6856583
1965-09-01,0.9069332,-0.23985061,-0.02476654,0.94473535,0.42658156,-0.32816467
1965-10-01,0.59050065,0.16945878,0.10754089,0.027700042,0.8085159,0.12416153
1965-11-01,1.5922651,0.6657799,0.33565903,-0.4083317,1.2702926,0.38454285
1965-12-01,0.27863008,1.0956199,0.57779086,-0.24376068,1.2233658,0.81829226
1966-01-01,-0.225494,1.4268157,0.6728714,-0.018709183,0.8501156,1.0142304
1966-02-01,-0.11881904,1.3309723,0.64300233,-0.2530651,1.5252845,0.89803696
1966-03-01,1.0838153,1.301104,0.40044022,0.3265888,1.3523071,0.7795464
1966-04-01,0.77626383,0.92134094,-0.09781265,0.0013130188,1.2449757,0.20678481
1966-05-01,0.48939094,0.06663056,-0.35022125,0.51893157,0.9935524,-0.58424914
1966-06-01,0.76674575,-1.108432,-0.85799295,0.554052,0.33085555,-1.3034008
1966-07-01,0.6761543,-1.3641236,-0.33151206,0.6551468,-0.32068023,-1.3306446
1966-08-01,0.5576622,-1.3496815,-0.58884466,0.93512726,-0.72374725,-1.4763787
1966-09-01,0.45755234,-1.0861126,-0.19037323,0.5218857,-0.5789978,-0.923967
