,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6
1965-01-01,26.026642,26.475708,25.837036,24.802704,15.179718,16.545868
1965-02-01,25.711792,26.559052,26.34848,24.53775,14.285065,16.06488
1965-03-01,26.126953,27.141327,26.625916,24.36612,14.347443,15.653229
1965-04-01,25.86499,28.335846,27.960632,24.670471,15.265533,16.909607
1965-05-01,26.66034,28.5484,28.661682,24.954376,16.270935,18.025787
1965-06-01,26.834473,27.96463,28.3992,25.50174,18.66446,21.12384
1965-07-01,27.21817,27.460175,28.335358,26.075562,21.62033,24.97882
1965-08-01,28.020508,27.43274,28.009521,26.487183,21.674713,25.708801
1965-09-01,28.676636,27.397308,27.868317,27.36139,21.674713,24.807678
1965-10-01,28.38324,27.746582,28.612762,27.528015,20.168823,22.50647
1965-11-01,27.18573,27.934174,28.573853,27.01709,16.953522,20.519104
1965-12-01,26.269135,27.869812,28.300415,25.814087,14.520081,19.139465
1966-01-01,25.886078,27.660156,28.23053,24.734772,13.843048,17.88092
1966-02-01,25.706543,27.583527,27.711609,24.516418,13.113831,16.744751
1966-03-01,25.675262,28.029816,27.85431,24.547668,12.494049,16.334747
1966-04-01,25.666687,28.601685,28.208832,25.016663,13.489014,16.641357
1966-05-01,26.342438,28.741882,27.985443,25.658112,14.856171,18.068512
1966-06-01,27.178558,28.31726,28.455933,26.056519,16.522339,20.788666
1966-07-01,27.881042,27.953156,28.387878,26.13974,19.752838,24.641968
1966-08-01,28.093353,27.594604,27.035858,26.940033,21.81137,25.322784
1966-09-01,28.224976,27.531586,27.044434,27.581512,21.692871,25.5159
1966-10-01,28.351562,27.233551,26.755981,27.51947,20.194092,22.83963
1966-11-01,28.169495,26.800354,26.652588,26.8432,17.873352,20.41449
1966-12-01,26.810425,26.633423,26.919373,25.692932,14.867767,18.583893
1967-01-01,26.0849,26.751007,26.136993,25.03717,13.698517,17.473724
1967-02-01,26.16452,26.902252,26.062378,24.859894,13.080475,16.881744
1967-03-01,26.0914,27.436127,26.416443,25.27658,13.352936,16.600769
1967-04-01,26.04184,27.998566,27.621948,25.076752,13.106018,17.553345
1967-05-01,26.45102,28.623596,28.059143,25.535004,14.665588,18.674683
1967-06-01,27.31192,27.643463,28.021606,25.746338,17.855835,21.03357
1967-07-01,27.825775,27.690033,27.914429,26.187073,20.919403,23.460571
1967-08-01,28.628601,27.314423,26.794067,27.327942,22.537048,25.431335
1967-09-01,28.420258,26.900757,26.48056,27.53128,21.0531,26.100922
1967-10-01,28.155823,26.738495,26.08841,27.001404,19.24765,24.650024
1967-11-01,27.48822,26.926788,26.516602,26.517609,17.292908,22.372284
1967-12-01,26.538147,26.915283,26.179047,25.50293,16.073425,20.249298
1968-01-01,25.843933,26.67685,25.785065,25.000122,14.893738,17.718964
1968-02-01,25.646576,27.040405,26.300964,25.323608,13.920837,15.801849
1968-03-01,25.55606,26.81485,25.434875,25.19748,13.279816,15.087128
1968-04-01,25.89685,27.820404,26.893494,25.342896,14.28241,16.226715
1968-05-01,26.407288,28.24823,27.322327,25.680725,15.352753,17.78128
1968-06-01,27.630463,27.950989,27.74472,25.73117,17.347504,20.428436
1968-07-01,27.931183,27.596832,27.75412,26.163452,19.545563,23.595917
1968-08-01,27.896088,27.318878,27.404938,26.43103,22.933136,25.673279
1968-09-01,28.115692,27.317871,27.218964,26.8208,22.712555,26.120422
1968-10-01,28.258636,27.235779,27.839691,27.331726,20.09259,22.95987
1968-11-01,27.765991,27.516693,27.977692,26.892517,16.70401,20.650513
1968-12-01,26.536377,27.720978,28.144867,25.766785,14.619232,17.852509
1969-01-01,25.563507,27.685272,28.333893,25.369171,13.542084,16.573975
1969-02-01,25.480957,27.458649,28.11905,25.402008,12.67041,16.348358
1969-03-01,25.177917,27.521698,27.766785,24.660553,12.267914,16.611908
1969-04-01,25.281494,28.731781,28.06778,25.032806,12.413513,17.781494
1969-05-01,25.875763,28.8974,28.688202,25.457886,13.5000305,19.416138
1969-06-01,26.614655,28.13086,28.683594,26.113678,14.708069,19.56845
1969-07-01,27.242249,27.958038,28.14264,26.51056,19.618164,24.30777
1969-08-01,27.65039,27.777557,27.34018,27.004852,20.900574,24.790283
1969-09-01,27.830902,27.560669,26.674652,27.326843,21.188202,25.68042
1969-10-01,27.664246,27.622711,27.10382,26.90384,18.790588,23.721191
1969-11-01,27.590912,27.393524,27.153534,26.351593,16.774475,20.240662
1969-12-01,26.628479,27.172516,26.631042,25.62146,14.030731,17.583588
1970-01-01,26.257965,27.302948,26.604553,25.15149,12.900726,15.740234
1970-02-01,25.718658,27.004395,26.532776,24.873566,12.079895,15.164795
1970-03-01,25.583313,27.316895,26.062683,24.324463,12.054077,15.138977
1970-04-01,25.846252,28.334534,27.404724,24.712402,13.0784,17.035797
1970-05-01,26.387085,28.134094,27.813843,24.662292,14.9711,19.078278
1970-06-01,26.583374,28.06488,27.371643,25.369476,16.752197,21.452393
1970-07-01,26.866455,27.396454,26.362305,25.825592,19.344818,24.780579
1970-08-01,27.527649,27.061707,25.862793,26.314758,21.901794,25.69284
1970-09-01,27.71878,26.733185,25.733124,26.592682,22.456055,25.942322
1970-10-01,28.007019,26.787415,25.6138,26.71045,20.523102,23.078522
1970-11-01,27.18155,26.947052,24.872528,25.840576,16.92627,20.842316
1970-12-01,26.51416,26.780182,24.816223,25.077606,14.552155,19.83194
1971-01-01,25.820404,26.310608,25.125183,24.506012,13.609375,17.858429
1971-02-01,25.857483,26.3096,24.913177,24.381989,13.723022,16.24115
