,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6
1965-01-01,0.6019592,1.0510254,0.41235352,-0.62197876,-10.244965,-8.878815
1965-02-01,0.029266357,0.8765259,0.6659546,-1.1447754,-11.397461,-9.617645
1965-03-01,0.3477173,1.3620911,0.8466797,-1.4131165,-11.431793,-10.126007
1965-04-01,-0.2796936,2.191162,1.8159485,-1.4742126,-10.87915,-9.235077
1965-05-01,0.61743164,2.5054932,2.6187744,-1.0885315,-9.771973,-8.01712
1965-06-01,1.0939026,2.22406,2.6586304,-0.23883057,-7.076111,-4.6167297
1965-07-01,1.747467,1.9894714,2.8646545,0.6048584,-3.8503723,-0.49188232
1965-08-01,2.6306458,2.0428772,2.6196594,1.0973206,-3.715149,0.3189392
1965-09-01,3.2061768,1.9268494,2.3978577,1.8909302,-3.7957458,-0.66278076
1965-10-01,2.7189941,2.0823364,2.9485168,1.8637695,-5.4954224,-3.1577759
1965-11-01,1.3962402,2.1446838,2.7843628,1.2276001,-8.835968,-5.2703857
1965-12-01,0.49264526,2.0933228,2.5239258,0.037597656,-11.256409,-6.637024
1966-01-01,0.042816162,1.8168945,2.387268,-1.10849,-12.000214,-7.9623413
1966-02-01,-0.28637695,1.5906067,1.718689,-1.4765015,-12.879089,-9.248169
1966-03-01,-0.38894653,1.9656067,1.7901001,-1.5165405,-13.57016,-9.729462
1966-04-01,-0.61016846,2.324829,1.9319763,-1.2601929,-12.787842,-9.635498
1966-05-01,0.22433472,2.6237793,1.8673401,-0.45999146,-11.261932,-8.049591
1966-06-01,1.2695312,2.4082336,2.5469055,0.14749146,-9.386688,-5.1203613
1966-07-01,2.217865,2.289978,2.724701,0.4765625,-5.9103394,-1.0212097
1966-08-01,2.685089,2.1863403,1.627594,1.5317688,-3.5968933,-0.08547974
1966-09-01,2.8518677,2.1584778,1.6713257,2.2084045,-3.6802368,0.14279175
1966-10-01,2.7957764,1.6777649,1.2001953,1.9636841,-5.3616943,-2.716156
1966-11-01,2.5091553,1.1400146,0.99224854,1.1828613,-7.7869873,-5.2458496
1966-12-01,1.1326904,0.9556885,1.2416382,0.015197754,-10.809967,-7.0938416
1967-01-01,0.444458,1.1105652,0.4965515,-0.6032715,-11.941925,-8.166718
1967-02-01,0.39187622,1.1296082,0.2897339,-0.91275024,-12.692169,-8.8909
