,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6
1965-01-01,4.549561e-05,3.013371e-05,-1.4009129e-07,4.8205613e-05,6.761036e-05,8.296406e-05
1965-02-01,4.6213492e-05,2.4516277e-05,9.321957e-08,5.7125297e-05,8.568304e-05,6.215446e-05
1965-03-01,3.9483348e-05,2.3484328e-05,-1.3694662e-06,5.319489e-05,7.801067e-05,8.30179e-05
1965-04-01,5.3499993e-05,3.1784835e-05,2.6058042e-06,6.739998e-05,7.072417e-05,8.8267414e-05
1965-05-01,5.8677717e-05,3.0026025e-05,5.0017334e-06,6.5004046e-05,6.82744e-05,8.25782e-05
1965-06-01,6.181845e-05,3.6801033e-05,-3.1821182e-06,5.4648604e-05,6.700913e-05,6.44786e-05
1965-07-01,6.1477454e-05,3.252964e-05,-1.5579135e-06,6.531812e-05,7.993101e-05,6.987169e-05
1965-08-01,4.9165777e-05,4.1180112e-05,2.0314983e-06,6.2832456e-05,8.04425e-05,6.7933404e-05
1965-09-01,5.6999663e-05,5.027927e-05,6.195216e-06,6.110057e-05,8.396012e-05,9.588593e-05
1965-10-01,4.9031172e-05,4.5002835e-05,-2.859073e-06,6.001477e-05,6.794238e-05,7.1747156e-05
1965-11-01,4.6742927e-05,3.056444e-05,5.881142e-06,5.7582947e-05,9.385792e-05,7.181894e-05
1965-12-01,5.35987e-05,2.5602076e-05,3.0455049e-06,5.7708574e-05,8.261409e-05,7.070623e-05
1966-01-01,5.544154e-05,1.7950297e-05,-2.9270886e-06,4.618677e-05,7.1600036e-05,8.939265e-05
1966-02-01,5.8146277e-05,1.9351548e-05,4.0495433e-07,6.901412e-05,7.858999e-05,8.2345665e-05
1966-03-01,5.118891e-05,2.5616439e-05,5.2441537e-06,5.2956766e-05,7.159189e-05,7.849223e-05
1966-04-01,5.371442e-05,2.6260033e-05,1.757322e-06,4.8321235e-05,0.000107592605,7.4076655e-05
1966-05-01,6.4134176e-05,3.1710246e-05,3.4437107e-06,6.350687e-05,7.435365e-05,8.5522915e-05
1966-06-01,6.091619e-05,3.6557594e-05,7.3460287e-06,5.6834644e-05,6.513147e-05,6.2491905e-05
1966-07-01,5.666356e-05,2.8801838e-05,3.3866854e-06,7.627292e-05,8.210941e-05,6.991364e-05
1966-08-01,5.2728654e-05,3.187318e-05,1.6269732e-06,6.346614e-05,7.885069e-05,7.6015596e-05
