,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6
1965-01-01,1455.4530116489957,3351.202799479167,2025.6126708984375,3170.090103149414,2000.738046683517,1182.5961246668735
1965-02-01,1452.6308768136162,3390.5735270182295,2038.2216796875,3188.8671875,2000.57373046875,1181.6652387102074
1965-03-01,1451.8757847377233,3369.0203857421875,2033.5220947265625,3187.80460357666,1999.5652142693014,1182.8893358462324
1965-04-01,1450.043204171317,3398.2708740234375,2037.869140625,3193.9130783081055,1999.611768535539,1182.8864266939252
1965-05-01,1449.1164725167412,3402.696533203125,2039.6571044921875,3203.1986236572266,2005.1273121553309,1182.133597971123
1965-06-01,1449.3445696149554,3396.25244140625,2043.37060546875,3202.6119232177734,2001.620303883272,1182.974799325533
1965-07-01,1451.3352748325894,3412.152506510417,2041.0694580078125,3199.81689453125,1999.636182598039,1181.9797123704
1965-08-01,1450.5293491908483,3401.2534586588545,2038.7669677734375,3193.0770874023438,1995.8984375,1181.9523463739413
1965-09-01,1449.0685163225448,3381.5976969401045,2030.910400390625,3194.4692611694336,1996.0001627604167,1181.8575422340464
1965-10-01,1452.0894513811386,3400.2244059244795,2037.07568359375,3173.5912322998047,1997.8552724800857,1182.314535836193
1965-11-01,1453.3578491210938,3409.5395914713545,2037.246826171875,3180.714988708496,1992.5045237821691,1182.1815276814398
1965-12-01,1454.3653651646207,3402.3154703776045,2041.4224853515625,3194.3904876708984,1999.154483570772,1181.7075069819655
1966-01-01,1455.27095249721,3362.80517578125,2035.480224609375,3177.9733657836914,2001.9643746170343,1181.647598409207
1966-02-01,1455.2707781110491,3407.1004231770835,2038.396728515625,3184.9348068237305,2000.1578536688112,1181.9906359521028
1966-03-01,1453.7908063616073,3381.6050211588545,2035.456298828125,3176.8238067626953,2000.8641860064338,1181.8561732211958
1966-04-01,1450.248020717076,3391.616414388021,2039.0377197265625,3186.495018005371,1997.5510541130514,1182.3024143682462
1966-05-01,1449.8272705078125,3403.5418701171875,2037.655517578125,3199.966621398926,2000.762819776348,1183.1611561998027
1966-06-01,1450.1756504603795,3389.277547200521,2041.49560546875,3192.67520904541,2001.3874128753064,1183.226754732221
1966-07-01,1449.4471522739957,3408.597615559896,2040.5694580078125,3207.7266693115234,1999.2911544500612,1181.8464047440857
1966-08-01,1450.7954624720983,3409.503580729167,2040.7330322265625,3204.486083984375,1997.8674795113357,1182.5489507657344
