,r200_cluster1,r200_cluster2,r200_cluster3,r200_cluster4,r200_cluster5,r200_cluster6
1965-01-01,28.57042,30.893143,37.902264,30.332937,33.184746,38.79499
1965-02-01,25.697319,46.813137,49.38648,33.545113,29.951277,35.258488
1965-03-01,29.296066,32.09218,43.51251,39.91376,43.32741,45.609184
1965-04-01,66.877335,47.638702,65.25733,62.993576,41.486267,56.941063
1965-05-01,66.81018,54.531525,60.81336,66.50878,63.065647,46.5445
1965-06-01,69.34912,39.976006,52.07776,62.23189,87.31993,47.882767
1965-07-01,67.15908,20.301655,44.47567,53.93528,82.86777,50.04005
1965-08-01,50.203854,20.17389,60.857586,56.049976,84.87599,47.6043
1965-09-01,73.1559,32.709717,63.814228,37.378098,89.63937,42.736084
1965-10-01,73.149345,50.772247,63.349026,39.324074,81.370605,50.352913
1965-11-01,62.7233,56.977097,58.693752,53.409473,57.265392,41.11116
1965-12-01,68.39743,31.222387,59.448883,59.024635,50.48068,38.06279
1966-01-01,29.630842,15.838146,38.567696,35.167946,44.9256,48.901546
1966-02-01,58.151943,46.639427,44.492218,46.071434,41.983856,53.7459
1966-03-01,58.462204,47.368294,43.60083,38.795876,47.749146,51.47885
1966-04-01,59.79354,55.05425,64.76594,55.15439,58.227455,43.61889
1966-05-01,70.12903,39.816948,53.885433,64.654305,75.59555,44.37238
1966-06-01,54.136597,34.22403,61.8324,60.24826,86.35786,43.275795
1966-07-01,72.118645,34.141953,52.156834,43.288925,84.06947,41.373184
1966-08-01,55.16588,23.090721,52.130566,54.8786,84.54881,32.790916
1966-09-01,74.006485,29.427284,65.12052,48.990192,86.623795,37.521996
1966-10-01,67.96377,40.744453,53.17626,30.407318,85.295746,27.672419
1966-11-01,56.29858,57.15385,69.52985,54.60938,51.07338,41.97893
1966-12-01,34.504745,56.768078,53.99378,31.888039,32.372307,35.110493
1967-01-01,19.350494,62.984436,58.837753,37.879677,42.43005,35.008244
1967-02-01,44.507618,47.873947,48.228653,23.79108,25.671022,45.28628
1967-03-01,52.170963,43.950222,55.148808,52.1186,28.848177,34.297142
1967-04-01,66.77979,30.267002,78.657394,69.283005,49.13569,54.22319
1967-05-01,65.60251,47.10373,63.791817,66.523056,49.79781,43.024605
1967-06-01,73.80974,35.645027,44.853878,55.277176,87.707466,31.711164
1967-07-01,59.879913,32.99655,57.20779,50.755516,80.5728,36.239582
1967-08-01,81.20114,28.920807,55.94943,64.45225,80.98156,33.631645
1967-09-01,72.04634,27.101671,52.513844,54.549183,83.34965,33.49652
1967-10-01,74.9279,52.811123,58.07091,51.360207,78.63881,31.646978
1967-11-01,58.6452,33.775215,73.4449,35.366325,57.21455,43.43843
1967-12-01,38.960686,32.496586,47.01252,52.18954,33.396866,48.667816
1968-01-01,27.587532,42.59686,40.74745,49.619453,26.742502,30.180563
1968-02-01,18.40971,25.52888,12.785839,21.298904,35.234642,17.498688
1968-03-01,61.662327,39.50003,46.939507,36.224533,43.6286,36.646244
1968-04-01,55.315758,54.53672,65.91484,58.96628,63.024033,65.98405
1968-05-01,71.622406,52.80964,60.12357,59.212547,79.96324,40.805397
1968-06-01,72.127815,39.87828,59.898228,56.30243,88.84329,37.565315
1968-07-01,69.59756,23.853308,55.37692,64.71892,84.95616,45.634136
1968-08-01,73.02113,49.236374,45.88201,67.133286,84.24634,39.57246
1968-09-01,78.11545,45.931908,44.62654,48.177273,88.78696,29.515808
1968-10-01,66.05165,37.9999,70.3106,43.160213,81.71125,33.707153
1968-11-01,43.713905,45.600334,46.03814,34.78396,68.870026,42.865658
1968-12-01,40.853683,59.23669,49.930103,52.65351,53.775387,45.92225
