,zgu50_cluster1,zgu50_cluster2,zgu50_cluster3,zgu50_cluster4,zgu50_cluster5,zgu50_cluster6
1965-01-01,0.00909576520428691,-0.029087701549462112,0.2944742343318996,0.09510608183013068,0.3160029235813353,-0.2316068354490641
1965-02-01,0.10264455012872185,-0.007795385991026756,0.39033164728933306,-0.007599093068658916,0.12161871418356895,-0.193832371685956
1965-03-01,0.23570950602141905,-0.014632644739990331,0.4811009364341622,-0.05839571502863192,-0.09942429347170724,-0.12391663685038283
1965-04-01,0.0825599255696149,0.0136017066040108,0.016892295497566906,-0.04121447529862909,0.048376785384284124,-0.11384739867738776
1965-05-01,0.03000717924934038,0.017222750822690373,-0.009977317123270745,-0.04545331877820632,-0.00046157838369254023,-0.05716489174881497
1965-06-01,-0.04202290897218275,-0.004298689101870587,-0.03849852329759455,-0.015212258543161784,0.018511980306357145,-0.05561983263170397
1965-07-01,-0.005077202738800519,0.0031606379546364454,-0.023454936471448015,-0.05225147930235644,0.04682779933015506,0.008961724469790587
1965-08-01,-0.0025691066107804508,-0.0003245534837803468,0.0031512147232667723,-0.019402050236666125,0.0044343928392562605,0.007626624475862529
1965-09-01,0.09463938399099968,0.00037967645544178635,-0.03868153235360757,0.0023100818081278037,-0.07874638152619204,-0.062028177686639735
1965-10-01,-0.12106211252615486,0.004203854343334377,0.15226970635243314,0.012911220075063456,0.1556703924304909,0.21520520786981326
1965-11-01,0.3924506231093071,-0.004877611918717014,0.12524878578399543,0.012419696629436967,0.1015738273660342,0.0846766640205641
1965-12-01,0.18600091128282145,0.013952242403740989,0.1575845057394967,0.005608064189455867,0.1431087859802776,-0.034012600175432256
1966-01-01,0.1022855475754805,-0.014428528925391282,0.44500836685522277,0.00044265457617691137,0.31608225156863534,-0.2567363953268206
1966-02-01,0.1565155219024336,-0.02898054552220163,0.45661472562533706,-0.03877371440038961,0.01496082404628396,-0.05199339844890543
1966-03-01,-0.06590430480493627,-0.0157639504644741,0.03782838805397944,0.0014388325070244035,0.043036855964197054,0.16266053190102447
1966-04-01,0.07552645156081295,-0.02041191019459951,0.12996484761807456,-0.02831823034272864,0.06724712438881397,-0.09686457546981606
1966-05-01,-0.060427083935536134,-0.011879725217008266,0.09254678639013375,0.007551699249816486,0.06995327874190278,0.027948653174413217
1966-06-01,-0.03713610463998687,-0.003940733244680628,-0.04229374897124162,-0.03665753707192303,-0.00020063713842925307,-0.06247225242692071
1966-07-01,0.025401322144857595,0.011443411222608368,-0.040452888430054505,-0.049908814671771974,0.015702588845872216,-0.01011364652800399
1966-08-01,0.0036104828197981273,0.0014419344310857812,-0.013459033207662069,-0.029488073454962835,0.011926954094734456,-0.023696332465152483
1966-09-01,-0.07598938446649364,0.011642060882481589,0.11744071076165384,-0.04384554405179288,0.057359986628095314,0.017945358932421013
1966-10-01,-0.06558890388885015,-0.008365378056203021,0.07858918562753876,0.027116579216679718,-0.06353070235086812,0.055636294387482306
1966-11-01,0.17569927682339306,-0.001774715627131819,0.15443065273227977,-0.0019441264014983294,0.09298398055964047,0.03642920354330862
1966-12-01,-0.09471915767226421,-0.03246672793614621,0.15123662219118716,0.016091649536213844,0.1879391363925404,-0.12373965535614942
1967-01-01,0.04793652136560897,-0.009056812367674446,0.4324686616214353,-0.005822078464857114,0.2839312164319886,-0.2148227917181479
1967-02-01,0.00044408596192919454,-0.022782305204848044,0.39420288000533826,0.02186718622064279,0.30899716334210503,-0.25936262430371465
1967-03-01,0.18996736952956295,0.02951471207878825,0.09168905219924983,-0.08438100758331274,0.08644067889286412,-0.05703749185478365
1967-04-01,0.14753637599273467,0.05941887316452403,-0.09065357161991631,-0.11389801899592082,-0.0794590450823307,-0.06347491431075174
1967-05-01,-0.014249682688797024,-0.02118101229473036,0.0450872830045757,0.03447867138615621,0.000271697697624202,0.012969093497943235
1967-06-01,-0.025438540943071877,0.00012599210552617806,0.01615486594278421,0.021883723587771645,-0.01676877210330632,-0.03876209863134333
1967-07-01,-0.010632084761287125,0.0014786237888798422,-0.025987858647730813,-0.04551693176229795,0.012766052451398637,0.054953579564352296
1967-08-01,-0.03217655745610385,0.004550692194527915,0.015033949722549808,-0.04355876259140524,-0.0035566756398313576,0.034141819924116135
1967-09-01,-0.1084388876465005,0.009569066392929376,0.057028378568478484,-0.003591854295699425,0.025344262313511636,-0.020253712412070583
1967-10-01,-0.13758931571329144,-0.00602606474897083,0.20017728431900933,0.03228607082289029,-0.08279451479514441,0.03413518236295597
1967-11-01,0.05209312157731661,0.030968238624940518,0.2504177947542561,-0.044465761972603456,0.2042548524008857,-0.23613845979845202
1967-12-01,0.20988140727432683,0.004368284907268019,0.5379123919045747,0.02265309099278419,0.14079416998558575,-0.09596186715203363
1968-01-01,0.07257884447003754,-0.008631228757578702,0.11918997364257698,-0.062336718505309294,-0.03587490516818232,-0.016518755236992966
1968-02-01,-0.20261732205538682,-0.053952066671280635,0.23172822461199402,0.058952448745045107,0.34284494403335786,-0.10081248710284361
1968-03-01,0.020811813030864153,-0.0003107802841026767,0.05467586886526933,-0.043631333468201895,0.09994669299986628,0.11959078948240022
1968-04-01,0.1532472355265013,0.010247010663215097,-0.02200748465621649,-0.0538111195649976,-0.06358823221590784,-0.04797813960829297
1968-05-01,-0.054365207611674994,0.01449734431875198,0.030633309550249753,-0.03570867519752652,0.02765880587200324,0.027909386600996997
1968-06-01,-0.05098552980893095,0.005295079480223105,-0.00807614232510773,-0.020045635223486066,-0.0013572796079744068,-0.07781177457119967
1968-07-01,-0.04566472915696426,0.010617905879253839,-0.017752929298735374,-0.01921297349279223,0.03403175053083234,0.02009409253258963
1968-08-01,0.024805354400419855,0.01765823904044774,-0.017779028571363705,-0.021436028912955638,0.016348216579192214,0.021907938895998774
1968-09-01,-0.007253139555244379,0.015594235773445392,0.03080580717147286,-0.029093027114868164,-0.0011463047283339419,0.027787111498214105
1968-10-01,-0.05839730967098559,0.006049344328795971,0.07186876748924824,0.007070395852031271,0.018766276641852327,0.12535125621267268
1968-11-01,-0.1932434422869078,0.00418641978279263,0.29717087745666504,0.02235967203292971,0.12639681291249064,-0.05549784951113366
1968-12-01,0.18252946541342938,0.023469354380809125,0.27117122020294415,0.019679980632526423,0.07545771077275276,-0.040044315864105486
1969-01-01,0.1218234464316301,-0.01771268371467282,0.016016727174395944,0.014101254930293638,0.1883591835697492,-0.0930486700019321
1969-02-01,0.24825370227786858,0.05618608643801338,0.13927578258870252,-0.03944020231370053,0.03625487443059683,-0.028119722028841845
1969-03-01,0.14997669298883895,-0.033005320967561536,0.1787652609063618,-0.021655509382291556,0.12834381519092455,0.022812618093716132
1969-04-01,-0.08628603438256492,0.013885943244407777,-0.06863239652185298,0.008663375028013403,0.15960784835947886,0.09780833245934667
1969-05-01,-0.11967971501216083,0.008703152326190667,0.0357226565925043,-0.029660627440689435,0.030142575916316774,0.00331893443708887
1969-06-01,-0.012477315490094709,0.007997206542926023,0.04028044919024652,-0.06459219612522063,-0.06289042325483428,-0.04639919041781812
1969-07-01,-0.0004300158585644734,0.031297983598521574,-0.053660838461633935,-0.08062127782823214,0.017727291884107724,0.018189725390559918
