,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6
1965-01-01,1018.9607,1003.8529,1013.21545,1014.1321,1022.15955,1012.2468
1965-02-01,1015.28937,1017.4568,1020.6308,1020.5204,1022.02185,1010.6945
1965-03-01,1014.408,1010.1482,1017.47046,1021.6355,1021.2584,1011.9994
1965-04-01,1013.6496,1019.2795,1018.15454,1022.78094,1021.2621,1011.83685
1965-05-01,1012.5457,1021.09534,1018.44653,1025.8644,1024.7778,1011.4071
1965-06-01,1013.7458,1018.0453,1022.0845,1025.7192,1022.40076,1011.65326
1965-07-01,1016.7604,1024.4257,1020.1594,1024.412,1021.0432,1010.77954
1965-08-01,1016.134,1020.2649,1019.4202,1021.9648,1018.5861,1010.9389
1965-09-01,1014.1786,1013.39844,1014.5148,1024.185,1018.9651,1011.18884
1965-10-01,1018.1694,1021.00665,1018.2519,1014.37714,1020.39825,1011.4356
1965-11-01,1018.0541,1022.39764,1017.8339,1017.5424,1016.3102,1011.1615
1965-12-01,1018.4596,1020.198,1020.3306,1022.53784,1019.9319,1010.12836
1966-01-01,1018.58325,1008.3069,1018.31165,1016.9641,1022.122,1010.1545
1966-02-01,1017.30273,1023.044,1018.3611,1018.91376,1021.356,1010.9675
1966-03-01,1017.8842,1015.0558,1018.21344,1016.0147,1021.592,1010.5845
1966-04-01,1013.4654,1017.4091,1020.1768,1019.3882,1020.3108,1011.0733
1966-05-01,1014.3329,1021.18695,1017.91174,1025.197,1021.81415,1011.8169
1966-06-01,1015.6585,1016.30005,1020.90967,1021.709,1022.20154,1011.80115
1966-07-01,1015.4983,1021.92554,1019.92584,1027.8495,1020.65564,1010.65454
1966-08-01,1015.8876,1023.1435,1019.8714,1026.656,1019.6861,1011.72235
1966-09-01,1015.39685,1016.29443,1016.9679,1018.6803,1018.50696,1011.5058
1966-10-01,1017.0893,1018.18585,1017.7571,1021.1883,1020.77576,1011.8694
1966-11-01,1020.2388,1019.0364,1014.4938,1020.46594,1019.6435,1011.5389
1966-12-01,1018.2459,1009.9235,1018.29474,1016.5335,1021.9524,1011.55396
1967-01-01,1019.95654,1013.5569,1019.90216,1017.73706,1022.4192,1012.1456
1967-02-01,1018.28186,1013.8116,1018.5946,1024.3472,1024.3196,1012.134
1967-03-01,1016.88226,1014.25494,1016.67615,1024.4639,1020.0226,1011.7364
1967-04-01,1013.84204,1025.4268,1019.8107,1029.6991,1023.7296,1012.1369
1967-05-01,1013.5772,1019.40436,1018.7971,1024.9058,1023.808,1011.34674
1967-06-01,1013.1614,1014.8811,1017.3111,1023.43,1020.5472,1011.25604
1967-07-01,1017.13403,1024.6693,1019.1555,1025.3333,1021.1197,1011.2597
1967-08-01,1016.53906,1022.04486,1019.7912,1020.32153,1019.79834,1011.3315
1967-09-01,1014.765,1016.91345,1017.8538,1018.2761,1017.2327,1011.8576
1967-10-01,1018.23694,1016.65076,1017.99164,1017.53534,1020.93536,1011.4178
1967-11-01,1018.59033,1019.51904,1019.3558,1023.2442,1018.76807,1011.31335
1967-12-01,1016.9011,1010.8047,1012.774,1020.8041,1022.6223,1011.2589
1968-01-01,1019.96063,1006.1718,1009.3155,1015.06305,1020.4479,1010.8597
1968-02-01,1018.20166,991.2117,1007.0842,1001.109,1016.8929,1012.26654
1968-03-01,1018.0793,1019.084,1022.1832,1016.4778,1022.22046,1012.63794
1968-04-01,1014.20435,1023.66595,1019.1956,1028.7108,1024.999,1012.45685
1968-05-01,1012.43896,1018.2152,1018.78064,1017.61273,1021.65295,1012.07837
1968-06-01,1013.10596,1017.3387,1020.4737,1022.65765,1021.9199,1012.5349
1968-07-01,1018.1158,1022.5153,1020.1946,1022.5682,1021.4769,1011.8143
1968-08-01,1017.77014,1019.14984,1019.06396,1023.84125,1020.1889,1012.0397
1968-09-01,1015.8237,1018.4801,1016.2653,1021.0175,1018.8522,1011.4572
1968-10-01,1016.6209,1019.16846,1014.19867,1016.1916,1019.73236,1011.201
1968-11-01,1016.9122,1011.2053,1016.87714,1016.1916,1022.7965,1011.9481
1968-12-01,1018.4063,1017.4746,1014.2123,1013.94104,1020.3248,1010.9763
1969-01-01,1015.93677,1019.7654,1014.033,1014.1809,1014.9484,1009.5143
1969-02-01,1014.5466,1019.68054,1020.47046,1017.3407,1018.9031,1010.0859
1969-03-01,1015.0002,1019.6574,1022.07904,1019.79346,1023.6689,1012.07135
1969-04-01,1012.4526,1022.9139,1024.4912,1020.906,1023.1485,1011.725
1969-05-01,1012.80945,1016.2406,1019.39667,1017.1741,1020.7369,1011.35065
1969-06-01,1011.42554,1013.93945,1018.62164,1019.97437,1019.33295,1011.72064
1969-07-01,1015.6934,1023.9497,1021.0033,1028.8259,1021.82947,1011.0692
1969-08-01,1013.19006,1024.06,1020.4473,1024.9686,1019.4727,1011.09735
1969-09-01,1015.4208,1019.15704,1019.3979,1021.03455,1018.21295,1010.60815
1969-10-01,1014.4043,1012.4595,1016.6094,1014.98334,1019.34796,1010.92944
1969-11-01,1019.2506,1014.3856,1016.5845,1018.64417,1019.38916,1011.12915
1969-12-01,1016.4228,1008.2446,1018.79456,1011.2146,1020.62463,1011.5771
1970-01-01,1018.75146,1002.8925,1012.03,1007.82135,1019.0902,1012.9801
1970-02-01,1019.8621,1004.6192,1017.3855,1012.4881,1017.9559,1011.88794
1970-03-01,1013.0318,1010.267,1020.31305,1023.07666,1022.4629,1011.8921
1970-04-01,1011.7436,1025.7964,1023.72736,1030.5927,1025.8688,1011.9652
1970-05-01,1015.5185,1021.1075,1019.3273,1024.93,1023.9127,1012.2623
1970-06-01,1015.6261,1018.0539,1020.6309,1024.126,1021.8301,1011.8588
1970-07-01,1017.1139,1026.8011,1022.5413,1023.9888,1020.7237,1012.1376
1970-08-01,1014.5672,1023.48364,1020.5151,1024.4136,1019.80743,1011.17377
1970-09-01,1014.7823,1017.18756,1018.39734,1021.6702,1018.66,1011.42096
1970-10-01,1015.3206,1023.4059,1018.3106,1018.6018,1018.6244,1010.9521
1970-11-01,1019.30414,1023.43915,1019.58813,1014.2321,1019.0795,1012.4744
1970-12-01,1017.4306,1019.7628,1020.8829,1025.4119,1022.65656,1010.7632
1971-01-01,1016.8668,1007.6008,1010.05963,1019.7421,1024.1117,1012.21564
1971-02-01,1014.234,1003.74646,1014.826,1020.62524,1025.9229,1012.1824
1971-03-01,1015.1434,1019.5034,1020.6822,1019.4842,1024.1271,1012.57336
1971-04-01,1013.12756,1023.67975,1022.66095,1023.7815,1024.1924,1011.7478
1971-05-01,1012.60913,1018.2709,1020.2944,1025.137,1023.67914,1012.08826
1971-06-01,1014.86633,1020.9126,1021.13275,1022.06384,1022.0773,1012.22906
1971-07-01,1016.5865,1019.17,1019.074,1023.5652,1021.2051,1010.83966
1971-08-01,1016.0323,1022.67377,1019.6775,1022.01904,1018.8616,1011.56995
1971-09-01,1013.418,1020.2957,1018.7604,1023.7745,1018.22797,1011.8547
1971-10-01,1015.5786,1018.5691,1017.65784,1024.481,1021.5065,1011.87256
1971-11-01,1017.7922,1019.3959,1019.2692,1023.3092,1023.98694,1012.22205
1971-12-01,1016.89813,1019.56165,1015.8153,1028.3969,1022.81714,1010.4743
1972-01-01,1017.05505,1015.6039,1015.6802,1022.4702,1023.24146,1011.1998
