,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6
1965-01-01,-0.01833415,0.021852434,0.024268866,0.02411127,0.026160002,0.68401146
1965-02-01,-0.06992,0.054842174,0.01602143,0.06072569,0.03987074,0.071074426
1965-03-01,0.02742076,0.021222055,0.025161922,0.041078925,0.033671975,0.49684185
1965-04-01,0.037769437,-0.0017867088,0.019646108,0.028891623,0.032568812,0.47530395
1965-05-01,0.023796082,0.10642809,-0.009036064,0.017649889,0.003151238,0.34250444
1965-06-01,0.031360626,0.10416919,-0.014656961,0.020486593,0.02006638,0.00089240074
1965-07-01,0.026947975,0.03682387,-0.028472722,0.031938434,0.026947975,-0.081424415
1965-08-01,0.035458088,0.025214434,0.020906866,0.020801783,0.005672753,-0.06818652
1965-09-01,0.037296653,0.10175276,0.030625165,0.031938434,-0.025793612,0.16169119
1965-10-01,-0.00956136,0.030520141,0.022535324,0.020486593,-0.007355094,0.06681937
1965-11-01,0.027841032,-0.031677127,0.031938434,0.01901573,-0.006777227,0.7423739
1965-12-01,0.0663991,0.00078731775,0.03414476,-0.006146848,0.03556311,0.6157731
1966-01-01,0.026247203,0.028845906,0.026338398,0.048176825,0.024195552,0.3912999
1966-02-01,-0.017885566,-0.0047551394,0.020730615,0.0497725,0.024195552,0.045532465
1966-03-01,-0.00033277273,-0.012049854,-0.015241265,0.025152981,0.025289774,0.46132874
1966-04-01,-0.06078738,0.033268332,0.004271984,0.04562366,0.02820766,0.17291567
1966-05-01,0.026064813,0.0055941343,0.018451035,0.0029042363,-0.010545313,0.16211045
1966-06-01,0.037553906,0.06376916,0.018633366,0.03180939,-0.046061218,0.042158723
1966-07-01,0.04238665,0.020320296,0.022007167,0.0324021,-0.001199007,-0.07200289
1966-08-01,0.04466623,0.05168736,0.021414459,0.026566327,0.015077233,-0.081896305
1966-09-01,0.023511708,0.03390658,0.023602843,0.028481185,-0.038766563,0.008831143
1966-10-01,0.012706459,0.07101822,0.019362867,0.021505654,-0.03616786,0.40146685
1966-11-01,0.0471282,-0.026730359,0.024058819,0.029028296,-0.0009710789,0.48608506
1966-12-01,-0.0016093254,0.027934074,0.015943468,0.014119804,0.00035113096,0.4791551
1967-01-01,-0.06673694,-0.0011351109,0.022144616,0.07362163,0.032031953,0.55810195
1967-02-01,-0.006889701,0.069698095,0.02240616,0.038309634,0.029416263,0.36569095
1967-03-01,0.0030499697,-0.025931954,0.032398164,0.0236094,0.026591301,1.0282482
1967-04-01,0.066559255,0.025283456,0.028997779,0.0032069683,0.028893113,0.95417154
1967-05-01,0.043017924,0.079637766,0.037158728,0.033287525,0.016180813,0.06624538
1967-06-01,0.02256316,0.080684006,0.03391528,0.0236094,-0.037911892,-8.881092e-05
1967-07-01,0.026329756,0.027951479,0.03286898,0.027219057,0.021046042,-0.08002472
1967-08-01,0.026120484,0.015134513,0.034699976,0.02884084,0.022458494,-0.05407691
1967-09-01,0.025126517,0.049452543,0.025754273,0.026957512,0.014454484,0.04155314
1967-10-01,0.019215047,0.04401189,0.01926732,0.052434444,-0.006471157,0.07445866
1967-11-01,0.042285502,-0.01818955,0.025702,0.033287525,0.008333683,0.33676124
1967-12-01,0.04715073,0.09643054,0.022301555,0.03250277,0.0034161806,0.58870566
1968-01-01,-0.016744435,-0.02009204,0.020302355,-0.03437516,0.057944298,0.57310313
1968-02-01,-0.13431966,0.0011838377,0.030159175,0.025509745,0.033209234,0.06977248
1968-03-01,0.027518302,-0.010941923,0.02658841,0.06951213,0.027629882,0.3423789
1968-04-01,0.041801393,0.078067094,0.026737183,0.013458371,0.030605525,0.26211083
1968-05-01,-0.0069620013,0.06408155,0.0268116,0.02227372,-0.0015314519,0.26051143
1968-06-01,0.038900137,0.07617012,0.034920216,0.028262228,-0.020687163,0.010073572
1968-07-01,0.016545594,0.037151963,0.028262228,0.03157261,0.010259539,-0.09697533
1968-08-01,0.045149,0.04209897,0.028671354,0.027592689,0.0029692054,0.044851452
1968-09-01,0.008362591,0.06013882,0.01855418,0.016991943,-0.014624298,0.05024481
1968-10-01,-0.009974837,0.05061677,0.02669999,0.02952686,-0.040066063,0.07687685
1968-11-01,-0.006776035,0.07948053,0.029898822,0.029675633,-0.008598596,0.2929088
1968-12-01,-0.037016034,-0.022732943,0.015727311,0.03439948,0.030717134,0.6855826
1969-01-01,-0.041169047,-0.022886217,0.014647067,0.024628758,0.058546245,0.7670951
1969-02-01,0.042300463,-0.08023012,0.010776639,0.0806995,0.0417912,0.54021484
1969-03-01,-0.003381133,0.051365495,0.013679445,0.0742318,0.025036216,0.120066166
1969-04-01,0.021267593,0.040568948,0.023610234,0.0023227334,0.02814275,0.21336466
1969-05-01,0.0060403943,0.041180074,0.010623813,0.027939022,0.020249069,-0.028233528
1969-06-01,-0.008117318,0.093431294,0.020707369,0.037055016,-0.01789534,0.27727818
1969-07-01,0.030332625,0.065726936,0.027633488,0.02167499,-0.0055710077,-0.07585043
1969-08-01,0.04963398,0.05401373,0.03114748,0.017855465,-0.049826622,-0.05512309
1969-09-01,0.021725953,0.053708136,0.024272323,0.020860195,-0.020594478,-0.034701288
1969-10-01,-0.0027700067,0.05493039,0.024170458,0.040314317,-0.04728031,0.41345724
1969-11-01,0.04153657,0.03231877,0.02075833,-0.03892827,-0.09713793,0.23342991
1969-12-01,-0.015960097,0.009910822,0.022387981,0.03277713,0.015614688,0.16870159
1970-01-01,-0.06963521,-0.08764243,0.029247522,0.071054876,0.031043708,0.4607928
1970-02-01,-0.041748643,-0.03222865,0.030415058,-0.004072666,0.026553154,0.16059715
1970-03-01,0.0016303658,0.052014768,0.022781074,0.02583462,0.023050487,0.14595783
1970-04-01,0.016853452,0.14074874,0.032660365,0.019368231,0.03468108,0.47480345
1970-05-01,0.021613479,0.06490272,0.03468108,0.022601426,-0.017948568,0.095124364
1970-06-01,0.030639589,0.09350777,0.028214633,0.029561818,0.010611534,0.06005293
1970-07-01,0.023634255,0.021793127,0.014204025,0.016449332,-0.021226704,-0.062540114
1970-08-01,0.044246078,0.02246672,0.033468664,0.023005605,-0.031779587,-0.043320358
1970-09-01,0.00926441,0.050532877,0.031672418,0.026912391,-0.058723092,0.17662853
1970-10-01,0.0133059025,0.02354443,0.022870839,0.018874228,-0.008653045,0.05583179
1970-11-01,-0.023606718,-0.058767974,0.021568596,0.0054473877,-0.061103106,0.69169873
1970-12-01,0.07177335,0.03652227,0.01200366,0.007782519,-0.048304915,1.1677009
1971-01-01,-0.025951922,0.054660976,0.0015584826,0.00895071,0.038005054,0.60295033
1971-02-01,0.0060031414,0.105330616,0.004646361,0.035197854,0.039408624,0.34623358
1971-03-01,0.019898713,0.028507411,0.027571678,0.011945009,0.013067901,0.5915813
1971-04-01,0.033419967,0.067386866,0.022284806,0.023407698,0.0384261,0.1403268
1971-05-01,0.02743131,0.12048939,0.024296641,0.008857131,0.023781955,0.12643126
1971-06-01,0.023267329,0.05667281,0.03304571,0.02439022,0.012178957,0.004365623
1971-07-01,0.03589964,0.05250883,0.026261687,0.025372744,0.015360415,-0.09084457
1971-08-01,0.03580606,0.025372744,0.02743131,0.012412906,0.015594363,-0.009436309
1971-09-01,0.021863759,0.0567196,0.021068394,0.029583514,-0.08106625,0.33921564
1971-10-01,0.05138594,0.07061511,0.02158302,0.03164208,-0.041297853,0.458053
1971-11-01,0.029723823,0.06846297,0.019898713,0.017699778,-0.021132946,0.24592364
1971-12-01,0.06443936,0.048157692,0.028507411,-0.003962338,0.038332522,1.1180214
1972-01-01,0.0034381151,0.06210804,0.019415617,0.035136282,0.033029914,1.1800733
1972-02-01,-0.011100948,-0.02039975,0.032207966,0.015305638,0.040222406,0.41135335
1972-03-01,-0.107788146,0.04669559,0.027378738,0.05327159,0.032413423,0.32884556
1972-04-01,0.017412007,0.050343215,0.019261539,0.0098086,0.024450362,0.56902236
1972-05-01,0.034365714,0.060258567,0.022806346,0.006417811,0.020237625,-0.034116805
1972-06-01,0.044948876,0.024810016,0.019569755,0.023988008,-0.009097338,-0.028876603
1972-07-01,0.02522099,0.05553204,-0.011974335,0.006263733,0.040530622,-0.06345177
1972-08-01,0.019312918,0.05486417,-0.040127635,0.013456166,-0.010073423,-0.06853789
1972-09-01,0.055891693,0.043099403,0.00097209215,0.037448168,-0.008172572,0.075208604
1972-10-01,0.04669559,0.018285394,-0.00046634674,-0.021786869,-0.013823807,0.16470331
1972-11-01,0.04525715,0.0059554577,0.022909105,0.013764441,-0.010381699,0.2046215
1972-12-01,-0.088419855,0.04320216,0.034828067,-0.0077102184,0.031437337,0.91698325
1973-01-01,-0.03913814,-0.030084193,-0.010036111,0.051003575,0.02379191,0.4055013
1973-02-01,0.053242207,-0.101719975,0.0027489066,0.0072758794,0.035582006,0.26695567
1973-03-01,0.048317254,0.055232108,-0.016055465,0.04428774,0.032398164,0.18959898
1973-04-01,0.029264092,0.13129538,0.02433914,0.066823125,0.029811323,0.24342531
1973-05-01,0.010310471,0.052943707,0.028070152,-0.0012806058,0.020210147,0.09577596
1973-06-01,0.028716862,0.051053345,0.019016206,0.04244709,-0.0024745464,0.12915623
1973-07-01,0.018070996,0.102193356,0.02637875,0.033343375,-0.033218205,-0.07027978
1973-08-01,0.005684018,0.0579682,0.019563437,0.036527157,-0.015707254,-0.049585044
1973-09-01,0.016926825,0.052595496,0.027672172,0.030259073,-0.018692076,0.035382986
1973-10-01,0.011355162,0.02588129,0.017523766,0.0251351,-0.05953443,0.17397839
1973-11-01,0.02418989,-0.048739314,0.014091253,0.019414186,-0.02361703,0.9840599
1973-12-01,-0.02670139,-0.022224128,0.009813011,0.038964808,0.02603054,0.40291443
1974-01-01,-0.081370175,0.03167951,0.004027903,0.033269584,0.030205786,0.7520951
1974-02-01,-0.012687147,0.021247149,0.014305174,0.024737537,0.028111577,0.33359787
1974-03-01,-0.043829143,-0.032233298,0.021092057,0.029585302,0.024272144,0.7989439
1974-04-01,0.021712542,0.09221834,0.030438483,0.025435627,0.018338501,0.39638603
1974-05-01,0.012753904,0.07077187,0.027762532,0.022759676,0.003523767,0.18661386
1974-06-01,0.02450484,0.04854971,0.026715398,0.024388492,-0.010166287,-0.04615605
1974-07-01,0.029313803,0.029934347,0.0354414,0.038350046,0.00511384,-0.051003814
1974-08-01,0.026831746,0.04191798,0.025590777,0.028964758,-0.015285552,-0.07652241
1974-09-01,0.031485617,0.01663208,0.03586799,0.041724086,-0.019667923,-0.0056288242
1974-10-01,0.044671535,0.04614526,0.02659911,7.212162e-05,-0.053796113,0.078528285
1974-11-01,0.013529539,0.045912564,0.024272144,0.02590102,-0.02242142,0.10866195
1974-12-01,0.04133624,0.078256786,0.019657075,0.038892984,0.024853885,0.22950682
1975-01-01,0.0022668839,0.078112245,0.024365604,0.037354052,0.025865674,0.6394703
1975-02-01,0.0024864078,-0.040430427,0.028829217,0.044159293,0.03684181,0.32072222
1975-03-01,0.050927937,0.057330668,0.03629303,0.01759696,0.03384167,0.6152129
1975-04-01,0.058867335,0.12454146,0.031207383,-0.0028918982,0.043061674,0.7229989
1975-05-01,0.028170645,0.11272377,0.026231527,0.021511793,0.011706412,0.07968551
1975-06-01,0.03285384,0.08744198,0.033219695,0.030109763,0.010206342,0.06607503
1975-07-01,0.042951882,0.061208963,0.0323416,0.018840909,-0.008928776,-0.041015804
1975-08-01,0.03519541,0.0377931,0.031463504,0.027255952,-0.010392308,-0.03603995
1975-09-01,0.06640434,0.034866095,0.034610033,0.031573296,-0.048772335,0.0011692643
1975-10-01,0.032963574,0.049025357,0.016682267,0.03303677,-0.0809325,0.39642122
1975-11-01,0.02634132,0.05473298,0.017633557,0.018182337,-0.06640738,0.5057073
1975-12-01,0.047818005,0.060623527,0.017304242,-0.022685587,0.009364843,0.23258355
1976-01-01,0.020577848,0.07309073,-0.00628376,0.022346914,0.03608036,0.20590907
1976-02-01,0.027141988,0.04599631,0.013501704,0.011313617,0.029609323,0.819257
1976-03-01,0.01643455,0.05530709,0.031145632,0.023138344,0.04804468,0.86483335
1976-04-01,0.052513838,0.035521686,0.032495677,0.01182574,0.028026521,0.3019498
1976-05-01,0.046182513,0.067411125,0.031657696,0.009404957,0.030726612,0.0120584965
1976-06-01,0.030028343,0.08752245,0.010522246,0.014665544,0.010987759,0.08458954
1976-07-01,0.030819714,0.0413875,0.01680702,0.02723509,0.021136522,-0.036497235
1976-08-01,0.02448839,0.05027926,0.034776807,0.032821536,0.010941207,-0.053349733
1976-09-01,0.024953961,0.044599712,0.017132878,0.024209082,0.0049822927,-0.05209279
1976-10-01,0.0414806,0.048603356,0.01871574,0.017412186,0.007822096,-0.005352676
1976-11-01,-0.0035370588,0.002840817,0.02220726,0.06517655,0.0032598376,0.059729755
1976-12-01,0.042318583,0.02141583,0.019553661,0.006658256,0.038175285,0.29352355
1977-01-01,-0.020922959,0.042972475,0.030650795,-0.015322179,0.03905195,0.094219506
1977-02-01,-0.04775995,0.039425313,0.02019602,0.05888799,0.030604124,0.13393828
1977-03-01,0.0680826,0.10845479,0.021596223,0.025470078,0.034057915,0.5877872
1977-04-01,0.037511736,0.031770945,0.035411447,0.04021877,0.027010292,0.028643847
1977-05-01,0.05459407,0.08903879,0.031490892,0.018049061,0.0067075193,0.25566167
1977-06-01,0.023836523,0.048526585,0.01800239,0.018469125,-0.0022537112,-0.0542942
1977-07-01,0.024910003,0.073123276,0.031117529,0.032611072,0.0212695,-0.05905485
1977-08-01,0.024956673,0.039938718,0.0257968,0.03228435,-0.0036072433,-0.0322645
1977-09-01,0.022763044,0.02794376,0.021129489,0.03009072,-0.014528751,0.36749032
