,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5,mgu600_cluster6,mgu600_cluster7
1965-01-01,0.20595817,1.548271,-0.7208536,-0.2466938,0.6810959,0.029329682,0.6853325
1965-02-01,0.52793086,1.5772747,0.7436655,0.19846268,0.839801,-0.18868637,-0.53966254
1965-03-01,0.7860306,2.335605,0.51913184,-0.24408646,1.405534,-0.4187599,-0.24734536
1965-04-01,-0.2727642,1.1516712,0.02574482,0.0026069642,1.0685711,0.19846305,0.7654997
1965-05-01,-0.4461338,-0.34999847,0.1613121,0.41941148,0.7567005,0.10526047,0.7804903
1965-06-01,0.4862175,0.28482208,1.1663357,0.6618687,-0.16066055,0.10949669,1.3322103
1965-07-01,1.3758789,0.2558182,1.0552098,0.67425233,-1.2940823,0.08831482,1.3866329
1965-08-01,1.2337936,0.12904969,0.82057345,0.55269814,-1.431279,0.07169418,0.9577705
1965-09-01,0.4523262,0.4093094,1.9758301,0.6019066,-0.48882484,0.19878845,0.46601295
1965-10-01,-0.1720665,1.22695,2.000597,0.30795938,0.11731796,0.2672245,1.6398442
1965-11-01,-0.043016814,1.1031147,1.3009259,0.1277462,0.48328477,-0.07821198,1.1471088
1965-12-01,-0.18966408,1.1780678,-0.14762536,-0.0029331208,0.3203434,-0.164571,1.3195012
1966-01-01,1.4084346,1.1924593,0.806461,0.43162233,0.5842495,0.0922329,-0.09551468
1966-02-01,1.9027488,1.7323974,1.4813015,0.21794471,0.20415878,-0.014113998,-0.036761858
1966-03-01,-0.08599625,1.231519,0.3016432,0.14803162,1.2594185,0.06794357,0.13523063
1966-04-01,0.806461,0.9433327,-0.1473755,0.19693795,0.9233109,-0.13227654,0.02494545
1966-05-01,-1.1156536,0.18544999,0.9712326,0.5238552,0.38074645,0.24945489,2.109862
1966-06-01,0.9610573,0.6659786,2.5611777,0.4578808,-1.266639,0.19464035,1.3339264
1966-07-01,1.9982636,0.5829361,1.6972771,0.5872036,-1.4468377,0.12669678,0.4079899
1966-08-01,1.8712391,0.21860084,1.1238594,0.43654594,-1.5354592,-0.020349884,1.5879765
1966-09-01,0.57571524,1.2804248,1.3542767,0.36597633,-0.8990215,0.034464262,1.6093113
1966-10-01,0.5924549,0.62462157,1.2663109,0.43195075,0.05481415,0.18512154,0.6246214
1966-11-01,0.6876415,0.44278222,0.94825613,-0.12013207,0.18610612,-0.010831451,-0.0059078215
1966-12-01,-0.37713623,1.3276898,-0.81991845,-0.119147494,0.58260804,0.058753204,0.5812954
1967-01-01,0.39544487,1.549778,0.09894295,0.107759476,0.8849346,-0.10351448,0.35103494
1967-02-01,0.49536744,1.80285,-0.74517363,0.0068572997,1.2382553,0.16457824,1.8113403
