,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7
1965-01-01,1853.0772816051135,1218.4244301424446,3167.501449584961,1171.2881504804238,1307.9590626252002,3178.3613204956055,1862.4975921910836
1965-02-01,1849.6850585937498,1217.7488028285013,3168.9897537231445,1170.2793165184985,1299.845455854367,3171.3281631469727,1861.4378202945813
1965-03-01,1850.2442515980113,1218.686709729543,3160.3134155273438,1172.1533062814296,1306.5083821614583,3172.9265213012695,1863.1302299849483
1965-04-01,1848.0241255326703,1218.401609367156,3170.330047607422,1170.4668417744253,1312.4746469350962,3163.1271362304688,1861.6490915280963
1965-05-01,1847.3047429865055,1218.4455840941891,3176.583480834961,1171.629736889368,1308.9096460586939,3157.1252822875977,1861.7467477780963
1965-06-01,1848.102805397727,1220.9061588149473,3188.1004333496094,1173.632602033944,1312.2829339443108,3160.773468017578,1864.5587326189793
1965-07-01,1848.5706121271305,1220.6920210137423,3193.3162689208984,1173.840191720546,1314.2385629507212,3154.6804428100586,1863.519623082712
1965-08-01,1846.8845991654828,1220.1710896319653,3184.9912643432617,1171.0065468974497,1309.6609262319712,3156.0625076293945,1861.2058867008313
1965-09-01,1847.57773659446,1219.7499715659512,3184.306526184082,1169.5354593211207,1308.149210611979,3163.612174987793,1859.8415549741972
1965-10-01,1848.6502907492895,1219.0793447226404,3180.8950424194336,1168.8818920617816,1306.0003818609775,3166.6826248168945,1860.2372755698107
1965-11-01,1851.5620561079545,1218.5539766487825,3180.667304992676,1168.8914331896551,1307.7247032752402,3177.712059020996,1860.3657853712728
1965-12-01,1854.6807306463068,1218.5542462820029,3174.0522384643555,1170.8607640759699,1310.5453099959936,3185.7118606567383,1861.7291091778955
1966-01-01,1853.1780450994318,1218.2615716773341,3153.5308837890625,1169.805697737069,1298.2163649338943,3181.993865966797,1862.2984159977063
1966-02-01,1852.9070490056818,1218.5712331748869,3172.7344512939453,1172.551928991559,1301.4293181590544,3178.3193588256836,1863.0770342065653
