,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7
1965-01-01,-6.2196045,-2.2957764,-9.292725,0.17410278,-0.3623047,-4.2392273,-20.517365
1965-02-01,-8.087921,-2.691162,-10.388641,-0.29266357,0.6463928,-5.255829,-22.75943
1965-03-01,-8.567444,-2.4990845,-10.713989,-0.14797974,1.3055115,-5.3706055,-23.693481
1965-04-01,-8.255707,-2.6408691,-10.380768,-0.37008667,0.76953125,-5.34375,-23.584808
1965-05-01,-6.491028,-2.0672302,-8.923981,0.04586792,0.0009460449,-4.1953125,-19.271454
1965-06-01,-4.1314087,-0.5024719,-7.129181,0.8083191,-1.8481445,-1.851654,-14.390076
1965-07-01,-1.5179749,0.6175842,-4.7387695,1.1110535,-3.185028,-0.23565674,-7.1936646
1965-08-01,0.11074829,1.28479,-3.0437012,0.9684448,-3.122528,0.92904663,-3.505249
1965-09-01,-0.58657837,1.6577759,-3.5838318,1.0969238,-2.1657715,0.89385986,-6.726288
1965-10-01,-2.205902,0.9744568,-6.0164795,1.2793274,-1.634613,-0.34280396,-11.772522
1965-11-01,-4.386963,-0.12231445,-8.261902,0.24691772,-1.407135,-1.6386719,-14.912048
1965-12-01,-5.480072,-1.0602722,-9.493713,0.20162964,-1.6206055,-2.7108154,-18.494995
1966-01-01,-7.1935425,-1.8182678,-10.592987,-0.010894775,-0.28622437,-3.992279,-21.29712
1966-02-01,-8.431763,-2.5269775,-11.44693,0.069610596,-0.22741699,-5.0973816,-23.064331
1966-03-01,-8.6875305,-3.0606384,-11.787415,0.23138428,0.3418274,-5.908386,-23.625214
1966-04-01,-8.444824,-2.815918,-11.792328,0.055023193,0.7106323,-5.289459,-22.982086
1966-05-01,-7.1720886,-2.2562256,-10.121185,0.79473877,-0.051971436,-4.5840454,-20.237305
1966-06-01,-4.979553,-1.1267395,-8.413788,1.0704651,-0.8377991,-2.806549,-13.15918
1966-07-01,-2.6932068,0.0970459,-5.371002,1.1701965,-2.2050476,-1.0239868,-5.761322
1966-08-01,-1.1150208,1.394867,-3.5779724,1.2082825,-2.5144348,0.67019653,-4.4574585
1966-09-01,-0.8168335,1.9381104,-4.004486,0.9143982,-1.872345,0.93911743,-6.5637817
1966-10-01,-1.744873,1.3928528,-5.5300903,1.0494385,-1.3424377,0.4710083,-11.098999
1966-11-01,-4.439087,0.2402649,-7.9207153,0.8428955,-1.1561279,-1.2887573,-13.002502
1966-12-01,-6.3703003,-1.1498413,-9.216003,0.47045898,-0.13015747,-3.421173,-15.23172
1967-01-01,-7.2455444,-2.1276245,-9.709595,0.3930359,0.6830139,-4.6667786,-18.401917
1967-02-01,-7.556427,-2.6488342,-10.469238,-0.16925049,1.1584167,-4.8910522,-19.958344
1967-03-01,-7.556671,-2.6966858,-10.526581,-0.52160645,0.805603,-5.1026306,-21.163086
1967-04-01,-7.377411,-2.947113,-10.233093,-0.36386108,0.68289185,-5.092621,-21.2818
1967-05-01,-6.033966,-2.0899658,-9.632904,0.24789429,-1.0798035,-3.7011108,-20.053558
1967-06-01,-3.6498108,-0.76504517,-7.1135254,0.88916016,-2.3286438,-1.9224548,-13.276672
1967-07-01,-1.4618225,0.2850647,-4.428711,1.1094055,-3.5262146,-0.44415283,-7.037018
1967-08-01,0.26275635,1.1943054,-2.6835938,1.0380249,-3.2735596,0.91433716,-4.9978943
1967-09-01,-0.0234375,1.7319641,-2.5375671,1.0698547,-2.4309082,0.9206238,-7.7501526
1967-10-01,-1.2940063,1.5526733,-3.960907,0.88760376,-1.6746216,0.090789795,-9.077332
1967-11-01,-3.316925,0.59802246,-6.3138733,0.5689697,-1.3947449,-1.1398315,-13.439606
1967-12-01,-5.242096,-0.84484863,-8.002655,0.3085327,-1.289093,-2.7364807,-16.662903
1968-01-01,-6.383728,-1.751709,-9.267303,0.021972656,-0.16845703,-3.692047,-19.940033
1968-02-01,-7.4445496,-2.3832092,-10.202515,-0.18664551,0.69229126,-4.440796,-21.439575
1968-03-01,-7.431122,-2.7758484,-10.348358,-0.5120239,0.89712524,-4.767151,-22.253632
1968-04-01,-6.9482117,-2.7079163,-10.868988,-0.50790405,0.7736511,-4.7091064,-20.475342
1968-05-01,-5.9911804,-1.3418274,-9.630035,-0.17703247,0.5055237,-3.172882,-16.929016
1968-06-01,-4.6479797,-0.22021484,-7.4533997,0.13046265,0.07110596,-1.4201355,-11.718933
1968-07-01,-2.5121155,0.9273987,-5.421936,0.5663147,-1.1732178,0.29281616,-6.01297
1968-08-01,-0.4494934,2.026062,-3.3261414,0.89733887,-1.7512817,1.5878296,-4.3311768
1968-09-01,-0.69851685,2.017395,-3.5331116,0.8135071,-1.3880005,1.2458191,-5.655487
1968-10-01,-2.9465637,1.305603,-6.2228394,1.0944214,-1.0314331,-0.33798218,-8.109802
1968-11-01,-4.9660034,0.617157,-8.838806,0.44058228,-0.61242676,-1.2910461,-12.914886
1968-12-01,-6.04364,-0.8764343,-10.629669,0.3081665,-1.1608276,-2.7623901,-16.67035
1969-01-01,-7.5516357,-1.8303528,-11.317261,0.035003662,-0.16394043,-4.4818115,-19.039276
1969-02-01,-8.760345,-2.4360962,-11.882477,0.08920288,0.63220215,-5.167511,-18.808197
1969-03-01,-9.892517,-2.6463623,-12.468079,0.28811646,0.7254944,-6.036133,-19.350708
1969-04-01,-9.182831,-2.756012,-12.131134,-0.16918945,0.859375,-6.089905,-18.525635
1969-05-01,-8.175995,-2.108612,-11.199158,0.37667847,-0.06378174,-5.0907593,-14.566406
1969-06-01,-5.552887,-0.47253418,-8.879089,0.9288025,-1.9231262,-3.0916748,-10.348633
1969-07-01,-2.5856628,0.9348755,-4.897156,1.2317505,-2.6072083,-0.3223877,-7.0983887
1969-08-01,-0.70840454,1.3697815,-3.6197815,1.2103271,-2.4573975,0.8606262,-4.3832703
1969-09-01,-0.6470337,1.5844421,-4.2532043,1.127594,-2.3683472,0.9614563,-5.0684814
1969-10-01,-2.5269775,1.0863953,-6.1326294,0.9387207,-1.5424805,0.14959717,-7.998535
1969-11-01,-4.639099,0.21920776,-8.406799,0.6770935,-1.6323242,-1.8317871,-11.032593
1969-12-01,-6.4778137,-1.0939331,-9.702484,0.5935364,-1.4282532,-3.0541687,-14.445435
1970-01-01,-8.143005,-1.6333008,-11.325531,0.33068848,-0.5159607,-4.4263306,-18.544464
1970-02-01,-8.919342,-2.4282532,-11.791443,0.15197754,0.17108154,-5.2868958,-19.661743
1970-03-01,-9.555389,-2.967682,-12.048828,0.19058228,0.34658813,-6.014374,-21.192474
1970-04-01,-8.960663,-2.3512573,-11.680359,0.23361206,0.44180298,-5.3726196,-21.138062
1970-05-01,-7.137268,-1.7825928,-10.038269,0.5062866,-0.63531494,-4.289459,-16.817627
1970-06-01,-4.5252686,-0.4883728,-8.2734375,1.4404907,-1.7198486,-1.9450684,-10.094849
1970-07-01,-2.397644,0.58084106,-5.4794617,1.541626,-2.0861816,-0.25494385,-4.724762
1970-08-01,-0.62976074,1.4395752,-3.1257935,1.5568237,-2.0906067,0.5392151,-3.409912
1970-09-01,-0.21417236,1.5065002,-3.2443237,1.6304626,-1.3986511,0.7409363,-5.2382507
1970-10-01,-2.1335144,0.9472656,-5.7225647,1.4844971,-1.2393188,-0.13388062,-7.933441
1970-11-01,-4.51886,0.10437012,-7.441559,1.3720093,-0.42303467,-2.0243835,-12.012085
1970-12-01,-5.7849426,-0.8750305,-9.255737,0.858551,-0.7040405,-3.131897,-14.654297
1971-01-01,-6.9128723,-1.5846252,-10.252716,0.46603394,0.09890747,-3.770172,-18.297699
1971-02-01,-7.904541,-2.4117432,-11.051178,0.1567688,0.6459656,-4.5933533,-20.309753
1971-03-01,-8.044861,-2.3494568,-11.17865,0.073272705,0.8895874,-4.7188416,-21.569305
1971-04-01,-7.6414795,-2.4990234,-11.884094,-0.31939697,1.0632019,-4.520508,-21.01767
1971-05-01,-6.1486206,-1.551178,-10.53653,0.12689209,1.024231,-3.059784,-18.501465
1971-06-01,-3.753662,-0.23742676,-7.8683167,0.73553467,-0.850647,-1.1629333,-12.327881
1971-07-01,-1.818634,0.70788574,-5.6595154,0.8279724,-2.4664307,0.15197754,-6.1087036
1971-08-01,-0.8648987,1.566742,-3.9917908,1.1719055,-2.722351,0.9446106,-4.3075256
1971-09-01,-1.1168823,1.613678,-4.1207275,1.2554321,-1.8422852,0.58340454,-4.566925
