,zgu850_cluster1,zgu850_cluster2,zgu850_cluster3,zgu850_cluster4,zgu850_cluster5,zgu850_cluster6,zgu850_cluster7
1965-01-01,-0.10656357,0.15935668,-0.43994254,-0.28221512,-1.3172195,0.040735245,0.3711811
1965-02-01,-0.07625656,0.17988738,-0.64557457,-0.23202896,-1.3149388,-0.0368248,0.44548264
1965-03-01,-0.18673095,0.05865898,-0.7661514,-0.17956161,-1.0894276,-0.06648026,0.42821044
1965-04-01,-0.016946029,0.053444672,-0.5197838,-0.14566955,-0.9861229,-0.037802123,0.2479969
1965-05-01,-0.1492546,0.16489677,-0.78537863,-0.199115,-0.1851017,0.071042635,0.41093865
1965-06-01,-0.027048493,0.21084633,-0.6126606,-0.22127494,-0.1665264,0.18607941,0.21247597
1965-07-01,0.02281189,0.16163826,-0.5142437,-0.33631173,-0.5116364,0.19552994,0.14795074
1965-08-01,-0.08798828,0.1590313,-0.4839363,-0.2968796,-0.46699065,0.1394783,0.09580956
1965-09-01,-0.08896637,-0.03324013,-0.5233685,-0.21019478,-0.35553855,0.17141494,-0.039432146
1965-10-01,-0.09483185,0.08668518,-0.40865746,-0.23268051,-0.6344948,0.15446854,0.060614396
1965-11-01,-0.11601486,-0.004562378,-0.5986473,-0.42169303,-0.88053626,0.14958039,0.37574348
1965-12-01,-0.07299729,0.13589326,-0.7114029,-0.44189757,-1.0020908,0.059310913,0.51391757
1966-01-01,-0.2425621,0.17757264,-0.6955196,-0.38993683,-0.9095253,-0.013457489,0.64661294
1966-02-01,-0.22450867,0.17429009,-0.689283,-0.15886346,-1.1996803,-0.081401065,0.58687514
1966-03-01,-0.19267121,0.11225472,-0.67352754,-0.14376488,-0.75886726,0.0157547,0.46674308
1966-04-01,-0.16181755,0.12932244,-0.6446434,-0.12636833,-0.64300233,-0.009518432,0.4322788
1966-05-01,-0.15361175,0.11094169,-0.596722,-0.13096389,-0.20580025,0.06203537,0.43359184
1966-06-01,-0.20350266,0.040372085,-0.3728691,-0.21761627,-0.19365577,-0.02330475,0.048906326
1966-07-01,-0.0840271,0.23304328,-0.49398613,-0.22253951,-0.22549362,-0.060394287,0.2576607
1966-08-01,0.15919113,-0.0049236296,-0.4362175,-0.15722199,-0.24387474,0.13326111,0.022319412
1966-09-01,-0.12899399,0.060394287,-0.4926731,-0.024617385,-0.44704932,0.13424607,0.04562416
1966-10-01,-0.1936554,0.0498909,-0.30984917,0.051860046,-0.77888983,0.22811966,-0.065317914
1966-11-01,-0.17494659,0.1739624,-0.51171035,-0.1316204,-0.779874,-0.0370903,0.3311844
1966-12-01,-0.06925659,0.16575623,-0.58523405,-0.1680542,-1.4639057,-0.0029541017,0.5622581
1967-01-01,-0.32850343,0.092738345,-0.5198582,-0.2031105,-1.4387531,-0.1988655,0.63284266
1967-02-01,0.0042449953,-0.005551529,-0.6563538,-0.06041069,-1.3463414,0.04277725,0.42385444
1967-03-01,0.0241642,0.066941455,-0.4620598,0.07445221,-1.1122093,-0.010123062,0.52083814
1967-04-01,-0.05910454,0.007836914,-0.47022325,-0.044409942,-0.41601714,0.06988029,0.44214058
1967-05-01,-0.06073723,0.11820908,-0.70892715,-0.0760849,-0.464019,0.058124922,0.37813798
1967-06-01,-0.12931137,0.1511898,-0.61422956,-0.16425171,-0.43299752,0.08457489,0.25470465
1967-07-01,-0.15510865,0.112004474,-0.5218174,-0.13682175,-0.50124514,-0.05518646,0.14531212
1967-08-01,0.07379913,0.10155525,-0.46434554,-0.0760849,-0.55773735,0.12147407,0.11984177
1967-09-01,-0.14139405,0.08588143,-0.44344673,0.014041138,-0.28017464,0.14792481,0.053879928
1967-10-01,-0.07445221,-0.029715348,-0.43593636,-0.24327508,-0.48589745,0.28409347,0.03951187
1967-11-01,-0.20866165,0.0173069,-0.35201454,-0.09796333,-1.1944981,0.047348786,0.12800522
1967-12-01,-0.06269646,0.1900486,-0.29878768,-0.20017166,-1.1556396,-0.009796905,0.37781143
1968-01-01,-0.082417294,0.11523819,-0.6272446,-0.17942123,-1.3226837,0.07330017,0.3934868
1968-02-01,-0.14295349,0.21333618,-0.54701537,-0.17723313,-1.2924156,-0.008023071,0.46715164
1968-03-01,-0.01677475,0.089710996,-0.5327934,-0.11450882,-1.0367771,-0.040114593,0.2829891
1968-04-01,-0.03610306,0.051419068,-0.48502046,-0.20421906,-0.42484894,0.083876036,0.3398792
1968-05-01,0.095545195,-0.1848915,-0.58785933,-0.18780899,-0.07913475,0.114873506,0.3128929
1968-06-01,-0.07949982,-0.095545575,-0.47335052,-0.1881729,-0.19619636,-0.00036468505,0.38254625
1968-07-01,-0.03902054,0.33404428,-0.6279739,-0.17322235,-0.28517762,-0.07840576,0.23047599
1968-08-01,-0.03209152,0.27751923,-0.5079956,-0.2964821,-0.46824533,0.105391696,0.11268501
1968-09-01,-0.06746521,0.06454773,-0.4660576,-0.101380154,-0.4718918,0.14003602,0.1779625
1968-10-01,-0.11377945,0.105027005,-0.30049363,-0.07804108,-0.8763195,0.26074448,0.041938018
1968-11-01,-0.12690735,0.13529511,-0.45912856,-0.21953507,-1.0298485,0.10940323,0.19400787
1968-12-01,-0.06600647,0.18562087,-0.6152107,-0.10466232,-1.5192444,0.10101547,0.32419738
1969-01-01,-0.06767197,0.18510398,-0.57455254,-0.11278763,-1.2781471,-0.03947525,0.43655357
1969-02-01,-0.030850982,0.12638816,-0.61734545,-0.19970016,-1.1716626,0.095869444,0.43688545
