,zgv850_cluster1,zgv850_cluster2,zgv850_cluster3,zgv850_cluster4,zgv850_cluster5,zgv850_cluster6,zgv850_cluster7
1965-01-01,-0.07211552,-1.1180845,0.58384115,0.22164473,0.049450636,0.049450636,0.31966296
1965-02-01,0.042533398,-1.053475,0.67420626,-0.072409846,0.12539268,-0.30185488,0.48670602
1965-03-01,-0.05710373,-1.0065262,0.6335861,-0.007947421,0.18691154,-0.36087182,0.44343668
1965-04-01,-0.16601281,-0.46610156,0.4818492,0.7915043,-0.027227258,0.13716662,0.2237052
1965-05-01,-0.23547916,-0.09330861,0.60621166,0.5071632,0.10890913,-0.26300076,0.092278406
1965-06-01,-0.11288285,0.0141287325,0.7505897,0.59914726,0.0604887,-0.32098752,0.053718664
1965-07-01,-0.07402873,0.12686439,0.6898068,0.9086553,-0.032084037,-0.2900809,0.15468034
1965-08-01,-0.11082234,-0.06490395,0.5585271,0.51893723,-0.028551828,-0.26476687,0.2793371
1965-09-01,-0.24592857,-0.043122124,0.2687406,0.59296596,-0.009566331,-0.17557915,0.2871374
1965-10-01,-0.011626768,-0.24548702,0.24033591,0.17631502,0.01633637,-0.11141108,-0.017955292
1965-11-01,-0.08477251,-0.42680597,0.3262858,0.4237153,-0.025755549,-0.035469055,0.029140543
1965-12-01,-0.10876195,-0.5969397,0.6237254,0.1988327,0.035763383,-0.03767667,0.17866981
1966-01-01,-0.11819277,-0.6563536,0.91053313,-0.5027174,0.10358145,-0.43183059,0.51964325
1966-02-01,-0.0941781,-0.99805677,0.6858656,-0.12152014,0.045859385,-0.21511964,0.4299499
1966-03-01,-0.041519355,-0.70438296,0.7800437,0.18965825,0.005063343,-0.09432278,0.47277126
1966-04-01,-0.072622776,-0.34705582,0.5439474,0.25099698,0.13294888,-0.11182747,0.34589845
1966-05-01,-0.10575147,-0.028644014,0.42069125,0.53468865,0.039494038,-0.2862957,0.30625978
1966-06-01,-0.07840943,0.105317496,0.26633173,0.67602825,0.023725366,-0.26228103,0.086944796
1966-07-01,-0.043255426,0.27139503,0.483766,0.90358925,0.017504692,-0.243185,0.14886217
1966-08-01,-0.05598607,0.07204409,0.5135673,0.83805525,-0.095624804,-0.22553563,0.41895524
1966-09-01,-0.107776836,-0.089838125,0.42546526,0.35645917,-0.026763368,-0.27848372,0.32318577
1966-10-01,-0.02329135,-0.2020996,0.15233421,0.42401853,-0.023725366,-0.28875506,0.07942212
1966-11-01,0.009548021,-0.29656702,0.24217233,0.92210656,0.046872042,0.2029676,0.118626855
1966-12-01,-0.07840943,-0.723045,0.37859315,0.18141222,0.03341808,0.22785035,0.17953157
1967-01-01,-0.048293162,-1.1272287,0.68109995,0.059783585,0.11840149,-0.18701105,0.53921795
1967-02-01,-0.15620336,-1.1547058,0.6857627,0.35337263,0.046461344,-0.13955054,0.37901798
1967-03-01,-0.053955127,-1.1678616,0.5307251,0.45062503,-0.012323069,-0.04046631,0.24196532
1967-04-01,-0.15753558,-0.06561208,0.49392232,0.3490429,-0.04829315,0.027477134,0.13189025
1967-05-01,-0.08909253,-0.22631168,0.6103255,0.5646968,-0.030641174,-0.20399693,0.097752
1967-06-01,-0.06444637,0.0694422,0.46577913,0.65462196,-0.0029975057,-0.3512078,0.057785273
