,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7
1965-01-01,-6.957326961469047,-0.7479254645530624,-14.169422785441082,1.6164256047598922,1.0056647761114712,-4.304018858316782,-450.4237651824951
1965-02-01,-8.13455642024173,-1.409435874283916,-15.480775833129883,1.3756593948678124,3.6676928914826497,-5.287408184360814,-504.49790954589844
1965-03-01,-8.78793197342112,-1.5407364777844361,-15.767498016357422,1.662063938152941,6.684605417580441,-5.532603006105165,-529.9932479858398
1965-04-01,-8.608785460266885,-1.2554356546112986,-15.612449645996094,1.8720559681518167,5.483261881203488,-5.3792898719375195,-512.206220626831
1965-05-01,-6.619221047510075,-0.5952631584321609,-13.225676218668621,2.3247037507310697,4.554631381199278,-3.8083733739079655,-407.0220470428467
1965-06-01,-3.6701947827882404,0.7857121000386248,-9.795049826304119,2.560858635962764,1.0025976033046329,-1.2574882120699495,-263.1182909011841
1965-07-01,-0.769945186904714,1.6821656564269403,-6.295084158579509,2.477134330363213,-1.4161285655251865,0.8319583293553945,-116.14058017730713
1965-08-01,0.774363701856589,2.3360856855758514,-3.808984359105428,2.5594619256031663,-2.745724546498266,1.8596645948049184,-55.81560134887695
1965-09-01,-0.04538862105411819,2.625349314525874,-4.767874479293823,2.8265738034550147,-2.7922013710285056,1.9645966388083793,-114.61141109466553
1965-10-01,-1.7677869977830332,2.1046192959101515,-7.488129933675131,2.815123600295827,-0.7304102182388306,0.9140297367766097,-240.50896167755127
1965-11-01,-3.8689661629592313,1.1392568096970066,-10.845011075337728,2.434516707553139,0.0047900681865626375,-0.6662372399020839,-327.63028144836426
1965-12-01,-5.590097210075282,0.13196073999308577,-13.13501278559367,2.129473791846746,-0.16002368567318753,-2.6046488736126876,-408.4282875061035
1966-01-01,-7.5003786932064,-0.8768191843321829,-14.745704332987469,1.955679926691176,2.7372580150078085,-4.359435390781712,-472.38430976867676
1966-02-01,-8.632344233838817,-1.532101029097432,-16.0834805170695,1.7240628788742838,3.9498551138516134,-5.315955587335535,-521.2189674377441
1966-03-01,-9.035973005656954,-1.682863813458067,-16.513069470723472,1.7462942419172842,3.592321379431363,-5.754230473492597,-528.1811237335205
1966-04-01,-8.645842950555343,-1.2447835219026817,-16.17727597554525,2.0847935465317735,2.8713719598178207,-5.117569098601471,-505.33995628356934
1966-05-01,-6.836753555491001,-0.31393462359303176,-14.034314155578613,2.499860223335556,0.48990306155434976,-3.613712014378728,-426.7568111419678
1966-06-01,-4.16125104397158,0.7857973527426672,-10.67936658859253,2.700564076628866,-1.1859533087960605,-1.6055654835056614,-265.5435800552368
1966-07-01,-1.6567571253716191,1.7218271891276042,-7.139608860015869,2.7678676798373836,-3.027943701579653,0.29203885713139094,-95.82105875015259
1966-08-01,0.2998922067352488,2.599355187078919,-4.470450480779013,2.796958292586894,-4.734842530612288,1.9673220209173254,-75.95350742340088
1966-09-01,0.20540920616705205,2.952428056736185,-4.23499862353007,2.920896720282639,-4.222600624479097,2.4137588771613867,-118.14966201782227
1966-10-01,-1.1309380018258397,2.488262003118342,-7.018679777781169,2.827377032630051,-2.9771256035771865,1.7153540173092403,-224.88374710083008
1966-11-01,-3.59345659424987,1.4792827644733468,-10.5068039894104,2.652948792976669,-1.3172843332948356,-0.2224081472770588,-294.1331148147583
