,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7
1965-01-01,9.178363e-05,4.8960104e-05,9.77496e-06,7.534413e-05,1.8860212e-05,5.2509713e-05,2.8812537e-05
1965-02-01,9.173876e-05,4.827812e-05,9.245525e-06,0.00010352997,1.7415476e-05,5.115471e-05,3.5551653e-05
1965-03-01,0.00010826799,3.9510986e-05,1.112099e-05,9.112856e-05,2.393923e-05,6.0792278e-05,2.7843394e-05
1965-04-01,9.561532e-05,4.7667923e-05,-5.2197997e-06,7.6223536e-05,2.0780548e-05,7.2861665e-05,2.9844494e-05
1965-05-01,7.390837e-05,4.4329772e-05,5.279225e-06,8.05398e-05,1.34222555e-05,6.7791625e-05,3.0463663e-05
1965-06-01,8.2837025e-05,4.603474e-05,4.534422e-06,6.731282e-05,1.4768286e-05,6.1851155e-05,3.5228608e-05
1965-07-01,8.850829e-05,3.8622606e-05,5.772768e-06,7.801824e-05,2.4773768e-05,6.2712614e-05,3.0741845e-05
1965-08-01,7.452754e-05,4.2463278e-05,6.0509497e-06,7.472496e-05,2.3777704e-05,6.0244893e-05,3.223145e-05
1965-09-01,7.1772665e-05,4.890627e-05,5.5484284e-06,6.881141e-05,3.3029413e-05,6.9317124e-05,3.7409176e-05
1965-10-01,9.001584e-05,5.7655456e-05,2.6679277e-06,6.342729e-05,2.7618376e-05,6.1806284e-05,4.370859e-05
1965-11-01,9.77241e-05,4.3172182e-05,1.0115955e-05,7.010359e-05,2.6676154e-05,7.158743e-05,3.457354e-05
1965-12-01,9.644986e-05,4.64206e-05,8.877609e-06,7.429423e-05,1.9631936e-05,6.521623e-05,3.0571347e-05
1966-01-01,0.00010813741,3.597192e-05,7.760404e-06,9.7807264e-05,1.0349324e-05,5.8091435e-05,3.1666787e-05
1966-02-01,9.415749e-05,3.6143003e-05,9.788955e-06,9.9689176e-05,1.4805626e-05,5.466163e-05,3.3393906e-05
1966-03-01,9.5705385e-05,4.9031245e-05,7.206419e-06,8.654023e-05,1.1758721e-05,7.345631e-05,2.4171728e-05
1966-04-01,9.444263e-05,4.7654434e-05,7.133099e-06,9.203117e-05,1.8821998e-05,6.2238156e-05,3.2766602e-05
1966-05-01,7.402674e-05,6.319853e-05,3.2878065e-06,6.728119e-05,2.022325e-05,6.513842e-05,3.6579306e-05
1966-06-01,8.0837475e-05,4.0697065e-05,3.581093e-06,7.115092e-05,1.3656927e-05,6.8437876e-05,3.218818e-05
1966-07-01,8.4250976e-05,4.160136e-05,6.1636288e-06,9.108615e-05,2.0345453e-05,5.8849088e-05,3.143053e-05
1966-08-01,8.810442e-05,4.3548447e-05,4.811261e-06,7.4010444e-05,2.9209174e-05,6.254774e-05,3.1609758e-05
1966-09-01,8.9611574e-05,4.623689e-05,4.265426e-06,7.520803e-05,1.9954407e-05,6.0250335e-05,4.1011168e-05
1966-10-01,8.2222425e-05,4.532445e-05,5.0149297e-06,8.038939e-05,3.2541215e-05,6.509769e-05,4.29664e-05
1966-11-01,8.8397705e-05,4.331219e-05,8.22477e-06,8.997818e-05,1.36487815e-05,7.695943e-05,3.241629e-05
1966-12-01,8.502493e-05,5.5222816e-05,9.414203e-06,8.351776e-05,2.2219216e-05,6.3452026e-05,2.8351038e-05
1967-01-01,9.035e-05,4.120579e-05,9.011308e-06,9.7528304e-05,2.0643312e-05,5.689916e-05,3.6466434e-05
1967-02-01,9.875543e-05,4.329913e-05,1.1642018e-05,6.546253e-05,1.37537445e-05,5.4043878e-05,2.8004859e-05
1967-03-01,8.898652e-05,5.731086e-05,1.6084318e-06,7.9763005e-05,1.6216023e-05,6.314709e-05,3.5704492e-05
1967-04-01,8.1214705e-05,4.967539e-05,5.0963126e-07,9.2611765e-05,1.2197777e-05,6.8544854e-05,4.042854e-05
1967-05-01,9.115205e-05,5.204142e-05,4.223098e-06,6.639291e-05,2.449313e-05,5.937748e-05,3.3274293e-05
1967-06-01,8.111846e-05,4.580151e-05,2.1056999e-06,8.325992e-05,1.7763972e-05,7.090287e-05,2.8710656e-05
1967-07-01,8.961212e-05,3.8679347e-05,2.2019462e-06,7.272104e-05,3.0612733e-05,5.9706315e-05,3.3587094e-05
1967-08-01,8.844113e-05,4.27778e-05,4.5118336e-06,8.456725e-05,2.2536142e-05,7.0646216e-05,3.0595464e-05
1967-09-01,8.803209e-05,3.8414673e-05,4.9529604e-06,9.213053e-05,1.82452e-05,6.879349e-05,3.9297654e-05
1967-10-01,8.834488e-05,4.985184e-05,6.7655833e-06,8.527305e-05,2.4084087e-05,6.8504756e-05,3.742889e-05
1967-11-01,0.00010092095,5.646871e-05,1.3967949e-05,6.555878e-05,2.6666674e-05,7.149638e-05,3.175843e-05
1967-12-01,8.4719635e-05,4.4373868e-05,1.4818115e-05,0.00010209996,2.1573685e-05,5.551162e-05,3.0571402e-05
1968-01-01,8.6717526e-05,4.3934986e-05,9.190839e-06,8.7573644e-05,1.4067386e-05,6.327145e-05,3.138202e-05
1968-02-01,0.00010459365,3.4136156e-05,5.636089e-06,8.7192115e-05,1.2708761e-05,7.669017e-05,2.02804e-05
1968-03-01,9.106326e-05,4.7387377e-05,8.492922e-06,7.885427e-05,1.1610695e-05,8.21898e-05,3.2619675e-05
1968-04-01,8.876477e-05,5.5511195e-05,2.9281523e-06,8.141332e-05,2.3698716e-05,7.8644356e-05,3.3996905e-05
1968-05-01,8.632669e-05,5.4822583e-05,7.12499e-06,9.175188e-05,2.1912032e-05,5.963295e-05,4.3702683e-05
1968-06-01,8.095734e-05,4.8587808e-05,5.5616415e-06,7.539257e-05,1.7864082e-05,6.976678e-05,3.6193036e-05
1968-07-01,8.556363e-05,4.4242075e-05,5.4220595e-06,7.278699e-05,2.3084545e-05,7.142319e-05,3.8296108e-05
1968-08-01,7.515993e-05,4.1915668e-05,7.999721e-06,7.813773e-05,2.3987193e-05,6.27038e-05,3.4406352e-05
1968-09-01,8.403751e-05,4.0510513e-05,5.8780365e-06,8.8020315e-05,2.5289983e-05,6.1866296e-05,3.7728467e-05
1968-10-01,8.867171e-05,4.3171927e-05,7.683333e-06,7.211699e-05,2.51597e-05,5.5287215e-05,4.245573e-05
1968-11-01,9.027228e-05,4.633584e-05,6.8830427e-06,7.106545e-05,1.7119635e-05,6.0377395e-05,3.29919e-05
1968-12-01,8.96395e-05,4.820628e-05,9.144316e-06,8.185068e-05,1.6077405e-05,6.46766e-05,3.3047734e-05
1969-01-01,0.0001050032,3.922605e-05,5.952979e-06,9.65534e-05,1.8329729e-05,5.886276e-05,3.7085352e-05
1969-02-01,0.00011200859,4.4507175e-05,3.8495577e-06,9.350208e-05,1.2759721e-05,8.128723e-05,2.1693355e-05
1969-03-01,0.000107756605,3.652681e-05,1.0665362e-05,9.9415134e-05,1.4619405e-05,7.585264e-05,2.0095475e-05
1969-04-01,8.8554974e-05,4.799182e-05,4.1926046e-06,6.806241e-05,1.6063814e-05,7.6773445e-05,3.1370902e-05
1969-05-01,7.942811e-05,4.381205e-05,4.580784e-06,7.222412e-05,1.8672776e-05,7.741441e-05,3.431389e-05
1969-06-01,7.5627504e-05,5.052856e-05,3.2085968e-06,8.050239e-05,1.7228367e-05,6.823337e-05,3.1036885e-05
1969-07-01,7.7748984e-05,3.7763584e-05,3.975941e-06,6.779158e-05,2.195881e-05,6.8025736e-05,3.34653e-05
