,mgv50_cluster1,mgv50_cluster2,mgv50_cluster3,mgv50_cluster4,mgv50_cluster5,mgv50_cluster6,mgv50_cluster7
1965-01-01,-0.069172,-0.18220201,0.24298505,-0.48008308,0.029434895,0.11450174,-0.15953712
1965-02-01,-0.1598315,-0.11729805,0.19441749,-0.30185485,0.0017661095,-0.1925042,0.017808115
1965-03-01,-0.091836855,0.01574769,0.020162916,-0.02634425,0.21531625,0.08344791,0.12642285
1965-04-01,-0.0628435,-0.18529268,0.14172897,-0.120977424,-0.005739808,-0.018396806,-0.0860971
1965-05-01,0.019427013,0.0432693,0.035910584,-0.0017660856,-0.04179754,-0.037382316,-0.04341645
1965-06-01,0.04768455,0.04135604,-0.0013245702,-0.017660927,-0.011921143,-0.016483545,-0.030906629
1965-07-01,0.0010302067,0.0039737104,0.057986747,-0.08874621,-0.036057733,-0.022664856,0.0030906678
1965-08-01,0.030759454,0.028699016,0.040472984,0.013687229,0.008241748,-0.020162916,0.018396806
1965-09-01,0.004120874,0.041356016,0.0073587177,0.08948209,0.005003929,-0.09492753,0.012362671
1965-10-01,0.020310093,0.09389732,0.10272779,-0.21781822,0.0008830309,-0.06696439,0.007800269
1965-11-01,0.07579486,-0.18853049,0.32378387,-0.119358495,0.051363897,-0.13157396,-0.034144472
1965-12-01,0.07608919,-0.24269071,-0.13554768,-0.19000223,0.0213403,0.19706663,-0.1861757
1966-01-01,0.038192034,-0.00072336197,-0.019819355,-0.39522988,0.04687207,0.20904362,-0.13121283
1966-02-01,0.0742141,0.15942287,0.038770724,-0.3431498,0.011284018,0.038915396,0.1222435
1966-03-01,0.050778054,-0.1720089,0.13945885,-0.20108695,0.055552077,0.14727087,0.03298402
1966-04-01,0.05092273,-0.045136023,0.1634736,-0.08491943,0.034720063,0.07363544,-0.13598685
1966-05-01,0.017649364,0.007812023,0.12875351,-0.10358147,0.0063653467,-0.06018138,0.035009384
1966-06-01,0.009114027,-0.0,0.022423362,-0.007812023,-0.034864713,-0.038481377,-0.03674536
1966-07-01,0.08680012,-0.0049186707,0.032260705,-0.03920474,-0.016636705,-0.020542692,-0.017793989
1966-08-01,0.0371794,-0.0017359972,0.020832038,-0.01736002,-0.013020014,-0.012296701,-0.033852052
1966-09-01,0.12296686,-0.011284018,0.07363544,-0.17866358,0.014032697,-0.025316715,0.075226784
1966-10-01,-0.08607678,0.05019939,-0.15262356,-0.010416007,-0.027486706,-0.08419611,0.1532022
1966-11-01,0.1776509,-0.21135828,0.12759617,-0.17374487,0.091284774,-0.22915229,0.020976687
1966-12-01,-0.06625743,-0.30452377,0.3110338,-0.34922582,0.10358147,-0.023580695,-0.0018806696
1967-01-01,-0.22015014,-0.04429648,0.20549567,-0.4048298,0.12323079,0.023813535,-0.044962596
1967-02-01,-0.10308088,-0.076935984,0.26494622,-0.39100796,-0.0016652823,0.039134108,-0.2416323
1967-03-01,-0.06777692,-0.0049958467,0.20699444,-0.1493757,-0.030141592,0.11057465,-0.111906886
1967-04-01,-0.10324742,-0.23313932,0.03080771,0.020149898,-0.030974234,-0.07060792,-0.090424776
1967-05-01,0.08126571,0.14537902,-0.017152417,-0.059950113,0.021482121,-0.085428916,0.014154887
1967-06-01,-0.016153216,-0.0009991645,0.00016653538,0.023147404,-0.059283994,-0.044463016,-0.008659458
1967-07-01,0.034304786,-0.008159876,0.03880105,-0.045795225,-0.008159876,-0.008159876,0.046128295
1967-08-01,0.021315599,-0.0118234875,0.03680272,-0.032639515,-0.008492922,-0.041798554,0.013988376
1967-09-01,-0.026977539,-0.010158205,-0.062114976,-0.098917685,-0.0023313998,-0.031473804,0.046461333
1967-10-01,-0.03230647,0.06611165,-0.020149898,0.036636163,0.029975057,-0.16053309,0.078934334
1967-11-01,-0.034970902,-0.36136597,0.30940923,-0.35353917,0.02731061,-0.12239814,-0.14071624
1967-12-01,-0.13039151,-0.18651147,0.025978375,-0.26977554,0.08626153,0.20066638,0.038967572
1968-01-01,-0.12316116,-0.13703446,0.08338151,-0.14099827,0.07417981,0.099661425,0.025764752
1968-02-01,-0.20654269,-0.2303255,0.30917692,-0.4432386,0.13590196,0.018403435,-0.19988915
