,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7
1965-01-01,0.050166905,0.016441703,-0.000315845,-0.013448715,0.021537244,0.02542454,-0.009298742
1965-02-01,0.07128453,0.03818971,0.008246779,0.021957457,0.021327138,0.027578354,-0.035039127
1965-03-01,0.057521284,0.03078276,0.024373949,-0.01733607,0.015233457,0.012922049,-0.009193659
1965-04-01,0.01938343,0.029732168,0.02069676,-0.09749907,0.020118892,-0.009193659,-0.026476502
1965-05-01,0.016966999,-0.014079094,0.012922049,-0.05936122,-0.12712681,-0.03446132,-0.2146442
1965-06-01,0.01701951,-0.10448575,0.0032037497,0.010190427,-0.03614229,-0.039714456,-0.28787303
1965-07-01,-0.009771526,-0.085837066,0.00010442734,0.026685297,-0.02469045,-0.028577805,-0.20681703
1965-08-01,-0.0012614131,-0.08468139,0.0033613443,0.029942274,-5.3167343e-05,-0.028998017,-0.1985696
1965-09-01,0.009822726,-0.11646289,0.013289809,0.025687218,-0.0075652003,-0.012030363,-0.17030764
1965-10-01,-0.0045183897,-0.089829445,0.006408155,0.03755933,-0.000315845,0.003151238,-0.079113066
1965-11-01,0.012186646,0.0029936433,0.0072486997,0.012764454,-0.029680908,0.012764454,-0.10548383
1965-12-01,0.0388726,0.022535324,0.027525842,0.019593596,-0.020225286,0.016441703,-0.03924167
1966-01-01,0.04694581,0.013891816,0.012979984,-0.0022476315,0.025882483,0.029484212,-0.019800425
1966-02-01,0.043252885,0.024697065,0.03518319,-0.023584545,0.030760765,0.028891504,-0.040453434
1966-03-01,0.051778555,0.018086255,0.018496633,-0.03256607,-0.008356929,0.017949522,-0.013964713
1966-04-01,0.036870062,0.018633366,0.019180477,-0.042094767,-0.034617722,-0.013463199,-0.051988184
1966-05-01,0.02989453,0.0028586388,0.021414459,-0.06402439,-0.04528618,-0.011821866,-0.15643871
1966-06-01,0.016809702,-0.050118923,-0.00028717518,-0.030833602,-0.0585078,-0.013599932,-0.25300193
1966-07-01,-0.006669998,-0.021076977,0.007098675,0.04092771,-0.017064929,-0.016928136,-0.2171213
1966-08-01,-0.017338455,-0.049480617,-0.011411548,0.026976645,-0.010454118,-0.027596593,-0.16190976
1966-09-01,-0.0021564364,-0.032657266,0.0131623745,0.030396044,0.010381281,-0.019070983,-0.09160733
1966-10-01,0.01872456,-0.12557316,0.0045911074,0.02971214,0.02364844,0.015122831,-0.03904009
1966-11-01,-0.0032506585,0.0094694495,0.010244489,0.0037704706,-0.032885253,0.01325357,-0.096303284
1966-12-01,0.016399384,0.03878492,0.0074633956,0.0073722005,-0.004436016,0.022691011,-0.0671702
1967-01-01,0.04327947,0.024603367,0.038518906,0.0051949024,0.01142025,0.018534958,-0.0100284815
1967-02-01,0.09465188,0.022196949,-0.033255935,-0.03911507,0.025126517,0.014925301,0.0006958246
1967-03-01,0.036740243,0.03422916,0.00090515614,-0.014213681,-0.017195582,-0.008511424,-0.044974327
1967-04-01,0.039565206,0.020052075,-0.0063664913,-0.14322007,-0.039690614,0.00566566,-0.083268166
1967-05-01,0.03511852,0.007025838,0.024969578,-0.05632639,-0.08944118,-0.0011351109,-0.28206158
1967-06-01,0.027375996,-0.07311928,0.008909225,-0.0023384094,-0.079606175,-0.017927885,-0.33317232
1967-07-01,0.009118438,-0.07275307,0.0031023026,0.035380065,-0.027919888,-0.043666482,-0.2875545
1967-08-01,0.02308625,-0.058680534,-0.014370561,0.03177041,-0.0015536547,-0.045654416,-0.21400094
1967-09-01,-0.007517457,-0.061453223,-0.005529523,0.031665802,0.013983607,-0.013899803,-0.1292522
1967-10-01,0.0007481575,-0.09221387,0.0082291365,0.027062118,0.0022653341,0.02204001,-0.05616951
1967-11-01,0.011838794,0.0012190342,-0.013324261,0.037158728,-0.03524387,0.00932765,-0.08682549
1967-12-01,0.039722145,0.027219057,0.017122447,0.0024222136,0.029573202,0.012309551,-0.02394402
1968-01-01,0.05820465,0.018330991,0.036705613,0.0057216883,0.0074698925,0.025286555,-0.058552265
1968-02-01,0.02387315,0.018851727,-0.013731599,-0.030097663,0.0058704615,0.0056101084,-0.026489675
1968-03-01,0.039904445,0.015987664,0.007135123,-0.061974287,-0.017525554,0.0002911389,-0.012355357
1968-04-01,0.00438264,0.024951816,-0.0032052398,-0.13513798,-0.085742235,-0.011537045,-0.1696927
1968-05-01,0.019595653,-0.047914326,0.016657203,-0.18427336,-0.10192233,-0.023662806,-0.26744264
1968-06-01,0.023017645,-0.08611423,0.028931737,-0.11222547,-0.09076363,-0.027531147,-0.2823953
