,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7
1965-01-01,-0.0005133529736088927,0.011240583990002051,7.386951048309648e-05,-7.676763611591548e-06,-0.008069542673183605,0.0006074141960458031,1.1137214663730924e-06
1965-02-01,-0.000544327882711183,0.01722323358990252,5.3324528640327375e-05,-4.397143505537914e-06,-0.001785383210517466,0.0006854736316849344,-2.8872555563317464e-07
1965-03-01,-0.00046367207356855613,0.018787318549584597,6.410566259416684e-05,-7.736500088059822e-06,0.0027623987989500165,0.0007311345793173781,1.614666546499523e-06
1965-04-01,-0.00042214940714819187,0.009932244574883953,4.8161236268892284e-05,-6.096506578800903e-06,-0.004123883991269395,0.0005196795037980856,1.356948052335026e-06
1965-05-01,-0.00020249434865862978,0.017279766325373203,5.700057954527437e-05,-8.232419435961393e-06,0.021030698553659022,0.0008953000360634177,-1.1514315664950034e-06
1965-06-01,-9.787480104767548e-05,0.022217896184884012,4.696490967554772e-05,-9.474672533368272e-06,0.03770620096474886,0.0011255910586831825,-1.0289873672707558e-06
1965-07-01,-0.00028393653999294406,0.023399709607474506,7.465543084046138e-05,-1.1164294306355077e-05,0.035823555663228035,0.0013466999267360993,1.2412968430908222e-07
1965-08-01,-0.0002566732787685892,0.020302049233578146,5.214112661633407e-05,-1.0317654260389578e-05,0.03250245354138315,0.0011914381632647875,6.368176504641573e-07
1965-09-01,-0.00015608083313881335,0.015862847794778645,5.8896616142841846e-05,-8.689991886604402e-06,0.023785571102052927,0.0007998160331875884,-8.93009839620347e-07
1965-10-01,-0.00024891459443923935,0.011289938993286341,5.047160617063387e-05,-6.833446453916454e-06,0.005474197678267956,0.00032188238817200594,1.1138288175380868e-07
1965-11-01,-0.00036704831555570394,0.009232309821527451,8.133290845892458e-05,-7.82973702458409e-06,-0.0007973983883857727,0.0005844441018000776,-1.0976499370805133e-06
1965-12-01,-0.0004729586097792807,0.0155640285811387,6.445898829302417e-05,-8.33488062466067e-06,0.006960213795537129,0.0006970555010151916,-8.216107794112304e-07
1966-01-01,-0.0004119031721281565,0.019579786749091,6.514398072405519e-05,-6.663272186054959e-06,0.015879508282523602,0.000693847843129853,-1.3772455768427487e-06
1966-02-01,-0.0005820416183930568,0.019045356020797044,6.927849816357983e-05,-7.709255491420753e-06,0.005737554238294251,0.0008107378692199874,-5.837552494302232e-07
1966-03-01,-0.0003790803351545368,0.014838346396572888,3.97784950629492e-05,-6.092625607998809e-06,0.00782720890128985,0.000818896192608268,-1.567063727458433e-07
1966-04-01,-0.00034442848779938436,0.014075805665925145,5.5114040670949696e-05,-7.46138585889831e-06,0.005302514909999445,0.0006862705569281907,1.1937399323004782e-07
1966-05-01,-0.00011879266656416638,0.014633862883783877,3.921253275101272e-05,-7.890673024316181e-06,0.013683130964636803,0.00046147958658236476,-9.220061878000339e-07
1966-06-01,-8.901073339405808e-05,0.015332043403759599,5.202685510344703e-05,-9.213883354263113e-06,0.012452964438125491,0.0007631179219710507,-1.0114601558424987e-06
1966-07-01,-0.00011499296306283213,0.018908489437308162,5.346487341739702e-05,-1.0116795987670367e-05,0.03106025978922844,0.0010777073579707314,7.061410588535398e-07
1966-08-01,-0.00018417904357193038,0.019238435197621584,5.6357833143140716e-05,-1.1584473739526184e-05,0.028348190244287252,0.0011717753035814633,9.987968632057822e-07
1966-09-01,-0.000172542885676111,0.017350006964989007,4.281183529591154e-05,-9.22146717438098e-06,0.01801315665943548,0.0007205955625977366,5.880581608965128e-07
1966-10-01,-0.00021604320698481223,0.012548280938062817,6.129228365482829e-05,-6.424540033229789e-06,0.00120304393931292,0.0003296258520484636,-1.4257481882937316e-06
1966-11-01,-0.0002940277309707281,0.0019134453395963646,5.5157267654846814e-05,-4.399913587039686e-06,-0.01461478677811101,0.0003923330431072307,-9.607732345156841e-07
1966-12-01,-0.0004748557495821098,0.008193000394385308,5.0999343719532976e-05,-5.574860153774643e-06,-0.014940659457352012,0.00043468732785965713,-2.2283928353366328e-07
1967-01-01,-0.0005348220094509253,0.016621084068901837,6.380666621095899e-05,-6.348548472865637e-06,0.0029197466574260034,0.0007890515657241588,8.107603900411743e-08
1967-02-01,-0.0005218288027787243,0.013392852270044386,5.604332337887691e-05,-7.515869095422009e-06,-0.010297957487637177,0.000580336563871242,1.6089550432714836e-06
1967-03-01,-0.0004678385514787144,0.007882802310632542,4.81232258867489e-05,-6.289101984097529e-06,-0.01375798019580543,0.0007870455842099285,1.3242944222705926e-06
1967-04-01,-0.000271845568601169,0.012464085011743009,5.4883444785705896e-05,-4.806587854747745e-06,0.008149883069563657,0.0007856701683652187,4.5572009552262757e-07
1967-05-01,-0.00032338793971575797,0.01787387882359326,7.933786686667839e-05,-8.415212180054845e-06,0.020891171880066395,0.00074000220463079,1.2174436527684087e-06
1967-06-01,-0.00014995819748781452,0.01904165546875447,4.196384192515065e-05,-8.321372376395592e-06,0.022209735470823944,0.0008333189595889831,-7.628341852374715e-07
1967-07-01,-0.0003443891645557332,0.020795728778466582,6.652155337048627e-05,-1.1287193337456136e-05,0.02808070566970855,0.0013812744457806858,1.2456665201977471e-06
1967-08-01,-0.0003396600236142562,0.02210707461927086,5.500188048504891e-05,-1.0923451973270766e-05,0.0250513810897246,0.0011261575439545724,3.635942594623235e-07
1967-09-01,-0.0001514316946585578,0.014862199896015227,5.1524037709376505e-05,-9.12645839398523e-06,0.015713971515651792,0.0004967533771248002,3.7426269490955144e-07
1967-10-01,-0.0002414203580966304,0.016361221787519753,5.55589135079312e-05,-8.393947438436588e-06,0.013422527990769595,0.00050153217411467,-5.685323576999833e-07
1967-11-01,-0.0004528266303664581,0.008346384129254147,6.348977876768913e-05,-8.11502531767985e-06,-0.014049926539883018,0.0005270820630747558,3.441033363011619e-07
1967-12-01,-0.00048583206080365926,0.015372299822047353,4.3690699515406906e-05,-6.213290601934455e-06,0.0012458782293833792,0.0006583362846868112,-4.0039005338734397e-07
1968-01-01,-0.0005216297061203725,0.014913248014636338,5.3681225965971984e-05,-6.262846040707186e-06,0.0022985306713962927,0.0009296286277406449,-2.241489533665637e-07
1968-02-01,-0.0004457762274383144,0.008766876271693036,6.235814648139888e-05,-4.847372360800567e-06,-0.011703656491590664,0.0003358784462242121,-7.100876500555301e-08
1968-03-01,-0.0003982294980563562,0.012570088438224047,5.4770920801924407e-05,-4.106645281552892e-06,0.0005853631591890007,0.0006707193928637674,8.56215466780798e-07
1968-04-01,-0.00021638324224940416,0.008294150029541925,5.9554395193117664e-05,-6.0677418474869705e-06,-3.532259142957628e-05,0.0005185776119885434,-3.297243071169002e-07
1968-05-01,4.757255489742172e-05,0.014012461178936064,4.2967485569533885e-05,-8.642936287002977e-06,0.02145417674910277,0.0006591892348036968,7.96671837494365e-07
1968-06-01,8.945905640509658e-06,0.015584184438921511,3.790758000832283e-05,-9.074024716847778e-06,0.022143725072965026,0.0006629278816814933,-2.689270827191525e-07
1968-07-01,-0.00025330019442745567,0.022250739857554436,5.875485190439836e-05,-1.0513034643614279e-05,0.03366968303453177,0.0012873723920035574,2.4408594510662495e-07
1968-08-01,-0.0003133859122912823,0.0196851760847494,6.531167855428066e-05,-1.1005855098985264e-05,0.027766189305111766,0.001235577240419973,8.572994335595684e-07
1968-09-01,-0.00021489335763776168,0.017005154222715646,5.0063964148908516e-05,-8.461745619279564e-06,0.01532176393084228,0.0007111284503480418,-1.264276810226355e-07
1968-10-01,-0.00027550560678884557,0.015271514712367207,4.591482658205287e-05,-8.750122707480708e-06,0.005415917985374108,0.0005507327711841623,-8.276144637334039e-07
1968-11-01,-0.00038075539288746023,0.011870305752381682,6.553653163012183e-05,-7.850330251104647e-06,-0.005485631845658645,0.000499511432800708,2.5321125223031786e-07
1968-12-01,-0.0005534119819375602,0.012594283907674253,6.012008790483897e-05,-7.506106556047308e-06,-0.00698290896252729,0.0006439925657884617,-1.8647429420698678e-07
1969-01-01,-0.00048287352414759385,0.012072328536305577,5.260050264561349e-05,-5.4146422740587515e-06,-0.004332559910835698,0.0006047555091624547,-1.165427492077513e-06
1969-02-01,-0.0004072145781141113,0.010347161151003093,6.746415367940373e-05,-2.709482349239635e-06,-0.0014383229427039623,0.0005418567785194942,-9.492750712476144e-07
