,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7
1969-06-01,21.788116,26.86847,18.461914,28.269806,25.417877,24.249329,16.99237
1969-07-01,24.203186,27.723724,21.891693,28.0206,24.18164,26.466461,19.69046
1969-08-01,25.824493,27.90268,22.913116,27.743225,24.0755,27.393524,22.149628
1969-09-01,25.996796,28.228271,22.390625,27.771423,24.275482,27.605286,21.575348
1969-10-01,24.284698,27.898071,20.679047,27.750397,25.269196,26.961273,18.81314
1969-11-01,22.346008,27.204315,18.578308,27.6622,25.352783,25.15332,15.952515
1969-12-01,20.467285,25.851166,17.242615,27.538635,25.516846,23.89093,12.499664
1970-01-01,18.88971,25.399414,15.707184,27.363403,26.516754,22.606384,8.488251
1970-02-01,18.190308,24.681396,15.318207,27.261627,27.280731,21.822754,7.4479065
1970-03-01,17.828705,24.416412,15.335266,27.574677,27.730682,21.36972,6.19162
1970-04-01,18.70633,25.315735,15.986633,27.900604,28.108795,22.294373,6.5289307
1970-05-01,20.37793,25.732605,17.476929,28.021484,26.879883,23.225739,10.697571
1970-06-01,22.446777,26.483673,18.698608,28.412537,25.252197,25.026978,16.877197
1970-07-01,24.108551,27.087036,21.026733,28.047821,24.420013,26.251251,21.781433
1970-08-01,25.643768,27.713104,23.147736,27.830353,24.182922,26.812744,22.863617
1970-09-01,26.037903,27.758575,23.007751,27.882538,24.853424,26.993011,21.013824
1970-10-01,24.419495,27.500275,20.830444,28.037506,25.31369,26.419128,18.619568
1970-11-01,22.081543,26.704773,19.158844,27.972412,26.177368,24.57602,14.588318
1970-12-01,20.746765,25.656677,17.27597,27.390259,25.827667,23.39981,11.877411
1971-01-01,19.643738,24.971985,16.303894,27.022644,26.655518,22.786438,8.258911
1971-02-01,18.7034,24.196198,15.556763,26.76471,27.253906,22.014587,6.2981873
1971-03-01,18.811127,24.50653,15.677338,26.92926,27.745575,22.137146,5.286682
1971-04-01,19.597778,24.740234,15.355164,26.91986,28.30246,22.71875,6.221588
1971-05-01,20.98877,25.586212,16.60086,27.264282,28.161621,24.077606,8.635925
1971-06-01,23.037964,26.5542,18.92331,27.52716,25.940979,25.628693,14.463745
1971-07-01,24.596436,27.122955,20.755554,27.243042,23.948639,26.567047,20.306366
1971-08-01,25.277863,27.709503,22.15097,27.314667,23.42041,27.087372,21.835236
1971-09-01,25.08368,27.81424,22.079834,27.455994,24.358276,26.783966,21.633636
1971-10-01,23.250427,27.720367,20.79953,27.845367,24.635498,26.170746,19.48413
1971-11-01,21.63263,26.694061,19.233124,27.372498,25.16867,24.564331,16.369598
1971-12-01,20.443268,25.46167,18.078827,27.001892,25.337646,23.078949,11.903137
1972-01-01,19.402222,24.61792,16.401245,26.525116,26.211884,22.264496,10.026276
1972-02-01,18.75467,24.21762,15.31134,26.411774,27.420868,21.825928,7.9205933
1972-03-01,18.47586,23.913452,14.8263855,26.553833,27.452454,21.398376,7.6331787
1972-04-01,19.418,24.644196,16.25299,26.924927,27.893372,22.309448,8.135803
1972-05-01,20.516022,24.939758,17.743652,27.280762,27.177917,23.069824,10.936859
1972-06-01,22.635132,26.06363,19.750366,27.828339,25.067444,24.464874,16.68866
1972-07-01,24.716888,26.929718,22.648499,27.65857,23.994293,25.649475,20.853668
1972-08-01,25.999542,27.518433,23.712585,27.544739,23.904846,27.110962,22.68341
1972-09-01,25.677216,27.902954,22.586334,27.363007,24.330475,27.19992,21.851288
1972-10-01,23.505981,28.0029,19.589203,27.96991,25.495483,26.434753,18.829285
1972-11-01,22.315643,26.851776,18.636078,27.668121,26.275024,24.85608,13.549957
1972-12-01,21.120056,25.959839,17.028229,27.09375,26.742249,23.674805,12.0234375
1973-01-01,19.696167,25.487366,15.695251,26.904358,27.551422,22.869934,9.287079
1973-02-01,19.09668,24.716034,15.002075,26.799988,27.881042,22.124298,8.366211
1973-03-01,19.002014,24.729614,15.117096,26.728638,28.380066,21.941772,9.00116
1973-04-01,19.245697,24.87378,15.890411,27.06018,28.789764,22.039856,9.441925
1973-05-01,20.246185,25.850952,16.799133,27.908234,28.10968,23.281586,11.373932
1973-06-01,22.50003,26.878143,19.049103,28.212097,25.929596,24.75,16.693298
1973-07-01,24.407288,27.369385,21.149567,27.924713,24.37915,25.68399,21.883057
1973-08-01,25.263092,27.383942,23.069916,27.684937,24.633026,26.587372,24.007294
1973-09-01,26.396088,27.654816,22.793243,27.863556,25.512146,27.380066,22.402954
1973-10-01,24.702423,27.527649,21.342773,28.222778,26.034454,26.484467,17.909302
1973-11-01,22.649048,26.490753,19.148132,28.021332,25.998535,25.31894,14.25354
1973-12-01,20.776276,25.436401,18.190857,27.396088,26.44223,23.216522,12.826843
1974-01-01,19.620636,24.383698,17.030823,26.602966,27.09439,21.941223,11.805206
1974-02-01,18.897675,23.77185,16.411652,26.496246,27.905457,21.55014,10.181122
1974-03-01,18.503662,24.06015,15.645111,26.122803,28.219208,21.813965,9.475311
1974-04-01,19.073395,24.160004,15.561432,26.076294,28.603455,22.185455,9.368103
1974-05-01,20.711182,25.003845,17.020538,26.680786,27.62793,23.17517,13.00589
1974-06-01,22.614258,26.44046,18.655396,27.047882,25.842804,25.232452,17.944183
1974-07-01,24.2016,27.309265,20.676422,27.64505,24.450745,26.177612,20.59909
1974-08-01,25.398376,27.33667,21.931427,27.597565,23.957855,26.81247,23.090515
1974-09-01,25.09784,27.17221,21.892761,27.384155,24.68863,26.597565,22.032257
1974-10-01,23.68277,26.790436,20.998993,27.574554,24.711151,25.872192,17.352905
1974-11-01,22.448792,26.061127,19.122345,27.158508,25.116425,24.651917,15.231995
1974-12-01,20.971558,25.60492,17.624542,26.929443,25.449768,23.680328,12.445923
1975-01-01,19.59256,24.476501,16.847656,26.60849,26.659851,22.355347,10.57196
1975-02-01,18.645844,23.97107,15.848145,26.423187,27.357635,21.692017,9.4583435
1975-03-01,19.087616,24.139404,15.806671,26.700897,28.078033,21.914062,7.6601562
1975-04-01,19.678833,24.54013,16.379974,27.060608,28.693298,22.032867,7.6483765
1975-05-01,21.111633,25.430267,17.620392,27.418457,27.727753,23.267181,11.213165
1975-06-01,22.727356,26.988953,19.480347,27.451935,25.958801,25.293549,16.371948
1975-07-01,25.151642,27.179901,22.046082,27.447693,23.961182,26.360962,19.723145
1975-08-01,26.529266,27.767822,23.517517,27.22467,23.73346,27.450531,22.084259
1975-09-01,25.868744,27.937073,22.951782,27.235992,24.430298,27.49765,20.41858
1975-10-01,24.257263,27.27182,21.049408,27.40857,25.261017,26.475983,17.821716
1975-11-01,22.357239,26.571228,19.201233,27.459015,26.183685,25.25299,15.769409
1975-12-01,20.698608,25.18747,18.034363,27.110596,25.926727,23.209198,13.074493
1976-01-01,19.273682,24.098053,16.879395,26.639038,26.502289,21.925049,10.016266
1976-02-01,18.548187,23.434723,15.746643,26.503296,27.091034,21.42331,8.982971
1976-03-01,18.571564,23.49936,15.409515,26.302887,27.21637,21.586426,8.540405
1976-04-01,19.530273,24.030945,15.955994,26.508759,27.391388,21.920074,9.886505
1976-05-01,20.784851,25.035889,16.739685,26.82602,26.713623,23.531677,12.518463
1976-06-01,23.10205,26.19101,19.937012,27.301392,24.69577,25.136322,17.183228
1976-07-01,25.639557,27.215363,22.358154,27.161652,23.027985,27.391388,22.151794
1976-08-01,25.618164,27.881195,22.29898,27.20343,23.320343,27.093048,22.00711
1976-09-01,24.474976,27.812561,21.12497,27.420227,24.474976,26.508759,21.358673
1976-10-01,23.718658,27.721558,20.041962,27.937378,24.58786,26.0831,18.45221
1976-11-01,23.210968,27.110443,18.967865,27.335693,24.578918,25.95282,13.987366
1976-12-01,21.884277,26.090576,17.339355,26.993591,25.484924,24.560028,10.615967
1977-01-01,20.104889,25.213684,16.483978,26.44516,26.776001,23.038818,8.250519
1977-02-01,19.452423,24.916412,15.876251,26.218903,27.296143,22.596039,6.5830994
1977-03-01,19.003326,24.63324,15.726898,26.936096,27.44455,22.419434,7.0930176
1977-04-01,19.163422,24.696503,16.40271,27.384216,27.81189,22.0336,9.184204
1977-05-01,21.263855,25.4346,18.522614,27.51654,26.569702,23.456268,12.303986
1977-06-01,23.085999,26.677734,19.718079,27.843994,25.330475,25.86908,15.60672
1977-07-01,25.389343,27.24115,22.084686,27.600708,24.029419,26.911285,19.704956
1977-08-01,26.2948,27.53894,23.480103,27.266449,24.052307,27.15213,22.85196
1977-09-01,26.32013,27.902863,22.858307,27.252838,24.766052,27.542816,21.852112
1977-10-01,24.500885,27.973907,20.802124,27.39978,25.473999,26.88501,18.238464
1977-11-01,22.18637,26.930267,18.956635,27.43335,25.574707,25.226349,15.837341
1977-12-01,20.649841,25.983917,17.24347,27.502441,25.661316,23.563782,12.133209
1978-01-01,19.39389,24.897766,16.370361,27.127258,26.339935,22.282623,7.216095
1978-02-01,19.12616,24.527557,16.179932,26.831482,26.549225,21.955414,5.517761
1978-03-01,19.020325,24.52127,15.785553,26.926208,27.159637,21.729218,4.1176453
1978-04-01,19.724976,24.970276,16.347168,27.14804,27.293518,22.431,4.7729797
1978-05-01,20.655334,25.707306,17.500305,27.475708,26.575317,23.515045,10.610352
1978-06-01,21.957336,26.246674,18.631256,27.777771,24.905518,24.678345,15.939728
1978-07-01,24.5029,26.552124,20.985413,27.670013,23.673065,25.951385,19.859314
1978-08-01,26.619781,27.490204,23.402435,27.566101,23.269531,27.335083,23.846588
1978-09-01,26.658936,28.038757,23.584625,27.390656,24.158325,27.65213,21.00766
1978-10-01,24.233215,27.770538,20.781952,27.565125,25.044708,26.795715,17.690247
1978-11-01,22.300018,27.21521,19.49057,27.45639,26.205597,25.237518,15.5685425
1978-12-01,20.908081,25.991974,17.197784,27.22342,25.990051,24.243866,11.074799
1979-01-01,19.14508,25.191162,15.712494,26.935242,26.768433,22.817017,8.012268
1979-02-01,18.108887,24.550476,15.024902,27.241821,27.138336,21.536621,6.131317
1979-03-01,18.238953,24.108063,15.239105,27.478271,27.642181,21.316132,7.1655884
1979-04-01,18.972473,24.337738,15.814026,27.687134,28.039642,21.498901,9.389343
1979-05-01,20.232544,25.381195,17.514618,27.970978,27.159119,22.897766,13.321442
1979-06-01,21.838837,26.713806,19.241302,28.199219,26.003967,25.004028,18.821106
1979-07-01,23.943176,27.26648,21.720367,27.890228,24.307251,25.8768,21.53952
1979-08-01,25.477417,27.826874,23.778778,27.791595,24.380768,26.934296,23.500732
1979-09-01,25.583313,28.213226,23.400635,27.556122,24.67038,27.35785,21.336456
1979-10-01,24.967773,27.83609,21.535187,27.756775,25.367157,26.869019,18.240875
1979-11-01,23.135681,26.781494,20.007233,27.814789,25.833282,25.357483,16.01471
1979-12-01,21.034729,26.062958,18.177063,27.859772,25.852142,23.87741,12.759094
1980-01-01,19.74823,24.690674,17.384155,27.177979,26.368347,22.55722,10.20929
1980-02-01,18.622864,24.700073,16.379059,27.12204,26.933502,22.079163,7.7225037
1980-03-01,18.607513,24.305634,15.966797,27.171051,27.269531,21.977203,7.854645
1980-04-01,18.902985,24.922272,16.73291,27.53775,27.785675,21.866852,8.283691
1980-05-01,20.400513,25.943726,18.074524,27.911407,26.390594,23.2471,12.465973
1980-06-01,22.79129,27.26358,19.88385,28.069275,24.600616,25.423096,15.616425
1980-07-01,25.25879,27.307617,22.272644,27.738678,23.697418,26.536102,19.801697
1980-08-01,26.312897,27.817871,23.633606,27.47638,23.712769,27.37741,23.018463
1980-09-01,26.027863,27.950989,23.057037,27.66394,24.825775,27.582794,23.027863
1980-10-01,24.489746,27.708496,21.677307,27.624847,25.380554,26.714752,19.244934
1980-11-01,22.704681,27.351166,19.50821,27.27597,25.635895,25.63144,14.423248
1980-12-01,20.86026,26.282715,18.015137,27.246765,25.45578,23.953796,11.950806
1981-01-01,20.185944,25.164307,17.254059,26.62793,26.249084,23.25415,8.797852
1981-02-01,19.159607,24.512207,16.337433,26.56897,27.243622,22.129395,7.8227844
1981-03-01,18.827393,24.6409,16.319489,27.351807,27.95929,21.711578,8.129364
1981-04-01,18.957611,24.657806,16.072906,27.650665,28.485779,21.664429,6.233551
1981-05-01,20.447388,25.913788,17.43863,27.959808,27.147247,23.307465,10.698242
1981-06-01,23.137787,27.010895,19.2247,28.090027,25.480621,25.283234,17.454498
1981-07-01,24.629608,27.758331,20.983093,27.791656,23.990845,26.69867,21.452698
1981-08-01,25.670288,27.871613,22.954254,27.661438,24.51529,27.447662,21.661346
1981-09-01,25.184814,28.177155,22.603607,27.822418,25.388855,27.98236,20.618103
1981-10-01,24.447601,27.595825,21.079498,28.00595,26.49414,26.94168,15.36853
1981-11-01,22.28833,26.92218,19.285187,27.709106,26.86734,24.971039,12.305939
1981-12-01,20.698578,25.8656,18.127106,27.701416,26.877075,23.357727,9.549927
1982-01-01,19.138245,24.747437,16.589264,27.160767,27.092163,22.109833,7.3470764
1982-02-01,18.57898,24.10608,16.118591,26.56894,27.98288,21.6492,6.6100464
1982-03-01,18.384705,24.047974,15.993927,26.772217,28.922668,21.865997,7.0456543
1982-04-01,18.552948,24.634277,16.034485,26.885376,27.7641,22.146881,7.6925354
1982-05-01,20.571716,25.193573,17.25415,27.79712,27.095154,23.221863,11.095215
1982-06-01,22.968506,26.390198,18.511383,28.169647,24.805511,25.486969,15.239899
1982-07-01,24.81903,27.30545,20.329895,27.5643,22.624023,26.537903,19.94635
1982-08-01,26.172913,27.772614,22.415741,27.462677,23.228363,26.95697,21.60263
1982-09-01,25.69574,27.934326,22.391205,27.652924,24.85611,27.151245,20.646332
1982-10-01,24.692383,27.418121,21.202087,27.722534,25.364288,26.345642,17.946106
1982-11-01,22.467316,26.262024,19.300964,27.34903,25.608643,24.662323,15.594879
1982-12-01,21.19458,25.05487,17.559082,27.087158,25.567566,23.612885,13.116486
1983-01-01,19.786987,24.50351,16.57965,26.441895,26.049286,22.726196,11.090485
1983-02-01,19.028809,23.767975,16.164368,27.109894,27.297028,21.661743,9.149658
1983-03-01,18.690216,24.341919,16.24878,27.952972,27.697357,21.369934,8.609467
1983-04-01,19.178802,24.565704,16.41806,28.33496,27.539154,21.618317,8.754181
1983-05-01,20.171875,25.476318,16.75473,28.355225,26.071014,22.963959,11.758484
1983-06-01,21.961243,26.811829,18.179932,28.18689,24.710419,24.808807,16.69394
1983-07-01,24.077606,27.552185,19.982819,27.886902,23.643066,26.255249,19.210144
1983-08-01,25.513947,27.628876,21.499207,27.660217,24.337097,26.807007,22.249176
1983-09-01,25.667786,27.931763,22.55835,27.862305,24.592712,27.21167,21.911102
1983-10-01,23.685516,27.626923,20.58377,27.689148,24.697388,26.39029,18.15921
1983-11-01,21.767853,26.958466,18.436035,27.437866,24.937103,25.056213,15.115845
1983-12-01,20.105804,25.914246,17.2211,27.740753,25.919556,23.267822,11.223114
1984-01-01,19.157349,25.006622,16.48117,26.771606,27.175476,22.407166,9.800873
1984-02-01,18.44461,24.539398,15.902588,26.881958,27.904541,21.575165,8.46106
1984-03-01,18.277344,24.3721,15.615997,27.108154,28.926605,21.679596,7.373169
1984-04-01,19.007385,24.955627,16.100067,27.00769,29.107239,22.117615,8.979279
1984-05-01,19.934906,25.492157,17.263672,27.926788,27.827301,23.154541,11.427765
1984-06-01,21.978546,26.197968,19.479553,27.798615,25.541168,24.491882,16.776154
1984-07-01,23.973175,26.352875,21.242554,28.02182,24.08551,25.415436,21.429138
1984-08-01,25.065521,27.16507,22.91101,28.073303,25.082855,26.283081,24.256775
1984-09-01,25.477325,27.760498,23.267365,28.069336,25.628754,26.72754,21.38855
1984-10-01,24.379028,27.52539,22.048828,27.851562,25.838623,26.43454,18.609436
1984-11-01,22.548218,26.490479,19.21524,27.730804,25.747559,25.089264,15.7229
1984-12-01,21.041595,25.36496,17.669525,27.580841,26.78595,23.98703,12.682465
1985-01-01,20.029114,24.634338,16.471558,26.761475,27.093231,22.880768,10.38858
1985-02-01,18.640076,24.38324,15.667389,26.508392,27.977081,21.934418,8.14444
1985-03-01,18.710663,24.298553,15.559509,26.163025,28.031036,22.337769,8.649139
1985-04-01,19.138214,24.447784,15.550415,26.805847,29.24057,22.53189,11.068726
1985-05-01,20.793457,25.431458,17.227356,26.982819,27.8833,23.844269,14.365082
1985-06-01,22.485504,27.24701,19.258698,27.441132,24.707947,25.94925,17.776398
1985-07-01,24.686768,27.515259,21.243683,27.632202,24.689789,26.91275,21.729706
1985-08-01,25.654816,27.361969,23.507477,27.881287,24.309143,27.1008,22.929169
1985-09-01,25.506073,28.069336,23.445465,27.816742,24.283417,27.446686,21.3284
1985-10-01,23.180756,27.488007,21.101501,27.739105,25.275146,25.783356,19.011658
1985-11-01,20.632599,25.998138,18.832153,27.365997,25.59732,23.619904,16.086884
1985-12-01,19.218384,25.16977,16.791718,26.812927,26.463501,22.982117,12.426483
1986-01-01,19.160095,24.466797,16.139526,26.312836,26.616547,22.456055,9.40332
1986-02-01,18.992767,24.053436,15.5903015,26.326996,27.57077,21.73108,8.240845
1986-03-01,19.2435,24.171997,15.653229,26.263,28.427948,22.10669,8.001099
1986-04-01,19.201538,24.489899,15.783325,26.79544,28.553345,22.140259,10.623505
1986-05-01,20.9505,25.39795,17.884308,27.122253,26.69104,23.27652,14.029633
1986-06-01,23.07193,26.262451,19.669464,27.472168,25.891052,25.162933,17.444183
1986-07-01,25.418396,26.93814,22.480194,27.833588,24.369751,27.019958,20.775818
1986-08-01,26.573547,27.52356,23.321625,27.445923,24.087524,27.200409,22.436646
1986-09-01,25.822876,28.06128,21.786713,27.551361,25.477173,27.44226,20.474182
1986-10-01,24.08963,27.873993,20.947357,27.448029,25.679657,26.451843,17.743195
1986-11-01,22.793915,26.698914,19.536224,27.248169,24.810425,25.517548,14.9618225
1986-12-01,21.142517,25.585236,18.05899,26.87622,25.35965,24.107452,11.74823
1987-01-01,19.965546,24.846405,17.284637,26.851349,26.004425,23.003662,9.158936
1987-02-01,18.808044,24.633514,16.348175,26.960846,27.090302,22.235046,7.8530273
1987-03-01,18.928802,24.4805,16.17163,27.507874,27.801605,21.783203,7.5613403
1987-04-01,19.575623,24.896027,16.301086,27.843048,27.19574,22.177246,9.267944
1987-05-01,20.507996,25.689728,16.894684,28.037506,26.651764,22.80307,12.744598
1987-06-01,22.35736,26.698334,19.411346,28.500122,26.601624,24.807007,16.970947
1987-07-01,24.742523,27.574402,22.0094,28.092255,25.152924,27.09134,20.407684
1987-08-01,25.632416,28.252441,23.239563,28.364502,25.234802,27.944885,21.603088
1987-09-01,25.506012,28.700195,22.836853,28.227875,26.003906,28.443329,20.415375
1987-10-01,24.006653,28.222748,20.47934,28.54004,26.129791,26.697296,15.669617
1987-11-01,21.951569,27.31955,18.592072,28.262665,26.071472,25.13858,12.407379
1987-12-01,20.681458,25.984985,17.093231,27.928528,26.798615,23.878723,9.95108
1988-01-01,19.388275,25.010345,15.827545,27.158691,27.322601,22.937836,7.8821106
1988-02-01,19.260284,24.561127,15.550354,26.988739,27.944794,22.280731,5.619934
1988-03-01,18.821198,24.373962,15.766357,27.339783,28.88266,21.723785,5.8536377
1988-04-01,19.395355,24.451874,16.811432,28.016113,28.545746,21.934235,7.5983276
1988-05-01,20.756592,25.808563,17.517609,28.60138,28.046967,23.157898,10.6501465
1988-06-01,22.769897,26.756042,20.062561,28.384888,26.218811,24.568726,15.693512
1988-07-01,24.504974,27.193085,22.160858,28.260437,25.355316,25.82019,20.528473
1988-08-01,26.307861,27.509247,24.003174,27.886108,25.476227,27.346863,24.582367
1988-09-01,25.989655,28.10617,23.413849,27.86789,25.235931,27.105072,21.754639
1988-10-01,25.240509,27.527954,21.846222,27.845123,26.181885,26.380188,17.239899
1988-11-01,22.61612,26.917389,18.46103,27.667084,26.37918,24.699219,13.527435
1988-12-01,20.783905,25.640106,17.834778,27.487,26.377655,23.340515,10.910645
1989-01-01,19.428864,24.624695,17.110077,26.881714,27.015472,22.138641,7.7070312
1989-02-01,19.113708,24.249268,16.654877,26.598206,27.70166,21.912506,6.457184
1989-03-01,19.061188,24.116028,16.279419,26.779114,28.943237,21.940216,7.809662
1989-04-01,19.45996,24.192383,16.091705,26.972656,28.82022,22.10556,8.131592
1989-05-01,20.44284,25.265198,17.355164,27.48816,27.775116,23.340332,12.063019
1989-06-01,23.026642,26.360382,20.157349,28.073212,25.387756,25.32843,16.638824
1989-07-01,25.099854,27.310669,22.483429,27.926819,24.479797,26.542267,19.905457
1989-08-01,26.463501,27.708466,23.64087,27.960388,24.544464,27.028595,23.500336
1989-09-01,25.652802,27.218262,22.479065,27.725983,24.49826,27.131195,23.62143
1989-10-01,24.044525,27.423492,20.258026,28.14859,25.441742,26.140076,18.331207
1989-11-01,22.412445,26.635162,18.367706,27.82666,25.656677,24.645142,14.827759
1989-12-01,20.570251,26.072968,16.68161,27.77121,25.539978,23.905914,8.9704895
1990-01-01,20.115356,25.509949,16.013702,26.962128,26.45227,22.974884,7.441559
1990-02-01,19.074402,24.374298,15.697632,26.585388,27.179108,21.949707,7.309906
1990-03-01,18.723816,24.30429,15.579285,27.025726,26.918243,21.479767,6.7719116
1990-04-01,19.10202,24.754486,15.942688,27.716095,27.78659,21.829407,8.417419
1990-05-01,19.878174,25.826508,17.155731,27.875366,26.986786,22.81659,12.008209
1990-06-01,22.654846,26.51538,19.60498,28.005554,25.204712,24.76535,16.204529
1990-07-01,25.350647,26.989258,23.128235,27.94046,24.115417,26.138641,20.84021
1990-08-01,26.11496,28.093323,22.899933,28.132263,24.360016,27.228394,25.078949
1990-09-01,26.38272,28.52182,23.188385,28.12439,24.889618,27.5159,23.431976
1990-10-01,24.362488,27.610565,21.065094,28.122406,25.888153,26.376312,19.361877
1990-11-01,22.720917,27.189941,19.35202,27.94983,25.843262,25.050354,14.850952
1990-12-01,21.281067,26.176605,17.6232,27.683533,26.469513,24.020264,11.347443
1991-01-01,20.096039,24.928131,16.407623,27.134033,27.28653,23.009094,10.316986
1991-02-01,19.68573,24.666992,15.933929,26.500214,27.92508,22.825165,8.139679
1991-03-01,19.321167,24.50354,15.42453,26.686066,28.566986,22.623596,8.338379
1991-04-01,19.132935,24.462067,16.207947,26.985352,28.16336,22.08319,9.009827
1991-05-01,20.67215,25.896454,17.463165,27.444244,27.586273,23.475647,11.664154
1991-06-01,23.851624,26.599335,20.852295,27.724457,26.387756,25.28888,15.756653
1991-07-01,26.253845,27.64154,23.450867,27.699188,24.773254,27.259827,19.996918
1991-08-01,27.738281,28.015625,24.328156,27.61438,24.417755,28.129028,22.148468
1991-09-01,26.216675,28.526001,23.295502,27.404694,24.816132,27.88742,21.680511
1991-10-01,24.33435,28.15335,21.811554,27.616272,24.808502,26.581238,18.551086
1991-11-01,22.289062,26.954376,19.999298,27.233612,24.863312,24.854736,14.667297
1991-12-01,20.953796,25.612427,18.173676,27.151184,24.99295,23.45514,12.105438
1992-01-01,19.88681,24.469025,17.233368,26.813446,26.329071,22.259766,8.738281
1992-02-01,19.279388,24.306763,16.722809,26.860413,26.86139,21.84903,6.8986206
1992-03-01,19.228516,24.450134,16.865234,26.700592,28.018585,21.69934,6.5605164
1992-04-01,19.988525,24.683136,17.569519,27.385986,27.142822,21.788483,8.142029
1992-05-01,20.717987,25.195618,17.85675,27.928955,25.086151,22.921936,11.570465
