,vws500-200_cluster1,vws500-200_cluster2,vws500-200_cluster3,vws500-200_cluster4,vws500-200_cluster5,vws500-200_cluster6,vws500-200_cluster7
1970-01-01,6.737797737121582,14.261418342590332,19.115163803100586,29.030670166015625,22.958751678466797,1.929732084274292,20.60347557067871
1970-02-01,14.412910461425781,15.923222541809082,14.816702842712402,29.72399139404297,19.8529052734375,6.791882038116455,13.48300552368164
1970-03-01,17.618749618530273,11.085942268371582,11.63361930847168,30.54436683654785,17.071224212646484,4.290494918823242,14.645172119140625
1970-04-01,21.08987045288086,20.431779861450195,12.362531661987305,31.231611251831055,17.08745574951172,1.8072679042816162,13.625107765197754
1970-05-01,34.44021224975586,25.28386116027832,8.326888084411621,19.697052001953125,13.171467781066895,6.457076072692871,11.797894477844238
1970-06-01,29.431354522705078,20.830646514892578,4.730523586273193,17.592208862304688,8.636311531066895,7.693587303161621,16.02986717224121
1970-07-01,33.28044128417969,23.985496520996094,10.183928489685059,8.460655212402344,12.514693260192871,6.517244338989258,17.499412536621094
1970-08-01,27.64023208618164,19.467037200927734,6.8021063804626465,8.670852661132812,8.027806282043457,8.78442096710205,17.120548248291016
1970-09-01,30.918642044067383,15.264917373657227,4.137950420379639,9.985014915466309,4.518156051635742,8.132890701293945,14.053913116455078
1970-10-01,23.46463966369629,19.4288387298584,9.072714805603027,17.604934692382812,14.59826374053955,4.231142044067383,13.150023460388184
1970-11-01,15.696345329284668,21.07207679748535,15.320050239562988,20.05694007873535,19.76801872253418,3.2819454669952393,11.836089134216309
1970-12-01,16.7884464263916,14.335500717163086,15.339700698852539,25.910526275634766,20.288593292236328,4.608002185821533,9.126030921936035
1971-01-01,13.461344718933105,15.129812240600586,15.403151512145996,31.636449813842773,24.103330612182617,3.716047763824463,12.883777618408203
1971-02-01,8.786856651306152,7.1550092697143555,10.241445541381836,32.10042953491211,14.286154747009277,4.674546718597412,12.006163597106934
1971-03-01,16.94683265686035,14.026219367980957,11.582375526428223,27.549449920654297,16.305566787719727,5.867093086242676,9.503778457641602
1971-04-01,16.97889518737793,19.226472854614258,11.475290298461914,26.4399471282959,16.70218849182129,4.881292819976807,9.244616508483887
1971-05-01,23.143571853637695,24.605253219604492,10.943395614624023,12.872392654418945,16.19437599182129,7.885519027709961,11.949065208435059
1971-06-01,26.984968185424805,27.435733795166016,2.9639081954956055,15.572789192199707,5.177951812744141,8.001882553100586,20.57430076599121
1971-07-01,35.616886138916016,21.0808162689209,3.511885404586792,9.823636054992676,7.52528190612793,7.640296936035156,14.308110237121582
1971-08-01,33.57068634033203,18.96814727783203,5.165751934051514,6.862009525299072,4.498771667480469,9.387816429138184,15.776633262634277
1971-09-01,22.103111267089844,16.382566452026367,4.564950466156006,9.936996459960938,7.602483749389648,5.707513332366943,17.57316017150879
1971-10-01,29.541637420654297,24.168731689453125,7.506913661956787,18.838106155395508,11.874884605407715,9.847992897033691,11.459257125854492
1971-11-01,20.078454971313477,15.448129653930664,12.25097942352295,23.472379684448242,16.39642333984375,6.174563884735107,9.674428939819336
1971-12-01,14.786477088928223,12.022997856140137,19.220745086669922,27.188634872436523,24.05489158630371,3.349229335784912,13.44154167175293
1972-01-01,11.255093574523926,11.685208320617676,17.984600067138672,33.06740951538086,19.62955093383789,0.4861321449279785,8.134198188781738
1972-02-01,11.568561553955078,9.820919036865234,13.461153984069824,34.65217971801758,23.37274742126465,2.644829750061035,10.257338523864746
1972-03-01,14.764947891235352,16.210769653320312,13.543892860412598,29.27558708190918,20.108158111572266,2.980095386505127,9.1813325881958
1972-04-01,18.370988845825195,22.69770050048828,10.749571800231934,31.362455368041992,16.85003089904785,6.547172546386719,10.3341646194458
1972-05-01,21.14928436279297,23.246658325195312,10.646690368652344,22.14029312133789,17.184675216674805,6.791039943695068,12.816123008728027
1972-06-01,35.75920104980469,20.355236053466797,5.798961162567139,15.353240013122559,12.484855651855469,6.767294406890869,14.905312538146973
1972-07-01,32.8268928527832,26.5325870513916,4.813687324523926,11.809728622436523,5.437929630279541,11.534344673156738,18.05250358581543
1972-08-01,34.62954330444336,16.373838424682617,1.7235770225524902,7.485027313232422,4.256748676300049,11.18796157836914,12.416654586791992
1972-09-01,26.837779998779297,26.584136962890625,8.570649147033691,12.63174819946289,16.018766403198242,6.7423319816589355,12.349610328674316
1972-10-01,16.598920822143555,23.942562103271484,12.45521354675293,16.410634994506836,17.380582809448242,8.863893508911133,7.943816661834717
1972-11-01,16.63950538635254,19.064224243164062,16.803239822387695,21.98773765563965,20.746679306030273,7.5245866775512695,13.627084732055664
1972-12-01,10.792097091674805,19.231313705444336,19.503799438476562,30.413118362426758,24.342561721801758,5.881161212921143,13.865006446838379
1973-01-01,12.744307518005371,12.776822090148926,16.113658905029297,35.97929763793945,20.120670318603516,1.3215872049331665,13.618843078613281
1973-02-01,8.987893104553223,14.415389060974121,15.136744499206543,28.682193756103516,17.573347091674805,1.0992876291275024,10.783352851867676
1973-03-01,16.054344177246094,16.009506225585938,12.146516799926758,39.015342712402344,16.896339416503906,4.021444797515869,11.082159042358398
1973-04-01,19.94583511352539,18.275876998901367,10.9458646774292,29.29782485961914,17.689001083374023,2.1633219718933105,12.586760520935059
1973-05-01,31.563087463378906,22.530670166015625,10.608640670776367,24.956073760986328,20.858121871948242,4.231483459472656,15.63270378112793
1973-06-01,36.11989212036133,23.825939178466797,8.515229225158691,19.300214767456055,9.571913719177246,7.263657569885254,16.676342010498047
1973-07-01,31.67649269104004,21.299821853637695,7.744734764099121,7.669299602508545,9.2877197265625,7.896749019622803,22.841249465942383
1973-08-01,34.402774810791016,15.27459716796875,4.41300630569458,8.080480575561523,6.097200393676758,10.431302070617676,17.489831924438477
1973-09-01,23.853219985961914,16.751983642578125,3.7824442386627197,6.917252540588379,3.739945411682129,5.636451244354248,14.10917854309082
1973-10-01,21.92001724243164,15.071438789367676,8.096635818481445,19.145767211914062,11.885648727416992,3.577056646347046,12.697234153747559
1973-11-01,14.592570304870605,18.56517791748047,17.253742218017578,29.46514320373535,20.05754280090332,8.226373672485352,12.286711692810059
1973-12-01,22.188854217529297,16.13671875,13.764822006225586,27.737865447998047,18.49733543395996,4.190003395080566,8.077095985412598
1974-01-01,14.04988956451416,11.546629905700684,14.545822143554688,37.20289611816406,21.6199951171875,13.088912963867188,6.16810941696167
1974-02-01,15.440590858459473,8.385305404663086,13.127108573913574,31.930524826049805,18.872310638427734,6.143167972564697,8.416156768798828
1974-03-01,18.425264358520508,10.677980422973633,11.466716766357422,26.35945701599121,17.433734893798828,9.943987846374512,3.255077600479126
1974-04-01,22.2382869720459,17.560436248779297,8.168210983276367,28.211668014526367,12.37018871307373,2.419951915740967,11.327291488647461
1974-05-01,31.203346252441406,19.398313522338867,11.103741645812988,25.502580642700195,17.5009765625,7.775672912597656,10.42866039276123
1974-06-01,35.0679931640625,23.759910583496094,6.294321537017822,18.71957015991211,9.463322639465332,7.230717182159424,10.64819049835205
1974-07-01,32.94491958618164,17.976943969726562,8.049171447753906,6.429629802703857,9.037793159484863,5.45290994644165,18.686466217041016
1974-08-01,28.378726959228516,15.149340629577637,4.531059265136719,5.969562530517578,5.52817964553833,14.88282585144043,19.320283889770508
1974-09-01,28.80562973022461,16.51205062866211,3.141901969909668,12.292420387268066,5.188395023345947,5.840697288513184,12.70610237121582
1974-10-01,23.99513053894043,21.908172607421875,9.832844734191895,18.31513786315918,14.20888614654541,8.015390396118164,9.309155464172363
1974-11-01,18.455638885498047,17.367904663085938,14.867485046386719,23.016462326049805,19.203920364379883,2.91355562210083,11.276490211486816
1974-12-01,10.6254301071167,15.796875953674316,20.074846267700195,33.671119689941406,19.892683029174805,4.010097026824951,8.932649612426758
1975-01-01,10.630423545837402,15.519448280334473,14.978925704956055,37.35649108886719,19.891382217407227,1.8143112659454346,9.037182807922363
1975-02-01,9.660855293273926,14.953728675842285,14.532960891723633,35.75962829589844,21.381038665771484,9.569330215454102,12.769367218017578
1975-03-01,12.625532150268555,16.462663650512695,11.077532768249512,36.677162170410156,17.278078079223633,5.218428134918213,12.396885871887207
1975-04-01,17.3067626953125,17.45029067993164,12.823110580444336,25.144268035888672,17.81662368774414,3.3140668869018555,11.462370872497559
1975-05-01,26.794574737548828,24.61674690246582,8.288481712341309,16.930309295654297,13.892244338989258,7.213512897491455,13.128219604492188
1975-06-01,37.327388763427734,27.147624969482422,4.079656600952148,12.56359577178955,4.247406959533691,9.936116218566895,16.20225715637207
1975-07-01,31.637468338012695,12.7523775100708,6.281175136566162,6.902461528778076,10.919899940490723,4.928923606872559,17.165218353271484
1975-08-01,29.464651107788086,14.517755508422852,7.477303504943848,6.499166011810303,6.8646955490112305,8.17944049835205,17.80713653564453
1975-09-01,27.02260971069336,17.816390991210938,3.187810182571411,5.452480792999268,3.424158811569214,5.41153621673584,13.094191551208496
1975-10-01,24.106407165527344,18.979244232177734,7.467541694641113,15.540755271911621,10.018345832824707,5.603847026824951,16.445192337036133
1975-11-01,15.581315040588379,19.058929443359375,16.68733024597168,24.271467208862305,18.2520694732666,5.24776554107666,11.042057991027832
1975-12-01,12.366121292114258,14.967853546142578,19.98093032836914,26.3516788482666,23.85065460205078,8.340860366821289,6.8451619148254395
1976-01-01,13.641246795654297,16.64470863342285,16.992406845092773,30.761680603027344,20.447803497314453,5.870659828186035,7.905440807342529
1976-02-01,13.810470581054688,10.038225173950195,13.577880859375,34.226749420166016,15.764392852783203,7.017143726348877,5.29799222946167
1976-03-01,17.260730743408203,14.252898216247559,11.460223197937012,34.59914779663086,15.30123233795166,7.815738677978516,10.755826950073242
