,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7
1970-01-01,4.569207681939331e-06,0.00041646305492447155,9.432230112315786e-06,3.3705556142652968e-06,-3.863845117534285e-06,-1.4517297915580426e-05,0.00768334042125692
1970-02-01,4.987420087676182e-06,0.00038827269496063564,9.106848491700082e-06,2.3008736245200027e-06,-1.7419711017103368e-06,-1.5721634993277456e-05,0.007893426421408853
1970-03-01,2.0287100745848407e-06,0.0004302082743379287,8.06628647628862e-06,7.259136447611842e-06,-1.9775311705053923e-06,-1.7177076094005065e-05,0.007188615563791245
1970-04-01,1.8703119643509848e-07,0.0002678096799562419,6.601731952773593e-06,7.220104427426266e-06,-7.385267201039746e-07,-1.2746380199477525e-05,0.003919726926445341
1970-05-01,-6.621916265780184e-06,0.00031724809689746635,2.951713221422417e-06,1.0741041027105969e-05,-4.79065248536858e-07,-7.806462768900834e-06,0.003986727097071707
1970-06-01,-8.453674333006137e-06,0.0001953047233525597,2.3449974912466233e-06,1.16461643430229e-05,3.4089634659832837e-07,-6.039203499156052e-06,0.001073018332438854
1970-07-01,-9.486428573956502e-06,0.00022651069489906407,2.8032416220887666e-06,1.3692066299170949e-05,3.5686883601794704e-07,-2.5687014338723987e-06,0.0005024259432199567
1970-08-01,-9.11606183270022e-06,0.00016467022630552362,1.2868117216451888e-06,1.2261904837842683e-05,-7.040437023258305e-07,-1.5473575284227866e-06,-0.0006088961526984349
1970-09-01,-6.483653091626703e-06,0.00018829089510420866,1.3248291329292883e-06,1.1284946956059076e-05,-1.0152430225504673e-06,-3.4388969813084383e-06,0.0006834460388442192
1970-10-01,-2.1160360507437892e-06,0.00025281089100254964,3.9167216941995544e-06,7.528396783062666e-06,-6.072964197647795e-07,-6.707179569934067e-06,0.002478594979038462
1970-11-01,-3.657564601525211e-07,0.00033793380030796725,6.663901655267035e-06,5.625106953158492e-06,-1.3083629774893033e-06,-1.1831698555334728e-05,0.004854379706860831
1970-12-01,2.5881965030378634e-06,0.0003936704160878434,8.297289707057952e-06,4.811579969304662e-06,-1.0650960199085587e-06,-1.8173593883242073e-05,0.007837589267486086
1971-01-01,4.5689630588486e-06,0.00040791726080767276,8.952127400117453e-06,3.3217976516131034e-06,-2.925906271666167e-06,-1.5102652657239151e-05,0.008379557402804494
1971-02-01,7.165948505204155e-06,0.0003851957444567233,8.878808456588747e-06,3.907473307807603e-06,-2.2230123955908096e-06,-1.8818119409341557e-05,0.007681986608076841
1971-03-01,2.2460400177396177e-06,0.00025652396808644487,7.92210346098261e-06,4.3430794131713596e-06,-2.2095167327560323e-06,-1.6379511587980105e-05,0.0038411851467875144
1971-04-01,-1.9297251035808033e-06,0.00023543390333153572,5.263142344935251e-06,7.827668059915721e-06,-1.7005861720446506e-06,-1.2166357166655682e-05,0.0022619855978215737
1971-05-01,-5.28039700231736e-06,0.000263760843414015,4.964066561874955e-06,9.893129131240436e-06,3.3369698249436034e-07,-1.0979422235134829e-05,0.00298293501449128
1971-06-01,-8.087698897574161e-06,0.00019965674645001333,2.998810417081516e-06,1.1462793962108623e-05,-2.471917694925296e-07,-5.1854409920890934e-06,0.0004057148241069323
1971-07-01,-1.1553522656836866e-05,0.00017411284716217776,2.1038905438125146e-06,1.3571658115058376e-05,1.0525505468109716e-07,-2.117473466820104e-06,-0.0009714308665328039
1971-08-01,-8.401038271159846e-06,0.00016338893016966592,4.769371167772082e-07,1.2974852995260066e-05,1.3333956248083623e-07,-2.598335335090363e-06,-0.0006642379351736357
1971-09-01,-6.5690064789344596e-06,0.00023266714249205373,2.397449718305859e-06,1.0792992188207136e-05,7.985427466517342e-08,-3.780252717629553e-06,0.0013583123897357534
1971-10-01,-3.902726346022283e-06,0.0002475866494933143,3.2757253786586026e-06,9.030737086725982e-06,3.491265108268672e-07,-7.899964426260026e-06,0.002494032378308475
1971-11-01,-2.2290623146686095e-06,0.0002756813566000866,5.709730594526545e-06,6.9843935573593595e-06,-7.381949793986078e-08,-1.3537115027529894e-05,0.00410813809139654
1971-12-01,7.8042332422497e-07,0.0003544024626275391,7.943435212908926e-06,5.1644674398592374e-06,-7.455643774262828e-07,-1.6366409344582592e-05,0.00600736578538393
1972-01-01,2.075667324641004e-06,0.00035212825813297447,1.0507498035429928e-05,2.849443973853241e-06,-2.016873753102739e-06,-1.6284534122578094e-05,0.0070081926727046575
1972-02-01,3.3702570121279063e-06,0.00042429861163587436,9.261209363873638e-06,2.7606737629303907e-06,-2.3021497270754596e-06,-1.5249888559177133e-05,0.009455492060321074
1972-03-01,5.837286393699683e-06,0.0003527102567854204,7.997073567615782e-06,3.781393025447642e-06,-3.0495624682041263e-06,-1.3548923404947534e-05,0.005661466275341809
1972-04-01,3.2705954796940815e-07,0.0003216843262115227,6.846544053260132e-06,5.444479295414381e-06,-1.0624199819446174e-06,-1.1207401634049442e-05,0.005433380526180069
1972-05-01,-4.3050671428947295e-06,0.0002956630851258523,5.144593228719468e-06,9.725823377539426e-06,3.5314281060381313e-07,-1.0082154278342356e-05,0.003876837096565093
1972-06-01,-9.022257946307212e-06,0.00026623329176800326,2.883460509795728e-06,1.2930040972625949e-05,1.879141213366227e-07,-4.917751182582488e-06,0.00203706828566889
1972-07-01,-9.721131260871522e-06,0.00024040883935023364,2.219715235628689e-06,1.1735792563390882e-05,5.119819703151467e-07,-1.3636670706969668e-06,0.0011071589445540062
1972-08-01,-1.0415995354485346e-05,0.0001406648672335515,3.1779248013942203e-07,1.4277563894766373e-05,-2.770047088906574e-07,-1.9660006367710842e-06,-0.001262757965984444
1972-09-01,-7.199920000124036e-06,0.0002577418334632446,3.1926560083548484e-06,1.1265610940722636e-05,4.351201692720789e-07,-4.848836350243675e-06,0.0019626747719788304
