,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7
1965-01-01,-2.06703623340185,-7.965111612069486,0.03839804526956323,1.9833738134370595,-3.8042319362813775,-6.714462029813515,-14.814782292587951
1965-02-01,-2.717537928975946,-7.544863464856388,0.59778745321029,1.8752732671691343,-3.21765585379167,-7.705153519858414,-16.47457626630675
1965-03-01,-2.8570775201204195,-8.115800221761068,0.7632672786712646,1.900733269362653,-3.4816446358507327,-8.109563930267436,-16.924086156881078
1965-04-01,-2.521735107990647,-9.384331558689926,0.28406443761631767,2.1936505562132944,-4.685518091375177,-7.896332146744133,-16.475072896705484
1965-05-01,-1.4057411785910245,-10.558346786884346,-0.48146371907303886,2.3105885651062636,-6.017469113523309,-6.406271256983079,-14.082819860686296
1965-06-01,0.18084918323588248,-11.414779316295277,-1.3818223049296414,2.2610327785049003,-7.109111764214255,-4.029602233809654,-10.744250795376376
1965-07-01,1.5234919470809112,-11.96419879643604,-2.1369364013008894,2.143788675514254,-7.8012211756272745,-1.6104248236325451,-6.757751800729044
1965-08-01,2.1964517228094653,-12.182945434493249,-2.682976777965797,2.1889544002370434,-8.317704850977117,-0.22240911770348595,-4.125346327727695
1965-09-01,2.2751512135209033,-12.300225700994934,-2.7590165163743943,2.2938831746107406,-8.59382531859658,-0.7038673467507667,-5.143498474696897
1965-10-01,1.5108432592034033,-12.242568382109054,-2.466586141875296,2.417339871844974,-8.372056592594493,-2.1441353290570704,-7.738143992873857
1965-11-01,0.41996953113526486,-11.395481620172058,-1.9123990267993294,2.5247613777293223,-7.564168301495638,-3.924161015134869,-10.704287942850364
1965-12-01,-0.9004091350768709,-9.879801008436415,-0.9093843390517693,2.3265986928442643,-5.786069089716131,-5.598257687758115,-13.48624679277528
1966-01-01,-2.105817880605977,-8.47616641208379,-0.013916121394026513,2.1544295747133226,-4.255218993533741,-7.102576971856833,-15.770276987327719
1966-02-01,-2.7442812306715467,-7.838524351216326,0.48797656707266435,2.0678052481552247,-3.579422723163258,-7.9860440006962525,-17.13023395658289
1966-03-01,-2.741778663007643,-8.241962664055102,0.4302713057149115,2.1706278855201755,-3.9068459380756724,-8.20032562872376,-17.105750317843455
1966-04-01,-2.3063839248029616,-9.411896358836781,-0.04679191319700231,2.3585130441433635,-4.983557029203935,-7.872178979995676,-16.492012911622627
1966-05-01,-1.1343212084782461,-10.49772079544838,-0.889541337900727,2.463242915380999,-6.16634574803439,-6.417480622879182,-14.133612314860025
