,mgv200_cluster1,mgv200_cluster2,mgv200_cluster3,mgv200_cluster4,mgv200_cluster5,mgv200_cluster6,mgv200_cluster7
1965-01-01,-0.25814402,0.51069546,-0.6583115,0.08021011,-0.84728336,0.40899792,0.7171812
1965-02-01,0.28802046,0.92999554,-0.6768554,0.27492195,-1.5163386,0.32290083,0.5869318
1965-03-01,-0.09213121,0.679946,-0.4000202,0.07638359,-0.9723818,0.4427008,0.4020807
1965-04-01,-0.2841939,0.51731825,-0.06681719,-0.21090102,-0.48523426,0.2232637,0.3777969
1965-05-01,0.28375238,0.29081675,0.027815962,-0.119211294,-0.13334012,0.30053025,-0.50598586
1965-06-01,0.3206932,0.19103256,0.13672507,-0.54645884,0.057103682,0.28596,0.1211246
1965-07-01,0.12362657,0.116709374,-0.072115496,-0.06387367,0.48023027,0.364404,0.31907424
1965-08-01,0.0650511,-0.1898551,-0.10920347,-0.21399169,0.78385127,0.07299852,0.16233344
1965-09-01,-0.06593416,0.12333222,-0.5087822,-0.3293764,-0.09581061,0.31465894,0.5299753
1965-10-01,-0.6415335,0.6693495,-0.66390413,-0.03443885,-0.8388945,0.5130502,0.45211998
1965-11-01,-0.21148975,1.1981474,-0.5822223,0.13157396,-0.42916077,0.47375458,0.51128405
1965-12-01,-0.27345017,0.6558094,-0.5099595,-0.16145042,-0.6394731,0.2326828,0.025608445
1966-01-01,-0.1921176,0.6397169,-0.08535342,0.13815689,-0.46524864,0.31031036,0.3947958
1966-02-01,-0.12354548,0.9255786,-0.17012815,0.087668136,-0.86221445,0.53353137,0.68195975
1966-03-01,-0.13642082,0.44022125,-0.1854629,-0.20687366,-0.6379808,0.2352283,0.20571622
1966-04-01,-0.17461291,0.54973406,0.07566075,-0.014177322,-0.35385513,0.43573657,-0.00607605
1966-05-01,-0.02546134,0.22249761,-0.21844693,-0.7176924,-0.05048871,0.067270085,0.15985687
1966-06-01,-0.18416095,-0.052080058,0.11197214,-0.20629497,-0.7908936,-0.09562478,0.5986315
1966-07-01,0.35805044,-0.018662024,0.24014696,-0.3596418,0.12050752,0.32463247,0.31436107
1966-08-01,0.09851813,-0.09244213,-0.22018294,-0.36759847,0.17837425,-0.07074213,0.3513958
