,zgu850_cluster1,zgu850_cluster2,zgu850_cluster3,zgu850_cluster4,zgu850_cluster5,zgu850_cluster6,zgu850_cluster7
1970-01-01,0.038936995,-0.2336216,-0.18270378,0.4915367,0.16406746,0.018636703,-0.49885827
1970-02-01,0.013311768,-0.23395424,-0.32048035,0.47356606,0.19668122,0.041931916,-0.5617558
1970-03-01,-0.085860826,-0.26024476,-0.24393806,0.3920311,0.20000915,0.05657501,-0.4462765
1970-04-01,-0.079870604,-0.20200577,-0.26989555,0.39835435,0.12912408,0.04692421,-0.5318047
1970-05-01,-0.26623535,-0.1604065,0.3065033,0.35076484,0.09817429,-0.0009983063,-0.37106514
1970-06-01,-0.39702302,-0.11314964,1.0742588,0.22829667,0.04093361,-0.09185104,-0.30916518
1970-07-01,-0.36341095,-0.1421032,1.3301773,0.23828049,0.17305298,-0.034277726,-0.15641288
1970-08-01,-0.3510975,-0.045259856,1.3697796,0.10483017,0.050584413,-0.001996994,-0.2918602
1970-09-01,-0.22097512,-0.100170895,0.82666016,0.2286293,0.043595888,0.057240676,-0.4126648
1970-10-01,-0.14543076,-0.09684334,-0.04692421,0.22164078,0.019301986,-0.009650802,-0.18603173
1970-11-01,-0.016972352,-0.16606407,-0.38903618,0.34477463,0.12646179,-0.03327942,-0.22164078
1970-12-01,0.06789017,-0.2113243,-0.25159225,0.58438605,0.16140518,0.023295593,-0.3384514
1971-01-01,-0.015678024,-0.22798195,-0.29820555,0.53010714,0.10125275,0.013391495,-0.43832666
1971-02-01,0.12542267,-0.23418769,-0.3409931,0.5725681,0.15318565,0.039847564,-0.44681892
1971-03-01,-0.031355668,-0.18878746,-0.41676942,0.15808487,0.13130188,0.032009125,-0.47000885
1971-04-01,0.0787159,-0.1306488,-0.39619216,0.28677407,0.08034897,0.031682204,-0.37365532
1971-05-01,-0.28873366,-0.12901573,0.33348083,0.259338,0.05585251,-0.025476456,-0.41448325
1971-06-01,-0.4069706,-0.13881417,1.0063217,0.18944053,0.11268463,-0.045727156,-0.2727291
1971-07-01,-0.24790612,-0.10255928,1.2787243,0.0826355,0.14959297,0.033641815,-0.25574493
1971-08-01,-0.31519014,-0.08982124,1.2254848,0.15383872,0.091127396,0.056832124,-0.28710023
1971-09-01,-0.13750763,-0.11333771,0.66500205,0.3390335,0.06597748,0.037561417,-0.30179825
1971-10-01,-0.11007156,-0.13946763,0.009472275,0.21230431,0.058138657,0.012738419,-0.25215188
1971-11-01,-0.034295272,-0.17833558,-0.32564202,0.1946663,0.10027313,-0.031682204,-0.21361084
1971-12-01,0.06793709,-0.17702904,-0.07642937,0.38345414,0.087861255,-0.0071853637,-0.25672492
1972-01-01,0.04418526,-0.23957558,-0.3156086,0.44730377,0.16411667,0.026396561,-0.34917793
1972-02-01,0.054801177,-0.23756751,-0.20485878,0.38188666,0.17329788,0.053940583,-0.41344756
1972-03-01,0.09181328,-0.18620911,-0.4432869,0.29208145,0.1839138,0.04820175,-0.35061303
1972-04-01,-0.107307054,-0.22895965,-0.29954147,0.38446885,0.1139061,0.010329056,-0.44730377
1972-05-01,-0.13399048,-0.13886794,-0.019797515,0.4584934,0.068573,0.073163606,-0.48144683
1972-06-01,-0.31302682,-0.096977994,0.8194355,0.3807392,0.07115555,-0.03012619,-0.3523342
1972-07-01,-0.30872267,-0.11993103,1.2796504,0.29495087,0.12566948,-0.023527145,-0.37528762
1972-08-01,-0.2163353,0.008033752,1.0965973,0.17272416,0.004877472,-0.004016495,-0.4762825
1972-09-01,-0.17215005,-0.14862327,0.4593544,0.24588814,0.07345085,0.020944977,-0.37987822
1972-10-01,-0.09296112,-0.16985473,-0.2008419,0.1500576,0.107880786,0.0083206175,-0.29839364
1972-11-01,-0.060539626,-0.1793232,-0.3115921,0.0823452,0.0823452,-0.0014347077,-0.44271278
1972-12-01,0.031560898,-0.23068123,-0.14661483,0.29523772,0.16210823,0.020658111,-0.36868858
1973-01-01,0.09779587,-0.2309517,-0.16660385,0.29529953,0.19145127,0.031855393,-0.3010334
1973-02-01,0.051605605,-0.29306984,-0.22298774,0.22171363,0.28319472,0.046827696,-0.25994033
1973-03-01,0.10257454,-0.22808456,-0.22808495,0.19399948,0.21152,0.06307373,-0.32333222
1973-04-01,0.067214966,-0.21374969,-0.24241944,0.33830452,0.17934608,0.05256157,-0.38290215
1973-05-01,-0.28733557,-0.12073211,0.32269517,0.38640594,0.08218689,0.054154206,-0.49471435
1973-06-01,-0.36251488,-0.093336485,1.0697048,0.22872162,0.08951378,-0.11181259,-0.41730577
1973-07-01,-0.37302667,-0.035996627,1.2356716,0.052880097,0.09492912,-0.050650023,-0.39118424
1973-08-01,-0.093336105,-0.016564941,1.3172214,0.15959549,0.012742233,0.0025485992,-0.40838662
1973-09-01,-0.24305686,-0.09652176,0.73076326,0.10767136,0.0860096,0.052561186,-0.49152908
1973-10-01,-0.1277401,-0.11563492,-0.19272538,0.09715881,0.024209976,-0.03472252,-0.28351325
1973-11-01,-0.08123131,-0.1487648,-0.24464989,0.11531639,0.060843658,-0.013060761,-0.35996628
1973-12-01,-0.00063705444,-0.27937204,-0.3739826,0.20451164,0.14143792,0.03440399,-0.4176243
1974-01-01,0.12589836,-0.26067123,-0.119981006,0.33430368,0.19854394,0.008875275,-0.4454094
1974-02-01,0.06705818,-0.25837058,-0.19525719,0.42272797,0.15515403,0.04766388,-0.3763794
1974-03-01,-0.049964905,-0.23273048,-0.46546134,0.37703666,0.16402893,0.04371948,-0.331345
1974-04-01,0.06837273,-0.16600113,-0.50885165,0.36454582,0.12359695,0.047006227,-0.25146714
1974-05-01,-0.28072318,-0.1078186,0.31786805,0.42535782,0.05489578,0.033857726,-0.43160325
1974-06-01,-0.36421663,-0.10650368,0.8198166,0.3550129,0.04404793,-0.042404175,-0.3316738
1974-07-01,-0.26395875,-0.19361344,1.3227513,0.23766136,0.19920158,-0.04766388,-0.26987535
1974-08-01,-0.29255676,-0.09434128,1.1034981,0.24357834,0.083164975,0.030570602,-0.37605056
