,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7
1965-01-01,0.022811645829821366,-0.050251047085424896,0.022806613301322817,-0.02407839817281526,-0.5625638696882459,37.780559062957764,1.873818039894104
1965-02-01,0.019990580759116052,-0.06395579017145113,0.02454837553786628,-0.02209105837759485,-0.7864573487529047,77.3419976234436,2.143029476466932
1965-03-01,0.018142870551095022,-0.05783374696147416,0.02378029361858238,-0.020579548456205903,-0.6194047353885791,29.5803964138031,1.4462552572551526
1965-04-01,0.008213655570078075,-0.05864478299698759,0.02069762783834876,-0.011034482020397344,-0.6237913061071325,158.55038166046143,0.9726445925863165
1965-05-01,-0.018845320637038317,-0.05206392955375072,0.022839840824885688,-0.001247907006232948,-0.7475692364904615,238.57154846191406,0.26135021134426717
1965-06-01,-0.049282619947491335,-0.04020416021600144,0.02388808484444503,0.007435612616853297,-0.6263118099283289,171.50462865829468,-0.03053106759723864
1965-07-01,-0.04968326892812698,-0.035036689623589225,0.024459352296507544,0.003033056423641488,-0.7813562949498494,185.32567024230957,-0.2654850875076495
1965-08-01,-0.0501740331712522,-0.03587774173089653,0.0237273081132845,0.006396395802257357,-0.829302602344089,167.633056640625,-0.16216105340342774
1965-09-01,-0.04840181154683668,-0.03440043416404168,0.02499011221731841,0.0021804511421718276,-0.6345570087432861,108.20423364639282,0.1349421512139471
1965-10-01,-0.024858179651282467,-0.041721839924400275,0.022315680482553776,-0.004187445929446667,-0.5983715807950055,155.8345079421997,0.7642479319321481
1965-11-01,-0.00420458208393763,-0.048054490562710286,0.02159889166553815,-0.008023556781084223,-0.5440861538604453,146.67826890945435,1.381895573515641
1965-12-01,0.006747482635886872,-0.06285974095454894,0.025993899629943234,-0.016334121164118687,-0.6351895354412219,183.49757194519043,1.9794355881841559
1966-01-01,0.018547268071053932,-0.056730644211900716,0.02518846286921526,-0.021676016762944776,-0.5498997591159962,38.418757915496826,2.1278971119930867
1966-02-01,0.016722465390121642,-0.05227286890623676,0.0221308097937131,-0.019754451886411107,-0.7177601257960001,66.14763140678406,1.7016817080347162
1966-03-01,0.013734220679609749,-0.061330053710127584,0.02190680145228205,-0.014410144353610372,-0.8565119571155971,80.54548501968384,1.7684516153837504
1966-04-01,0.0035577562174008213,-0.05571214351684425,0.019804259171529736,-0.005350286992724759,-0.7749347223175896,152.6578664779663,1.0519248090292277
1966-05-01,-0.025167509815410563,-0.04888166754552007,0.020927251401110954,0.0020099180351730414,-0.6545258341012177,172.3990797996521,0.5472219696170405
1966-06-01,-0.04364269437017845,-0.04339541789073094,0.02467539824132648,0.005123432684730697,-0.7421879856674759,212.4833106994629,-0.035494222844901835
1966-07-01,-0.04425557787742531,-0.042433843744282,0.024653927408827693,0.004326897560731395,-0.7404651354860375,212.78419494628906,-0.016014739920042063
1966-08-01,-0.046698354206412857,-0.03647998038623996,0.023232175903652775,0.004792540154424956,-0.69202427510862,176.2561321258545,-0.010166294554150418
1966-09-01,-0.04572519727530535,-0.030152554250067208,0.022980661690501992,0.0013568549742818245,-0.6020731948040149,108.0919861793518,0.10671652853488922
1966-10-01,-0.02194111955717032,-0.044182323773575435,0.020939578304873155,-0.0017030532654933887,-0.5856903062926399,121.43667936325073,0.795911409352955
1966-11-01,-0.004687189527553076,-0.0536198702081247,0.019812106342546803,-0.004448644776258024,-0.6656065583229065,109.30017232894897,1.4782162089096873
1966-12-01,0.008555186152654258,-0.06693900976084853,0.024074967683727896,-0.0161247389089792,-0.7731037559332671,176.53424739837646,2.223687109194304
1967-01-01,0.019948608759376738,-0.0700152548318709,0.026121081956933537,-0.019487898096705755,-0.7478332078015363,73.01105260848999,2.141317097764266
1967-02-01,0.026250337468383955,-0.058326863875561206,0.024213787673509107,-0.022429606258731007,-0.6833659829916777,13.45674991607666,1.8492215558102256
1967-03-01,0.014635890467658813,-0.05764655863783162,0.019826939144485772,-0.014653656171004103,-0.6487455081056666,50.00333786010742,1.4815239529860647
1967-04-01,0.0019499152825262986,-0.056911681060958064,0.021412133514069894,-0.008497012348036131,-0.5263688939589041,73.09998273849487,1.1189383895773637
1967-05-01,-0.018807233390207703,-0.05214371483163975,0.023193507603838426,-0.001980815687892283,-0.8798020857351797,272.735595703125,0.3988066394078104
1967-06-01,-0.0446724133533344,-0.03829174467427716,0.0261083466353242,0.003235759180784993,-0.7513679839946605,162.4523639678955,0.2959159840094416
1967-07-01,-0.05060246388553179,-0.033480228931344495,0.02365113013728527,0.007750860261164764,-0.6799623370170593,160.34934520721436,0.013417102347471212
1967-08-01,-0.0512094383961276,-0.03396735117313968,0.02213502115967622,0.009326497396674252,-0.6225188021306638,218.40746402740479,0.02572167860834222
1967-09-01,-0.04393693184948456,-0.033131989624723,0.02284453539782646,0.002881736769008317,-0.6365670650093643,126.23535394668579,0.24136871491607867
1967-10-01,-0.03031377089332397,-0.045201793360482356,0.024337709837779047,-0.0022518140102984834,-0.6443642907672458,166.8467402458191,0.6692261288040563
1967-11-01,-0.00011474978279496669,-0.05722368598743609,0.01998083432913965,-0.006348983526629956,-0.5202515809624283,85.83845496177673,1.42129941990501
1967-12-01,0.01484660352770871,-0.054865549150419336,0.022693307146985073,-0.0183589038487708,-0.5863183626422175,51.30595564842224,1.837824363457529
1968-01-01,0.024268895180688966,-0.0601461082064169,0.025149977008999815,-0.02774841642738985,-0.6626853788340533,20.323023200035095,2.174987134180571
1968-02-01,0.023208823114938555,-0.061240689453299135,0.021750085380945954,-0.021704194755779557,-0.5301483803325229,60.39382219314575,1.7052247336036281
1968-03-01,0.01037850494670807,-0.058412589053692586,0.02394720428083323,-0.01546057593749048,-0.7110006831310413,70.44035196304321,1.187250410255633
1968-04-01,0.002249919677327512,-0.04962442399273506,0.01858349154777149,-0.007786400413721452,-0.6006878835183602,72.58281707763672,0.8278103251206247
1968-05-01,-0.018463566680084805,-0.04098610893176619,0.022001055833361437,-0.003904540786247158,-0.6539332094015898,101.00023746490479,0.33052802870148107
1968-06-01,-0.046287283671703955,-0.03363103675013388,0.023512834687063465,0.004241436233444671,-0.7205228010813395,153.23400497436523,0.22727805925043004
1968-07-01,-0.05478324989477793,-0.0357180529307661,0.023232256543778997,0.007428710297652607,-0.5493404136763679,167.279052734375,-0.09528774964182
1968-08-01,-0.04887530002851932,-0.033727849807961986,0.022815736571065334,0.005186054623154232,-0.6512933307223849,150.56707859039307,0.017224681122522605
1968-09-01,-0.04448515597229813,-0.03885219225584828,0.02152982960457788,0.007131146523389051,-0.6300245722134907,144.69761848449707,0.11872983488597368
