,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7
1965-01-01,1025.0849135145008,1302.1531370120308,1019.1633815940367,1166.9488782626916,1140.4652942066461,1078.3631018681615,1088.062968834096
1965-02-01,1023.624803282374,1299.666763646915,1018.2068879013761,1164.458667272809,1140.0579748019368,1077.7808556189905,1087.3749797644477
1965-03-01,1025.6613927607914,1299.4738691531052,1019.6986991112385,1164.1364905112548,1142.2896522199605,1078.5937160016372,1089.1865741577806
1965-04-01,1026.471087778215,1295.1461450741315,1019.6107580902379,1161.0028614029575,1144.9492118727994,1078.308129753295,1089.6022242288416
1965-05-01,1026.6097385763264,1293.0027580870608,1019.1475236525229,1157.5333752394636,1145.4097866004622,1077.7270734468252,1090.35866596727
1965-06-01,1027.8688104204136,1290.6929771740215,1020.7457376182626,1154.7700728493176,1148.9677665602994,1077.6345898048946,1092.439228957128
1965-07-01,1029.111328125,1288.5286861334366,1020.1642965614249,1153.5601268782927,1148.5205679880062,1076.639773421958,1092.3145175108484
1965-08-01,1028.371450300697,1289.8245229507788,1020.142027128727,1155.6553866214679,1147.5835493920556,1077.2681198322489,1091.5257711585039
1965-09-01,1028.216824977518,1292.9355999151358,1020.2146309668865,1158.1776586072199,1146.962744484485,1077.938648497078,1091.4260125134554
1965-10-01,1027.7410581300585,1298.1209166895467,1020.0486321405533,1162.4915579726414,1146.4767241142165,1079.116100847563,1090.6078917602933
1965-11-01,1026.8744730777878,1302.302468394319,1019.947537763403,1166.0622081537356,1144.5640112648548,1078.7801241684972,1089.7946262256964
1965-12-01,1026.281325525517,1303.7148375099841,1018.9961004694667,1166.8087078693727,1142.0524231816682,1078.957749424942,1088.8326950812366
1966-01-01,1024.9433207340378,1303.3549640887081,1019.6468360270928,1167.8994832824474,1141.6167009380501,1079.474087419181,1088.5521436019915
1966-02-01,1025.974525067446,1300.9906220359924,1019.2832624802895,1165.4060685314896,1141.619950415383,1080.1833175537756,1088.730663221542
1966-03-01,1026.057462623651,1296.8799530126798,1018.8382545961152,1162.7092032596984,1142.6067341549297,1078.6285481339107,1088.5675830656285
1966-04-01,1025.2962620138264,1294.674048865565,1019.0468716402665,1160.024264397749,1144.589138836928,1077.9096041813452,1089.6771417623959
1966-05-01,1026.9331634301934,1293.611569145617,1020.1602984787127,1157.7806728553041,1146.195076955876,1076.853534081254,1091.1920816444094
