,r800_cluster1,r800_cluster2,r800_cluster3,r800_cluster4,r800_cluster5,r800_cluster6,r800_cluster7
1970-01-01,48.51477878545624,77.15071680324148,31.015879501880654,68.46736239972921,63.24214134507507,53.707929654783435,40.753863339133105
1970-02-01,49.67677895539726,76.61335917016547,30.39778283000656,70.3093345189405,61.60140073936404,51.46170517262758,40.35968959611347
1970-03-01,50.98421084335427,77.34994780179323,31.47432224648782,68.59842733777897,62.03286629596739,53.84155601943942,40.892828462269385
1970-04-01,47.625223795572914,78.26780894445994,26.62535333014154,65.48458988173135,66.72150342519046,53.6504138752111,48.09549627169757
1970-05-01,46.68079849941278,77.40114346112794,29.172032839292058,58.635590217910526,72.34976382655951,56.73157871293267,56.73871555238823
1970-06-01,44.53179976519416,78.04247105743339,27.582740783691406,57.89091880345655,77.65763697733405,58.162773011648376,77.34736411224509
1970-07-01,40.72602540059806,74.3617215664749,32.91035547769579,55.170018352061376,81.60472243796778,58.5362255049506,85.97365007713927
1970-08-01,42.114279254589206,73.64215980581686,31.688049684428993,53.00852034440434,84.84256686145112,58.85369547222117,88.12555841436969
1970-09-01,40.67188985986647,74.33539150523491,29.982867621313886,51.653120866215176,82.05287583911692,56.65846826322049,83.58609015952814
1970-10-01,42.17243568570006,75.1680118967346,28.885574553141126,53.86385772749242,77.8431994314412,53.35702711752303,61.02271818778885
1970-11-01,44.38480651456546,76.06077648344494,27.64374922290583,60.63288179389302,73.43635486282464,54.43306874307052,51.62816473016157
1970-12-01,47.11702633527369,77.7639367412818,29.76458059392303,64.71742500272052,67.99572442324107,52.06279285343753,47.54243591022044
1971-01-01,49.01635064019097,76.03006600792986,29.752535634226614,66.56954333337102,63.28214543466349,55.554537781512586,43.486379345817745
1971-02-01,51.22886557984196,75.95742673290019,31.72598150532852,68.58126782473883,59.139425699947445,53.476469713690406,39.32187971374798
1971-03-01,53.8319780935649,75.67329579740425,31.390208171780788,68.91815417409805,63.396561600779755,51.8651104140994,41.5894199425066
1971-04-01,53.017072989270574,76.6418941437252,31.73096962895155,66.19450945930095,67.23123725133998,54.51206582711325,51.53872977959718
1971-05-01,47.118658427319495,77.14901446214878,28.569183986571815,59.68188218200948,72.94472701676929,57.40043425601898,62.01373713676919
1971-06-01,45.582333733053765,75.66075314199573,28.40450902595591,57.90618532128341,77.44909898015379,57.96246721371615,74.12280230454996
1971-07-01,43.53672077453214,74.2053449289058,29.385613068136525,55.19297167809758,81.71237188441152,60.603892656537475,85.9692372066874
1971-08-01,44.07906924977022,73.48021768928926,34.0146101914443,52.88146829122055,81.26241960598313,59.010861334775576,92.55053381404967
1971-09-01,42.88920583288654,73.27649296005838,30.06381988525391,52.19687973883666,82.48575516329467,57.92250373451487,80.61433353334526
1971-10-01,44.9808507183798,74.86097634244128,29.189523827830584,54.188616541463624,79.24840577686106,56.17525070539048,66.77777285866894
1971-11-01,46.890232859094155,76.22314418524572,30.081483561386648,60.13377640940863,72.9043319935107,55.237264247686454,61.67771424486044
1971-12-01,48.117321238798255,77.57051342468954,31.70970003768553,63.97131990247801,69.2669759269889,53.95339871961328,54.158349552065
1972-01-01,49.800437977111415,77.58334499367781,32.22612228818196,66.90362910975941,68.87065727292126,54.82109250837973,44.864911540573196
1972-02-01,50.90065002441406,75.95570709159314,33.15221613103694,68.4892149288989,61.72187164539599,53.845223224016394,43.844738812513754
1972-03-01,54.32744792863434,75.2209981282552,34.73211122134179,69.16361862602179,60.14768294705689,54.15285509374313,41.1513153935822
1972-04-01,52.481957728566684,77.66670867158712,34.13087883774115,66.66341304088985,67.13985996391936,53.814343618382885,48.00555179936226
1972-05-01,49.90445355184717,77.62625644536786,31.90482958791871,61.78065464224036,72.8482617676713,56.909729768186544,52.819122171178115
1972-06-01,47.900985019658904,74.59449335561047,30.759503890057,56.638300850146415,77.30267648478501,58.980596505485224,69.00428091416337
1972-07-01,44.19575660057317,74.40906273805095,29.898913141084293,55.89889658860291,83.7560813845569,60.05243727109134,83.77643638933209
1972-08-01,46.74707948771957,72.84094622346008,34.00883718855085,53.43605737092698,80.22172869616792,62.013095460164315,90.76633722009794
1972-09-01,43.2359184315002,75.51009941533579,31.981844716257864,55.51914872032861,83.61757729799693,57.60616912573628,73.42568518410266
1972-10-01,44.9837703330844,73.94985795832004,31.074034880176328,57.033145755486274,80.7128527692256,55.52592855765237,67.22586725799131
1972-11-01,46.14085876863766,78.14556476480566,30.035366773163013,62.730818995518554,77.64645350798395,53.731581448251625,54.61595203954849
1972-12-01,48.62143921696283,79.04494668350739,33.72010990064972,65.73900369072788,71.17213474885197,55.39899735542927,52.254267589587
1973-01-01,52.28423523747064,77.25448175893078,29.04653885368956,70.38067763862665,61.7711161839143,52.87885347443431,40.8474389376215
1973-02-01,53.53272980334712,77.74280366443452,32.042073407288164,73.35091575699846,64.04319137107325,53.95005164121282,44.150970351528116
1973-03-01,53.26144598667918,77.56426631728537,29.468695263694524,71.2295068500701,56.8075027174622,54.413298018577855,37.672135975439225
1973-04-01,52.26087632522084,78.99253827914629,30.332181714682502,68.8437443911253,64.78041728944268,55.903430395679436,49.08555438261077
1973-05-01,48.07334251653135,78.16737774007714,29.180141371123646,61.66354178002187,72.90570717731505,57.20044992510589,59.21403947570514
1973-06-01,45.77313541586882,76.1408868560445,28.840805648209216,57.64274983606187,78.62895718057646,58.08588943079192,73.8474384719777
1973-07-01,47.02378266777088,74.90214652755633,34.40498960703778,57.16223378602399,83.12441119710907,61.816487370978756,86.42713161701329
1973-08-01,44.641644845601,74.55140025166968,31.644279748920166,55.38268468831969,84.2313315122182,59.52805718554344,90.60609127993875
1973-09-01,40.722286249297895,74.52467920558523,27.625566245452372,53.71587010782465,80.77140982824427,57.397567534488616,79.04655743092998
1973-10-01,44.23292820749719,75.0540778750465,27.700347758843417,56.29921897965471,81.89811124146439,54.55473345067672,63.51047211409735
1973-11-01,46.230551526437395,77.50427263393964,30.437688880594852,62.397886461183404,74.57153524151285,54.950749978868316,52.50395833046784
1973-12-01,48.59583187726588,77.55013550219893,28.191493924340868,66.17121937996055,70.60708053239429,53.42845782663784,47.495190974132555
1974-01-01,54.09308340035233,75.37752614269992,36.09721585417059,68.82945004144383,65.25269137084028,54.0044345419939,47.181195720260696
1974-02-01,55.8684315400965,77.41758817988458,34.3489036489285,70.70410986540114,64.05368542853202,54.0785382208799,37.60985701296811
1974-03-01,57.7584898705576,75.70833824659421,39.40934303297846,70.56392664157188,65.47394672422918,56.47723226429917,46.787000485988855
1974-04-01,55.97149568445542,78.17195105174231,30.7732544936143,67.65674419927528,68.04100502538317,55.04628099330908,52.953066400519
1974-05-01,51.78269280327691,76.86837211487784,32.52324049459539,62.07708587867306,74.33958271987565,57.262354282586976,61.1878086143816
1974-06-01,45.40297190348307,75.7376768151108,28.145335379690763,57.00309466349578,76.41262534920496,59.22384547014018,68.54562535532204
1974-07-01,46.260965883342266,74.93037874736483,34.64369552697233,54.28114696453,81.56248922566421,60.84798836330956,89.47079797305972
1974-08-01,42.76409373563879,73.50385972972359,31.76985618577154,54.47902762251549,84.48221192105126,61.883365248963365,90.0351600467879
1974-09-01,45.545263352736924,74.55693891529593,32.74447736580872,55.85529862885537,83.47437618342974,59.929902691832744,81.5815956939554
1974-10-01,45.798194237004694,75.76240833654425,28.889938099707216,57.398793045242684,79.70003535729327,57.05069121241779,67.69949326492811
1974-11-01,47.58798088123596,78.45933183250513,29.372119372762423,63.39588137680473,78.0897322501845,54.03115049606886,51.73369036034239
1974-12-01,46.383220198886846,79.30912701180732,30.507620632759053,66.1862965430606,71.95715940635623,55.59274006392708,46.17808973285514
1975-01-01,47.295615002999895,77.8386779923558,30.51583780207307,68.63987173254341,66.3795740549801,54.0240792272799,44.940058390299484
1975-02-01,54.04153611924913,77.33083106492923,34.006943994638874,70.3499447592088,63.54834068822496,52.288370853149196,41.92151620354451
1975-03-01,54.12784302156735,77.01145180769248,29.34314642854878,71.09067284767603,60.391081744477944,54.2041748395494,45.72170150112099
1975-04-01,53.43897800819546,79.0470676897875,33.459857664656774,69.32961923513675,67.11043801926475,54.8960006928402,47.09259982400098
1975-05-01,48.80179012522978,79.25201208413053,32.00854759711724,62.614412211129704,74.88809177893718,59.23450684505523,61.972627953184606
1975-06-01,46.80460861305785,77.28405647537335,31.393704741695597,58.663929940650156,78.40662512160439,59.713416945955245,69.0132499300818
1975-07-01,45.174723357156985,75.53135618871572,35.0994467514123,55.029892541910215,81.9997408917842,58.83931761676272,90.18251302656434
