,zgv850_cluster1,zgv850_cluster2,zgv850_cluster3,zgv850_cluster4,zgv850_cluster5,zgv850_cluster6,zgv850_cluster7
1965-01-01,0.054748915,0.001471734,-0.38677454,-0.18661723,0.7582429,-0.326433,0.22664869
1965-02-01,0.010007858,-0.027815973,-0.13186833,-0.31863275,0.6150421,-0.36587572,0.14923492
1965-03-01,0.0039736987,0.004856753,-0.29891136,0.404877,0.51643527,-0.34880352,0.1308381
1965-04-01,0.017955279,-0.0063284873,-0.39369172,0.42077184,0.43637228,-0.30067748,0.1574767
1965-05-01,-0.017955303,-0.25637788,-0.65109986,0.64933383,0.18985507,-0.21722952,0.024872493
1965-06-01,-0.035469033,-0.23518482,-0.50686896,0.7753151,0.28404674,-0.05960567,0.09581058
1965-07-01,0.039148428,-0.24843054,-0.42813063,1.0968915,0.32554993,-0.0905123,-0.020162916
1965-08-01,0.00029435157,-0.21045952,-0.44034594,1.02404,0.06284349,-0.12539265,-0.0076530697
1965-09-01,0.026491404,-0.32922927,-0.5302696,0.7140906,0.39030668,-0.09154252,0.12362657
1965-10-01,-0.0013245821,-0.06563983,-0.4722829,0.14496687,0.12657005,-0.24254353,0.20413098
1965-11-01,0.0023547648,-0.07770814,-0.4463802,-0.24136615,0.39575213,-0.29611504,0.15762386
1965-12-01,0.04842043,-0.08639141,-0.48582298,-0.23135825,0.4162094,-0.3348219,0.17263564
1966-01-01,0.0120073315,-0.03732405,-0.36571783,-0.31551844,0.31855646,-0.32767043,0.224523
1966-02-01,0.016492033,-0.023725366,-0.057722043,-0.002025342,0.13063419,-0.3823545,0.16289489
1966-03-01,0.01953001,-0.15797623,-0.35906315,0.15175554,0.50445336,-0.37309584,0.1627502
1966-04-01,0.09519076,-0.0662574,-0.31320375,0.53555673,0.38423517,-0.38452452,0.14857285
1966-05-01,0.052803375,-0.2074523,-0.5474194,0.5484321,0.1283195,-0.20238893,0.1021348
1966-06-01,0.039494038,-0.2965671,-0.27298632,0.8172231,0.5808374,-0.1270175,0.12325616
1966-07-01,0.020542692,-0.46351272,-0.51559275,1.0494133,0.37656784,-0.0021699904,0.035588026
1966-08-01,-0.003038001,-0.40521184,-0.24419765,1.0180207,0.16303954,-0.062062096,0.0007233143
