,vo1000_cluster1,vo1000_cluster2,vo1000_cluster3,vo1000_cluster4,vo1000_cluster5,vo1000_cluster6,vo1000_cluster7
1970-01-01,1.1916307e-05,-4.3059044e-06,5.7337165e-06,4.039836e-05,-4.2653883e-06,-4.5777073e-05,5.3436095e-05
1970-02-01,1.9808633e-05,-4.2410793e-06,6.195587e-06,8.218555e-05,-5.237751e-06,-6.2574596e-05,4.784502e-05
1970-03-01,1.961416e-05,-6.919654e-07,4.9558294e-06,-1.20037585e-05,-4.70295e-06,-6.242874e-05,5.4392247e-05
1970-04-01,2.0205678e-05,-1.1144839e-05,4.4858534e-06,-6.7290544e-05,-5.01897e-06,-5.5881515e-05,5.1345516e-05
1970-05-01,3.4572302e-05,-2.354243e-05,4.1050116e-06,-9.570778e-05,-3.51181e-06,-6.587252e-05,5.172636e-05
1970-06-01,3.0050827e-05,-3.0867544e-05,4.5992965e-06,-0.00014622998,-2.4827277e-06,-6.0621773e-05,5.512962e-05
1970-07-01,3.345409e-05,-2.0252613e-05,4.7937683e-06,-0.00017475255,-2.4179062e-06,-6.511894e-05,4.329924e-05
1970-08-01,3.569052e-05,-2.6848458e-05,4.6317073e-06,-0.00015149696,-4.079022e-06,-6.8676156e-05,4.6135287e-05
1970-09-01,2.1777661e-05,-2.0131069e-05,3.788995e-06,-0.000113971946,-5.497044e-06,-6.0508333e-05,4.9076676e-05
1970-10-01,1.1008771e-05,-1.8105318e-05,3.2460957e-06,-5.140056e-05,-4.338315e-06,-4.974754e-05,5.1491374e-05
1970-11-01,1.4663225e-05,-1.8020764e-06,3.2785065e-06,-3.851678e-05,-4.3788314e-06,-5.6562167e-05,4.133831e-05
1970-12-01,1.1981132e-05,-2.0127554e-06,6.438677e-06,5.464344e-05,-4.1843596e-06,-0.000107675914,6.20982e-05
1971-01-01,1.2097538e-05,-1.700253e-06,5.298145e-06,6.383096e-05,-4.461468e-06,-7.066432e-05,5.560535e-05
