,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7
1970-01-01,23.86267,17.720734,25.529602,27.987396,23.183899,17.810638,12.542206
1970-02-01,23.18338,18.517273,26.533783,27.640259,23.390533,17.168549,11.999817
1970-03-01,22.698853,18.148987,26.722351,27.841217,23.885895,17.066772,11.5989685
1970-04-01,23.714417,17.266174,26.485748,27.796265,22.838318,17.695953,12.300476
1970-05-01,24.309479,15.61731,25.337952,28.328339,21.227692,19.279205,14.237579
1970-06-01,25.711426,13.9322815,23.994385,28.227081,19.62323,21.67398,15.243835
1970-07-01,26.71408,13.305695,22.993286,28.04422,18.816376,23.87918,21.070648
1970-08-01,27.134033,13.272644,22.151794,27.867554,18.404663,25.331238,23.978882
1970-09-01,27.368042,13.441559,22.103241,27.722412,18.326141,25.469666,22.396667
1970-10-01,26.979065,13.967407,22.848145,27.698639,19.01007,23.03357,19.461548
1970-11-01,25.811127,14.903931,23.694244,28.317993,20.565948,20.77414,17.74762
1970-12-01,24.65094,16.20877,24.615814,28.376892,21.389374,19.15213,16.430359
1971-01-01,23.977783,18.020508,26.16632,28.10382,22.890686,18.096619,14.214203
1971-02-01,23.227692,18.861542,27.198547,27.634888,23.729736,17.250153,12.791107
1971-03-01,23.211395,18.506744,26.720245,27.412506,23.05426,17.500671,12.703644
1971-04-01,23.686249,17.504639,26.519623,27.42685,22.490936,18.195435,13.207153
1971-05-01,24.590027,15.605682,25.532837,27.604736,21.503174,19.683777,13.661774
1971-06-01,25.969147,14.294739,24.179413,27.846375,19.995575,22.429169,16.116608
1971-07-01,26.712341,13.358856,23.034973,27.984222,18.442017,23.801392,21.160736
1971-08-01,27.248474,13.192841,22.201385,27.871582,18.174194,25.008057,23.527649
1971-09-01,27.078003,12.873108,22.087738,27.620056,18.375793,23.953094,22.992004
1971-10-01,26.736053,13.287689,22.815094,27.583496,19.107117,22.034851,19.343323
1971-11-01,25.442902,14.627777,23.502441,27.802399,20.110199,20.57962,17.065857
1971-12-01,24.309357,15.542938,24.386444,27.742096,21.694397,19.28598,15.036926
1972-01-01,23.464874,17.206116,26.188446,27.636566,22.360138,18.160217,14.276428
1972-02-01,23.026306,18.146332,26.394562,27.30371,22.544739,17.482544,13.684357
1972-03-01,22.70111,17.617401,26.968933,26.856537,22.993317,17.449554,12.791016
1972-04-01,23.29367,16.937347,26.810638,27.693481,21.807281,18.234344,13.355316
1972-05-01,23.870422,15.503113,25.426147,28.01294,20.58252,19.796265,14.56192
1972-06-01,25.006226,14.378296,25.01294,28.24823,19.533234,22.658539,17.037292
1972-07-01,26.016754,13.98468,24.037323,28.16214,19.227661,24.945496,20.242462
1972-08-01,26.965576,13.663788,23.115753,27.79535,18.056427,25.899109,22.246796
1972-09-01,27.343414,13.238159,22.79245,27.391235,17.719269,24.889557,21.560974
1972-10-01,27.194672,12.939728,23.8331,27.814484,18.605469,22.288391,19.087036
1972-11-01,25.79535,13.98468,24.819733,27.639923,20.31372,21.575806,16.641785
1972-12-01,24.593506,15.527008,26.496918,27.828827,21.180786,19.595428,14.833099
1973-01-01,24.009735,17.35736,27.397552,28.01648,22.783997,17.855438,13.715668
1973-02-01,23.387878,18.61026,27.926666,27.905304,23.602936,17.044281,12.885101
1973-03-01,23.144684,18.142792,28.120361,27.666962,23.098572,17.586975,12.887024
1973-04-01,23.436432,16.985046,27.517456,28.11792,22.42041,18.135529,13.099182
1973-05-01,24.31845,15.825348,26.444641,28.421814,21.27481,19.334045,14.400604
1973-06-01,25.635925,14.961273,25.240295,28.504822,19.585022,22.094696,16.470978
1973-07-01,26.292206,14.364197,24.284485,28.598022,18.967072,23.799042,20.605408
1973-08-01,26.795135,13.861786,23.42331,28.198517,18.95639,25.059235,23.608765
1973-09-01,27.537354,13.138977,23.28061,28.188812,19.076782,25.100983,23.015076
1973-10-01,27.193665,14.08606,23.73059,27.998016,19.406372,23.417969,19.555878
1973-11-01,26.152893,14.714691,24.53302,28.049469,20.142303,21.342285,17.580658
1973-12-01,24.470398,16.490875,24.888367,28.159668,21.503448,19.536957,15.612732
1974-01-01,23.224121,18.48993,26.303406,28.065033,22.53299,18.416534,14.325989
1974-02-01,22.669556,19.47232,26.620575,27.671478,23.272095,17.7435,13.301025
1974-03-01,23.020996,18.94223,26.851135,27.024902,23.05133,17.035706,13.022034
1974-04-01,23.237335,17.71167,26.98819,27.384644,22.57019,17.739075,13.595703
1974-05-01,23.98819,16.119415,25.658295,27.77475,21.22464,19.517822,14.311798
1974-06-01,25.873169,15.026428,25.196228,27.893707,19.789001,21.414062,16.418976
1974-07-01,26.471283,14.225159,23.943176,27.99942,18.925568,23.338654,20.727325
1974-08-01,26.833984,13.923645,22.825195,27.721405,18.31717,24.826172,23.239288
1974-09-01,26.696442,13.514923,23.17517,27.611267,18.492401,24.614227,21.256927
1974-10-01,26.242218,13.989227,23.829132,27.548126,19.053802,22.915283,18.941711
1974-11-01,25.23587,14.443939,24.508026,27.603943,20.12918,21.485504,16.032776
1974-12-01,24.740997,15.958862,25.110077,27.535889,21.92752,19.947113,14.31131
1975-01-01,23.438324,17.73639,25.388794,27.829102,22.9216,18.412933,12.909027
1975-02-01,22.777802,18.64679,26.476929,27.47879,23.312897,17.352142,12.56955
1975-03-01,22.857483,18.218689,27.068146,27.387817,23.63681,18.028229,12.526184
1975-04-01,23.20401,16.970734,26.49295,27.300598,22.744781,18.533173,13.081116
1975-05-01,24.17334,15.338501,25.614624,27.70935,21.74527,19.75711,14.649689
1975-06-01,26.082794,14.41394,24.073853,27.834778,20.199799,21.501526,16.278137
1975-07-01,26.501465,13.312134,22.665588,27.986572,19.253113,24.72873,18.781616
1975-08-01,27.565552,12.993408,22.419952,27.83902,18.809906,25.976715,21.941406
1975-09-01,27.679169,13.32486,22.04654,27.657013,18.341278,24.985199,21.000824
1975-10-01,26.780548,13.740692,22.912628,27.632019,18.903748,23.509033,19.515228
1975-11-01,26.02716,14.623749,24.162018,27.752716,20.279022,21.08664,17.020233
1975-12-01,24.289337,15.9104,24.295929,27.981384,22.223816,19.289398,14.117401
1976-01-01,23.039398,17.771973,25.07666,27.361542,23.098083,17.864471,12.570679
1976-02-01,22.446686,18.350769,25.976196,26.993591,22.773865,17.411469,12.600006
1976-03-01,22.722168,18.78241,26.260132,26.908539,22.84497,17.407501,12.539337
1976-04-01,22.90216,17.404999,26.04779,27.318298,22.414856,18.304535,13.490112
