,r100_cluster1,r100_cluster2,r100_cluster3,r100_cluster4,r100_cluster5,r100_cluster6,r100_cluster7
1965-01-01,75.2018,31.731813,43.88762,56.806744,86.61394,15.163162,8.27853
1965-02-01,70.23202,47.330753,48.459354,68.64805,76.08142,19.490833,5.3743057
1965-03-01,75.68174,40.87037,45.792645,62.75934,82.52214,14.591492,7.742897
1965-04-01,71.59158,32.547554,52.595375,59.543888,89.005455,19.023994,6.1179733
1965-05-01,77.31158,21.883991,54.38246,46.193962,74.71039,18.865105,6.389885
1965-06-01,60.354713,15.102554,59.63398,32.79653,65.624245,29.615482,6.9533653
1965-07-01,66.58086,15.015739,76.82672,29.913603,71.116554,51.948353,12.04108
1965-08-01,69.3311,17.005943,72.06825,33.590973,59.953396,45.216057,11.654507
1965-09-01,82.58275,16.61773,54.670753,33.389496,73.881546,41.27824,8.670021
1965-10-01,89.401855,19.045288,55.56348,33.964447,82.90708,21.836487,7.0565605
1965-11-01,82.58603,22.370483,42.570644,29.856272,86.19624,32.878433,10.158985
1965-12-01,76.199356,44.354454,42.659096,55.086815,84.97263,27.54829,13.25322
1966-01-01,75.10471,26.764614,29.665316,32.49543,94.705376,14.350861,10.312534
1966-02-01,63.035694,31.431675,42.84898,52.168324,79.47793,15.506546,7.76149
1966-03-01,77.67545,29.179403,50.548065,48.952435,85.61749,17.368114,5.056141
1966-04-01,87.7959,22.13203,29.560253,54.15958,81.3674,18.569763,6.9883003
1966-05-01,69.955025,14.378769,49.842182,35.190933,83.52939,16.752518,4.929737
1966-06-01,79.33675,15.7445755,63.77441,38.288624,76.07654,22.166504,5.686512
1966-07-01,66.73093,14.529797,62.162365,36.251404,83.95949,34.979164,9.430996
1966-08-01,63.244175,15.9103775,65.245285,31.052465,77.07791,47.768845,11.359871
1966-09-01,62.38726,17.305737,64.99248,38.46756,86.90123,42.34665,7.579273
1966-10-01,82.44922,31.91102,59.51447,46.56227,86.19534,26.65627,10.479977
1966-11-01,89.27661,25.791147,43.676346,40.62626,94.58226,41.97893,9.375183
1966-12-01,88.06512,36.706123,54.021687,54.959038,89.31766,32.470802,12.021435
1967-01-01,61.68216,44.747467,49.13738,65.27989,90.57045,31.128431,7.972866
1967-02-01,67.48245,29.344767,43.16311,57.589523,82.0271,17.2155,7.062454
1967-03-01,73.5361,37.182087,53.76714,63.21922,82.1656,20.232193,6.72295
1967-04-01,83.613144,36.310524,46.912865,64.04349,84.234726,21.6848,3.978199
1967-05-01,80.7434,18.938358,50.171093,48.522552,84.091156,21.973633,4.917324
1967-06-01,78.31282,16.22401,68.43002,34.074184,65.1245,35.337616,5.7061234
1967-07-01,56.711205,13.445477,75.12215,32.368217,74.05296,41.39971,13.6549225
1967-08-01,54.432636,20.176453,75.56469,36.726036,71.97202,49.750515,13.404942
1967-09-01,70.42483,22.525959,70.25085,43.524574,74.49381,39.607605,11.0132065
