,zgu500_cluster1,zgu500_cluster2,zgu500_cluster3,zgu500_cluster4,zgu500_cluster5,zgu500_cluster6,zgu500_cluster7
1970-01-01,0.12971176166183337,-7.932435924356634,-0.13760725114027975,-0.04982584803228212,-0.03495969438600528,0.05205658238407199,1.1395669327332423
1970-02-01,0.1753386548091423,-9.090527079322122,-0.35897757613635206,-0.04265418057056034,-0.044966781208189775,0.1251256484147552,0.43349538284998673
1970-03-01,0.19645199267254165,-7.38182392987338,-0.3172018678644098,-0.03236374600023469,-0.05569051320677079,0.0682951162823222,0.885923751271688
1970-04-01,0.10529012541304378,-4.3774016878821636,-0.23287199067311068,0.0018474400481756996,-0.05920042208865885,0.045246641612383766,0.5743269020548234
1970-05-01,0.03869428548623974,-5.263051661578092,-0.09860932812183562,0.024084639105507556,-0.11531432631153564,0.11157809359418763,1.0079308198048518
1970-06-01,-0.013673173478509385,-2.1504285660657017,-0.15058403623625488,0.03463102649787769,-0.16106349349760052,0.28970010995448053,0.5479935126808974
1970-07-01,-0.02239558945878222,-1.43153423612768,-0.13910434361562043,0.041990355095442605,-0.15526515180850547,0.21134719929911874,0.19749509206471536
1970-08-01,-0.0018539007290079774,1.3036718422716314,-0.03550792220335594,0.009351879968188074,-0.11876287932101141,0.21273293564994852,0.03510946407914162
1970-09-01,-0.010580179664282355,-0.24205149913376028,-0.017425913371101286,0.023792484131477335,-0.06792054355905706,0.08729995306503106,0.4314870573580265
1970-10-01,0.057528928273711,-4.902709072286433,-0.0849067979671846,0.004556455690523281,-0.08506717465979396,0.049260911414516974,0.8962468745616766
1970-11-01,0.12196281910242987,-6.934731656854803,-0.10871689611116413,-0.03627018575720927,-0.0790419226168233,0.09719030605954725,1.0740627176486528
1970-12-01,0.1948842968612342,-11.932196400382303,-0.29220460033670037,-0.031510758761535675,-0.033377814688119116,0.028462007143567284,1.0588764571226559
1971-01-01,0.18462932940826973,-5.455072901465676,-0.1909199250384306,-0.061646701110636484,-0.024982618571785777,0.05139348653171186,1.0418209318931286
1971-02-01,0.1946929058809384,-10.652870481664484,-0.29208357621791586,-0.05410380936775576,-0.015072038600709525,0.05912311339321045,1.1649476220974555
