,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10
1965-01-01,22.846771,28.05893,17.82721,25.030212,26.667328,24.097656,21.72461,29.30185,14.910278,19.646423
1965-02-01,23.712463,28.374756,18.11612,25.72229,27.317963,24.923431,22.426636,29.420593,15.653229,19.89441
1965-03-01,23.19403,28.378754,17.462952,25.878967,27.119873,24.899506,22.190125,29.248962,15.167725,19.589539
1965-04-01,22.893158,28.567871,16.286896,25.665894,27.23413,24.57666,21.708618,29.287872,14.529053,18.78772
1965-05-01,21.196686,27.716125,14.933228,24.380066,26.308075,23.206512,19.944794,29.35971,14.040588,16.961517
1965-06-01,20.06604,27.096436,14.451721,23.403107,25.226318,22.222565,18.64801,29.11972,12.23584,16.066864
1965-07-01,19.11554,26.75064,13.527649,22.693573,24.441956,21.134338,17.799255,28.87622,10.851227,14.813965
1965-08-01,18.6026,26.843445,13.002747,22.459076,24.50882,20.636871,17.003906,28.709076,10.747925,14.253632
1965-09-01,18.048737,26.670807,13.363007,22.171661,24.657013,20.11496,16.464539,28.7919,11.887573,14.753601
1965-10-01,19.137482,27.44519,13.367981,22.939087,25.318115,21.095398,17.401093,29.409607,11.872589,15.297455
1965-11-01,19.804108,27.822906,13.907867,23.440033,25.95929,21.483612,18.0737,29.886108,12.52475,16.000519
1965-12-01,20.582489,28.364777,15.36084,24.488861,26.716705,22.461578,19.29367,29.945007,13.8454895,17.420563
1966-01-01,21.974762,28.39392,16.876862,25.15332,26.894653,23.520416,20.935913,30.069672,15.931824,19.245026
1966-02-01,22.409973,28.545715,18.58844,25.403961,27.17453,24.120544,20.898102,29.672302,16.558167,20.693848
1966-03-01,22.220367,28.94107,18.165833,25.852264,27.377777,24.271332,20.69992,29.644073,16.025116,20.218323
1966-04-01,22.325256,28.86441,16.68927,25.424652,27.161926,24.161896,20.832031,30.1297,14.223785,19.125
1966-05-01,21.502747,28.072174,15.409882,24.487152,26.194183,23.302582,19.911194,30.020264,13.405304,17.230377
1966-06-01,19.683258,27.677307,14.252533,23.608185,25.318237,21.803314,17.917725,29.67331,13.201569,16.042755
1966-07-01,17.641876,27.001068,13.727539,22.838104,24.770569,20.65857,16.008972,29.274414,13.004913,15.41037
1966-08-01,18.014557,26.40802,13.140045,22.07309,24.360077,20.01709,16.136566,29.128662,11.488983,14.526855
1966-09-01,17.46637,26.334381,13.606018,22.04538,24.412506,19.758392,15.726074,29.193726,11.440582,14.596954
1966-10-01,18.493134,26.925934,13.999878,22.225403,24.814453,20.450287,17.379639,29.776184,11.41687,15.377594
1966-11-01,19.098267,27.599152,14.617645,22.960144,25.697449,21.09024,17.87738,29.872498,13.024078,16.205658
1966-12-01,20.762451,28.001587,15.976196,24.20575,26.30362,22.819977,19.464386,29.688934,14.167816,17.585388
1967-01-01,22.321198,28.297058,17.113617,25.251038,26.674866,24.148712,21.087158,29.558624,15.874084,18.550995
1967-02-01,23.585785,28.45581,17.90091,26.48407,26.871704,25.30362,22.327728,29.6568,16.37091,19.44397
1967-03-01,23.540222,28.549469,18.001587,26.648834,27.269867,25.417297,21.99466,29.70337,15.601135,19.864655
1967-04-01,22.809998,28.165833,16.68042,25.678223,27.239807,24.609985,21.494843,29.65979,14.979126,18.962677
1967-05-01,21.303528,27.935455,15.041718,24.633514,26.737976,22.999817,20.41455,29.71939,13.991974,17.423645
1967-06-01,19.487549,27.295898,14.163269,23.671936,25.540009,21.751251,18.248993,29.28418,13.945404,16.33786
1967-07-01,18.305084,26.67038,14.174286,22.568604,24.456207,20.730072,16.595276,28.897034,12.52005,16.053894
1967-08-01,17.809265,26.16803,14.332031,21.863953,23.889801,19.81607,15.778442,28.665161,11.174835,15.959717
1967-09-01,18.235474,26.416962,13.614349,22.5,24.749207,20.477661,16.31482,28.869476,11.102722,15.660248
1967-10-01,18.178894,26.677368,14.114685,22.643738,24.949524,20.663483,16.527649,28.884003,12.108887,16.09143
1967-11-01,19.240631,27.393555,14.482788,23.412994,25.714783,21.374146,17.5849,29.175995,12.984314,16.64685
1967-12-01,20.582336,27.641968,15.951202,24.39563,26.40744,22.746399,19.288208,29.23761,14.404663,17.98056
1968-01-01,22.342102,27.883698,17.27826,25.288483,26.678833,24.119232,21.311829,29.275543,15.900757,19.381836
