,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9,vo500_cluster10
1965-01-01,7.738658e-06,7.945047e-06,1.0269192e-05,-2.5091067e-06,7.675844e-06,9.82052e-06,9.066738e-06,1.112168e-05,-6.636925e-06,-2.1411906e-06
1965-02-01,-2.4373148e-06,6.087532e-06,2.5147296e-05,-3.774374e-06,6.410577e-06,1.1301148e-05,-5.8921214e-06,1.3284298e-05,3.175519e-07,1.555898e-06
1965-03-01,8.259121e-06,3.0544834e-06,3.5816818e-05,2.9647417e-06,1.110373e-05,-2.1188316e-07,-2.284767e-06,5.5580967e-06,-7.8842495e-06,5.0286544e-06
1965-04-01,1.9117091e-05,1.1431184e-06,3.499125e-05,-1.4009129e-07,2.1315602e-05,-8.135503e-06,4.597925e-06,-2.177526e-05,1.4213001e-06,8.689851e-06
1965-05-01,-3.047513e-06,-1.8271166e-06,4.3623782e-05,-3.0116207e-06,1.8551757e-05,-1.575856e-06,4.669717e-06,-5.1832176e-06,-1.5089987e-05,1.3042016e-05
1965-06-01,1.4091915e-05,-2.230925e-06,3.3349097e-05,-5.4703705e-06,2.2670603e-05,-1.2379984e-05,8.707801e-06,-2.491157e-06,-9.562296e-06,1.4271383e-05
1965-07-01,2.2868022e-05,-4.810863e-07,3.0504489e-05,5.957336e-07,2.4851171e-05,-1.6741113e-05,1.13819115e-05,-5.7306024e-06,-1.4156736e-05,1.0242271e-05
1965-08-01,9.075717e-06,3.7139398e-07,2.5658788e-05,-3.047513e-06,2.2616761e-05,-1.9110128e-05,9.165451e-06,-1.757565e-05,-1.6633428e-05,2.1136133e-05
1965-09-01,1.3472738e-05,3.7139398e-07,3.6624435e-05,1.3495082e-06,2.6520247e-05,-1.3681143e-05,6.769522e-06,5.252994e-06,-6.7894725e-06,2.0445172e-05
1965-10-01,-1.7643033e-06,1.3225872e-06,4.932197e-05,5.6881254e-07,2.2643682e-05,9.999989e-06,7.1105096e-06,-3.7833452e-06,-2.5898698e-06,1.2727942e-05
1965-11-01,1.7672348e-05,1.3854078e-06,2.2616761e-05,-2.2085442e-07,1.6308375e-05,-1.9433173e-05,-4.4519402e-07,-1.1608259e-05,-3.7384743e-06,1.0655058e-05
1965-12-01,-1.6476479e-06,3.8441503e-06,4.16855e-05,1.7533166e-06,1.0933232e-05,-3.7923164e-06,-7.054259e-07,2.4353067e-06,5.4055417e-06,1.1040916e-05
1966-01-01,-4.830472e-07,1.3733123e-05,3.23893e-05,-5.362981e-06,-1.9820582e-06,-2.087967e-06,1.4721845e-06,6.7350193e-06,1.8417533e-05,3.264482e-06
1966-02-01,-3.2774005e-06,5.227863e-06,3.0214105e-05,2.930461e-06,8.041461e-07,-5.012669e-06,5.2604482e-06,1.8523442e-05,5.464117e-06,5.7085235e-06
1966-03-01,3.1667187e-06,-3.3833094e-06,3.64627e-05,-3.041143e-06,9.667867e-06,1.2649598e-05,2.115783e-06,1.5834998e-05,-1.6724807e-06,1.1101707e-05
1966-04-01,1.8865609e-05,-1.0829535e-07,4.2597243e-05,9.019095e-07,1.243778e-05,-3.0463278e-05,3.2481876e-06,8.20959e-06,-1.8354149e-06,3.0771043e-06
1966-05-01,-1.0063686e-05,-1.0777621e-06,5.0670726e-05,-4.993417e-07,1.9680288e-05,-6.267277e-06,3.9488114e-06,-2.3405191e-06,-3.108244e-05,1.3570187e-05
1966-06-01,9.871539e-06,-1.8109749e-06,3.715518e-05,1.1055781e-06,1.8246452e-05,-1.122868e-05,3.6555284e-06,3.968089e-07,-4.385365e-06,1.6918522e-05
1966-07-01,6.343973e-06,1.3418357e-06,4.64018e-05,-2.1287015e-06,1.7708762e-05,-8.55653e-06,7.565992e-06,-4.3038963e-06,-1.695588e-05,1.8482708e-05
1966-08-01,1.4010115e-05,1.6432678e-06,4.818595e-05,3.7207028e-06,1.9688436e-05,-4.132813e-06,7.1260656e-06,-3.497189e-08,-1.8674858e-05,1.9680288e-05
1966-09-01,7.957038e-06,3.642199e-07,5.116768e-05,6.7757537e-06,2.1847338e-05,-1.3746041e-05,3.4029763e-06,1.5378777e-05,-8.760198e-06,1.769247e-05
1966-10-01,-1.120424e-05,2.0128573e-07,4.556268e-05,-8.0891914e-07,1.5745383e-05,1.2603668e-06,3.6229394e-06,7.5089665e-06,-1.0332533e-05,6.6861394e-06
1966-11-01,-7.3752417e-06,2.5557092e-06,3.8996357e-05,-1.9657637e-06,1.4515215e-05,8.307354e-06,-9.800024e-07,8.331794e-06,-6.5524146e-06,1.1777891e-05
1966-12-01,6.596525e-06,5.2115684e-06,3.7978007e-05,-1.7458005e-06,1.0474403e-05,1.4966245e-06,6.018101e-06,-6.6227585e-07,4.9427217e-06,5.5944656e-06
1967-01-01,3.8800135e-07,3.7405516e-06,3.4138066e-05,-1.6812737e-06,9.266641e-06,1.083063e-05,3.588164e-06,5.665461e-06,1.4146208e-06,6.154707e-06
1967-02-01,5.3526637e-06,7.349754e-06,4.3914995e-05,-5.362661e-06,-5.972215e-06,9.988482e-06,5.456928e-06,1.8273611e-05,1.1656739e-05,-2.2186432e-06
1967-03-01,1.3140521e-05,1.342436e-06,2.4080418e-05,-2.4432156e-06,2.9786097e-06,6.9407106e-06,1.6342892e-07,5.8098267e-06,1.8749051e-07,1.7996026e-06
1967-04-01,1.9260126e-05,-3.405672e-06,4.632915e-05,9.258623e-06,8.745312e-06,3.034751e-06,-4.480411e-06,-2.2957101e-07,-3.7264908e-06,2.5054032e-06
1967-05-01,1.7599892e-05,-1.3020326e-08,4.1829677e-05,9.253745e-07,1.664546e-05,5.8098267e-06,1.4948237e-06,-1.5369042e-06,-8.306168e-06,8.697192e-06
1967-06-01,2.3109942e-05,-7.0277747e-07,4.420373e-05,5.3767253e-06,1.738334e-05,4.9436203e-06,8.352312e-06,8.2110637e-07,-1.7986851e-05,5.296519e-06
1967-07-01,2.4569665e-05,6.125738e-07,4.454059e-05,9.547359e-06,1.669358e-05,-8.2580445e-06,7.4379786e-06,-3.2613025e-06,-7.0148744e-06,1.70144e-05
1967-08-01,6.3151165e-06,8.291281e-07,3.3368102e-05,3.6122256e-06,9.996504e-06,-3.6382626e-06,8.8736415e-06,2.9385046e-06,-4.0553277e-06,7.0080205e-07
1967-09-01,2.3093902e-05,1.3023346e-06,4.7323687e-05,-1.095781e-06,1.5394267e-05,-4.793208e-06,6.2509534e-06,-6.605831e-06,-3.9430415e-06,1.4255364e-05
1967-10-01,1.385434e-05,3.275367e-06,2.2917451e-05,3.6362871e-06,1.45120175e-05,-6.036378e-06,-3.1779564e-07,-1.0704283e-05,9.009989e-06,1.5570718e-05
1967-11-01,3.836798e-06,-1.0797412e-06,2.131336e-05,-1.7534585e-06,1.667754e-05,3.6282654e-06,-5.0739254e-06,2.4652982e-06,4.414269e-06,2.0482366e-06
1967-12-01,5.5050514e-06,1.0036605e-05,1.6340682e-05,2.0642765e-06,-1.8416831e-06,3.7998325e-07,2.721954e-06,1.6632548e-06,4.462392e-06,2.5695663e-06
1968-01-01,1.8714021e-05,4.6904315e-06,1.8379018e-05,-4.6136847e-08,5.4534903e-06,-7.1835602e-06,3.3318065e-06,2.039834e-05,2.6094494e-07,4.495014e-06
1968-02-01,1.2367578e-05,5.7419675e-06,3.4747627e-05,-1.7676794e-06,-1.9502477e-07,-7.081195e-06,6.3747502e-06,9.7619995e-06,1.5317462e-05,3.6202837e-06
1968-03-01,1.7429844e-05,3.424866e-06,4.3020336e-05,-8.371135e-07,5.1650204e-06,4.643902e-06,-4.084781e-06,1.7234423e-05,1.5243018e-05,5.5651617e-06
1968-04-01,-8.913048e-09,-2.996021e-06,2.798243e-05,6.7562796e-06,7.3983683e-06,8.542964e-06,-5.536458e-06,-3.479916e-06,-2.7004557e-05,9.147829e-06
1968-05-01,8.310322e-06,-3.8707512e-06,4.3597283e-05,7.603092e-06,1.4731209e-05,-1.052428e-05,2.1442247e-07,1.04227e-05,-8.374678e-06,8.254487e-06
