,mgu500_cluster1,mgu500_cluster2,mgu500_cluster3,mgu500_cluster4,mgu500_cluster5,mgu500_cluster6,mgu500_cluster7,mgu500_cluster8,mgu500_cluster9,mgu500_cluster10
1965-01-01,0.569207930848712,-0.1749850865175475,-0.645893727030073,-0.033887095188581816,0.10138948104883495,-1.9617114067077637,-0.7733294740319252,-0.6786443466363952,0.5488880075417556,-1.2113938297050588
1965-02-01,-0.783762051945641,-0.030665455469444616,-0.9711271737303053,-0.6484006681749898,-0.9112685134536341,-1.5847655932108562,-0.41973416693508625,-1.3179298057112583,0.04156344122700877,-0.8324502170949744
1965-03-01,0.19051123942647663,-0.4872364784354594,-0.8173880406788417,-0.5314942970070787,-0.5549858667348561,-1.1144456068674724,-0.6491231732070446,-0.9457629780436672,0.05467574886203586,-0.8768098077912262
1965-04-01,0.42247953159468515,-0.48055686612627396,-0.5577474619661059,-1.1177880789643975,1.1148003371138322,0.3842821518580119,-1.6659124940633774,-0.034952501571455664,-0.010195604295699627,-2.2154598996259165
1965-05-01,0.5104056426456997,-1.2802312178398245,-0.6067504627364023,-1.2028367288651005,0.6701878026912087,0.38620396455128986,-1.889089196920395,-0.09572980708854144,-0.05981983108953996,-0.6532290707463804
1965-06-01,0.880223796481178,-1.4124363660812378,-0.44200593871729715,-1.5780201522252892,1.07493016280626,-0.4724596341451009,-1.9416103512048721,-0.3194916040398354,0.014149131519453866,-1.3093458569568137
1965-07-01,1.9117159502846854,-1.0721925924073403,-0.381635097520692,-1.7286771087236301,1.7144890207993357,0.10866983731587727,-3.272475451231003,0.38296725860861847,0.16072602555542798,-2.749307432036469
1965-08-01,1.4330744743347168,-1.5674653337962592,-0.11983098994408335,-1.3482201483941847,1.7575453770788092,0.5548632939656576,-2.3993635177612305,0.4241533404172853,-0.023268005363159365,-1.7023523648579917
1965-09-01,0.2754131065947669,-1.2430404104403594,0.23168028997523446,-1.0062616999431322,1.587993063424763,-0.48476648330688477,-2.143043577671051,-0.4861795278482659,-0.05951579539226247,-0.9530260942984319
1965-10-01,0.29206660886605584,-1.2648914732150176,-0.26741188019514084,-0.629125871965962,-0.2784910366723412,-0.4142980972925822,-1.4702807366847992,-0.4800853341124779,-0.19060048190030185,-0.8762896924779036
1965-11-01,-0.09058500152258646,-0.7882654889306026,-0.3798175816025053,-0.803741588387438,0.904901247275503,0.11595288912455241,-1.1951860040426254,-0.2999421815539515,-0.22737933443738267,-1.1090682900470237
1965-12-01,-0.5081228911876678,-0.5223717040090419,-0.6070980855396816,-0.6893209872707243,0.05015487243470393,-0.48135558764139813,-0.7396293617784977,-0.7924855448478876,-0.010834545405073599,-0.8547140204388163
