,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7,abs_vo850_cluster8,abs_vo850_cluster9,abs_vo850_cluster10,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9,mpi_cluster10,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,r700_cluster1,r700_cluster2,r700_cluster3,r700_cluster4,r700_cluster5,r700_cluster6,r700_cluster7,r700_cluster8,r700_cluster9,r700_cluster10,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9,vo850_cluster10,vws850-200_cluster1,vws850-200_cluster2,vws850-200_cluster3,vws850-200_cluster4,vws850-200_cluster5,vws850-200_cluster6,vws850-200_cluster7,vws850-200_cluster8,vws850-200_cluster9,vws850-200_cluster10,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10,EA-WR,ENSO3.4,EP-NP,NAO,PDO,PNA,SOI,TNA,TSA,WP,month
1965-01-01,-8.791984458054815e-05,-1.8521792586206608e-05,-0.0001511088174873,-5.9399465445655066e-05,-6.336473468462566e-05,-0.0001198917193467,7.385365400062586e-06,-4.8619881245615214e-05,0.0079621102486271,-0.0001271930003505,,,,,,,,,,,1959.7098130446211,1055.0346334567246,1677.1739108503357,1123.1529744466145,1349.5677897135415,1517.669677734375,1781.3265616433664,1480.196605009191,2060.4595573581,1272.166011018573,35.24944724106207,43.35495963025448,82.94219970703125,15.07786015669505,124.80318118364384,66.03972774812544,52.30625539586164,71.12016263215438,34.08628400865492,63.74736986662212,27.35369349100504,41.29269493950738,26.596393869883972,41.28790295813695,41.421648461049,45.87398347400483,30.181941180162028,43.370120686695984,35.401251051161026,27.87177126172563,4.483531676744189e-06,0.0091560345026664,1.1175027497682644e-05,0.0092332069471012,-0.000458684341235,-9.71540822202962e-08,-8.045931483984474e-06,-0.0006605951663611,0.0004929087178121,0.0015477092044117,14.51831217675891,19.8836319090726,53.94042293812824,24.29335130879628,30.6181815035739,27.685739347628267,39.33432978751801,11.132883332942384,29.2111343118838,26.98450825874444,0.052003175774707,-0.0729968292372567,0.0238595980163321,37.78055906295776,0.0170317537475765,-1.136430104573568,-29.155027866363525,-0.1061511687307714,-0.056715766814622,-0.0298131575497488,-0.37,-0.89,0.6,-0.65,-1.24,-0.92,-0.7,-0.36,-0.39,-1.0,1
1965-02-01,-8.614131989556232e-05,-2.1649947755800542e-05,-0.0001516612891859,-5.736909074852626e-05,-6.200898720088638e-05,-0.0001196435786208,1.0902526085865087e-05,-4.67370736835644e-05,0.0089213805040344,-0.0001269117222234,,,,,,,,,,,1954.9622168907752,1054.622054973822,1677.339512848657,1121.9544474283855,1352.699462890625,1519.8322353078356,1777.9905084978072,1480.6411743164062,2062.504484215561,1272.1232096354163,45.655878578744286,39.942638909638816,88.10492825795369,12.789312998453775,118.7103760548127,61.14510284073052,55.22328528805056,70.18937649934188,30.62357850127168,61.432687859786185,28.25979439609022,41.69006065086082,27.54072502477845,42.64150887481437,42.14663167638103,47.07062312534877,31.110207463654,43.47887110889406,37.14202457004123,28.60757263613419,6.50039220303309e-06,0.0145643774885684,1.046935611072492e-05,0.0101924772025085,-0.000486771841679,3.0137546804271e-06,-9.769960661577416e-06,-0.0006962235905424,0.0005889723979635,0.0014837736671324,12.684214700358716,25.346328328200627,46.746931596956735,30.996217803544837,28.473742631731167,33.582486534154484,28.79842007392348,10.268771115347995,22.26891167887836,21.2318885660768,0.0586766278064703,-0.0889526626893452,0.0278499979633358,77.3419976234436,0.0170801766085063,0.7934780791401863,-35.89480519294739,-0.0790384780859278,-0.0333550026301633,-0.0152519935121138,1.46,-0.56,-0.93,-2.2,-1.16,-1.03,0.7,-0.25,-0.08,-1.04,2
1965-03-01,-8.903710425199409e-05,-2.2421055658477397e-05,-0.0001563277383299,-5.7666206617688975e-05,-6.177052996547014e-05,-0.0001212397830936,-5.400938809656413e-06,-4.548226136590328e-05,0.0036521269066724,-0.0001305047148239,,,,,,,,,,,1957.291236290565,1056.948676783377,1678.7895770112343,1123.105706108941,1351.9404296875,1518.337056174207,1781.5488581071822,1484.6932803883271,2067.601542570153,1273.753232176199,70.25169279517198,40.89485567007492,89.17704203042639,14.825672904650371,144.60239899464142,65.71367198023303,52.89478302001954,74.68233523161514,38.53730002602378,63.88306065609581,28.191345858286663,41.667209201388886,26.64654859855993,43.32882274280895,42.613101568747695,46.93252745128813,30.622001433036697,43.28470445217047,35.76925913492838,27.86575908392248,4.47930197109819e-06,-0.0006717687483615,9.758344086274224e-06,0.0049232236051466,-0.000529859122859,8.984622382106892e-07,-5.714439498805619e-06,-0.000378503743074,0.0005238488787047,0.0008392527282315,10.961381945774589,30.49442897455541,47.40818569266289,26.01213994882018,30.104894109365,31.786542538951235,23.80502738761107,8.295146059230692,23.829773464560056,15.57349911439413,0.0305958775968491,-0.0934248524052756,0.0220447707813712,29.5803964138031,0.0126065844374949,-0.4461793849865595,-33.99842381477356,-0.0907891177546198,-0.0332205069505355,-0.0030183993900815,-1.84,-0.34,2.23,-1.99,0.04,-0.8,1.2,-0.13,0.11,-1.17,3
1965-04-01,-8.757441069714593e-05,-2.276329931255692e-05,-0.000160706464535,-5.573687143195831e-05,-5.943372896001132e-05,-0.0001285558440742,5.657967545807597e-06,-4.677764716004919e-05,-0.0002378961653448,-0.0001353788268586,,,,,,,,,,,1953.1661987304688,1057.440537058246,1679.2594468298037,1123.4102376302085,1359.6490885416667,1517.3524771163711,1781.7221122875549,1488.17138671875,2077.8297891422194,1275.201531176297,68.59020605319884,46.69897164871443,85.54090017295746,20.48257191975912,159.41444788223657,51.70666486367412,48.54225628617881,68.36181308912194,38.68113926478794,54.9386877762644,27.51258252614952,42.0563719007704,25.318979861131357,43.3229430647921,42.983480138102856,45.736688886369976,29.6905302665603,43.86084707159745,33.69267569647895,26.69162212962836,2.0332187178682663e-06,0.0139389230753295,8.53006170917408e-06,0.0010332005331292,-0.0004528895866921,2.088318324731311e-06,-7.023867696099528e-06,-0.0004734993429641,0.0006794813089072,0.0003422587118014,9.748488419028076,44.09702008226039,71.589128195034,28.49994734467557,48.35270029466809,39.0529115750577,21.714159415644023,12.826775246521596,39.21255780521107,12.010676647008538,0.0327323622341397,-0.1200737804174423,0.0260187340460307,158.55038166046145,0.0211666536209809,-3.833676626284917,-21.15448117256165,-0.104205693318465,-0.0228461661291393,-0.0385226441236833,0.67,-0.44,1.02,0.64,0.62,-1.07,-0.9,-0.18,0.1,0.49,4
1965-05-01,-8.77197869288336e-05,-2.236977371993769e-05,-0.0001615401451313,-5.347947883231373e-05,-5.962209368233164e-05,-0.0001268141754773,-1.464924675566881e-06,-4.581011835231505e-05,-0.002671515539987,-0.0001345961624922,,,,,,,,,,,1955.6529118464543,1057.1533203125,1680.336843443311,1123.4032864040798,1356.09033203125,1515.717919193097,1781.4377098752743,1489.590633616728,2077.6435696348854,1276.4723675805817,63.17002831435786,46.73173391996925,88.71760540697949,20.01020113627116,151.27482291979666,44.22756063527074,41.73669953277146,66.80062335470448,30.98157107175052,49.66983192845395,25.889780435217432,41.39281237566912,23.10335244705428,41.75172600864379,41.80927576981191,43.57755751836867,27.727204980984546,43.592273740840135,30.592829386393227,24.54901144538127,1.3306866226452451e-06,0.0135261419927701,6.801011284889767e-06,-0.0014004188415128,-0.0004931798988157,5.255216103361102e-06,-5.477248783895129e-06,0.0002019893145188,0.000769807168884,-8.702223415942475e-05,8.456540013381542,52.6359479102971,72.75082945513324,32.87939793037877,45.05729343289358,48.80065430755933,16.85924996681688,18.29504696707953,45.227064771851325,11.455169465285032,0.0220536737690998,-0.0961578637361526,0.0250628237610101,238.5715484619141,0.0055159671928489,-8.252605299154919,-56.97043538093567,-0.0501509059533894,-0.0031403834741054,-0.0167874545635034,2.95,0.06,0.07,-0.52,-0.66,-0.42,0.3,-0.21,0.15,1.18,5
1965-06-01,-8.685144556303776e-05,-2.3627008934119275e-05,-0.0001599329959201,-5.1236731772352114e-05,-5.7962052706211945e-05,-0.0001227943800945,-4.163478960218584e-06,-4.789642577108696e-05,-0.0073009570769499,-0.0001343088868972,,,,,,,,,,,1951.3461773212136,1058.9926195394307,1680.0519959000517,1125.0946384006077,1361.1937662760415,1507.8888394939363,1776.903333162007,1493.968110926011,2088.284239477041,1277.8385954083135,54.48392542397104,45.2025712426029,87.35408553157944,16.465777158737183,151.1544936742538,40.65532465090697,41.27911001011945,62.85415317701256,26.933305342118818,38.82161993729441,24.395352099315232,40.3051941483109,21.269542067798216,40.10429697588456,40.515512181079295,41.10682896205357,25.975149450167805,43.18344718531558,27.33383602566189,22.83167234608825,-3.662852698099182e-07,0.0148524282849393,1.0298158803231865e-05,-0.0060298603784758,-0.0004328502048641,5.1573469632289335e-06,-1.92625449179417e-06,0.0003852857844321,0.0007175441472403,-9.34483902407616e-05,11.94609155192598,58.21916310506671,74.92980494281478,29.91168160610182,44.77018135774419,44.46684526245127,9.87186469094277,20.504723221717978,45.98550542749039,12.720350515791452,0.0365260799851598,-0.1031884444611413,0.0304682830500164,171.50462865829468,0.0084043693269404,-5.713303883870443,-17.650634050369263,0.0148032859368162,0.0001118287400458,-0.0172452166831741,1.33,0.36,-1.56,0.6,-0.8,1.89,-0.9,-0.28,-0.17,1.19,6
1965-07-01,-8.276276275864802e-05,-2.116634708440152e-05,-0.0001700307277716,-4.933981739775524e-05,-5.506672375075565e-05,-0.0001288451398174,7.650621139559797e-09,-4.192912089211199e-05,-0.0092105219664517,-0.0001372064954401,,,,,,,,,,,1952.7927105243389,1058.2237683041558,1677.5283687370868,1124.6286010742188,1356.101318359375,1502.5590127973414,1767.2700580797698,1494.23630658318,2086.4011180644134,1276.7218823702829,47.65214687440454,46.83014456905536,84.77533179593374,12.275209029515583,145.921873434996,21.10144078046426,42.20982288968736,55.780767357867695,18.77514137016548,37.50738043534128,23.17544178790357,39.56133665861906,19.786423355785768,38.51490020751953,39.36942393385519,39.36335972377232,24.57532479729451,42.74507250104632,25.21190007527669,21.3378691337478,-2.315260868256965e-06,0.0103351558209396,1.2828916116505266e-05,-0.0079394252679776,-0.0004967644296508,5.881981561480753e-06,-3.904639467523599e-06,3.2335246184326635e-05,0.0009647509311131,2.053542592269272e-05,13.39480584456114,59.82358635261558,90.94357828786802,33.23565036713384,50.82828963870057,52.07768524222757,11.301097901084727,15.116617444859084,44.89149821466432,10.465967933849344,0.0501886764659157,-0.1144018769264221,0.0359377261554318,185.3256702423096,-0.0034401166922838,-17.470107475916546,-8.998703956604004,0.0206368044018745,0.0022540408694608,-0.0616534488896528,0.37,0.61,0.75,0.35,-0.47,-1.26,-3.0,-0.2,-0.39,2.64,7
1965-08-01,-8.64059672624405e-05,-2.6021145235414197e-05,-0.0001685716305696,-5.045879280420623e-05,-5.651029606029803e-05,-0.0001321795461073,9.053134407324769e-08,-4.361049290009509e-05,-0.0085393032350111,-0.0001373022574365,,,,,,,,,,,1955.665412315956,1058.415533734866,1681.7682439630682,1125.2410888671875,1357.6649576822915,1514.5958743878264,1781.9028620134322,1493.172409955193,2080.390400789222,1278.1886838517098,43.190351346643965,47.13717503334159,82.42554262459997,13.85660966237386,148.87353946001102,33.92410936026737,45.3161598979563,59.60495990255605,25.17084603781229,35.0632035104852,22.267858666109756,39.43124135335286,18.961186195487407,37.27149017586196,38.88242526317206,38.02386874244326,23.70041323379732,42.753216736298754,24.239177703857425,20.53940195432851,-1.949564742490508e-06,0.0125803315313532,9.659133813202484e-06,-0.007268206536537,-0.0005389573440576,4.44128084719716e-06,-4.887779054532619e-06,0.0001308909607663,0.0008247068763012,-0.0001970239281945,9.58069856940833,63.0910178625258,76.2250026186574,29.32158013791241,46.1017758722083,48.56930952202866,10.760540752397777,17.684619968700453,45.10810725721112,11.354976001989614,0.0485994770557065,-0.1007822368826185,0.029116311157,167.633056640625,0.0025986314527858,-25.316814581553142,-13.054132461547852,0.0159335283510317,0.0101163485934111,-0.0304909485081831,1.29,1.12,2.32,0.45,0.2,0.32,-1.1,-0.2,-0.21,1.62,8
1965-09-01,-8.610574046282897e-05,-2.453766842735237e-05,-0.000151353221022,-5.39863108047832e-05,-5.9984789009954486e-05,-0.0001217798731473,2.0217950515339846e-06,-4.247124982386861e-05,-0.0084630279161501,-0.0001325420037444,,,,,,,,,,,1968.3478722205527,1058.363158540576,1684.7100880520404,1125.1972113715278,1358.9495442708333,1519.3552501166043,1783.9388663308664,1492.7600636201746,2078.0868841677297,1279.10582344487,45.50530503435833,40.66500450248149,84.82349809393826,12.168874343236288,132.54347581129807,46.43081577344873,40.65161442411119,65.94522724980894,22.86283681680868,41.06532448216489,21.952419970408982,39.37176174587673,19.4583465803915,37.01669834862071,38.83182345412848,37.81234922863188,23.446413496850244,43.0137921096687,25.208172268337677,20.784269252293548,8.329326424812637e-07,0.0125758451758883,1.1185532690264112e-05,-0.007191931217676,-0.0006718642907799,4.409776286620676e-06,-6.532364594045682e-06,-6.050173245360687e-05,0.0009750017246309,-0.000282149449049,11.486405462141787,52.797525661768034,68.68711989972901,26.197694587521088,42.94708947848385,43.44141697918653,10.035662635678154,19.610630846491954,48.23036364879653,10.16138933789751,0.0570928041316285,-0.0859001385314124,0.0314643655431865,108.20423364639282,0.0105511341286123,-11.705532670021055,-16.0694420337677,-0.0539574093211477,0.0002528529380056,-0.0517777151738603,0.66,1.29,2.26,0.51,0.59,0.36,-2.2,-0.12,-0.03,-1.29,9
1965-10-01,-8.679931332673213e-05,-2.672379451452575e-05,-0.0001593399641899,-5.487225226876463e-05,-5.888742952896111e-05,-0.000122109590198,2.917204255936668e-07,-4.779413348350058e-05,-0.0084226478065829,-0.0001326794881606,,,,,,,,,,,1963.4270888108472,1058.0894270492474,1684.743178186338,1124.9280124240452,1358.9290364583333,1524.682799381996,1783.2892166940792,1491.841843548943,2075.857979910714,1278.7680955802869,44.185052266935024,41.97399651826317,78.4916705395802,8.890122175216675,156.4361083201873,51.547100900233474,42.1082275501196,63.58180253402046,18.86260064093621,38.72423673930921,22.542565127453173,40.135345458984375,19.81418951233821,37.83405083270112,39.49935792937992,39.22654106503441,24.007305628816848,43.52703668121108,25.762244330512157,21.283637302022587,1.5760624627146544e-06,0.0139317446155473,9.185903890770426e-06,-0.0071515511081088,-0.0006050298907211,4.759476448243456e-06,-5.907989095254715e-06,-0.0001466108036159,0.0007158952939789,-7.984936019056477e-05,10.307829099486623,42.72886859717448,63.55017357746124,31.26540825850125,39.67665302442104,45.86813233158634,19.955788496253074,19.71190318788026,38.67904646952089,10.688276926528934,0.0709180166072483,-0.0760759998645101,0.0263116769785956,155.8345079421997,0.0093681914774001,-11.979118982950848,-17.135828733444214,-0.0220978606457465,-0.0241388397460634,-0.0136369538571064,3.08,1.45,0.85,0.92,-0.36,1.42,-1.5,-0.1,-0.17,1.57,10
