,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6,vo600_cluster7,vo600_cluster8,vo600_cluster9,vo600_cluster10
1965-01-01,1.5736702687969988e-07,0.001488341877120547,8.41843685790351e-06,-2.2435469648141637e-06,-2.606025191198569e-06,-1.3431863029230348e-07,1.780123706599365e-05,0.0002568462514318526,1.3666576705873014e-05,-0.0016005287761799991
1965-02-01,2.6002268541714775e-06,0.0019191748530526336,7.197124002939542e-06,5.08646930289355e-06,1.0606766161138445e-05,1.2627919450854583e-06,1.1800349446795216e-05,0.00028850337912444957,8.976022140164527e-06,-0.002092278009513393
1965-03-01,2.207651470796476e-06,0.001493012678110972,1.1676473200673676e-05,9.169011806219575e-07,7.629708782339796e-06,2.8355674295371933e-06,7.987637867959815e-06,0.0003459686922724359,8.038928172027227e-06,-0.0022466221707873046
1965-04-01,2.9586856284481013e-06,0.004129067140941819,2.0114661041319506e-05,-4.160028516048192e-06,4.649763189428829e-06,4.317153449543791e-06,-9.036000717190162e-06,0.00014894994819769636,1.7033415653194034e-05,-0.001967545540537685
1965-05-01,3.2569208638256886e-06,0.004301321556946884,2.220970903484461e-05,-4.556740110514271e-06,2.052903715304472e-06,6.007071479394827e-06,-2.304778620652672e-06,0.0005985582174616866,2.522273559536968e-06,0.002696892261155881
1965-06-01,1.936460712309103e-06,0.004277296829968691,2.638412381741175e-05,-6.285020910062095e-06,6.218221063715067e-06,9.70407676331455e-06,-1.035484241843473e-06,0.0008527721365680918,1.050421490487809e-05,0.003943314732168801
1965-07-01,2.2560353043337596e-06,0.004814113587296258,3.8137036258208185e-05,-1.2807735262098364e-05,-3.4157936955704247e-06,1.4526645892536701e-05,-4.6608511183876544e-06,0.000967619416769594,1.825328841472843e-05,0.010671663039829582
1965-08-01,1.5302148961633825e-06,0.004661446049188575,2.5725692601689066e-05,-9.802028176676645e-06,-6.898037554492475e-06,1.3091553119877408e-05,-9.158269287062078e-06,0.0007716423715464771,1.4958303446681905e-05,0.0014100885891821235
1965-09-01,6.645371088312345e-07,0.003335773120246207,2.965644112178038e-05,-6.167926465543012e-06,5.730288938304345e-06,5.9201630349326434e-06,3.2772693105341337e-06,0.0009189407137455419,1.4300539987743834e-05,0.007792956603225321
1965-10-01,1.4861030543005073e-06,0.0038258323911577463,1.8112356243633526e-05,-1.0755931939981494e-06,6.215538881158202e-06,5.782783048181002e-06,2.9779835131193977e-06,0.00046992325223982334,1.0591037867665625e-05,0.002655613934621215
1965-11-01,1.7367596817068856e-06,0.002923771292747309,1.3850622811636033e-05,-2.0230651166507363e-06,-4.933181943752887e-06,5.19962397794145e-06,-3.658010752717798e-06,0.00029987928428454325,1.0712535315958252e-05,0.0003915934939868748
1965-12-01,1.2259368199817805e-06,0.002737191728859519,1.2517117890335308e-05,2.438736146359588e-06,7.408668807329376e-06,3.956591448124008e-06,2.491702519234553e-06,0.000636814656900242,9.663598185787644e-06,-0.0010809613741002977
1966-01-01,2.4013779610133577e-06,0.0018813503023314602,7.162942897257043e-07,5.92113945078761e-06,1.2274987387751356e-05,1.8084845874812215e-06,1.2900731495132538e-05,0.0005723930735257454,4.250539404893061e-06,-0.0017444690456613898
1966-02-01,1.857020155727958e-06,0.0022709845021987958,6.303759779189864e-06,2.9260033673151387e-06,6.573375850910617e-06,-6.278718328325167e-07,1.3634967867151967e-05,0.0005248490924714133,6.969183102358199e-06,-0.001649151454330422
1966-03-01,2.8555435339594985e-06,0.0023626378000093005,8.435852207724194e-06,3.4977704542273257e-07,7.383090095655378e-06,3.1679405765316915e-06,1.3071604761145344e-05,0.00043072115659015253,3.951470911748142e-06,-0.0016035293811000884
1966-04-01,2.330452098968599e-06,0.003940685807416837,2.377536542620941e-05,-5.089733926629728e-06,7.900109515255528e-06,3.080814909004576e-06,2.0892571228614543e-06,0.00047129320591920987,1.0732064116122535e-05,-0.0017689097148831934
1966-05-01,2.564328276150397e-06,0.0030255022769172988,2.372866708389699e-05,-9.068453736900054e-06,4.033149810890212e-06,9.189277588597006e-06,-2.920651565675923e-06,0.0004988219006918371,7.672118564577043e-06,0.007351435488089919
1966-06-01,2.4749087289285333e-06,0.005293140808741252,2.164301636016548e-05,-6.185846009779757e-06,-1.0256124741400443e-06,9.851712656243416e-06,-4.053855653702548e-06,0.0005044210047344677,1.0122392138457925e-05,0.0075803611252922565
