,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8,abs_vo500_cluster9,abs_vo500_cluster10
1965-01-01,-5.660069458743279e-05,-0.0001394242773796835,-2.883197059698152e-05,-7.94124739163985e-05,-1.0293667504648637e-06,-0.00012981960632411454,-7.972185493918595e-05,-3.73315766386464e-05,-7.636873245549698e-05,-9.159001992147014e-05
1965-02-01,-5.334318982137517e-05,-0.00013431246455678143,-2.5116390903489304e-05,-8.46082282525738e-05,-2.4808812435278414e-06,-0.00012259003900301954,-8.08360024851251e-05,-3.9056128600775564e-05,-7.246701958744477e-05,-8.930591984362518e-05
1965-03-01,-5.580562895468982e-05,-0.0001423021420510119,-2.2823240634841986e-05,-9.059913281816989e-05,-1.9411875727444835e-06,-0.00012972351517722322,-8.065438702363859e-05,-3.341622320842905e-05,-7.493053271900862e-05,-8.918093069066369e-05
1965-04-01,-4.5616670622725854e-05,-0.00016068453386271973,-2.436829583110431e-05,-6.578179986368363e-05,-5.905328949237133e-06,-0.0001570541826367844,-7.752360388267688e-05,-3.348308051830496e-05,-6.586518914749225e-05,-9.902927362221621e-05
1965-05-01,-4.3323272056395897e-05,-0.00015492830608832085,-1.8525666186738257e-05,-6.020187321645118e-05,-4.259555954206924e-06,-0.00014519046089844778,-8.967030013294576e-05,-2.9090374659795265e-05,-7.299557425236951e-05,-0.0001013984630746465
1965-06-01,-4.30170629620445e-05,-0.00015538723568256035,-1.9617308190880485e-05,-6.380151682186316e-05,-3.941841541523988e-06,-0.00013801411720730056,-8.63187578234628e-05,-2.6086044354914602e-05,-7.207005789193015e-05,-0.00010210260862132182
1965-07-01,-3.7157462492328265e-05,-0.00016271128336620318,-2.3071723682313368e-05,-4.8492020491371826e-05,-5.530927691273145e-06,-0.00015111630394433936,-8.089212185171033e-05,-2.584637832705403e-05,-5.904489565485468e-05,-0.00010746744747676358
1965-08-01,-4.433635715930455e-05,-0.00016200835138236678,-2.2241601982386783e-05,-5.240565664840128e-05,-3.2961529874095194e-06,-0.00015645971264651357,-8.389555211118482e-05,-2.340102700936886e-05,-6.721304089296609e-05,-0.00010521409323602613
1965-09-01,-4.851974007652152e-05,-0.0001482617929962823,-2.0477458607414377e-05,-5.1308104677725795e-05,-2.827350431104376e-06,-0.0001398122791821758,-8.813359898623902e-05,-2.616796974779119e-05,-7.611502466412882e-05,-0.00010536816655469404
1965-10-01,-5.01816607904674e-05,-0.00014250545063987374,-2.0335982508885743e-05,-6.386062173428049e-05,-4.193247875034983e-06,-0.00013741397803338867,-8.553452298420107e-05,-2.8734247244791697e-05,-7.287361465084057e-05,-0.00010072312638717326
