,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10
1965-01-01,-3.6719055,1.5402527,-8.691467,-1.4884644,0.14865112,-2.4210205,-4.7940674,2.7831726,-11.608398,-6.8722534
1965-02-01,-3.1102905,1.552002,-8.7066345,-1.1004639,0.49520874,-1.8993225,-4.396118,2.5978394,-11.169525,-6.9283447
1965-03-01,-3.8188477,1.3658752,-9.549927,-1.1339111,0.10699463,-2.1133728,-4.822754,2.236084,-11.845154,-7.42334
1965-04-01,-4.6417236,1.0329895,-11.247986,-1.868988,-0.30075073,-2.9582214,-5.8262634,1.7529907,-13.005829,-8.747162
1965-05-01,-6.249054,0.27038574,-12.512512,-3.0656738,-1.1376648,-4.2392273,-7.500946,1.913971,-13.405151,-10.484222
1965-06-01,-6.9281006,0.10229492,-12.542419,-3.591034,-1.7678223,-4.771576,-8.34613,2.1255798,-14.758301,-10.927277
1965-07-01,-7.436157,0.19894409,-13.024048,-3.8581238,-2.1097412,-5.4173584,-8.752441,2.324524,-15.70047,-11.737732
1965-08-01,-7.841217,0.3996277,-13.441071,-3.9847412,-1.9349976,-5.806946,-9.439911,2.2652588,-15.695892,-12.190186
1965-09-01,-8.547516,0.07455444,-13.233246,-4.424591,-1.9392395,-6.4812927,-10.131714,2.1956482,-14.708679,-11.842651
1965-10-01,-7.746887,0.56082153,-13.516388,-3.945282,-1.5662537,-5.788971,-9.483276,2.525238,-15.01178,-11.586914
1965-11-01,-7.279419,0.7393799,-13.175659,-3.6434937,-1.1242371,-5.5999146,-9.009827,2.8025818,-14.558777,-11.083008
1965-12-01,-6.427582,1.3547058,-11.649231,-2.5212097,-0.29336548,-4.5484924,-7.7164,2.9349365,-13.164581,-9.589508
1966-01-01,-5.067444,1.3517151,-10.165344,-1.8888855,-0.14755249,-3.5217896,-6.1062927,3.0274658,-11.110382,-7.79718
1966-02-01,-4.8063965,1.3293457,-8.62793,-1.8124084,-0.0418396,-3.0958252,-6.318268,2.4559326,-10.658203,-6.522522
1966-03-01,-5.1544495,1.5662537,-9.208984,-1.5225525,0.002960205,-3.103485,-6.6748962,2.2692566,-11.349701,-7.156494
1966-04-01,-5.3625793,1.1765747,-10.998566,-2.2631836,-0.5259094,-3.52594,-6.8558044,2.441864,-13.46405,-8.562836
1966-05-01,-6.0207825,0.548645,-12.113647,-3.036377,-1.3293457,-4.2209473,-7.612335,2.4967346,-14.118225,-10.293152
1966-06-01,-7.542877,0.45117188,-12.973602,-3.6179504,-1.907898,-5.422821,-9.308411,2.447174,-14.024567,-11.18338
1966-07-01,-9.208679,0.1505127,-13.123016,-4.012451,-2.0799866,-6.191986,-10.841583,2.4238586,-13.845642,-11.440186
1966-08-01,-8.47113,-0.07766724,-13.345642,-4.4125977,-2.1256104,-6.4685974,-10.349121,2.6429749,-14.996704,-11.958832
1966-09-01,-8.992462,-0.12445068,-12.852814,-4.413452,-2.0463257,-6.7004395,-10.732758,2.7348938,-15.0182495,-11.861877
1966-10-01,-8.24469,0.18811035,-12.737946,-4.5124207,-1.9233704,-6.2875366,-9.358185,3.0383606,-15.320953,-11.3602295
1966-11-01,-7.8355103,0.66537476,-12.316132,-3.9736328,-1.2363281,-5.8435364,-9.0563965,2.9387207,-13.9096985,-10.728119
1966-12-01,-6.1574707,1.081665,-10.943726,-2.7141724,-0.6163025,-4.099945,-7.455536,2.7690125,-12.752106,-9.334534
1967-01-01,-4.453949,1.5219116,-9.66153,-1.5241089,-0.10028076,-2.6264343,-5.6879883,2.7834778,-10.901062,-8.224152
1967-02-01,-3.2904053,1.5796204,-8.975281,-0.39212036,-0.004486084,-1.5725708,-4.548462,2.7806091,-10.50528,-7.4322205
1967-03-01,-3.5941467,1.4151001,-9.132782,-0.48553467,0.13549805,-1.7170715,-5.1397095,2.5690002,-11.533234,-7.2697144
1967-04-01,-4.6834717,0.6723633,-10.813049,-1.8152466,-0.2536621,-2.883484,-5.9986267,2.1663208,-12.514343,-8.530792
1967-05-01,-6.2107544,0.4211731,-12.472565,-2.8807678,-0.77630615,-4.5144653,-7.0997314,2.2051086,-13.522308,-10.090637
1967-06-01,-7.548218,0.26013184,-12.872498,-3.3638306,-1.495758,-5.2845154,-8.786774,2.248413,-13.090363,-10.6979065
1967-07-01,-8.232483,0.1328125,-12.363281,-3.9689636,-2.0813599,-5.807495,-9.942291,2.3594666,-14.017517,-10.483673
1967-08-01,-8.440582,-0.08181763,-11.917816,-4.385895,-2.3600464,-6.433777,-10.471405,2.4153137,-15.075012,-10.290131
1967-09-01,-8.066681,0.11480713,-12.687805,-3.8021545,-1.552948,-5.8244934,-9.987335,2.5673218,-15.199432,-10.641907
1967-10-01,-8.183838,0.31463623,-12.248047,-3.7189941,-1.413208,-5.6992493,-9.835083,2.5212708,-14.253845,-10.271301
1967-11-01,-7.318512,0.8344116,-12.076355,-3.1461487,-0.84436035,-5.1849976,-8.974243,2.6168518,-13.574829,-9.9122925
1967-12-01,-6.015381,1.0442505,-10.646515,-2.2020874,-0.1902771,-3.8513184,-7.3095093,2.6398926,-12.193054,-8.617157
1968-01-01,-4.2192993,1.3222961,-9.283142,-1.2729187,0.11743164,-2.4421692,-5.2495728,2.7141418,-10.660645,-7.1795654
1968-02-01,-3.6884766,1.4050293,-9.008026,-0.6906433,0.25653076,-1.4785461,-5.0130615,2.7320557,-9.972015,-6.76001
