,r100_cluster1,r100_cluster2,r100_cluster3,r100_cluster4,r100_cluster5,r100_cluster6,r100_cluster7,r100_cluster8,r100_cluster9,r100_cluster10
1965-01-01,65.77986,14.3507,97.66899,57.535667,24.449142,29.204336,87.09879,92.01288,47.64198,68.847885
1965-02-01,70.451515,11.703648,94.87287,60.849396,45.643585,37.59104,82.17488,72.7939,61.871525,76.06995
1965-03-01,57.23099,11.15163,95.48877,75.62932,36.649174,25.903711,87.893234,79.84396,43.050587,94.943306
1965-04-01,62.281033,6.8894844,80.02579,58.434944,56.531555,20.524426,84.15362,89.894905,31.034014,76.66292
1965-05-01,62.86417,6.072109,81.97012,42.229935,49.664944,14.702877,73.79309,78.70226,25.333677,58.739616
1965-06-01,69.216446,8.042656,81.03973,39.571415,66.46128,16.347458,76.63016,66.200836,30.029903,58.80186
1965-07-01,78.18956,6.5373077,68.34665,44.718098,68.133705,15.9199295,67.93878,74.80212,32.35099,65.95349
1965-08-01,60.690506,5.258007,73.73085,33.92841,58.06311,14.904354,59.339134,60.715076,31.982431,47.67474
1965-09-01,74.08958,6.686367,81.60484,41.68447,60.57093,14.789692,73.89137,75.992966,28.241177,60.410404
1965-10-01,72.897095,5.551216,81.79158,47.07686,52.480713,15.890446,80.260025,92.53705,30.136374,66.61526
1965-11-01,82.57128,7.515209,90.71228,42.43469,76.451614,21.546555,79.97992,99.226746,41.433853,56.38741
1965-12-01,82.7744,9.816639,97.21034,52.08103,64.63324,21.731655,88.17825,88.40921,32.43944,68.135345
1966-01-01,66.20561,9.998989,81.27219,57.600365,39.779194,15.649364,87.41833,101.00254,22.598244,76.176674
1966-02-01,83.7625,12.133064,88.49686,54.338512,48.044632,19.9011,78.277916,78.082565,35.3042,60.323776
1966-03-01,71.81824,7.177082,100.482155,48.37295,46.0977,15.895603,77.55562,88.881,28.133707,63.383713
1966-04-01,71.50797,8.029072,84.77536,42.71765,64.844734,14.176853,79.79968,88.5576,20.749805,52.788845
1966-05-01,77.429214,7.21484,82.340866,31.471073,56.95686,14.618443,85.136505,91.22026,25.528492,45.31794
1966-06-01,89.4736,5.2908897,75.58077,44.10644,66.22696,14.450996,78.7901,88.58879,27.862843,52.450676
1966-07-01,80.7912,5.2941704,73.95067,35.33539,54.77846,12.157688,68.70741,83.46864,21.156921,52.148624
1966-08-01,68.79606,4.903473,77.417725,32.976418,45.836685,12.510632,63.2294,76.565735,20.98127,49.89143
1966-09-01,78.53729,5.4435577,78.046455,44.889484,46.19291,11.740723,79.569855,79.49106,21.532845,64.17496
1966-10-01,71.11399,7.8796883,87.025986,44.523407,44.539825,20.204796,81.707214,87.28043,33.058495,63.98782
1966-11-01,71.677055,8.414848,94.33601,57.75796,48.292515,21.417934,85.49274,84.12364,34.61473,75.86641
1966-12-01,77.37012,9.926758,94.943405,54.482975,47.86898,23.442022,80.783,78.55371,37.8142,69.953384
1967-01-01,46.29804,13.795116,98.10881,80.07622,25.444685,32.202686,96.38933,72.7794,47.167915,86.45417
1967-02-01,50.67444,13.371159,96.114006,69.61913,31.925676,28.664068,82.41897,70.684944,46.37236,75.26741
1967-03-01,51.654106,12.173603,99.24049,72.40273,35.520035,27.591503,80.81435,67.56015,46.95678,86.33762
1967-04-01,59.412037,12.69384,88.94049,57.527027,45.590317,27.58137,80.4191,73.29288,38.56544,73.56651
1967-05-01,64.55022,6.802334,88.942184,45.63423,48.716797,13.124554,68.67663,87.44735,19.2103,62.77837
